"","GSE65221","GSE119717","GSE115645"
"ACADL",0.300277652279492,0.0915082942901351,0.268655682643975
"ACADM",0.386849115955742,0.055750358912009,0.367653783247906
"ACADS",0.315283323002674,0.0642708380054967,0.303690515575008
"ACADSB",0.184141332378856,NA,0.194887577571505
"ACADVL",0.225555711997063,0.0500909063761699,0.276925312364259
"ACAN",0.101806890252361,NA,0.668090814947026
"ACAP1",0.317962069242811,0.0970753260963437,0.313305887544371
"ACAP2",0.21813017112871,0.0638374248228413,0.475232815948504
"ACAP3",0.232505876354739,NA,0.434369294603633
"ACAT1",0.316554259163183,0.0755182060935971,0.266121650802302
"ACAT2",0.265375644242875,0.0437046944371116,0.265363627317104
"ACBD3",0.157903268433661,0.0318378168074223,0.437635398075952
"ACBD4",0.231816377818697,0.0310998153628926,0.315119969941157
"ACBD5",0.10053661694944,NA,0.416451103850292
"ACBD6",0.171999137178276,0.0315846095101784,0.296175967224368
"ACBD7",0.0749005958868234,NA,0.36783710792316
"ACCN1",0.0780637773206457,NA,0.255764159197794
"ACCN2",0.174156928517651,0.0367882665148407,0.322255491013475
"ACCN3",0.131336860664627,NA,0.231716261432848
"ACCN4",0.0665349303131518,NA,0.145572359249182
"ACCN5",0.121447742699078,NA,0.367945607854635
"ACCS",0.401742745428563,0.0550468948542369,0.504015520478282
"ACCSL",0.0637774750905442,NA,0.352940153074816
"ACD",0.223294720584015,0.0332708216677943,0.206679208145961
"ACE",0.093126083992923,NA,0.368931189432479
"ACE2",0.173618720539438,0.0284371182314719,0.400019078762254
"ACER1",0.0990095206928351,NA,0.221795572311517
"ACER2",0.160910054103009,0.0496243261645762,0.254301382412329
"ACER3",0.342081836918939,0.0626261344938108,0.729287525334042
"ACHE",0.101418756449075,NA,0.13372888865164
"ACIN1",0.173579594194762,0.054515665562983,0.292770283515057
"ACLY",0.660071921312632,0.0282468216879005,0.40408680282287
"ACMSD",0.118774938124798,NA,0.500637665870711
"ACN9",0.203276402808954,0.0463395185381767,0.402773862735581
"ACO1",0.221408524036393,0.0732587828750189,0.226402338521607
"ACO2",0.411407830069729,0.0609069132006311,0.341220634155236
"ACOT1",0.349208082126933,0.101083236288692,0.627539857523227
"ACOT11",0.121569294936951,NA,0.24908522079309
"ACOT12",0.0822624976937874,NA,0.306821646171778
"ACOT2",0.369689080591309,0.111672254799845,0.909951704235764
"ACOT4",0.304947742127073,0.0929201542781882,0.255165805945385
"ACOT6",0.109964053794402,NA,0.405255451261817
"ACOT7",0.0834491518501306,0.0366032900685912,0.247407962705861
"ACOT8",0.188691458830311,0.0234905741239255,0.300632452309297
"ACOT9",0.19025482762319,0.0190132519351573,0.149789096499301
"ACOX1",0.167060840300395,0.0721880538228358,0.318045260338002
"ACOX2",0.297086530886157,0.0578850379047813,0.190570688494396
"ACOX3",0.216761739906645,0.0302130276903121,0.239630086615153
"ACOXL",0.0795762068423748,NA,0.326158918462262
"ACP1",0.210213949482166,0.0666256884378509,0.578458939363207
"ACP2",0.298253454193501,0.0583347255379545,0.291543452707277
"ACP5",0.731016310733263,0.123342654251132,0.472902571580022
"ACP6",0.375942536239506,0.0404486966327553,0.575161845246
"ACPL2",0.166844567468511,0.0333502597866363,0.242909279800063
"ACPP",0.135019132724115,NA,0.344655329092795
"ACPT",0.117074567872777,NA,0.221379317682734
"ACR",0.109228356685931,NA,0.287536898851371
"ACRBP",0.165990782310376,NA,0.363675903817885
"ACRC",0.183659624649771,0.0202930169227087,0.39936885140244
"ACRV1",0.0892091282564668,NA,0.452654949934387
"ACSBG1",0.126927130893932,NA,0.524358807864598
"ACSBG2",0.11696969395338,NA,0.27053136043416
"ACSF2",0.300714674539347,0.054942289374801,0.389036430639362
"ACSF3",0.115916509220859,NA,0.426459179980201
"ACSL1",0.45443538380715,0.130485273697391,0.438690433480709
"ACSL3",0.326043016684776,0.0376697999143791,0.253753278967879
"ACSL4",0.111485720582333,0.0553956575290524,0.158416218023611
"ACSL5",0.121802652502235,0.0356386367013271,0.163468497755547
"ACSL6",0.051752560942301,NA,0.225084425181551
"ACSM1",0.0969042464743072,NA,0.533662666048903
"ACSM2A",0.138187068124484,NA,0.280610367643183
"ACSM2B",0.0969267420415734,NA,0.231690306602083
"ACSM3",0.0959123828695876,NA,0.330597363969653
"ACSM4",0.122422052715282,NA,0.306131010419116
"ACSM5",0.322942360595634,0.0953922620644686,0.215186168729111
"ACSS1",0.285087269240424,0.0622293392093246,0.515248370404806
"ACSS2",0.503525190905253,0.10809484710308,0.563551903167285
"ACSS3",0.369272515879941,0.0443276098508236,0.308093671290622
"ACTA1",0.194695139882433,NA,0.42255120551429
