"Gene","metaRanking","RP"
"ARHGEF40",7066,8310
"ZNF549",7067,8310
"YIPF2",7068,8310
"ST3GAL4",7069,8311
"SEC61B",7070,8311
"MCRS1",7071,8312
"SLC22A18",7072,8312
"ZNF513",7073,8313
"RNU6-1245P",7074,8313
"PPP1R36",7075,8313
"IKBKAP",7076,8314
"LOC400756",7077,8314
"SNAI3-AS1",7078,8315
"NAA25",7079,8316
"POU2F1",7080,8316
"LOC100128751",7081,8317
"RAD51L3-RFFL",7082,8317
"DAOA",7083,8317
"SHARPIN",7084,8318
"LOC645251",7085,8319
"YIPF3",7086,8320
"OR4A4P",7087,8321
"OSCP1",7088,8322
"RNU1-89P",7089,8322
"NEU1",7090,8323
"RBM25",7091,8324
"RNU6-76P",7092,8326
"DUT",7093,8327
"NRBP1",7094,8328
"ZNF384",7095,8329
"SMO",7096,8329
"LOC100128056",7097,8330
"DEF8",7098,8332
"ERP29",7099,8332
"TMEM53",7100,8332
"LINC00957",7101,8332
"PHPT1",7102,8332
"FAM134A",7103,8332
"LOC403323",7104,8333
"ZNF397",7105,8333
"PATE1",7106,8333
"ACPT",7107,8333
"NBL1",7108,8334
"TTC27",7109,8336
"ARID3A",7110,8338
"FAM163B",7111,8338
"LOC100131512",7112,8340
"MSANTD3",7113,8340
"NEMF",7114,8342
"LOC100132291",7115,8342
"PRPS1L1",7116,8342
"TOX4",7117,8343
"SLC29A3",7118,8343
"LOC100133836",7119,8344
"DGCR7",7120,8346
"C9orf116",7121,8348
"LOC100506571",7122,8349
"PES1",7123,8350
"RNA5SP332",7124,8351
"NCAM1",7125,8351
"SRM",7126,8351
"RNF216",7127,8351
"PPP3CB-AS1",7128,8352
"TMEM189",7129,8353
"LOC100288778",7130,8353
"RNU6-325P",7131,8354
"SHISA4",7132,8356
"LOC101928535",7133,8357
"TSPAN14",7134,8358
"SCAND1",7135,8358
"LOC100506895",7136,8359
"NUDT21",7137,8359
"RNA5SP399",7138,8361
"HMGN5",7139,8362
"DNMT3A",7140,8362
"COX15",7141,8363
"LOC100129697",7142,8364
"LOC80154",7143,8365
"VSIG10L",7144,8365
"MUT",7145,8366
"OR2W6P",7146,8369
"ARHGAP17",7147,8369
"PPIH",7148,8369
"PIFO",7149,8372
"USP14",7150,8373
"RNU2-13P",7151,8373
"USP16",7152,8374
"SLC25A4",7153,8374
"RNA5SP268",7154,8375
"AC091133.1",7155,8376
"LOC100506548",7156,8377
"RNU6-848P",7157,8378
"EPS8",7158,8378
"KIAA0556",7159,8379
"TRMT44",7160,8380
"SPPL2A",7161,8381
"GDF5OS",7162,8381
"TBCC",7163,8382
"RNU6-1200P",7164,8383
"ZZEF1",7165,8385
"SMARCC2",7166,8386
"ZMAT5",7167,8386
"RNU1-11P",7168,8387
"WNT16",7169,8387
"H1FX-AS1",7170,8389
"CTD-2256P15.2",7171,8391
"TRAM1",7172,8393
"LOC100128908",7173,8394
"MLLT1",7174,8394
"TRIM25",7175,8396
"RBFOX1",7176,8398
"ANXA5",7177,8398
"RN7SL822P",7178,8402
"C15orf27",7179,8404
"ACOT9",7180,8405
"CLCN7",7181,8405
"C11orf84",7182,8405
"HNRNPLL",7183,8406
"LOC729417",7184,8407
"DANCR",7185,8408
"APBB1",7186,8408
"PARVA",7187,8410
"YME1L1",7188,8410
"ZNFX1",7189,8411
"ZNF548",7190,8412
"LINC00598",7191,8413
"UBXN6",7192,8413
"C3orf18",7193,8414
"LOC283674",7194,8414
"DDX27",7195,8414
"ZNF76",7196,8416
"RUSC1",7197,8417
"FAM86B1",7198,8418
"DOCK1",7199,8419
"LOC643387",7200,8419
"PARD6G",7201,8420
"FBXW9",7202,8422
"LOC100131336",7203,8422
"GOLGA6L6",7204,8424
"VPS28",7205,8425
"POU5F1P3",7206,8425
"RN7SL152P",7207,8426
"AGRP",7208,8428
"LOC728975",7209,8428
"RN7SKP228",7210,8429
"PPP2R3B",7211,8432
"TMEM175",7212,8433
"LOC100129979",7213,8436
"SHROOM2",7214,8436
"LARS",7215,8438
"ZNF410",7216,8438
"Y16709",7217,8440
"CHMP2A",7218,8440
"TLK2",7219,8443
"LOC101929315",7220,8443
"PGRMC2",7221,8444
"ATG16L1",7222,8445
"LINC00963",7223,8445
"BLOC1S2",7224,8447
"LOC100131261",7225,8447
"APELA",7226,8448
"PTRH1",7227,8449
"PPWD1",7228,8449
"LOC100129645",7229,8450
"DENR",7230,8450
"LOC728590",7231,8451
"NCRNA00092",7232,8453
"LOC101928694",7233,8455
"SNORD115-25",7234,8456
"OPA1",7235,8457
"LAMP5",7236,8457
"HAUS7",7237,8458
"SIGLEC17P",7238,8460
"GNB2",7239,8460
"MAP3K7",7240,8460
"PIGU",7241,8460
"RNU4-9P",7242,8462
"AGO1",7243,8462
"KIAA0368",7244,8464
"AP001171.1",7245,8464
"TDRP",7246,8464
"RN7SL210P",7247,8466
"POLD4",7248,8466
"MAGI1-IT1",7249,8467
"SFI1",7250,8467
"SLC7A11-AS1",7251,8468
"CROCCP2",7252,8469
"ZNF335",7253,8470
"RAB40C",7254,8470
"PRO2964",7255,8471
"PITPNB",7256,8472
"RN7SL296P",7257,8472
"DHX15",7258,8472
"FAM104A",7259,8474
"NOLA3",7260,8474
"DCUN1D2",7261,8475
"P2RX5-TAX1BP3",7262,8475
"GPR98",7263,8476
"SPG11",7264,8478
"NUBP2",7265,8479
"LOC100131096",7266,8480
"BC062753",7267,8483
"SNORA57",7268,8484
"RN7SL394P",7269,8485
"B2M",7270,8486
"LDLRAD4",7271,8486
"RFXANK",7272,8486
"LOC100132652",7273,8489
"RCSD1",7274,8491
"HSF1",7275,8491
"RP11-66N11.7",7276,8492
"ELAC2",7277,8493
"TAF2",7278,8493
"ARFGAP2",7279,8493
"RP11-326I11.5",7280,8494
"TOMM40L",7281,8494
"DDX12",7282,8497
"LOC101928676",7283,8497
"ARV1",7284,8499
"MIR376C",7285,8499
"LOC100506655",7286,8500
"SOCS5",7287,8500
"LOC100129094",7288,8501
"VWA5B2",7289,8501
"NHP2L1",7290,8503
"KCNJ4",7291,8503
"SPTSSB",7292,8503
"MANBAL",7293,8503
"RN7SKP255",7294,8505
"DPF3",7295,8505
"NCOR1",7296,8507
"CCDC117",7297,8507
"LOC728661",7298,8509
"TTC5",7299,8510
"PHACTR1",7300,8511
"LOC101929248",7301,8511
"LOC390298",7302,8513
"AURKAIP1",7303,8514
"LOC440733",7304,8514
"H3F3AP3",7305,8515
"LRRC37BP1",7306,8515
"AC018755.17",7307,8517
"HMGB3P1",7308,8518
"ZNF583",7309,8518
"FOXJ3",7310,8518
"RNU6-1158P",7311,8519
"PIGY",7312,8519
"CYP2A6",7313,8522
"NUP93",7314,8522
"SLC43A1",7315,8523
"RNA5SP493",7316,8523
"AC141928.1",7317,8525
"RPP21",7318,8526
"ERVFH21-1",7319,8527
"RPL29",7320,8528
"LDLRAP1",7321,8529
"MMGT1",7322,8529
"UXT",7323,8529
"FDXACB1",7324,8531
"XPC",7325,8531
"LAMP1",7326,8531
"ABCA4",7327,8531
"LOC100996385",7328,8532
"DLG5-AS1",7329,8532
"YTHDF3",7330,8533
"SNPH",7331,8534
"LOC642367",7332,8534
"LAMC3",7333,8535
"ITFG2",7334,8535
"LOC100129345",7335,8535
"DUSP12",7336,8536
"G6PC3",7337,8537
"BEST2",7338,8538
"TUBGCP5",7339,8538
"HRC",7340,8538
"RN7SL386P",7341,8539
"TBC1D25",7342,8539
"SF3A3",7343,8539
"U2SURP",7344,8540
"RNA5SP186",7345,8542
"PCIF1",7346,8543
"TMEM87A",7347,8545
"ADAMTS13",7348,8545
"RP11-884K10.7",7349,8546
"ZBTB3",7350,8546
"WASL",7351,8548
"ARHGEF5",7352,8549
"PSMB2",7353,8549
"TMED1",7354,8549
"LOC100128060",7355,8550
"ZNF319",7356,8551
"LOC100130285",7357,8554
"SEPHS1",7358,8554
"NT5C",7359,8556
"MOK",7360,8556
"C3P1",7361,8558
"RN7SKP148",7362,8558
"MIR133A1",7363,8560
"IGKV1-13",7364,8561
"SF3A2",7365,8562
"RNU6-531P",7366,8563
"MOB3C",7367,8564
"CYP46A1",7368,8565
"PGRMC1",7369,8566
"AC106801.1",7370,8566
"COIL",7371,8567
"DNAJB11",7372,8567
"MXRA5P1",7373,8567
"RPS10P7",7374,8568
"RN7SL160P",7375,8570
"RAB9B",7376,8571
"LOC645683",7377,8571
"MEF2A",7378,8573
"PPP2R3C",7379,8573
"LOC100506730",7380,8573
"SIRT7",7381,8574
"LOC644914",7382,8574
"POLR2D",7383,8575
"CLASP1",7384,8575
"COX4I1",7385,8575
"LOC644464",7386,8575
"ELL2P1",7387,8576
"TRIM27",7388,8579
"TTC1",7389,8579
"SSH3",7390,8579
"BXDC2",7391,8580
"TIMELESS",7392,8583
"GPR27",7393,8584
"LINC01111",7394,8584
"CXorf40B",7395,8585
"LOC441131",7396,8585
"ECRP",7397,8586
"PANK1",7398,8586
"KPNA4",7399,8587
"LOC644877",7400,8588
"CCDC154",7401,8590
"FBXL12",7402,8590
"CDK5RAP3",7403,8592
"LOC730236",7404,8593
"TBCK",7405,8594
"LOC101927901",7406,8595
"C1RL-AS1",7407,8595
"SARS",7408,8596
"FTH1",7409,8598
"ACIN1",7410,8598
"MRPL55",7411,8599
"PROSER1",7412,8599
"FAM229A",7413,8599
"LEPROTL1",7414,8600
"RNU6-593P",7415,8600
"UBE2G2",7416,8601
"TAF10",7417,8603
"HOXA-AS2",7418,8604
"LOC728953",7419,8604
"SENCR",7420,8606
"IGLV6-57",7421,8606
"DFFB",7422,8607
"RN7SL461P",7423,8607
"ABI1",7424,8610
"SFT2D1",7425,8610
"CASC2",7426,8613
"MIR423",7427,8613
"RPL7L1P5",7428,8613
"TADA1",7429,8614
"RPL7AP10",7430,8615
"LOC100128510",7431,8616
"USP42",7432,8618
"FAM66C",7433,8618
"TTC19",7434,8619
"SPDYA",7435,8620
"RNA5SP52",7436,8620
"OR1J1",7437,8622
"SRP54",7438,8622
"HDAC7",7439,8623
"GLRX5",7440,8623
"TRIM35",7441,8624
"NADSYN1",7442,8625
"RP11-532F12.5",7443,8625
"ZSCAN18",7444,8626
"LOC101929657",7445,8627
"HNF4A",7446,8628
"LINC00599",7447,8629
"RP11-862L9.3",7448,8631
"LOC647856",7449,8631
"TMEM260",7450,8631
"CTB-113P19.1",7451,8633
"SLC6A7",7452,8633
"WDR33",7453,8634
"FXR1",7454,8634
"GPRASP2",7455,8634
"RP11-73M18.8",7456,8636
"USMG5",7457,8636
"ZNF626",7458,8637
"MAFG",7459,8637
"MRPS18A",7460,8637
"TMCO3",7461,8638
"LOC652071",7462,8640
"LOC100129449",7463,8641
"GAFA2",7464,8642
"LOC643802",7465,8642
"SPDYE2",7466,8643
"NUDT15",7467,8643
"ERVMER61-1",7468,8644
"LOC728208",7469,8644
"PON2",7470,8645
"UBE2E1",7471,8646
"TMEM235",7472,8646
"MTMR9",7473,8647
"LOC100505710",7474,8648
"LYRM9",7475,8648
"RNU6-256P",7476,8650
"MBD1",7477,8650
"OCRL",7478,8650
"MAD2L2",7479,8650
"LOC100133461",7480,8651
"MICALL2",7481,8652
"LOC646836",7482,8652
"CKAP5",7483,8653
"LINC00671",7484,8654
"ZNF581",7485,8655
"HSD17B10",7486,8655
"MYH9",7487,8656
"PSMD13",7488,8657
"SNX1",7489,8657
"RN7SL184P",7490,8657
"MAPK1IP1L",7491,8658
"LOC728445",7492,8658
"PTCHD4",7493,8659
"MIR30C2",7494,8659
"FLJ30428",7495,8660
"PPCS",7496,8660
"BTNL3",7497,8660
"DUS1L",7498,8661
"MORN1",7499,8661
"MED29",7500,8662
"SNORD81",7501,8662
"LZTS2",7502,8662
"IP6K2",7503,8663
"WHSC1",7504,8663
"PFDN1",7505,8663
"RNU6-1330P",7506,8664
"FLOT2",7507,8664
"ADD1",7508,8665
"USP51",7509,8665
"NAA11",7510,8665
"ZBTB45",7511,8665
"ZNF189",7512,8667
"ACTR10",7513,8667
"RP11-18I14.11",7514,8668
"ZNF226",7515,8668
"GIPR",7516,8670
"MIF",7517,8672
"ACTR1A",7518,8672
"TMEM114",7519,8675
"ARHGAP5-AS1",7520,8675
"LOC221272",7521,8678
"PPP2R2D",7522,8678
"RP11-1069G10.1",7523,8680
"CBX3",7524,8680
"PCMT1",7525,8680
"OR4C5",7526,8681
"ZNF18",7527,8681
"LPIN2",7528,8682
"M6PR",7529,8682
"LOC285741",7530,8683
"MSH6",7531,8683
"PSEN1",7532,8683
"OGFRL1",7533,8684
"LIG3",7534,8685
"MMP24-AS1",7535,8685
"FAM26E",7536,8685
"H2AFJ",7537,8686
"RNMTL1",7538,8686
"DTNB",7539,8687
"SH3RF1",7540,8688
"MRVI1-AS1",7541,8688
"CLK2",7542,8689
"RYR2",7543,8690
"GUCA1B",7544,8691
"GLMN",7545,8691
"PRORY",7546,8691
"AOC4P",7547,8692
"RPA3",7548,8693
"ANGEL1",7549,8693
"LOC101928144",7550,8694
"GNB5",7551,8694
"VWA1",7552,8695
"DLG3",7553,8696
"SWSAP1",7554,8696
"LOC100129580",7555,8697
"SNORA8",7556,8697
"EHMT1",7557,8698
"RNA5SP450",7558,8699
"PAIP2",7559,8699
"PRNP",7560,8699
"KCTD5",7561,8700
"FAM117B",7562,8701
"RNU5B-2P",7563,8701
"CDK5RAP1",7564,8703
"LOC400558",7565,8704
"FBF1",7566,8704
"MAPK7",7567,8706
"PACRG",7568,8706
"RNU1-104P",7569,8708
"SH3BP5L",7570,8712
"LOC101929180",7571,8713
"SLC15A4",7572,8714
"IGKV2D-24",7573,8716
"LCN15",7574,8718
"RNU6-672P",7575,8719
"GTF2IRD1",7576,8721
"VARS2",7577,8722
"FAM227B",7578,8722
"LOC100507431",7579,8722
"IGHV4-59",7580,8724
"PHIP",7581,8725
"WBP11P1",7582,8725
"KCNMB2",7583,8725
"LOC729143",7584,8726
"SSTR5-AS1",7585,8726
"CLVS1",7586,8727
"FAM86C1",7587,8727
"RNU6-928P",7588,8728
"UBE2V2",7589,8729
"GRB2",7590,8729
"JADE1",7591,8729
"RNU5E-3P",7592,8730
"PPM1A",7593,8731
"DLL1",7594,8732
"AP000696.2",7595,8732
"KIAA1045",7596,8734
"RNU6-1117P",7597,8734
"DDX42",7598,8734
"REC8",7599,8735
"JMJD4",7600,8735
"BAIAP2",7601,8737
"TTC37",7602,8737
"LOC101927900",7603,8738
"UBE3A",7604,8740
"FAM154A",7605,8742
"C14orf2",7606,8742
"LINC00894",7607,8742
"PGF",7608,8745
"RNU4-33P",7609,8747
"RNF114",7610,8747
"ARL3",7611,8748
"FRYL",7612,8749
"RAB5B",7613,8749
"RNU6-970P",7614,8749
"CAPN15",7615,8749
"FARSLB",7616,8750
"FAM95B1",7617,8751
"COX7A1",7618,8752
"SAR1B",7619,8752
"NOL12",7620,8752
"NUDT1",7621,8753
"FAM173A",7622,8754
"IGBP1",7623,8754
"GALNS",7624,8756
"MAP3K14-AS1",7625,8757
"KLRAP1",7626,8757
"RNU4-7P",7627,8760
"COLGALT2",7628,8761
"LOC646347",7629,8761
"FNBP1",7630,8762
"RPS5",7631,8762
"FBXL3",7632,8763
"RP11-315F22.1",7633,8763
"RN7SL558P",7634,8765
"LOC101928844",7635,8766
"RNF146",7636,8767
"GOT2",7637,8767
"MARCH11",7638,8767
"ZNF445",7639,8768
"DMPK",7640,8769
"RP11-66N11.8",7641,8770
"ZNF317",7642,8770
"AGAP2",7643,8773
"LOC100134468",7644,8774
"TMX4",7645,8776
"NUDCD3",7646,8776
"ACER1",7647,8777
"RNU2-41P",7648,8778
"SWAP70",7649,8778
"WFDC21P",7650,8779
"SNX9",7651,8779
"FAM35A",7652,8779
"TRIM38",7653,8779
"LOC101927770",7654,8780
"ADM2",7655,8780
"EPHA8",7656,8781
"SIP1",7657,8781
"RN7SL188P",7658,8783
"LINC00174",7659,8783
"NR1H2",7660,8784
"RP11-1277A3.1",7661,8785
"MED25",7662,8786
"LZTFL1",7663,8786
"ATP6V0D1",7664,8786
"CCNL2",7665,8786
"RNU6-918P",7666,8788
"RBPJ",7667,8789
"MATN1-AS1",7668,8790
"LOC100130550",7669,8791
"DENND1A",7670,8791
"CHL1-AS2",7671,8793
"GGNBP2",7672,8794
"FAM8A1",7673,8795
"FAM122A",7674,8796
"ZNF837",7675,8796
"TMEM44",7676,8797
"SLC35E1",7677,8799
"BSDC1",7678,8799
"ACKR2",7679,8800
"LOC101929549",7680,8800
"PAQR4",7681,8802
"RPA1",7682,8802
"DYM",7683,8805
"CRYGEP",7684,8807
"MCF2L",7685,8808
"NENF",7686,8809
"LOC100996782",7687,8809
"LOC100129539",7688,8811
"MTDH",7689,8811
"C6orf58",7690,8812
"NSMCE4A",7691,8812
"TRPC4AP",7692,8813
"HSPA7",7693,8814
"NAGLU",7694,8817
"LOC100128356",7695,8818
"BC034416",7696,8818
"PIH1D3",7697,8819
"CHRAC1",7698,8819
"LOC645978",7699,8821
"PRPF4",7700,8821
"C16orf92",7701,8823
"LOC339123",7702,8823
"TMEM18",7703,8824
"IDE",7704,8826
"CDCA4",7705,8828
"TSEN15",7706,8829
"FLJ21408",7707,8830
"TBL1X",7708,8830
"PPP2CB",7709,8831
"FAM208A",7710,8832
"ERICH1-AS1",7711,8832
"RNU6-667P",7712,8833
"EPHA6",7713,8834
"LOC727984",7714,8835
"HSD3BP1",7715,8836
"WT1-AS",7716,8836
"ABCB8",7717,8836
"MAPK11",7718,8837
"ARHGEF25",7719,8837
"RNF185-AS1",7720,8838
"SELO",7721,8839
"ZBTB39",7722,8841
"POLR1D",7723,8842
"LASS2",7724,8845
"COPB2",7725,8845
"RN7SL52P",7726,8846
"CREB1",7727,8846
"DDX19A",7728,8846
"MYO1C",7729,8846
"ALKBH5",7730,8846
"OXSM",7731,8850
"KIAA0141",7732,8851
"NRBP2",7733,8851
"ATP9B",7734,8852
"KIAA0256",7735,8853
"CCER1",7736,8856
"CAMSAP1",7737,8856
"RNU6-561P",7738,8857
"FUT4",7739,8857
"TIPRL",7740,8857
"ZNF688",7741,8858
"MRPS16",7742,8858
"LAP3",7743,8858
"LOC400836",7744,8860
"OR10J2P",7745,8861
"LINC00558",7746,8862
"CRYGS",7747,8862
"FAM221A",7748,8863
"TEX19",7749,8864
"RPS6KB1",7750,8864
"ZNF135",7751,8865
"LOC100127983",7752,8866
"NBPF6",7753,8866
"NARR",7754,8867
"AFTPH",7755,8867
"EIF3EIP",7756,8869
"CCDC62",7757,8871
"AC004941.5",7758,8872
"CHCHD4",7759,8873
"CTD-2008P7.1",7760,8874
"LRWD1",7761,8875
"CERKL",7762,8876
"GPR32P1",7763,8878
"RNU6-816P",7764,8879
"CIPC",7765,8880
"NKAP",7766,8880
"OSBPL10",7767,8880
"AQP4-AS1",7768,8881
"RPAIN",7769,8882
"SRPK1",7770,8882
"MYADML2",7771,8882
"DAP",7772,8884
"UBOX5",7773,8885
"PDP1",7774,8886
"RNU4-65P",7775,8887
"GON4L",7776,8887
"LOC728126",7777,8888
"NUP37",7778,8888
"WDR27",7779,8888
"MT-TS1",7780,8889
"ALPK1",7781,8890
"RNU6-968P",7782,8895
"NFYC-AS1",7783,8895
"BBS1",7784,8896
"JKAMP",7785,8897
"FNIP2",7786,8897
"DNAH9",7787,8897
"ARF1P1",7788,8901
"MSANTD3-TMEFF1",7789,8902
"PTPN7",7790,8902
"TMEM126B",7791,8904
"ALOX12P2",7792,8904
"HNRNPA1L2",7793,8905
"TMEM150B",7794,8906
"SCAMP2",7795,8906
"CLEC16A",7796,8908
"PAN2",7797,8909
"MUC8",7798,8910
"TUFM",7799,8910
"AX747444",7800,8911
"CAPNS1",7801,8911
"TRAC",7802,8913
"HSD17B8",7803,8913
"GNRH1",7804,8913
"IGFBP7",7805,8915
"CASP9",7806,8915
"OR52N3P",7807,8915
"PPIL2",7808,8915
"CENPB",7809,8915
"BAP1",7810,8916
"ZSWIM3",7811,8918
"DGCR6L",7812,8918
"LOC100130511",7813,8919
"PRDX1",7814,8919
"SLC35G1",7815,8919
"AP4B1",7816,8921
"ZBTB33",7817,8922
"FIBP",7818,8922
"ACTN4",7819,8922
"PTGER4P2-CDK2AP2P2",7820,8924
"LOC100130291",7821,8924
"MTF2",7822,8924
"LOC100128326",7823,8925
"MLEC",7824,8925
"TMEM69",7825,8926
"RHOT2",7826,8928
"PPP4R1",7827,8929
"BC039319",7828,8930
"VPS26A",7829,8930
"LOC101930296",7830,8932
"TM2D3",7831,8933
"LOC100128086",7832,8936
"LOC101927112",7833,8938
"RN7SL1",7834,8940
"CHCHD5",7835,8941
"RCC2",7836,8941
"LINC00661",7837,8943
"LOC285000",7838,8943
"CHST10",7839,8945
"APBA3",7840,8951
"OR7E115P",7841,8952
"ARID3B",7842,8957
"MGC71993",7843,8957
"EEFSEC",7844,8958
"LOC101929112",7845,8959
"RFX1",7846,8960
"SEMA6C",7847,8960
"LOC100129905",7848,8960
"MAGEH1",7849,8960
"APEH",7850,8965
"DNAJC25-GNG10",7851,8966
"RSG1",7852,8966
"RAB3IL1",7853,8966
"BIRC6",7854,8966
"AZGP1P1",7855,8967
"POLB",7856,8968
"UBE2D3",7857,8968
"CELF5",7858,8968
"PLEKHG5",7859,8970
"MGLL",7860,8971
"MYO16",7861,8971
"LOC100128425",7862,8971
"RNF167",7863,8972
"OR10T1P",7864,8973
"NDST2",7865,8974
"OR4C4P",7866,8975
"A1CF",7867,8976
"ALS2CL",7868,8978
"PGK1",7869,8978
"LOC646195",7870,8978
"IGKV1D-42",7871,8979
"RNU6-1080P",7872,8982
"TBC1D10B",7873,8983
"POU6F1",7874,8984
"SYNGAP1",7875,8985
"AMER3",7876,8989
"FAM76B",7877,8989
"DAD1",7878,8989
"OR5AK4P",7879,8990
"DZANK1",7880,8990
"ABLIM2",7881,8990
"PSEN2",7882,8991
"TRBV7-3",7883,8992
"TUBG2",7884,8993
"SLC22A6",7885,8993
"NACC1",7886,8993
"TPT1P8",7887,8994
"FLJ11710",7888,8999
"SEPT6",7889,8999
"ERICH1",7890,9003
"DDX46",7891,9003
"SMG8",7892,9005
"LOC645387",7893,9006
"LINS",7894,9006
"RNU6-933P",7895,9007
"RNU6-759P",7896,9009
"SPAG16",7897,9015
"HLTF",7898,9015
"CDRT1",7899,9017
"MTMR2",7900,9018
"CTC-471C19.1",7901,9018
"LOC101060424",7902,9023
"DDX1",7903,9025
"RPL10",7904,9026
"SH2B1",7905,9026
"HYAL1",7906,9027
"ZNF333",7907,9028
"SEC61A1",7908,9029
"RP11-483I13.5",7909,9030
"N4BP2L2",7910,9031
"CDC42BPB",7911,9031
"LOC100132805",7912,9031
"FBXO46",7913,9032
"LOC642469",7914,9033
"RNF130",7915,9033
"STK11",7916,9033
"UBR3",7917,9033
"TUG1",7918,9034
"C11orf73",7919,9035
"TOE1",7920,9035
"CALM1",7921,9035
"SH3GL1P1",7922,9036
"FZR1",7923,9036
"DDOST",7924,9037
"LOC100289361",7925,9038
"COA5",7926,9038
"MFN2",7927,9040
"FAR1",7928,9042
"DHFRL1",7929,9042
"CAST",7930,9044
"SEPHS2",7931,9044
"ANAPC5",7932,9044
"COQ2",7933,9044
"PDRG1",7934,9045
"RNA5SP210",7935,9047
"LOC202781",7936,9048
"RILP",7937,9048
"CAMSAP2",7938,9049
"PBRM1",7939,9049
"LMAN2L",7940,9050
"PPP1R17",7941,9050
"TCEAL3",7942,9051
"MUC21",7943,9052
"KPNA1",7944,9053
"RN7SL253P",7945,9053
"CERS3",7946,9053
"HOXB-AS3",7947,9054
"C15orf57",7948,9054
"BNIP3P1",7949,9055
"C21orf58",7950,9056
"LATS2",7951,9057
"LOC100128836",7952,9059
"TMPRSS15",7953,9060
"RNA5SP503",7954,9061
"RNU4-85P",7955,9063
"ANXA2R",7956,9063
"BC034319",7957,9064
"LOC646909",7958,9065
"C7orf50",7959,9066
"LOC646330",7960,9068
"FAM228A",7961,9068
"MED13",7962,9069
"CUX1",7963,9070
"MDH2",7964,9071
"CBFB",7965,9071
"RAI1",7966,9071
"TP53I13",7967,9072
"LOC101927824",7968,9073
"THOP1",7969,9074
"CCDC84",7970,9075
"RPL31P28",7971,9075
"LOC100506119",7972,9076
"CECR5",7973,9077
"MNX1",7974,9080
"OXCT1",7975,9082
"MCAT",7976,9083
"MAP4",7977,9084
"RNU6-336P",7978,9084
"LOC728755",7979,9087
"LOC100130178",7980,9088
"DYRK4",7981,9089
"B3GALT6",7982,9089
"LINC00504",7983,9090
"UQCRB",7984,9090
"NUP210P1",7985,9090
"CD276",7986,9091
"NARFL",7987,9091
"ARTN",7988,9092
"SAP30BP",7989,9092
"PDXP",7990,9093
"ZBTB34",7991,9093
"SMURF1",7992,9094
"AK057978",7993,9095
"LOC100287497",7994,9096
"RP11-456H18.2",7995,9097
"GID4",7996,9097
"C16orf13",7997,9097
"SOCS7",7998,9098
"CDHR1",7999,9098
"CYB561",8000,9098
"NME3",8001,9098
"SLC25A48",8002,9100
"RN7SL350P",8003,9100
"ILF3",8004,9101
"TMBIM1",8005,9101
"NAT6",8006,9102
"SCARB2",8007,9102
"TATDN1",8008,9102
"CEP83-AS1",8009,9103
"GBF1",8010,9103
"KLHL8",8011,9104
"SNORD116-15",8012,9104
"WDR26",8013,9106
"AK097836",8014,9106
"PPP1R8",8015,9107
"RNA5SP192",8016,9107
"COL18A1-AS1",8017,9108
"PMS2P4",8018,9109
"PET100",8019,9110
"ZNF75D",8020,9110
"CACNB1",8021,9111
"KCNQ2",8022,9112
"PINLYP",8023,9113
"LOC100130892",8024,9113
"FAM190B",8025,9115
"C12orf49",8026,9115
"RUVBL2",8027,9116
"LRRK1",8028,9116
"NOTCH2NL",8029,9117
"NAA16",8030,9118
"FAM13A",8031,9118
"RN7SL538P",8032,9121
"PARP11",8033,9121
"LOC653557",8034,9122
"DDX49",8035,9122
"STARD7-AS1",8036,9123
"PORCN",8037,9124
"LOC100129866",8038,9124
"GMEB1",8039,9125
"LOC100134868",8040,9126
"LOC101929728",8041,9126
"MAP3K6",8042,9127
"PIGQ",8043,9128
"REXO2",8044,9128
"MICALL1",8045,9128
"SPTSSA",8046,9129
"APOA1BP",8047,9129
"LOC374395",8048,9129
"CETN2",8049,9129
"RNASEH1",8050,9129
"NUDT9",8051,9130
"PRKX",8052,9131
"SAMD1",8053,9131
"RNU6-1275P",8054,9132
"TFE3",8055,9134
"HNRPM",8056,9134
"ITCH",8057,9134
"ARFRP1",8058,9135
"CRYBG3",8059,9136
"RARS",8060,9138
"LOC645515",8061,9142
"RNU6-862P",8062,9143
"R3HDM1",8063,9143
"C3orf22",8064,9144
"SAT2",8065,9144
"STOML2",8066,9144
"LINC00452",8067,9144
"TMEM126A",8068,9145
"COLQ",8069,9145
"SF3B5",8070,9145
"PROSER2",8071,9146
"RAB11A",8072,9146
"LOC100133673",8073,9147
"LOC646200",8074,9149
"MBD3",8075,9149
"USF2",8076,9150
"PRPF38A",8077,9151
"MPL",8078,9151
"RANBP1",8079,9151
"ASNSD1",8080,9152
"LOC100127894",8081,9152
"ALDOA",8082,9155
"OSTC",8083,9157
"SP110",8084,9158
"MGC87895",8085,9158
"SNRPD2",8086,9159
"PARVB",8087,9159
"RNU1-134P",8088,9160
"SNX18",8089,9160
"LOC100505478",8090,9161
"S100PBP",8091,9163
"LINC01122",8092,9163
"THAP7",8093,9164
"NKAPP1",8094,9164
"CTD-2083E4.7",8095,9165
"EHD4",8096,9165
"PYGO2",8097,9166
"RPN2",8098,9167
"ZNF503-AS1",8099,9168
"TBC1D15",8100,9168
"C19orf66",8101,9169
"ALG12",8102,9169
"ZNF256",8103,9170
"LOC401561",8104,9171
"CTBP1-AS2",8105,9171
"USP22",8106,9171
"RAB39A",8107,9172
"MAP3K19",8108,9173
