"Gene","metaRanking","RP"
"PSMB3P2",506,1235
"LOC100128935",507,1240
"LOC442240",508,1242
"LOC100129201",509,1244
"LOC729986",510,1246
"METTL13",511,1246
"EXD2",512,1247
"LOC146481",513,1250
"CUL4A",514,1252
"LOC100130884",515,1253
"LOC100128191",516,1256
"ZNF252",517,1258
"OCIAD1",518,1259
"LOC729439",519,1259
"DAZAP2P1",520,1263
"LOC100130825",521,1267
"PPP6R3",522,1269
"LOC643531",523,1269
"MTMR3",524,1270
"LOC100130172",525,1271
"NCRNA00173",526,1272
"RPS25",527,1274
"LOC728537",528,1275
"LOC100130769",529,1277
"LOC729141",530,1279
"LOC401875",531,1285
"LOC100128997",532,1287
"LOC730861",533,1289
"COX7A2L",534,1289
"LOC100127989",535,1293
"SPDYE8P",536,1295
"SUMO3",537,1297
"LOC100129551",538,1297
"RNA5SP421",539,1299
"VSTM2B",540,1299
"LOC100131308",541,1301
"MAPKSP1",542,1302
"RPS20",543,1304
"LOC100132919",544,1304
"LOC100131098",545,1308
"LOC100128115",546,1312
"ESP33",547,1313
"LOC730032",548,1317
"LOC100128265",549,1319
"LOC729275",550,1321
"LOC100130328",551,1323
"LOC401076",552,1327
"LOC728450",553,1328
"LOC100132763",554,1330
"OR10AC1P",555,1332
"NPRL2",556,1332
"LOC728275",557,1334
"LOC284412",558,1337
"LOC100129070",559,1340
"LOC642513",560,1341
"PLIN1",561,1347
"LOC100128096",562,1349
"TMEM183B",563,1350
"LOC100131960",564,1351
"RNF216L",565,1352
"SAE1",566,1353
"LOC100131389",567,1355
"SYVN1",568,1356
"RNF222",569,1358
"LOC100128689",570,1359
"LOC100131247",571,1361
"FGD5-AS1",572,1367
"CWC25",573,1367
"LOC100128193",574,1370
"PRAC",575,1372
"LOC100130757",576,1374
"PTMAP4",577,1378
"C14orf167",578,1384
"LOC728217",579,1385
"PHF14",580,1385
"LOC100130341",581,1388
"LOC651452",582,1395
"RPS15",583,1395
"LOC440041",584,1397
"LOC646282",585,1398
"LOC100132469",586,1402
"LOC730351",587,1404
"C9orf70",588,1405
"LOC400553",589,1408
"LOC340239",590,1409
"LOC731075",591,1414
"LOC729608",592,1417
"PET100",593,1418
"UNC119B",594,1420
"SOWAHD",595,1420
"RNU6-823P",596,1424
"LOC100129391",597,1425
"SPDYE9P",598,1428
"LOC727977",599,1431
"PPIA",600,1432
"LOC100130135",601,1434
"LOC100130880",602,1436
"LOC400446",603,1438
"LOC727828",604,1440
"RNPS1",605,1441
"CXorf18",606,1442
"NOP14",607,1443
"HPS4",608,1443
"GLUD1",609,1446
"LOC100129513",610,1448
"LOC644079",611,1450
"SIGMAR1",612,1451
"CHMP3",613,1452
"LOC100130503",614,1455
"PCNPP5",615,1457
"RNA5SP507",616,1464
"TRAPPC2P1",617,1468
"LOC644517",618,1470
"LOC100133482",619,1473
"LOC100132310",620,1478
"LOC360030",621,1480
"RN7SL614P",622,1482
"LOC100129827",623,1483
"LOC100128822",624,1484
"CPSF7",625,1486
"LOC646260",626,1486
"LOC100129773",627,1489
"LOC727839",628,1491
"LOC100129509",629,1493
"LOC643015",630,1496
"NCOA6",631,1497
"LOC100130311",632,1499
"RPS2P5",633,1500
"TMCO7",634,1505
"IGLV9-49",635,1507
"LOC100127913",636,1510
"LOC100131431",637,1513
"LOC100134006",638,1515
"RPL30",639,1515
"JCLN",640,1517
"COA3",641,1517
"FTH1P5",642,1518
"LOC729952",643,1520
"LOC645744",644,1522
"LOC400352",645,1524
"KRT17P2",646,1525
"LOC651771",647,1526
"MOBKL3",648,1528
"LOC100132240",649,1530
"BOD1",650,1531
"LOC100131091",651,1531
"MTDH",652,1537
"GAR1",653,1538
"C20orf201",654,1539
"LOC100128267",655,1541
"LOC100129758",656,1544
"ERI3",657,1545
"LOC100130846",658,1547
"L3MBTL2",659,1547
"RN7SL359P",660,1550
"TERF2IP",661,1550
"LOC645181",662,1551
"FOXD4L6",663,1553
"LOC100130054",664,1553
