"Gene","metaRanking","RP"
"LOC100128336",1039,2228
"BCRP8",1040,2230
"LOC641298",1041,2232
"PTAR1",1042,2233
"LOC100129295",1043,2235
"LOC441013",1044,2237
"LOC102724543",1045,2242
"LOC643014",1046,2244
"NAA60",1047,2247
"LOC100128269",1048,2247
"LOC645175",1049,2249
"LOC339843",1050,2252
"DCAF10",1051,2252
"LOC442041",1052,2253
"ATXN10",1053,2255
"LOC729439",1054,2255
"LOC100132724",1055,2257
"GAGE2C",1056,2260
"DDX24",1057,2261
"MIR6748",1058,2261
"MIER1",1059,2262
"COA4",1060,2262
"RPS19",1061,2264
"CWC25",1062,2264
"CTGLF6",1063,2266
"MIR924",1064,2272
"NAA38",1065,2274
"LOC729742",1066,2275
"LOC100128519",1067,2277
"KRBA1",1068,2279
"HNRNPR",1069,2279
"LOC100131940",1070,2281
"RAF1",1071,2282
"LOC100130951",1072,2283
"BRD7P2",1073,2283
"RN7SKP124",1074,2285
"MON2",1075,2285
