"Gene","metaRanking","RP"
"RNA5SP304",2541,2922
"RPL7L1P8",2542,2923
"LOC100130932",2543,2924
"RNU4-90P",2544,2925
"RN7SL709P",2545,2926
"RNY4P24",2546,2928
"LOC100132870",2547,2930
"RNU6-733P",2548,2931
"RNU6-329P",2549,2933
"RNA5SP57",2550,2934
"RNU6-643P",2551,2935
"HSFYP1",2552,2936
"ATP1B3P1",2553,2937
"RN7SL538P",2554,2939
"SPINT5P",2555,2940
"LOC100130827",2556,2941
"RNU6-675P",2557,2943
"RNA5SP31",2558,2944
"RNA5SP299",2559,2945
"RNU6-1163P",2560,2946
"RN7SKP266",2561,2948
"MIR487A",2562,2948
"MIR128-1",2563,2948
"LOC100133991",2564,2949
"LOC100132761",2565,2950
"MIR519A2",2566,2951
"RNU6-595P",2567,2952
"RN7SKP95",2568,2954
"RN7SL589P",2569,2955
"RNU6-1305P",2570,2956
"RN7SKP211",2571,2958
"IGKV2D-24",2572,2959
"LOC100130138",2573,2962
"LOC100129551",2574,2963
"RNU6-807P",2575,2964
"KRT18P49",2576,2965
"LOC100132901",2577,2967
"RNU6-746P",2578,2968
"LOC100129865",2579,2969
"RNU6-602P",2580,2971
"RNU6-517P",2581,2972
"LOC646956",2582,2974
"LOC642736",2583,2974
"LOC100131094",2584,2976
"RNU6-429P",2585,2977
"MIR122",2586,2978
"MT-TH",2587,2978
"RNA5SP360",2588,2979
"LOC729549",2589,2980
"RNU6-1150P",2590,2981
"RNU6-390P",2591,2983
"RNU6-488P",2592,2984
"RNA5SP90",2593,2985
"LOC100129539",2594,2987
"RP3-486D24.1",2595,2988
"FLJ14100",2596,2989
"C1orf227",2597,2991
"LOC100127925",2598,2992
"RNA5SP363",2599,2993
"LOC389223",2600,2994
"RNU6-96P",2601,2996
"NCRNA00093",2602,2997
"FOXN3P1",2603,2999
"CCDC75P1",2604,3000
"RNU4-38P",2605,3001
"LOC651452",2606,3002
"RN7SKP191",2607,3003
"LOC647150",2608,3007
"RNU6-1200P",2609,3008
"RNU6-1036P",2610,3009
"RNU6-578P",2611,3012
"LOC728725",2612,3013
"LOC339970",2613,3015
"RNA5SP307",2614,3016
"LOC100132430",2615,3017
"RNU6-324P",2616,3018
"OR4C2P",2617,3019
"LOC100129343",2618,3021
"LOC100506844",2619,3022
"LOC729941",2620,3023
"LOC100130298",2621,3024
"CBX3P1",2622,3025
"C9orf70",2623,3027
"LOC100132742",2624,3028
"LOC100131308",2625,3030
"U58",2626,3032
"RNU6-1250P",2627,3033
"MIR105-1",2628,3034
"GAPDHP27",2629,3036
"RNU6-1104P",2630,3038
"RN7SL41P",2631,3039
"RNU6-535P",2632,3040
"RNU6-1027P",2633,3041
"RNU6-873P",2634,3042
"LOC100132797",2635,3043
"RPS15AP1",2636,3045
"RBMY2AP",2637,3046
"MIR30C2",2638,3048
"LOC102724208",2639,3048
"ZSWIM8",2640,3049
"MIR30D",2641,3049
"RN7SL91P",2642,3050
"LOC100130562",2643,3052
"RNU6-133P",2644,3055
"CBX3P6",2645,3056
"LOC389404",2646,3059
"HMGB1P4",2647,3060
"LOC648913",2648,3061
"LOC100134230",2649,3062
"RN7SKP99",2650,3063
"MIR450A2",2651,3065
"LOC100129665",2652,3066
"RNA5SP177",2653,3070
"LOC729519",2654,3071
"LOC727945",2655,3072
"RNU6-137P",2656,3073
"RNA5SP382",2657,3075
"RPL30P1",2658,3076
"RN7SKP104",2659,3077
"RNA5SP504",2660,3079
"LOC651787",2661,3080
"RNU6-959P",2662,3080
"FLJ32063",2663,3081
"LOC728953",2664,3082
"RNU6-1330P",2665,3083
"RNU6-1040P",2666,3084
"NCRNA00173",2667,3085
"LOC727828",2668,3087
"LOC440595",2669,3088
"OR52B1P",2670,3090
"LOC100130904",2671,3091
"RNU6-456P",2672,3092
"RNU6-830P",2673,3094
"LOC644019",2674,3095
"SRP72P2",2675,3096
"RNU6-840P",2676,3097
"LOC100129267",2677,3100
"RNU6-1048P",2678,3101
"RNU6-910P",2679,3102
"RNU6-1125P",2680,3103
"MIR190B",2681,3105
"RNU4-80P",2682,3106
"LOC100128822",2683,3107
"LOC730087",2684,3108
"LOC100131096",2685,3110
"LOC100127952",2686,3111
"LOC100131091",2687,3112
"RNU6-555P",2688,3113
"RN7SKP148",2689,3114
"MIR185",2690,3115
"LOC100128989",2691,3116
"RNU1-15P",2692,3117
"RN7SKP217",2693,3118
"RNU6-1041P",2694,3119
"RNU6-347P",2695,3122
"LOC729324",2696,3124
"FTH1P5",2697,3124
"LOC641765",2698,3126
"RNU6-579P",2699,3128
"MIR1185-1",2700,3129
"RNA5SP308",2701,3130
"MIR423",2702,3133
"LOC645001",2703,3134
"RN7SL283P",2704,3136
"RN7SKP194",2705,3137
"LOC100131416",2706,3138
"MIR200B",2707,3139
"RN7SL480P",2708,3140
"RPL31P11",2709,3142
"RNU6-931P",2710,3143
"LOC100133224",2711,3146
"RNU6-946P",2712,3147
"NCRNA00051",2713,3148
"SDHAP3",2714,3150
"LOC100128295",2715,3150
"MT-TK",2716,3152
"RNU6-960P",2717,3153
"RNU6-514P",2718,3155
"RNU6-1340P",2719,3156
"RN7SL237P",2720,3157
"RNU5B-2P",2721,3158
"RNU6-836P",2722,3159
"RN7SKP261",2723,3162
"LOC100132910",2724,3163
"OR52E1",2725,3164
"LOC646040",2726,3164
"LOC100130109",2727,3165
"RNU6-1205P",2728,3166
"LOC100129773",2729,3168
"LOC728763",2730,3168
"LOC285634",2731,3170
"LOC100130291",2732,3171
"LOC100128096",2733,3172
"RN7SKP282",2734,3173
"LOC100133479",2735,3175
"NUDT16P",2736,3176
"LOC729406",2737,3179
"RNU6-1079P",2738,3181
"RNU6-998P",2739,3182
"MIR26B",2740,3185
"RNU6-249P",2741,3185
"LOC100128074",2742,3187
"LOC100131107",2743,3188
"RNU6-464P",2744,3190
"RNA5-8SP3",2745,3191
"LOC100130520",2746,3192
"LOC100129958",2747,3194
"RNA5SP505",2748,3195
"RNA5SP223",2749,3196
"TCEB1P2",2750,3198
"LOC644079",2751,3199
"FLJ36131",2752,3200
"RNU6-437P",2753,3201
"LOC651861",2754,3203
"LOC643167",2755,3204
"RNU6-493P",2756,3205
"RP4-781L3.1",2757,3206
"LOC728607",2758,3208
"MIR139",2759,3208
"RPL21P131",2760,3209
"MIR132",2761,3210
"RNU5E-9P",2762,3211
"RNA5SP271",2763,3212
"MT-TC",2764,3214
"RNU6-466P",2765,3216
"LOC100129436",2766,3219
"MGC23270",2767,3220
"OR9M1P",2768,3221
"RNU6-562P",2769,3222
"LOC100129186",2770,3223
"MIR103A2",2771,3225
"RNU6-903P",2772,3227
"ZBTB8OSP2",2773,3229
"LOC132203",2774,3229
"LOC100134719",2775,3232
"RN7SL702P",2776,3233
"RN7SKP16",2777,3234
"RNU1-142P",2778,3235
"RNU6-561P",2779,3237
"RNU6-75P",2780,3241
"RNU6-784P",2781,3242
"LOC100128997",2782,3243
"RNA5SP139",2783,3245
"RNU6-167P",2784,3246
"LOC100134172",2785,3247
"LOC100128260",2786,3248
"RN7SL49P",2787,3250
"LOC100509780",2788,3251
"LOC100130750",2789,3252
"MIR202",2790,3253
"RNA5SP170",2791,3253
"RPL21P11",2792,3254
"LOC100129636",2793,3258
"RNU6-1295P",2794,3259
"RNU6-589P",2795,3261
"MT-TQ",2796,3262
"LOC100130288",2797,3263
"RNU6-81P",2798,3264
"LOC727735",2799,3266
"RNU2-60P",2800,3266
"RN7SL304P",2801,3268
"RNA5SP111",2802,3269
"LOC100129095",2803,3272
"LOC644990",2804,3273
"LOC100133286",2805,3275
"LOC100131261",2806,3277
"LOC441253",2807,3279
"LOC728369",2808,3279
"LOC728802",2809,3280
"LOC100134821",2810,3281
"LOC100131892",2811,3283
"LOC100128326",2812,3284
"LOC100130561",2813,3286
"RNU6-1284P",2814,3288
"LOC441736",2815,3290
"MIR365A",2816,3294
"LOC647597",2817,3296
"RNU6-702P",2818,3297
"LOC730474",2819,3298
"LOC646201",2820,3300
"LOC101928787",2821,3300
"AGAP10",2822,3303
"LOC728671",2823,3305
"LOC100130814",2824,3307
"RNU6-1289P",2825,3310
"MIR23A",2826,3311
"LOC100129424",2827,3311
"RNU6-285P",2828,3314
"RNU2-66P",2829,3316
"LOC389435",2830,3317
"RNA5SP51",2831,3319
"RNU6-431P",2832,3320
"MT-RNR1",2833,3322
"LOC100129733",2834,3323
"LOC100132909",2835,3324
"RNU1-67P",2836,3326
"MIR183",2837,3328
"RN7SKP69",2838,3328
"HSFY2",2839,3329
"RNY1P8",2840,3330
"LOC100128908",2841,3331
"RNU6-672P",2842,3333
"LOC644624",2843,3334
"RN7SL145P",2844,3334
"LOC401805",2845,3336
"ZNF689",2846,3338
"LOC728059",2847,3339
"RNU6-865P",2848,3340
"RNA5SP161",2849,3342
"RNU6-524P",2850,3344
"RN7SL769P",2851,3345
"MIR1180",2852,3346
"MIR509-1",2853,3347
"MIR138-1",2854,3347
"MARCHF5",2855,3348
"SNORD18C",2856,3349
"PRR34-AS1",2857,3351
"RN7SL184P",2858,3353
"OR4F14P",2859,3354
"GRM8",2860,3355
"LOC100130488",2861,3356
"SNORD91B",2862,3357
"RNA5SP211",2863,3358
"LOC644339",2864,3360
"C18orf8",2865,3360
"LOC100129566",2866,3361
"LOC100131733",2867,3363
"LOC100130563",2868,3364
"LOC729839",2869,3365
"LOC100130764",2870,3366
"MIR6834",2871,3368
"MIR1468",2872,3370
"MIR597",2873,3371
"RN7SL864P",2874,3372
"KIAA0494",2875,3372
"RN7SL814P",2876,3375
"LOC642550",2877,3376
"RNU6-762P",2878,3378
"LOC100129291",2879,3380
"C6orf100",2880,3381
"RN7SL419P",2881,3381
"LOC100131401",2882,3382
"LOC100128131",2883,3384
"RN7SL577P",2884,3386
"RNU6-160P",2885,3387
"RN7SKP18",2886,3388
"MIR485",2887,3389
"LOC100130887",2888,3390
"LOC100133463",2889,3391
"RNU2-29P",2890,3393
"RNU6-247P",2891,3394
"ERVK-9",2892,3395
"LOC146481",2893,3396
"PTGES3P1",2894,3397
"LOC100133563",2895,3398
"RNU6-442P",2896,3400
"LOC645027",2897,3401
"SAPS2",2898,3401
"OR5J1P",2899,3402
"MIR148A",2900,3403
"LOC389328",2901,3405
"LOC100129744",2902,3407
"MIR136",2903,3408
"LOC100132795",2904,3411
"RNU6-1188P",2905,3412
"LOC100130233",2906,3413
"BEYLA",2907,3414
"LOC101928612",2908,3414
"RNA5SP508",2909,3416
"LOC728139",2910,3418
"OR2B8P",2911,3420
"RNU6-335P",2912,3422
"MIR630",2913,3423
"BRUNOL4",2914,3424
"RNU6-521P",2915,3424
"MIR326",2916,3426
"LOC100131164",2917,3427
"LOC646836",2918,3428
"RN7SL101P",2919,3429
"LOC100130134",2920,3431
"RN7SL711P",2921,3432
"RNU6-543P",2922,3433
"LOC100133177",2923,3434
"LOC138864",2924,3435
"LOC648706",2925,3436
"RNA5SP32",2926,3437
"LOC100129559",2927,3438
"RNU6-1126P",2928,3439
"C20orf132",2929,3440
"LOC102724561",2930,3441
"LOC729686",2931,3443
"LOC100128366",2932,3447
"RN7SL448P",2933,3448
"GABPAP",2934,3450
"LOC729397",2935,3451
"LOC729920",2936,3452
"FLJ40039",2937,3453
"MIR367",2938,3455
"LOC442232",2939,3457
"RNU6-661P",2940,3458
"RNU6-195P",2941,3459
"LOC642567",2942,3460
"LOC100131257",2943,3463
"RN7SL336P",2944,3465
"RNU6-1174P",2945,3466
"RN7SL571P",2946,3468
"LOC642006",2947,3469
"LOC100128869",2948,3470
"LOC648293",2949,3471
"LOC100131316",2950,3471
"UBTFL2",2951,3473
"RN7SL843P",2952,3475
"RN7SL230P",2953,3476
"LOC100129203",2954,3477
"MLH1",2955,3478
"LOC648927",2956,3479
"FAM164C",2957,3480
"RN7SL130P",2958,3482
"LOC286157",2959,3485
"LOC100128525",2960,3486
"LOC100131575",2961,3487
"SNAP47",2962,3487
"MTND1P7",2963,3489
"LOC100134348",2964,3490
"LOC727960",2965,3491
"LOC642935",2966,3494
"LOC100128747",2967,3496
"RNU4-84P",2968,3497
"RN7SL239P",2969,3498
"LOC100128023",2970,3500
"TOPORS-AS1",2971,3503
"LOC645715",2972,3505
"LOC729298",2973,3506
"MGC87895",2974,3507
"OR51N1P",2975,3509
"LOC100131320",2976,3512
"RN7SL446P",2977,3513
"RN7SL452P",2978,3514
"RNU6-1201P",2979,3517
"RNU6-478P",2980,3518
"C19orf43",2981,3520
"RNU2-28P",2982,3520
"ACTR3B",2983,3520
"LOC729774",2984,3522
"RNU6-945P",2985,3523
"LOC100131174",2986,3524
"LOC727821",2987,3526
"RNU6-497P",2988,3528
"LOC402112",2989,3529
"LOC730107",2990,3530
"RNA5-8SP7",2991,3531
"LOC100130289",2992,3533
"LOC728979",2993,3534
"LOC728262",2994,3535
"LOC100128562",2995,3537
"RNU5F-6P",2996,3538
"RNA5SP328",2997,3540
"RN7SL74P",2998,3541
"LOC100133769",2999,3542
"RNU2-49P",3000,3544
"MIR580",3001,3545
"VDAC1P4",3002,3547
"RNU6-544P",3003,3548
"RNY4P19",3004,3549
"LOC391767",3005,3551
"RNU6-1069P",3006,3552
"LOC100129478",3007,3553
"LOC100130221",3008,3555
"RPS26P2",3009,3556
"LOC653203",3010,3557
"RNU1-20P",3011,3558
"COMMD9",3012,3559
"RNU6-1229P",3013,3559
"TUSC4",3014,3560
"RNU6-1078P",3015,3562
"OR10T1P",3016,3563
"BASE",3017,3565
"MIR375",3018,3566
"LOC100130015",3019,3567
"RNU4-40P",3020,3570
"RNA5SP518",3021,3572
"MIR429",3022,3574
"LOC100129060",3023,3576
"ZNF238",3024,3576
"SNORD66",3025,3577
"MIR596",3026,3579
"LOC100134387",3027,3581
"C4orf35",3028,3581
"RNU6-768P",3029,3583
"RNU4-83P",3030,3585
"LOC100132839",3031,3587
"ARL2BPP2",3032,3589
"RNU6-895P",3033,3590
"OR14L1P",3034,3592
"RNU6-501P",3035,3595
"RNA5SP344",3036,3597
"LOC646294",3037,3598
"LOC100130591",3038,3600
"LOC729423",3039,3602
"RNY4P16",3040,3604
"LOC728602",3041,3605
"LOC390387",3042,3606
"LOC642367",3043,3607
"RNU4-58P",3044,3608
"LOC729400",3045,3609
"RN7SL246P",3046,3613
"RNU6-566P",3047,3614
"RNA5SP63",3048,3617
"LOC100132106",3049,3619
"LOC440043",3050,3620
"LOC100133581",3051,3621
"RNU2-50P",3052,3622
"PEF1",3053,3627
"RNU6-1326P",3054,3627
"LOC644914",3055,3629
"RN7SKP220",3056,3631
"LOC100133283",3057,3632
"RNA5SP493",3058,3633
"RNU6ATAC42P",3059,3634
"LOC100131512",3060,3635
"LOC400011",3061,3636
"LOC148430",3062,3637
"RNU1-104P",3063,3639
"LOC643384",3064,3640
"LOC100128086",3065,3642
"RNU6-508P",3066,3644
"LOC283155",3067,3647
"LOC101929864",3068,3649
"FAM163B",3069,3650
"LOC100132919",3070,3650
"MIR888",3071,3652
"MIR494",3072,3652
"RNA5SP332",3073,3654
"FAM72D",3074,3656
"LOC219347",3075,3657
"LOC100130178",3076,3658
"RNU4-9P",3077,3660
"MIR1302-3",3078,3662
"LOC100131265",3079,3664
"LOC728463",3080,3665
"MIR144",3081,3666
"EGFL10",3082,3666
"NCRNA00200",3083,3667
"RNU4-34P",3084,3668
"RN7SL720P",3085,3670
"LOC100129237",3086,3672
"LOC644464",3087,3673
"RNA5SP266",3088,3674
"MEF2BNB",3089,3675
"MIR548H3",3090,3676
"RNU1-89P",3091,3677
"MIR135A2",3092,3678
"RNU6-721P",3093,3679
"RNA5SP340",3094,3680
"LOC100129585",3095,3681
"LOC100996696",3096,3682
"LOC652882",3097,3683
"LOC374491",3098,3683
"LOC100130155",3099,3684
"RNU6-342P",3100,3685
"RN7SL173P",3101,3686
"LOC100134140",3102,3687
"LOC642590",3103,3691
"LOC100127894",3104,3694
"RNU6-98P",3105,3696
"LOC100130616",3106,3702
"LOC100133528",3107,3708
"RN7SL160P",3108,3709
"DUTP1",3109,3710
"LOC653687",3110,3712
"RNU6-248P",3111,3713
"LOC727834",3112,3714
"MIR608",3113,3716
"LOC100131705",3114,3718
"C20orf56",3115,3720
"LOC642956",3116,3721
"RNU6-1331P",3117,3722
"OR7E104P",3118,3724
"RPL41",3119,3724
"RNU6-1139P",3120,3725
"RNU6-1278P",3121,3727
"NIPA2",3122,3728
"LOC100128693",3123,3728
"HSPE1P6",3124,3729
"LOC727869",3125,3731
"LOC389168",3126,3732
"RN7SKP208",3127,3735
"LOC727865",3128,3736
"MIR200C",3129,3737
"LOC728809",3130,3738
"PDHB",3131,3739
"RN7SL558P",3132,3740
"LOC653653",3133,3740
"RNVU1-15",3134,3741
"LOC645086",3135,3742
"LOC116437",3136,3746
"CYP2D7P1",3137,3747
"LOC100132598",3138,3747
"RNU1-83P",3139,3748
"LOC100130967",3140,3749
"LOC100129960",3141,3753
"LOC727918",3142,3755
"MIR153-2",3143,3757
"MIR489",3144,3757
"LOC401537",3145,3759
"RNU6-229P",3146,3760
"LOC100128327",3147,3761
"C21orf41",3148,3763
"LOC100133185",3149,3763
"LOC728324",3150,3764
"LOC100129269",3151,3765
"RNA5SP172",3152,3768
"RNU4-35P",3153,3769
"RNY4P9",3154,3774
"IWS1",3155,3775
"LOC100130982",3156,3775
"RNU6-715P",3157,3777
"LOC442609",3158,3779
"SOX1",3159,3780
"RNU6-656P",3160,3782
"LOC729992",3161,3785
"LOC389160",3162,3787
"RN7SL397P",3163,3788
"LOC731789",3164,3790
"TBC1D3I",3165,3791
"RNU6-519P",3166,3792
"LOC728060",3167,3793
"KRT18P40",3168,3795
"RNVU1-3",3169,3797
"RNU6-1314P",3170,3798
"RNA5SP217",3171,3801
"RNU4-68P",3172,3802
"RGS3",3173,3803
"RNU6ATAC26P",3174,3804
"LOC645430",3175,3805
"C16orf11",3176,3807
"RNU4-24P",3177,3808
"LOC645452",3178,3812
"LOC653375",3179,3813
"LOC100133070",3180,3815
"MIR449A",3181,3816
"LOC100652930",3182,3817
"RNU6-897P",3183,3818
"LOC644745",3184,3820
"MIR133B",3185,3820
"MIR425",3186,3822
"RNU4-91P",3187,3824
"RNU6-766P",3188,3825
"RNU6-923P",3189,3826
"LOC100130988",3190,3828
"RNA5SP195",3191,3829
"LOC730032",3192,3830
"LOC100130846",3193,3832
"MT-TL2",3194,3834
"LOC391670",3195,3835
"COPZ1",3196,3837
"RP3-334F4.1",3197,3837
"LOC100131988",3198,3838
"DEFB113",3199,3838
"RNU6-1178P",3200,3840
"MIR223",3201,3841
"LOC730461",3202,3841
"LOC641851",3203,3842
"LOC728253",3204,3843
"RNU6-710P",3205,3847
"RNU6-1047P",3206,3849
"RNU4-39P",3207,3850
"MIR6805",3208,3853
"KRT17P3",3209,3855
"LOC100127922",3210,3856
"RNA5SP361",3211,3857
"LOC644877",3212,3859
"LOC389768",3213,3861
"LOC728310",3214,3862
"GRIK2",3215,3864
"RNU6-187P",3216,3864
"LOC101928676",3217,3865
"VCX2",3218,3866
"RNU2-64P",3219,3868
"RNU6-877P",3220,3869
"RNU6-1283P",3221,3870
"MIR9-3",3222,3871
"RNU6-896P",3223,3871
"RN7SL438P",3224,3873
"KIAA0692",3225,3874
"LOC100132898",3226,3874
"RPS15AP25",3227,3875
"C9orf89",3228,3876
"LOC100133264",3229,3878
"RNU6-109P",3230,3880
"RN7SL326P",3231,3881
"MIR410",3232,3882
"IGKV2OR22-4",3233,3883
"HMGN1P26",3234,3884
"OR11I1P",3235,3885
"LOC100127989",3236,3887
"RNU6-356P",3237,3888
"RNU6-925P",3238,3890
"LOC340069",3239,3891
"RNU6-835P",3240,3892
"LOC100131820",3241,3894
"RNU4-62P",3242,3895
"RN7SL350P",3243,3896
"LOC653105",3244,3897
"C17orf41",3245,3897
"RNU6-575P",3246,3898
"RNU6-313P",3247,3899
"RNY4P20",3248,3900
"RNU6-82P",3249,3905
"LOC100131354",3250,3906
"LOC643153",3251,3907
"RNU6-312P",3252,3909
"MIRLET7A1",3253,3909
"LOC100129480",3254,3911
"LOC648294",3255,3912
"LOC100128270",3256,3913
"MT-TN",3257,3914
"RNU4-82P",3258,3916
"RNA5SP144",3259,3918
"MIR516A1",3260,3919
"LOC642127",3261,3920
"LOC100131760",3262,3922
"RNU6-957P",3263,3923
"LOC100129053",3264,3924
"RN7SL369P",3265,3927
"RNU6-339P",3266,3928
"LOC100132526",3267,3931
"RNU6-886P",3268,3933
"MIR30E",3269,3934
"LOC646282",3270,3936
"LOC100130771",3271,3937
"LOC100133740",3272,3938
"RNU6-1112P",3273,3942
"LOC652330",3274,3943
"LOC100128208",3275,3944
"ARL4P",3276,3945
"LOC100128973",3277,3949
"LOC100129411",3278,3950
"LOC728558",3279,3953
"TULP2",3280,3953
"RNU6-700P",3281,3956
"RNU6-258P",3282,3957
"CEP170L",3283,3957
"LOC345645",3284,3960
"LOC645576",3285,3962
"LOC339788",3286,3963
"MIR320C1",3287,3963
"LOC644604",3288,3964
"LOC100129848",3289,3967
"LOC100128405",3290,3970
"LOC653786",3291,3971
"LOC648283",3292,3973
"LOC100130663",3293,3977
"RNU6-527P",3294,3978
"LOC100129193",3295,3979
"RNA5SP19",3296,3982
"MIR30B",3297,3984
"RNA5SP72",3298,3984
"LOC728316",3299,3985
"MIR34B",3300,3986
"MT1P1",3301,3986
"MIR570",3302,3989
"LOC729291",3303,3990
"LOC642546",3304,3990
"BC015774",3305,3991
"C10orf112",3306,3992
"RNU4ATAC14P",3307,3993
"LOC643558",3308,3993
"LOC100128842",3309,3995
"LOC100130457",3310,3996
"RN7SKP228",3311,3998
"LOC100130003",3312,3999
"LOC731787",3313,4001
"LOC728755",3314,4002
"LOC100128337",3315,4004
"RNU2-26P",3316,4005
"LOC643008",3317,4005
"SUGP1",3318,4006
"MIR147",3319,4008
"KIAA1245",3320,4009
"RN7SL703P",3321,4011
"LOC100129015",3322,4012
"RNU6-1226P",3323,4013
"LOC100128728",3324,4015
"LOC100128576",3325,4018
"KRT18P28",3326,4019
"LOC100128510",3327,4022
"LOC100131205",3328,4023
"LOC100131098",3329,4024
"LOC100506571",3330,4026
"LOC100134050",3331,4029
"RN7SL52P",3332,4030
"LOC100129786",3333,4031
"RNU6-849P",3334,4033
"LOC730839",3335,4034
"LOC100128060",3336,4036
"LOC285804",3337,4037
"LOC100128163",3338,4039
"FLJ33708",3339,4039
"LOC134505",3340,4041
"RN7SL822P",3341,4043
"ROBLD3",3342,4045
"MIR323A",3343,4047
"LOC727789",3344,4048
"RNA5SP367",3345,4050
"LOC100130900",3346,4051
"LOC100133142",3347,4052
"RNU6-793P",3348,4054
"BET3L",3349,4055
"LOC729524",3350,4056
"LOC100127975",3351,4057
"RNU4-15P",3352,4060
"RN7SL223P",3353,4061
"LOC286260",3354,4063
"ZFP112",3355,4063
"LOC729789",3356,4065
"RAD17",3357,4067
"LOC100134252",3358,4067
"RN7SKP183",3359,4068
"LOC100128322",3360,4070
"RNA5SP465",3361,4071
"MIR93",3362,4073
"RNA5SP297",3363,4076
"LOC647447",3364,4077
"RN7SL404P",3365,4078
"RN7SL451P",3366,4080
"ADAM20P1",3367,4083
"LOC649873",3368,4085
"PRAMEF15",3369,4087
"NCRNA00111",3370,4089
"LOC100131621",3371,4091
"MIR107",3372,4092
"RN7SL585P",3373,4093
"LOC100125556",3374,4096
"RN7SL372P",3375,4097
"RNA5SP502",3376,4099
"LOC402207",3377,4101
"RNU6-321P",3378,4103
"LOC100128899",3379,4104
"LOC100129195",3380,4110
"RN7SL187P",3381,4113
"DTX2P1-UPK3BP1-PMS2P11",3382,4115
"LOC100133771",3383,4115
"LOC100127983",3384,4116
"RNU6-1294P",3385,4119
"MGC16384",3386,4120
"PPIAL4G",3387,4120
"RN7SKP174",3388,4121
"WAC-AS1",3389,4122
"NAA60",3390,4123
"LOC647013",3391,4124
"RNU6-23P",3392,4126
"LOC400389",3393,4127
"MIR98",3394,4128
"LOC100134118",3395,4128
"LOC100129578",3396,4129
"LOC728138",3397,4131
"LOC730347",3398,4133
"LGALS9B",3399,4134
"LOC728431",3400,4135
"GOLGA8N",3401,4136
"LOC100133075",3402,4139
"LOC649445",3403,4140
"LOC644587",3404,4141
"LOC100133169",3405,4143
"ANKRD10-IT1",3406,4144
"ZXDA",3407,4145
"RN7SKP177",3408,4145
"C11orf37",3409,4145
"RNU6-611P",3410,4146
"LOC100130825",3411,4147
"LOC100129064",3412,4150
"DKFZp686I15217",3413,4152
"LOC730100",3414,4153
"C15orf63",3415,4156
"MIR129-1",3416,4157
"C1orf84",3417,4158
"LOC100132740",3418,4159
"S100A11P1",3419,4160
"KAT8",3420,4160
"RNU4-87P",3421,4161
"SPANXD",3422,4162
"RNU6-915P",3423,4165
"LOC728903",3424,4166
"LOC100128410",3425,4167
"LOC100130905",3426,4168
"LOC100131438",3427,4169
"FLJ39739",3428,4169
"LOC647366",3429,4172
"LOC650167",3430,4172
"RNU6-685P",3431,4173
"LOC731377",3432,4174
"LOC100133959",3433,4177
"MIR4647",3434,4178
"LOC642995",3435,4178
"LOC100131960",3436,4179
"MIR5193",3437,4180
"LOC100131390",3438,4181
"PCDHA3",3439,4182
"RNU6-206P",3440,4184
"LOC100128382",3441,4186
"LOC729127",3442,4187
"LOC643275",3443,4188
"RN7SKP42",3444,4189
"LOC100131653",3445,4190
"CT47A7",3446,4193
"LOC645251",3447,4194
"LOC729200",3448,4196
"LOC100134248",3449,4197
"LOC100131139",3450,4199
"LOC646030",3451,4200
"LOC100129335",3452,4201
"LOC730861",3453,4203
"MGC57359",3454,4204
"TRNAQ41P",3455,4204
"RNA5SP467",3456,4205
"MIR153-1",3457,4206
"RNU6-1189P",3458,4207
"LOC100132884",3459,4208
"FLJ77644",3460,4209
"LOC100131895",3461,4211
"LOC653641",3462,4212
"RPL7AL2",3463,4215
"LOC441131",3464,4216
"LOC100130494",3465,4218
"LOC729113",3466,4219
"RNU6-593P",3467,4223
"LOC100128598",3468,4229
"C12orf33",3469,4230
"RNU6-847P",3470,4231
"MIR218-1",3471,4232
"RNU2-33P",3472,4234
"IGKV2D-40",3473,4235
"RNU6-970P",3474,4236
"IL22RA2",3475,4237
"RNU6-926P",3476,4237
"LOC388556",3477,4238
"RN7SKP273",3478,4239
"MIR218-2",3479,4239
"RNU6-549P",3480,4240
"AC017104.6",3481,4241
"LOC731017",3482,4242
"MT-TW",3483,4242
"MIR196A1",3484,4243
"GABRB2",3485,4244
"LOC100131061",3486,4246
"KRT18P30",3487,4248
"RN7SL479P",3488,4250
"RNU6-1287P",3489,4252
"RARA",3490,4252
"C12orf64",3491,4252
"LOC100131549",3492,4253
"C16orf50",3493,4253
"LOC644350",3494,4254
"RNU6-706P",3495,4256
"RNU6ATAC22P",3496,4258
"LOC100133266",3497,4260
"LOC643576",3498,4262
"RNU6-533P",3499,4262
"LOC401847",3500,4263
"LOC100131364",3501,4264
"RNU1-96P",3502,4267
"MIR640",3503,4269
"LOC440917",3504,4270
"LOC648740",3505,4270
"RNU6-433P",3506,4272
"RN7SL323P",3507,4274
"LOC645405",3508,4276
"LOC653588",3509,4277
"RN7SL761P",3510,4279
"LOC100127953",3511,4281
"RPL35P5",3512,4284
"AC004941.5",3513,4285
"LOC402116",3514,4286
"ATAD2B",3515,4287
"LOC388907",3516,4288
"LOC730236",3517,4291
"LOC646260",3518,4295
"MIR27A",3519,4297
"LOC100127971",3520,4299
"RNU6-1179P",3521,4301
"LOC728787",3522,4302
"LOC728597",3523,4304
"LOC731419",3524,4305
"LOC646644",3525,4307
"LOC101929177",3526,4308
"CER1",3527,4309
"RNU6-392P",3528,4310
"LOC653550",3529,4312
"C6orf176",3530,4314
"MIR4723",3531,4315
"RNA5SP279",3532,4316
