"","ranking","median","mean","sd"
"POLR2J4",1,0.0282913995485692,0.0529613068142798,0.0523505763214439
"FTL",2,0.0338751049945771,0.0775474373025098,0.0772996748357523
"LAMP2",3,0.0343289281772072,0.102917234864723,0.122549093018494
"NUDT2",4,0.0347842967542547,0.134007183328671,0.179105138485907
"KCMF1",5,0.0361588897196575,0.0763279270858741,0.0890178852045415
"LOC728440",6,0.0373526289370159,0.101937756862115,0.11826045716952
"LOC23117",7,0.0376961626009869,0.0421899094115312,0.0195019559472502
"PPP2R2B",8,0.0380361874948482,0.0783198729628982,0.0697855979511438
"PPP2R4",9,0.0381481481422619,0.0630741563692473,0.0557021446442621
"LOC728944",10,0.0383195202053238,0.0727221095715459,0.0760869931235813
"SSR2",11,0.0385389030635794,0.0640100465883165,0.0515529642684942
"PPP2R5C",12,0.0386708918846686,0.0691066573659407,0.0578563992443742
"PI4KA",13,0.039000978529065,0.0983494746489605,0.120561310169317
"TAF6",14,0.0390618575770379,0.0671151437843824,0.0685774036858894
"TRIM29",15,0.0395147542774772,0.0825829209431299,0.0879264867331088
"CDC25C",16,0.0408792349326428,0.0839173377788057,0.0946874909787553
"OGG1",17,0.0409827212991548,0.0898118932097717,0.0945271156775793
"LOC100127922",18,0.0410000022158237,0.0892229239892906,0.101906913739324
"G3BP2",19,0.0410490312557488,0.0916970357728636,0.0937892730729031
"LOC440595",20,0.0410671963053328,0.0630860573732296,0.0537179810331658
"LOC388237",21,0.0412939388800451,0.0505284808827205,0.0378568002344424
"LOC100129905",22,0.0414668720189281,0.0981584157291496,0.0994243877508087
"CTAGE5",23,0.0415074570742713,0.0616389050812521,0.0409949364389194
"GMPPA",24,0.0415841571435763,0.0706359140962181,0.0535071079224284
"SCAND2",25,0.0416113222775636,0.0501563954996839,0.0401584351491049
"PRKAG2",26,0.0417137966046562,0.0690778203599122,0.0604469272170046
"LOC653438",27,0.0417232222935951,0.0765264594588098,0.0647251711750168
"HLTF",28,0.0417892345921093,0.119328617028125,0.147403401479298
"LOC653994",29,0.0419981316085939,0.147580089705569,0.183027940942527
"LYSMD3",30,0.042025346665713,0.0929066638078518,0.10452350389074
"LOC649553",31,0.0422100753445185,0.078785135823641,0.0672973063010251
"OGFRL1",32,0.0422479636571216,0.0926943949186603,0.103367310074188
"PIGW",33,0.042289163991385,0.0656114590835144,0.0627562762132199
"LOC100132288",34,0.0423763791698804,0.118786348269296,0.138735680464083
"SYNGR1",35,0.0423869557518537,0.105926805644292,0.12967301505954
"LAMA3",36,0.0424817146006441,0.0640240325465745,0.0577508809952635
