"","GSE118876","GSE104955","GSE87661","GSE79711","GSE60150"
"1110019D14Rik",0.0932563618155784,0.054348801572849,0.0521958091208432,0.0449903210819687,0.0195793252694687
"1110020A21Rik",0.0284953584737138,0.0342760886441315,0.0854563018938383,0.0230538654762449,0.0231146677639492
"1110020C17Rik",0.0617635504271523,0.0401587672998872,0.0439854556978028,0.0203072560207457,0.0257230556471071
"1110021J02Rik",0.0176815430528187,0.0233507334214231,0.0296656138749091,0.0158797629797316,0.0144945196140422
"1110021L09Rik",0.168130781977155,0.063058333518674,0.0351907156020817,0.0477130353520785,0.0167808709733516
"1110025L11Rik",0.0363811286456129,0.024955879977018,0.0378732414869588,0.0537922607210351,0.0299035156114165
"1110028F11Rik",0.0589567351161434,0.0290522403806656,0.0592926042524243,0.066175603077256,0.0396310045986414
"1110028F18Rik",0.0458588411639999,0.050951259162163,0.0812647770499425,0.0304733177662968,0.0322631974329908
"1110031I02Rik",0.0772895911823158,0.0252769659823504,0.0184650445757724,0.0259469259438521,0.013352784090972
"1110032A03Rik",0.110816844010193,0.0266878868068083,0.0105393625520979,0.0347718514918786,0.0302417046359985
"1110032A04Rik",0.0370399612671744,0.0330190613217398,0.0760899298220445,0.0673930523974195,0.03899782243305
"1110032F04Rik",0.0378014018413787,0.0290630343645441,0.0530634008908946,0.0189301941503858,0.0173990971037414
"1110034A24Rik",0.0194798328062452,0.0166469359978982,0.0241660855681282,0.0234300907210391,0.0109801401341709
"1110034B05Rik",0.0602242940951495,0.0293258738089811,0.0274247278290673,0.0295836226262428,0.0226006306898537
"1110034G24Rik",0.0309260494411296,0.0177916803034128,0.056290374793987,0.0142053397876943,0.0160827207646908
"1110035M17Rik",0.0475874784817273,0.0352749630574516,0.0548148400962079,0.0319236326575748,0.0318794148943544
"1110036E04Rik",0.0376710823379702,0.035989408452339,0.0606200605365953,0.0488247784250847,0.0267132689567745
"1110037F02Rik",0.0461918604509987,0.0166530530199346,0.0127338126936363,0.0118734985384509,0.00894051499039737
"1110038B12Rik",0.0439578303226159,0.0368256625556553,0.0279191975237654,0.017530837892992,0.0160040462119476
"1110038D17Rik",0.0395342123758621,0.0429473073273264,0.0552576197910711,0.0347709121460593,0.0307597328904705
"1110038F14Rik",0.0189653976309036,0.0461553349080309,0.013929986785852,0.0233990022218123,0.0138789117142834
"1110046J04Rik",0.060357119416255,0.0476031915349331,0.0472795103780872,0.0704787019393847,0.0249790493030362
"1110049F12Rik",0.0550903907102342,0.0284636619899159,0.0452293824451471,0.0238063724174402,0.0172886864616038
"1110050K14Rik",0.0586148366700758,0.0672123563352272,0.078216773896567,0.0270018516079715,0.0320080417342103
"1110051M20Rik",0.0782536459490353,0.0336773306961397,0.0314441082259206,0.0187298149067718,0.0262421673826025
"1110054O05Rik",0.0416148308809022,0.0232563052945829,0.0360583162813386,0.0549389518631118,0.0206438087490556
"1110057K04Rik",0.0931834212820225,0.022883353899297,0.0102208856650596,0.0205121554720885,0.01731360546593
"1110058L19Rik",0.0696717170659835,0.040022224207409,0.0315341331334832,0.040471788279689,0.0382981184036001
"1110059E24Rik",0.0212991926608835,0.0167424225071017,0.0245919767604803,0.0155154114510698,0.0152398878942224
"1110059G10Rik",0.038805302470414,0.0302823385587019,0.0367401575842031,0.0266055680755345,0.0214461391854371
"1110059M19Rik",0.115760354015518,0.272243878375341,0.0618557967430636,0.140413050958551,0.0710583331120622
"1110067D22Rik",0.0663096143408732,0.0203096847995191,0.0399734187421394,0.034378291937313,0.023847327852295
"1190002F15Rik",0.0579567045503443,0.0664497898548605,0.069805233735448,0.0443082760887001,0.0275094239176028
