"","GSE33684","GSE113808","GSE104128","GSE97910","GSE70857","GSE62324","GSE57659","GSE39313"
"1100001H23Rik",0.0585628291682583,0.189976141138205,0.079832181904771,0.0197494290974351,0.00604995631880454,0.168299828014098,0.071042545540249,0.00128038298612965
"1100001I19Rik",0.0822441921586061,0.259455690984651,0.0561654094964095,0.0189797374887486,0.00569582671107457,0.176047433066979,0.0686640360331588,0.0010002141673395
"1100001I22Rik",0.0918221519071487,0.261485416524542,0.126777347963572,0.494009111404487,0.0405770547291082,0.167312137224596,0.0409833683059496,0.0200240134156831
"1110001A05Rik",0.143260001360609,0.226608055167213,0.109237520847821,0.120156529623402,0.0129712492145822,0.210436269379004,0.0625270383814153,0.053624566919473
"1110001A07Rik",0.0576445571922415,0.203776069654479,0.0589844098161063,0.0854365719976344,0.00462481782868067,0.169291057365734,0.0480883407544901,0.00126485530311214
"1110001A12Rik",0.119998632201522,0.209400921202941,0.563190263920366,0.137320056370874,0.0295320030056816,0.247602856255402,0.0482344043783822,0.0356803740052582
"1110001A23Rik",0.0959823235583925,0.226771428240452,0.170563917823924,0.196694001158669,0.0377314344194493,0.17452490000474,0.0473844172090749,0.0097632774619062
"1110001C20Rik",0.0924106273236526,0.328983747842087,0.29875532521435,0.124093809997455,0.0165784415418329,0.160014512274548,0.0423551612556318,0.0110439944383897
"1110001E17Rik",0.119800347372899,0.470926792254913,0.126456707512219,0.71738144506972,0.0647897959108217,0.478873974825208,0.123177811212574,0.171307488793914
"1110001J03Rik",0.17053041033913,0.452948257635137,0.23129182300278,0.690188195466396,0.120067768287005,0.109999431234055,0.0533993887350701,0.0815211584739692
"1110001K21Rik",0.0820797706495924,0.265149805711526,0.12733787447469,0.153197377681072,0.0309758290674893,0.187780365202482,0.0248000243868189,0.0606126586141805
"1110002B05Rik",0.119061013023725,0.356841254872288,0.673203236687016,0.281528803023583,0.0449622302061029,0.275888324911539,0.0366436571490205,0.030181972764982
"1110002E23Rik",0.10985388680515,0.230840453746977,0.268903974662707,0.164617340844044,0.0200668583491958,0.0807889873290819,0.0526226956322519,0.0156904413483231
"1110002H13Rik",0.0548740699056254,0.182350869797401,0.0362883771010556,0.0181265327567263,0.00736860275229809,0.338516469659512,0.073602406368896,0.000781089514092368
"1110002N22Rik",0.150807544665188,0.180472182531067,0.147402330002602,0.265710438559997,0.0441962797414608,0.183853104123439,0.0468984040056029,0.0264253962166361
"1110003A17Rik",0.150152961177091,0.107987107317654,0.162744819430066,0.16894499132701,0.0321375573854299,0.0601504025530175,0.0370052954086866,0.0223035031660376
"1110003E01Rik",0.0737644763687936,0.125814315548683,0.116225332490669,0.213436730650073,0.0406058219913875,0.0762534148505361,0.0216522791625761,0.0592960916227242
"1110004B13Rik",0.108514069804894,0.171663828592188,0.117950004085418,0.0302141021969728,0.00947430555563899,0.238532897404957,0.0472452483856365,0.00128907743383295
"1110004B15Rik",0.280675123443447,0.290036053101144,0.28787584061889,0.0359267017686818,0.013153717326106,0.265056649728086,0.130885679603601,0.00138407338379606
"1110004E09Rik",0.0666828216543655,0.117860439929351,0.0609484468595374,0.0292882601535936,0.00766390251829345,0.295015641366819,0.0583587978739597,0.00192435657165722
"1110004F10Rik",0.0743011260162942,0.179185547470584,0.0963550011740286,0.015746941793198,0.00574358455980974,0.253672642525977,0.0766521170145952,0.00147547265348228
"1110005A03Rik",0.0572838548511848,0.160670670860623,0.0859254927755557,0.0253863128955071,0.0083528528460396,0.23687599189354,0.0708944959384587,0.00485087429985425
"1110005A23Rik",0.0917663337935041,0.187701163111116,0.15128958667827,0.0233993587667802,0.00929972122765488,0.456454915723224,0.0837121431824491,0.00381933904960741
"1110006G06Rik",0.0840717158859366,0.346740319148693,0.0836971542352297,0.0572846896506202,0.013494017734753,0.0886106341859294,0.0454946961353157,0.00372790332416168
"1110006I15Rik",0.0739468605994873,0.150559483906723,0.284868869635208,0.15853929423515,0.0265441964744188,0.125317196454869,0.0325601420664204,0.0799396433569683
"1110007A06Rik",0.083903969578437,0.226748441220014,0.063781407407146,0.0309892265991315,0.00860099305274556,0.243990771966201,0.0560488203820993,0.00153958830185434
"1110007A13Rik",0.0703526771745307,0.399924627476532,0.176543844518696,0.12034351537997,0.0160993111079581,0.152966928121908,0.034137889701026,0.0080019228310184
"1110007C02Rik",0.0628673256634257,0.327771372372309,0.209605283161659,0.166669064768205,0.03311389452598,0.199605575636546,0.0589372018002151,0.054397660866925
"1110007C05Rik",0.2504996288747,0.281594990670007,0.315366762009463,0.19042454008333,0.0390921387092491,0.124080622335645,0.0561051477923847,0.0727840224442692
"1110007C09Rik",0.0820636904665034,0.180015842124967,0.0531357372454411,0.0270179785413944,0.0065985671298639,0.233608945281207,0.0836803878697123,0.000803697006228635
"1110007C24Rik",0.0696995258138832,0.232598704408254,0.122659386022911,0.136694511736241,0.0295233754446678,0.101679258741588,0.0264025621367052,0.0434789032841057
"1110007F05Rik",0.125079998474732,0.261510144202912,0.0806451826152334,0.0210503759637306,0.00612156340746501,0.155408696508793,0.106613774782033,0.00117277742135167
"1110007F12Rik",0.0777412673880956,0.26730577869934,0.181578239244215,0.0444954265065192,0.00981779986885052,0.170821406710141,0.063876951557668,0.00247884630802903
"1110007H17Rik",0.107117435364428,0.194646111946807,0.0299205575210768,0.0201708567813069,0.00612086679524667,0.286544110343967,NA,0.00125351956828552
"1110007L15Rik",0.0788431995104547,0.250464329612854,0.08070283530583,0.133271249336546,0.024446448495367,0.101127544799073,0.0219743385899958,0.0200471082460683
"1110007M04Rik",0.0651667737547304,0.132090833163627,0.195706365218951,0.398129553176521,0.0826865646505956,0.111268230121491,0.0426019659208052,0.0705680978120542
"1110008F13Rik",0.126601999691047,0.26115810876363,0.320857869299396,0.391724768168842,0.0910383155480132,0.143326157462046,0.045646191766792,0.0545222979588358
"1110008J03Rik",0.0834120686551829,0.295314707869327,0.0539970831166595,0.0696707627618193,0.0123902860854236,0.16418709963076,0.041248963710485,0.00110295074583497
"1110008K04Rik",0.0847603298091841,0.211336219559982,0.0500306597312376,0.0205366561046787,0.00700167113472397,0.229655234453601,NA,0.000894848139903323
"1110008P14Rik",0.143545999116401,0.321637100097342,0.377290351109809,0.487068643865524,0.0676495646504215,0.248201712311423,0.0380367633098331,0.0767126603716494
"1110011D13Rik",0.074768414005724,0.48305097931631,0.342410793479345,0.497378279595925,0.0480056359902467,0.425947248677203,0.191213135704432,0.140111123193608
"1110011K10Rik",0.148629357127174,0.343155046343731,0.136574157900617,0.274936156928048,0.0421143077419216,0.111044813101702,0.034186023656922,0.0233162760097803
"1110012D08Rik",0.0735347290978161,0.15732443387185,0.148491646924913,0.15751859314433,0.0163972750070858,0.164011287408413,0.0337126949039645,0.0101428146699096
"1110012E06Rik",0.121995626351495,0.271026219499606,0.145516578368192,0.354785143311778,0.0263262956999037,0.16465199385975,0.0776474822909105,0.00280641878659727
"1110012J17Rik",0.162399291543052,0.164917661695495,0.259386919286604,0.163239705510924,0.0165339527379461,0.182997836776226,0.082283071057858,0.00636315816474732
"1110012L19Rik",0.0570893270253187,0.239942971175172,0.10011389672143,0.078726386370721,0.015657555053682,0.100870525157832,0.0345041428871538,0.0102943204478244
"1110012M11Rik",0.207367380451327,0.18072070821605,0.23632827003748,0.288031642968923,0.040075824739285,0.145533127910969,0.045431975231962,0.0539666266675309
"1110013L07Rik",0.0770129838999884,0.361540047446496,0.108095836644079,0.0848368107899816,0.0128699666942243,0.274870959727523,0.113298534460129,0.00752458687645327
"1110014D18Rik",0.138621518599267,0.132148305100179,0.116297403896017,0.109642051004273,0.00998871082721261,0.129286773002002,0.0443747057780753,0.00362276757097185
"1110014J01Rik",0.0811048066528152,0.209680321597042,0.0732553829057467,0.0222615422687414,0.00528887173818142,0.168793198320099,0.0882551275094207,0.0011087445614478
"1110014K05Rik",0.0605665019514931,0.179194376796961,0.0824795663179738,0.0299598271702197,0.00618492605864632,0.232119100708108,0.0521009172992158,0.00129401582263867
"1110014L17Rik",0.264970274477106,0.331176287466,0.41777428480708,0.236079048251583,0.0189310158684223,0.0828455186924192,0.0421493327074232,0.0080379476271231
"1110014P06Rik",0.0510328302981243,0.227445462662847,0.0299960651926218,0.0153118633032395,0.00419093383991977,0.120986177392036,0.0588595981048965,0.000788152141217472
"1110015K06Rik",0.115949516494397,0.274908547126437,0.258736473473519,0.126645970763708,0.0625219644326284,0.123316561561789,0.0267230383353903,0.0293129916612562
"1110017D15Rik",0.472687015746733,0.259771494966035,0.715060076115716,0.370085115963568,0.0839383163278187,0.135684826725954,0.058094717551257,0.0450026403679308
"1110017I16Rik",0.0600510806868149,0.303871819021926,0.0502689386780626,0.0191599104623724,0.00498756682568901,0.176137251050959,NA,0.00083178165824587
"1110017O22Rik",0.146726834538444,0.326773093853795,0.481390751603557,0.051232312330682,0.0173073251875234,0.298649469458653,0.0700383128841147,0.0197576288454585
"1110018G07Rik",0.0933064911351686,0.14540840676803,0.158672543711203,0.225489571295732,0.0453133686037082,0.158528513429163,0.0213681453395249,0.0154955990050603
"1110018J12Rik",0.0758244399275623,0.300993415627835,0.0421697418823011,0.0158574800049139,0.00649325363257318,0.18547384871995,NA,0.00102659386972933
"1110018J18Rik",0.172326086169861,0.155611650178118,0.157524308086422,0.0833713231673546,0.0268582095316764,0.154164971288744,0.0433367663102006,0.00653175268059453
"1110018M03Rik",0.0916117740307709,0.259014797976984,0.0396060156479557,0.0153710853866208,0.00630578091103169,0.165041330145081,0.0665706162249291,0.001106651177781
"1110019C08Rik",0.0924123895451513,0.216998916798892,0.165995023315694,0.0864287769909494,0.026699437590728,0.162290145336541,0.055318903069031,0.0307023993217443
"1110019K23Rik",0.0708093307573728,0.210094018421063,0.0363373028083811,0.0162422791618478,0.00630775289224614,0.202723579249881,NA,0.00102714454365704
"1110019L22Rik",0.0982480152337633,0.258787756427669,0.258165414515028,0.168697520771026,0.0257734751387803,0.19100864302962,0.0627651760333345,0.0875395747672924
"1110019N10Rik",0.113155059298864,0.387776759113756,0.151340847217833,0.149358449141082,0.0284476383852806,0.0786861857923586,0.0421752454538248,0.0206055505560333
"1110020A09Rik",0.0951062830406437,0.205497404188618,0.138736833580337,0.348822837375644,0.0474228937794357,0.133766976254683,0.0531637340319952,0.0131898384059675
"1110020C03Rik",0.0695803370451071,0.218493841286327,0.0866643482215143,0.0229460763374584,0.0109762014904628,0.150626310456769,NA,0.00347671100007512
"1110020C13Rik",0.0961339268002806,0.372231997184317,0.13172613065275,0.831520642553738,0.057575741099036,0.120015555509855,0.0287889423062029,0.045315687932725
"1110020G09Rik",0.0460076333390865,0.223717968138018,0.0437978868950291,0.0168023767337412,0.00741471330971281,0.197461675420669,0.0708658091575238,0.00472737717483795
"1110020L19Rik",0.0661243558000164,0.189701464243952,0.0713712947177073,0.0199049263061728,0.00536162755370739,0.246258973025961,NA,0.00200009603343604
"1110020M19Rik",0.0753484138020936,0.387771945673396,0.1152813662126,0.109190607874948,0.0101158386541034,0.133191193742152,0.0327955171553602,0.00256724637711555
"1110020P15Rik",0.10115115521687,0.167857664176291,0.137300135373415,0.413455376894142,0.0424382499082592,0.0392094089383385,0.0275124222841656,0.0251169194316484
"1110021H02Rik",0.0778381267424473,0.182212884795974,0.124258693219693,0.154808869434121,0.0251523992274395,0.095502607915739,0.0184756902555454,0.027194122245249
"1110021N19Rik",0.0642062778725797,0.233007962357967,0.0482003334038269,0.0177409977156621,0.0050854107268369,0.174534116114977,0.0837367672236664,0.000831335303720383
"1110025F24Rik",0.12064358260959,0.180005907133781,0.135189600017021,0.128755403395317,0.0257242808854638,0.283291708929464,0.0392375107893923,0.00869294992485109
"1110025G12Rik",0.158666441525112,0.474783705717523,0.662685132275211,0.659368014882606,0.0502075194154964,0.0703710377342531,0.0585303844207241,0.150029446849579
"1110025I09Rik",0.0811365706751623,0.291463122501293,0.0976736890750343,0.0539221831978033,0.0148078682591912,0.268016028251522,0.0335707389220175,0.00416467449783306
"1110028A07Rik",0.0697232599778709,0.275305553812412,0.0511211316442124,0.166433705896987,0.0104094072770219,0.242051383629166,0.0860832430885611,0.0407584272335487
"1110028E10Rik",0.130428457575714,0.260132425200467,0.0483267611506231,0.0420255768557448,0.00566207231644788,0.173830882120265,0.0805816372546348,0.00504987619565993
"1110028N05Rik",0.134682350721067,0.301954491550516,0.169056960111775,0.0993614919377521,0.0207013856523306,0.176317173104771,0.0528628792948403,0.00769011350968485
"1110029E03Rik",0.0624460274466622,0.168251832119194,0.0353911817344619,0.0147047139416747,0.00455028305726898,0.20529978158119,0.0585012265265727,0.000803697006228674
"1110030H02Rik",0.0709217949242786,0.204741048882448,0.0774001333616371,0.0220130765322972,0.00625496358490113,0.134055182937014,0.0594844028387953,0.0022234082771334
"1110030H18Rik",0.088389306911219,0.228590479186908,0.0480411664983695,0.0377866012569545,0.0075763713538533,0.229369084410898,0.0873984313626088,0.00192641953347608
"1110030J09Rik",0.0845816658141696,0.280422868423632,0.164722449026104,0.119631206119725,0.0141199235435231,0.107461414289029,0.0418544272569493,0.00560777630646365
"1110030K22Rik",0.0857293935710853,0.293594875275125,0.0395610368700913,0.456243315177773,0.0417535066754759,0.311976412023093,0.0765767372714422,0.0355903906544016
"1110030L07Rik",0.0659279134037533,0.153819227726047,0.0437388196170096,0.0268723489735072,0.00720783645529944,0.172362533021365,0.0504881315052481,0.000804559168622175
"1110031B06Rik",0.104735874216185,0.394962060996308,0.143589852784796,0.0990924056870991,0.0110166144396026,0.196570554265177,0.0487419046839382,0.00366455534215639
"1110031B11Rik",0.0295168853968531,0.156925957162162,0.0386626844940352,0.0482883224467623,0.00702464811671124,0.298194769570877,0.100366752972054,0.00103519076676059
"1110031I02Rik",0.0962063436538485,0.501816598357069,0.114383138710408,0.160307824904915,0.0230117066459209,0.124726779946906,0.0544845772273116,0.00704254215957059
"1110032A03Rik",0.0896365504804742,0.239938501484157,0.0794036085556825,0.0588634452848855,0.0123349254973503,0.218977863695705,0.0650062986002056,0.00243594330225554
"1110032A13Rik",0.127240262279234,0.219832925440067,0.11926829263313,0.22592578369513,0.0530547409086012,0.128090131912805,0.0232413648329846,0.0261859790131423
"1110032D12Rik",0.203041530954799,0.313693642067669,0.489145037115727,0.106039381578892,0.0284856809372486,0.309728640008971,0.0650658330096156,0.0102657729225038
"1110032E23Rik",0.172004027822528,0.430993199401957,0.209830677879005,0.629418950224501,0.0857703590141568,0.207842009454009,0.0847035282947785,0.0522386970823613
"1110032N12Rik",0.0876703077384521,0.219119919326477,0.248125613344229,0.187143527873194,0.0279283807035673,0.140524239827938,0.0366115683125616,0.0548023760713015
"1110033F04Rik",0.0669981521791409,0.199360856358568,0.0304165449268929,0.0207288749063121,0.00555059896212017,0.212403821135405,0.0729756097089362,0.00115724739533628
"1110033I14Rik",0.0855141894910639,1.08100898685534,0.0527976423479651,0.6509687539431,0.0682922603800226,0.490345562887124,0.163752741848642,0.183434392856328
"1110033J19Rik",0.148350793333847,0.675610855241743,0.163687414157093,0.31921881470698,0.0398237171440857,0.136201608696312,0.0676808109874003,0.0140839503086529
