"","GSE38321","GSE79434","GSE54650","GSE55272","GSE35026","GSE37514"
"1700001O22Rik",0.0240760976420494,0.0363802240434228,0.125333367372974,0.0329331497591306,0.0251200422330946,0.0276278567526085
"1700001P01Rik",0.0155290167050788,0.030553536577568,0.0957739848795219,0.0253196352292425,0.0303826307992665,0.102162885576391
"1700003E16Rik",0.0135880728660871,0.0232376680708134,0.0741294051102649,0.0452223469007212,0.0239057585042947,0.0308547080541682
"1700003E24Rik",NA,0.0339035936214861,0.128981061055563,0.039303469354785,0.016711719106148,0.0434431597948168
"1700003F12Rik",0.0160639509313317,0.0307766074999888,0.217329548012698,0.017463696977148,0.017831208854366,0.0182964650300193
"1700003H04Rik",0.0103386687569017,0.0371210187169953,0.202839823931231,0.0434562914705322,0.0343916404568485,0.0588351570020321
"1700003M02Rik",0.0133983073942782,0.0283670501119131,0.459519436560457,0.0654783354762728,0.0233643939042858,0.128745436497715
"1700003O11Rik",0.0151987071899668,0.0308560711298197,0.166304147704241,0.0241757095564904,0.0312794372581113,0.0397594214523918
"1700006A11Rik",0.011347417282771,0.025914812086996,0.252454587744972,0.0429565609450633,0.0271548499662919,0.0756009456192218
"1700006E09Rik",0.00897175320326634,0.0241441034740284,0.118112647854407,0.0384966569553948,0.0251690726502855,0.0789774652977831
"1700006J14Rik",0.0228860447928588,0.0312303831019195,0.132596944300953,0.0310954769267752,0.024017406631531,0.0166778242863422
"1700007B14Rik",0.0168480027418616,0.0291914222348936,0.142081456461551,0.0441295532764926,0.036044065890196,0.125015408439621
"1700007G11Rik",0.0195526725491104,0.0255815997093564,0.144688584877281,0.0464858611481097,0.0234737038502114,0.149862252273581
"1700007K09Rik",0.0162590538920532,0.0225076383873745,0.204560739971145,0.0389972955209357,0.0233125763982429,0.0486890073556429
"1700007K13Rik",0.0323543790262773,0.0580421265002494,0.392630839253214,0.0920819181979573,0.0163632197330046,0.130437507416783
"1700008F21Rik",0.0114717821850938,0.035624652169437,0.23131682244258,0.0804963855079276,0.031948805300941,0.158434941774301
"1700008I05Rik",0.0174281406631909,0.0356895894239408,0.141750380965783,0.0383275454949729,0.0337606211627734,0.0474946130562581
"1700008J07Rik",0.0120801414821165,0.0252903720683236,0.105676035456777,0.0137744899151728,0.0150896047378157,0.0174197710640383
"1700008O03Rik",0.00889317421927093,0.0225771771460708,0.190309259025501,0.017351912060599,0.0243728598499294,0.0253777441320978
"1700008P02Rik",0.013096447904434,0.0309338585422435,0.219965461977372,0.0304494772063499,0.0276479494224603,0.0430420976234391
"1700009J07Rik",0.0233083035596646,0.0310863499877772,0.0937184450352845,0.0447215879705881,0.0220647235647886,0.027816959418975
"1700009N14Rik",0.0130301957029425,0.0370510001711224,0.321638118853777,0.096307122207027,0.0219510621201036,0.0526020349258113
"1700009P17Rik",0.0225310896840159,0.0460756267825791,0.177369794917516,0.0170671503317529,0.0252512708770155,0.0354141632765527
"1700010B08Rik",0.0203594041235057,0.0350666372537513,0.210315214779716,0.0228652264353388,0.020691932085854,0.0294062172432613
"1700010D01Rik",0.0152949550806315,0.0268665236974729,0.194033336216619,0.0642267770629289,0.0485160112560443,0.0488436975898025
"1700010H22Rik",0.015766673057632,0.0340322727755987,0.151700160430531,0.0341056067712748,0.0347334739443296,0.050214528940279
"1700010I14Rik",0.0232961437639323,0.0250833920420695,0.188879204763873,0.0372701492151642,0.0416842897320405,0.0702271937489949
"1700010L04Rik",0.0177654538777168,0.0265440248726364,0.327948940183754,0.0254848730419841,0.0306869149636151,0.0421579767571329
"1700010L13Rik",0.0269443577072469,0.032641945068078,0.113892252000704,0.0217501661685791,0.0250339837268761,0.0185536035684489
"1700011A15Rik",0.0168406194846592,0.025378390046026,0.160310104215622,0.0269725278968147,0.021232999092871,0.030108023017256
"1700011E24Rik",0.0209937222433475,0.0253655735927282,0.127245746462862,0.051099636424462,0.027521342031906,0.0523036257895673
"1700011H14Rik",0.0248285111212718,0.0299040085309509,0.864487285558834,0.0808543701403678,0.0252503564435982,0.287797099593477
"1700011I03Rik",0.0153203816916326,0.0269332698693618,0.0967210794892615,0.0314479084849159,0.0189951691257057,0.0604755623970723
"1700011L22Rik",0.0234951021606008,0.0255977842434468,0.212750788357874,0.026006463656911,0.0256297789088267,0.0227069098197842
"1700012A03Rik",0.0142966006959773,0.0279007238086672,0.115294418008383,0.0294235075175138,0.0282266747892159,0.0989331796635995
"1700012B07Rik",0.0136114109504793,0.0250710331821503,0.161599412287994,0.033194010536214,0.0326923450066481,0.0552040467321206
"1700012B09Rik",0.0109939301188218,0.0272204020786344,0.136824424786715,0.0303914211511777,0.0223829086082511,0.129610707669653
"1700012B15Rik",0.0148777673552576,0.036000631308417,0.0916141214449632,0.0170896140507726,0.0187496944186966,0.0177788397878909
"1700012P22Rik",0.0144256030604003,0.0197381699137664,0.0899406900325907,0.0451212833984851,0.0223739393982511,0.0565662787865814
"1700013D24Rik",0.0167325599712466,0.0373307712648608,0.133641821993942,0.0230479507071359,0.0170237783067145,0.037835774466652
"1700013F07Rik",0.0177412877857296,0.0250859271932646,0.138895229168743,0.0286689982696776,0.0227340281574806,0.0762792561917199
"1700013G24Rik",0.0178500264592007,0.0279763387206234,0.149853909418368,0.0647409794338083,0.0230131168087045,0.0941149438428217
"1700013H16Rik",0.0182506479000532,0.035971468910413,0.169661111057672,0.0291125725428911,0.0328072759425915,0.0849310726546439
"1700015E13Rik",0.0136939141887555,0.0267314872962936,0.104919718682809,0.0350685106347458,0.0167508987627221,0.0312908632352363
"1700016A09Rik",0.0159045037044782,0.0265174823482349,0.150351681985731,0.0171858505782739,0.0156890078152,0.018803411441671
"1700016C15Rik",0.0105056133252606,0.0245014071981751,0.155780884864259,0.046740608853438,0.025349025185456,0.0452519808085494
"1700016D06Rik",0.0156209255313058,0.0280950916773127,0.136765877952775,0.0430052049832922,0.0319571608489219,0.0761694945334198
"1700016D08Rik",0.0181887056147184,0.0270131481018079,0.0737936336302954,0.0246596009106826,0.0128848104440143,0.0236986038283673
"1700016H13Rik",0.0159404753806294,0.0279043137848381,0.0978701349898997,0.0442047695972089,0.0199451355213601,0.0495544242628347
"1700016K19Rik",0.017765367337958,0.029581891011346,0.127534304131592,0.033820201071404,0.0258200905192866,0.120111586526373
"1700017B05Rik",0.0142858305473822,0.0236373698048785,0.1081446939939,0.0153490850840324,0.0217780806362039,0.0173543583348091
"1700017D01Rik",0.0125654767867132,0.0265115114332336,0.180241415800036,0.135909944517532,0.0255883113381322,0.107865846174285
"1700017G19Rik",0.0164920944187121,0.0336514976708706,0.152012755195938,0.0212988752526527,0.0234387738472759,0.0281875842397919
"1700017N19Rik",0.0196056271326395,0.0311546089514865,0.126446945087478,0.0390089358616147,0.0272859430993898,0.121964165159398
"1700018A04Rik",0.016954340999091,0.023732041968727,0.11028299128763,0.0216665582827254,0.029189927373216,0.0458766702814826
"1700018A14Rik",0.0123859985093133,0.0266110809779387,0.130299706457809,0.0273514967792612,0.0255879790835281,0.0210181019471911
"1700018B08Rik",0.0172147624578107,0.0225381219276599,0.287354106789359,0.0263456798457987,0.0230894488773594,0.0193420519904875
"1700018B24Rik",0.0125782558520013,0.0247296623743858,0.214088450550816,0.047485941872993,0.02846228387277,0.0467825845974944
"1700018C11Rik",0.0208201526922703,0.0224424026156632,0.156235568009203,0.064276172255912,0.0261374696051064,0.0641516857045684
"1700018F24Rik",0.0201559251129173,0.0311598464747713,0.17859736513068,0.0248840902193569,0.0263105932555968,0.0310926509936064
"1700018M17Rik",0.0219500780692004,0.0298993943332528,0.142908221759743,0.0254377580451693,0.017344071305342,0.0137644490995962
"1700019A02Rik",0.0169734766231152,0.0223403665205809,0.126972660507004,0.0352244092050199,0.0276142791702593,0.173116646391265
"1700019B03Rik",0.0165744837224035,0.0223675260312685,0.155915146446653,0.0334354168787777,0.0277519843058726,0.0255039560211405
"1700019D03Rik",0.0188786344198895,0.0540779343466095,0.173646328171276,0.0540364992062898,0.0550815675991283,0.0690746413784251
"1700019G06Rik",0.0257603573571475,0.0266632174503118,0.126056447130816,0.0323542106733424,0.0205339066382118,0.0271835812512509
"1700019G17Rik",0.0182274137856608,0.0275147668105175,0.0967626722274775,0.0257252776502471,0.042150004451342,0.0431670158098791
"1700019L03Rik",0.0220198814283379,0.0264564353139314,0.166190335026685,0.0232352426354738,0.0201774090098659,0.0443388908605814
"1700019M22Rik",0.0246765827287451,0.0261191112039059,0.127982162689942,0.0790580010903738,0.0381605369309563,0.180877609034722
"1700019N19Rik",0.0225259632061836,0.0330531268218706,0.142933831521711,0.0673370178281404,0.03210492428225,0.0363686203953784
"1700019O17Rik",0.0132087476674997,0.0277215380892133,0.140223990134744,0.0119510050120816,0.0161543712676786,0.0276177797053058
"1700020A23Rik",0.0162702875557879,0.022351810988859,0.0770640935971179,0.0366798935840191,0.0208995435797582,0.0236799303178191
"1700020D05Rik",0.0180188270424368,0.0245374028956127,0.109842810468832,0.0384302884849537,0.022031084259289,0.0439544399159955
"1700020L24Rik",0.0246418655843369,0.0295852417015644,0.0945174317745505,0.0191040794839901,0.0244406735411342,0.0273248868330286
"1700020N01Rik",0.00804261756768378,0.0286125391888624,0.166961338614932,0.0280097256530714,0.0229348373265133,0.0407887258980508
"1700021A07Rik",0.0232036776753401,0.0238041985707214,0.0916936200801371,0.032069293461079,0.0172521551334508,0.028854321247987
"1700021F05Rik",0.0294583589475233,0.109841127420976,0.343022390869478,0.0332309439358018,0.0129211876658613,0.00891947532299144
"1700021F07Rik",0.0132298302722139,0.0202382361567484,0.159654319770988,0.0393474968258339,0.0215208066565309,0.0320146554727277
"1700021K19Rik",0.00815439676808527,0.0206924636653846,0.0507540870387703,0.0147477044525452,0.0135662026770876,0.012780621785134
"1700021P04Rik",0.0377767863815273,0.0352475336556378,0.220876316556012,0.0451285282033879,0.0339811129929403,0.04971943066575
"1700022A21Rik",0.0217289328315061,0.0304465046834261,0.283857154656614,0.0216638906640342,0.0181151375351066,0.0257485629097402
"1700022I11Rik",0.0159232887307821,0.0258181257562707,0.142073127334166,0.0305488127023881,0.0393718045965498,0.0255406763947664
"1700023E05Rik",0.0163843269864104,0.0246281571747392,0.185403065641852,0.0682831580444612,0.028146074910531,0.0506967496442552
"1700023F06Rik",0.012008239261313,0.0289089597786519,0.0961549492595173,0.0249560798595953,0.0114358203047216,0.0159542884875378
"1700023L04Rik",0.0154065647836872,0.0306764816178892,0.316089876179097,0.0233046013468938,0.030638842298962,0.0193955763814315
"1700024G13Rik",0.0187511631740979,0.0337668048651937,0.152127080888513,0.0306867016861995,0.033042408286492,0.110497909777767
"1700024N20Rik",0.0213967445268628,0.0239310303890413,0.157101957849899,0.0246522843691281,0.013976334793154,0.0190142201934475
"1700024P04Rik",0.0153816333385646,0.0261418217951239,0.15429764834462,0.0425924838109855,0.0268633528499336,0.0537041231950622
"1700024P16Rik",0.0463528380623074,0.0256574236062676,0.542389789216947,0.0415683449764361,0.0532701459508788,0.084806527090281
"1700025F22Rik",0.011988405395216,0.0474234332669112,0.139958353850262,0.032703011876835,0.0229664400710212,0.0894714169746956
"1700025G04Rik",0.0156848617066842,0.0249131826719258,0.19265504024131,0.0150664580833257,0.0320681540166786,0.0196273869205017
"1700025H01Rik",0.0267554910973286,0.0313718692994961,0.161020415827107,0.0225456722448012,0.0208206123639715,0.0233784963662941
"1700025O08Rik",0.012617181301269,0.0317367596700063,0.142649837048569,0.0319851989593972,0.020989984671094,0.0365853879823148
"1700026D08Rik",0.0208134837962169,0.0328765087592455,0.131553836786063,0.0312021852057303,0.0332359403013212,0.154924766403045
"1700026L06Rik",0.0136933094408001,0.0389137795700961,0.116200939362417,0.0336442825555779,0.016304963466598,0.0414378010112496
"1700027A07Rik",0.0240564192929431,0.0289786319104347,0.0961348977856335,0.0116256072358368,0.025750841197636,0.0341911614201206
"1700028I16Rik",0.0167765923428168,0.0216375620105315,0.139110711209596,0.018770775757818,0.0189290824475294,0.024088347576088
"1700028J19Rik",0.0132502697303585,0.0394765024106098,0.31796873385193,0.0183764310042441,0.0305094463348656,0.0227005648443076
"1700028K03Rik",0.0159697625716182,0.0234544102029953,0.0847467254851254,0.0211496503456836,0.0179093134086283,0.0220421297072185
"1700028P14Rik",0.122601566145126,0.0291194027391825,0.3936874297901,0.0674601178390674,0.0772297258445752,0.151968763745778
"1700029F12Rik",0.0157371163569172,0.0312155978094712,0.133800231000864,0.0596383190797032,0.0202662910977142,0.0540280402364872
"1700029H14Rik",0.0165301494972399,0.0319178351202597,0.106199900737172,0.0293320658692509,0.0188469348095205,0.0426096650588662
"1700029I15Rik",0.0108956851241856,0.0211441557657064,0.118103149599205,0.015898360221932,0.0195460614402305,0.0103055742517973
