"","X","ranking","median","mean","sd"
"1","HPRT1",1237,0.073664050347672,0.108601529906153,0.103425223012792
"2","RNA18SN5",2411,0.0833710863280862,0.168838309275973,0.181043811776859
"3","GAPDH",9553,0.131418302310822,0.222618158455417,0.249387421769381
"4","UBC",19315,0.17206730038326,0.145257665734077,0.112486481413936
"5","RPL19",21429,0.181458746934402,0.127576729796434,0.0942498213059789
"6","PPIA",26783,0.216334731570435,0.163365813206685,0.118924114617038
