"","X","ranking","median","mean","sd"
"1","RPL19",2115,0.0458675720953807,0.0810264530216146,0.0955751350341098
"2","HPRT1",7055,0.0666983377862454,0.0868223155908781,0.0737988359459273
"3","RNA18S5",14374,0.0834079876292048,0.189332207705647,0.192329471104065
"4","GAPDH",26056,0.132234572329015,0.11939674649397,0.0874673008127303
"5","PPIA",27914,0.15046897750372,0.14389298615037,0.11318979340346
"6","UBC",28103,0.152660474819269,0.119856113150703,0.0992675166428371
