"","ranking","median","mean","sd"
"Rpl27",1,0.0047589940687629,0.0156941985063973,0.0219990515848501
"Itm2b",2,0.00483377071560592,0.0445172097313156,0.0836839527391773
"Fth1",3,0.00529836606426059,0.0458599252946948,0.0985696266789298
"Fabp4",4,0.00576182007968298,0.0479230531662535,0.10403911482874
"Laptm4a",5,0.00585867441949722,0.0152771210407922,0.0231413723567875
"Mbd2",6,0.00602243861383545,0.0192655042326319,0.0270638742416535
"Rn28s1",7,0.00604369180712622,0.0693431304272376,0.14068328285951
"Hnrnpab",8,0.00608234522345748,0.0174613699814005,0.0274970626581408
"Ubb",9,0.00614698928579328,0.0262650021442175,0.0403503394174282
"mt-Rnr1",10,0.00616374321060664,0.0563604673713993,0.125422131672402
"Rab14",11,0.00617253629686707,0.0350485687266207,0.0672723362157591
"Pabpc1",12,0.00617939063212964,0.0320441067934316,0.060796679655047
"Car3",13,0.00630140926218603,0.0498305366348719,0.105179593594742
"Hsp90ab1",14,0.0063919670305596,0.0470959299844082,0.0944430579900086
"Ddx5",15,0.00643733944863739,0.0192455524015998,0.0291765809485097
"Hnrnpk",16,0.00646853761297144,0.0148889850848216,0.0212659584356067
"Uba52",17,0.00648319603428958,0.0719523754006156,0.143581615192451
"Gnb1",18,0.00648431912806221,0.0268441955907585,0.051531284074169
"Rac1",19,0.00652983078595782,0.0130838669758552,0.0138869986657324
"Ubap2l",20,0.00655814470981953,0.0199322385142605,0.031008084679708
"Eif3h",21,0.00664473735486045,0.0191249040489285,0.0292999966038503
"Rpl41",22,0.00669470884219962,0.0264468388892004,0.0435369709440686
"Pdcd6ip",23,0.00669894419044382,0.0257945688528699,0.0453547519408087
"Ube2d3",24,0.00675384969683726,0.0426139181219638,0.082065673980287
"Eif4g2",25,0.00685903708573456,0.0242988484365303,0.0411700143684943
"mt-Rnr2",26,0.00689735610750742,0.0728721258254621,0.164113216510773
"Cdv3",27,0.00696730774290958,0.0280289001801661,0.0447276030789015
"Naca",28,0.00697941738516084,0.0403730210340183,0.0710986736888148
"Mbnl1",29,0.00698263788201346,0.0293598034981008,0.0563113310450973
"Gtf2a1",30,0.00698533201202826,0.0184981594108004,0.0257369509192914
"CYTB",31,0.0070187035000898,0.0624242769633904,0.137973866490788
"H3f3a",32,0.00707881591529148,0.0216377501232695,0.024683670082522
"Nedd4",33,0.00707957411146047,0.0233996944145506,0.0345862596637411
"Rps6",34,0.00709092249424381,0.0357898805737472,0.0628464589405679
"Cox6c",35,0.00709667102371023,0.111615923344469,0.21738000836217
"Rpl32",36,0.0071271498822914,0.0227788096554687,0.0300657884701154
"Rn18s",37,0.00715599369427401,0.0747433339537617,0.150232928157853
"Hnrnpul2",38,0.00719372493095853,0.0286416870479712,0.048724416230063
"Gm14296",39,0.00724054480174371,0.0177222855303297,0.0218212623874083
"Serinc3",40,0.00724535390050797,0.0208021264375004,0.0282371302093766
"ND2",41,0.00729457549363868,0.0683691311041288,0.151169024276621
"Ywhaz",42,0.00729668056681048,0.0320859226655757,0.047495431528639
"B2m",43,0.00731232330480333,0.0223868581870451,0.0329370661340277
"Dnajc5",44,0.00731665918100298,0.0153568228448253,0.0175574911110683
"Canx",45,0.0073313142795614,0.0221543833955308,0.036080599510097
"Eif3a",46,0.00734775857180488,0.0290495384918567,0.0451838807017228
"Serbp1",47,0.00744542994165654,0.0323766594474815,0.0607443759394973
"Cd36",48,0.00746008646047164,0.033217054740297,0.0632701053444353
"Hnrnpf",49,0.00746939571249749,0.020031461302634,0.0268654509979579
"Ywhae",50,0.00747188404253462,0.025128239457735,0.0421944602909635
"Mapk1",51,0.00748646371154572,0.0135421262380732,0.0165868669704916
"Eif5",52,0.00751635771281005,0.0378489348518959,0.066868778476911
"Dbi",53,0.00756702182088446,0.0429103702795354,0.0854359933163758
"Hnrnpa2b1",54,0.0076382712446329,0.030847109580087,0.0439703590944756
"Nrbp1",55,0.00764407771166968,0.0262109070259585,0.0451347192947083
"Rps20",56,0.00765512603267538,0.0234108949654695,0.0337382621245314
"Rhoa",57,0.00768542321803292,0.029673285071896,0.0478255920970645
"Rpl28",58,0.00769252648426698,0.0457968985491272,0.0883114251349868
"Caprin1",59,0.00769714586572008,0.0160209848481824,0.0205892080402368
"Sumo2",60,0.00773080595900201,0.0401237655314144,0.0744921415618848
"Tpt1",61,0.00775544484862851,0.0449070311926112,0.0844016414634998
"Calm2",62,0.0077562519398479,0.0290674425143437,0.0349976216179321
"Huwe1",63,0.00778598375106326,0.0155085381373649,0.0184655319113212
"Arl1",64,0.00778900057142369,0.0254147872561824,0.0437363354161743
"Eef2",65,0.00780057297512464,0.0332514420142775,0.0611213679808035
"2700060E02Rik",66,0.00782062575499701,0.0293000086801239,0.0427720998047868
"Gigyf2",67,0.00783916472015693,0.0197527875022957,0.0226779747617842
"Kmt2c",68,0.00785295833383439,0.0173800052230085,0.0210726678032434
"Ubxn4",69,0.00785501493937061,0.0245414744762547,0.0306928116630083
"B230219D22Rik",70,0.00788415604287399,0.0179559084547431,0.021525342097606
"Stt3a",71,0.00790146631554979,0.0297822132512811,0.0482274251118424
"Sf3b1",72,0.00791143927239453,0.020195906197538,0.0276700960540237
"Gm5566",73,0.00794774893615636,0.0617925440803352,0.11564612989527
"Ociad1",74,0.00796013524653822,0.037427904606408,0.0691745116568702
"Tm9sf3",75,0.00796876393028511,0.0288678019377379,0.0452017085496524
"Gdi2",76,0.00798834867694844,0.0208966685791847,0.0284450016620428
"Cst3",77,0.00802606546387092,0.0480958685492669,0.101651944173965
"Gm8973",78,0.00803889070403177,0.0426498265069474,0.0776315319279626
"Sod1",79,0.00803965099879241,0.0176490305376455,0.0242549294617683
"ND1",80,0.00804240321056937,0.0688314562886505,0.149211272174126
"Eif4g3",81,0.00805598989460738,0.0445536496471022,0.0773407921116088
"Gatad2b",82,0.00806615928449103,0.0247809236357103,0.0419545598350821
"Eif3c",83,0.00807913237847259,0.0208949956225534,0.0295990186794445
"Gnas",84,0.0080900047323729,0.0903673304472575,0.188183795191714
"Rpl35",85,0.00809765167844863,0.0225276123657274,0.0293536016194088
"Usp8",86,0.00811071739711589,0.0330906411192902,0.0546399338405416
"Cct2",87,0.00811565363581821,0.0218057424247319,0.0325906908405705
"Ssb",88,0.00811754897506364,0.0276479817786328,0.0415112930531099
"Ptp4a2",89,0.00818407464388786,0.0226145422392755,0.0351714254219518
"Ppia",90,0.0081916317675414,0.0268184390401567,0.043252279782092
"Rpl36",91,0.00819490053935381,0.0468515594550672,0.0867987362562926
"Mesdc2",92,0.00823766633969308,0.0276238559573569,0.0411902380787784
"Rab1",93,0.00824488547739164,0.0232363891853471,0.0316253786882409
"Supt6",94,0.0082449923661803,0.0203551412199387,0.0220130910031804
"Prrc2c",95,0.00824948244996097,0.0198743437415385,0.0262814713429809
"Txn1",96,0.00825045955160494,0.0353047646244847,0.0674520950466325
"Ssr1",97,0.00826702454962214,0.0413112654212857,0.0690907342632332
"Arpc2",98,0.00826924732432275,0.0242676018471599,0.0315988020263455
"Bptf",99,0.00829739452543098,0.0317418789571693,0.0534199009983735
"Atp5b",100,0.00829840131418375,0.0827292566406332,0.17179075304521
"Sdf4",101,0.00830574179956758,0.0244069946043654,0.0284182347692209
"Arf3",102,0.00833868577277356,0.0447549695772858,0.0815639743519093
"Lin7c",103,0.00833934863705454,0.0306594964936321,0.0522969879490923
"Rpl4",104,0.00835922167152683,0.025434003690596,0.0385031361896329
"Hnrnpul1",105,0.00836119736874618,0.0208426878212903,0.0263516596920603
"Paip2",106,0.00839265597656348,0.0457276008038813,0.0795630946675751
"Sp3",107,0.0083996048329101,0.0220960095049955,0.0301019441595954
"Fam193a",108,0.00840562489374251,0.0192743813088558,0.0257047010857647
"Rpl6",109,0.00841293078514634,0.0280244454115168,0.0394404966638116
