"","ranking","median","mean","sd"
"FGL1",1,0.054098705648117,0.0664156929831032,0.0456781234816524
"HYDIN",2,0.0544590067804597,0.0471798411785049,0.0303154403299913
"KIAA0692",3,0.0579125178286537,0.0598479365345112,0.0388493532586628
"BDNF",4,0.063106211792288,0.0778673209425866,0.050109360760542
"EPHA6",5,0.063201749160533,0.0681554511028366,0.0453389483432689
"FLJ43860",6,0.0633052624849512,0.073325176662591,0.0496247429246749
"LLGL2",7,0.0637636753126757,0.0676611345105951,0.0420388880188686
"C3orf35",8,0.0655539011850456,0.0814013312781929,0.0560033063096022
"DDX12",9,0.0684971794015553,0.0645945584017163,0.0404997878309148
"HPS4",10,0.0690385623367056,0.0770371004665217,0.046652861979063
"BZW1",11,0.0695799919466076,0.0765434329666432,0.0506799326337343
"AGL",12,0.0697221419659931,0.0730124934762244,0.0459192161218122
"CNIH2",13,0.0698854655115221,0.0847885176002731,0.0571613339316458
"SLC45A2",14,0.0701734752601103,0.0894138691449315,0.0576270363023967
"STK31",15,0.0711405045979228,0.0784209336343117,0.0514888321666032
"CACNB1",16,0.0712104355321444,0.0838978534334615,0.0609491206296022
"SDHALP1",17,0.0713101290169536,0.0696630352224118,0.0429291817077862
"TPT1",18,0.0715583905726669,0.0823311938277824,0.0614525402167114
"LOC388474",19,0.0715772415119868,0.0990307378648937,0.0781066297952994
"BRUNOL4",20,0.0720977142539652,0.0802201246791871,0.0544977287486878
"BOLL",21,0.0730256257024224,0.0752538920771874,0.0469254592956309
"SAPS2",22,0.0731914139370127,0.0767241014835711,0.0498638510369275
"PPP2R2C",23,0.073617958510155,0.173368462110383,0.295000353799645
"LOC441034",24,0.0736541786403531,0.0923240189337095,0.0665093830588667
"FTL",25,0.0737690772186879,0.102427006909523,0.079315089408316
"LOC645676",26,0.0743815806596063,0.0852494865554219,0.0494872558592715
"RFX3",27,0.074751574561961,0.0821671379097379,0.0530335478985968
"DST",28,0.0749591151836921,0.0951539492086135,0.0853160699268538
"PCBP2",29,0.076207845427733,0.0822145135000967,0.0525797155605315
"HIPK1",30,0.0762600700880622,0.0834994554679579,0.0570045036401753
"FLJ43950",31,0.0764683865642641,0.0771751171359637,0.0500308529842513
"TSHR",32,0.0767276489463782,0.101100027955002,0.0766297534064487
"NTSR2",33,0.0772561870410264,0.102828632058584,0.0751278270407413
"LOC732162",34,0.0776258180444085,0.0954481920366098,0.0632416247227904
"XAGE1",35,0.0781577743462918,0.0786843497299993,0.0506907624863094
"MUC6",36,0.0782016885564294,0.0995594641788262,0.0760053418699714
"PLEC1",37,0.0782398288506911,0.0674800878603506,0.0415181836272566
"LOC339047",38,0.0782492974849558,0.0680466453635852,0.0443928949626083
"MOBP",39,0.0782862500288433,0.0846555701379671,0.0578146745323032
"LOC653203",40,0.0792346167158712,0.0804902192082681,0.0531481685987398
"LOC653468",41,0.0793015313557778,0.106370483235119,0.0848321942552341
"FOLR1",42,0.0793837521627175,0.0847958978564325,0.0554259623105648
"GRIK2",43,0.0795117935482807,0.0780374255429056,0.0485279382531935
"KIAA1245",44,0.0795976038615282,0.0753445097580997,0.0470531507797969
"MYL6",45,0.0800368046226191,0.0836311688232134,0.0563240984874923
"CD81",46,0.0800511855184464,0.0830253451631879,0.0654244783141778
"PACRG",47,0.0803185304983317,0.0886248715537845,0.0582049288943305
"TGM5",48,0.0803570412215036,0.0970295471628509,0.0677655712232161
"ENTPD8",49,0.0803800806259551,0.101366116187149,0.0687679432621597
"POLR2J4",50,0.0804218571490314,0.0703359410039451,0.0425185065419041
"CACNB2",51,0.0804667471666481,0.0857476115425071,0.0583911461415467
"RGS3",52,0.0812209372114183,0.0785069865417581,0.0478075551133207
"LBH",53,0.0812288584876236,0.0917223263316895,0.0580830682171068
"LOC653105",54,0.0813884135084063,0.100264248807861,0.0697820671769085
"LOC653238",55,0.0815730014218141,0.0805227264777244,0.0519506774104409
"GRIP2",56,0.0817984968277493,0.0886276516560811,0.0546201351799215
"LOC641765",57,0.0818996078157754,0.098201968614916,0.0627630942411616
"LOC644624",58,0.0819251940612729,0.0849254563489143,0.0587725561416239
"FAM21B",59,0.0820606868690785,0.082876593734809,0.0496567137260398
"CHRM2",60,0.0824693578226329,0.0793402507750625,0.0500026186025775
"LOC650167",61,0.0824765476679838,0.0944342695394637,0.0613178185227809
"LPAL2",62,0.0825761713603882,0.0785969692166991,0.0532353506770894
"EEF1A1",63,0.0826927345443184,0.0781901541834908,0.0601954852601378
"ATR",64,0.0829587496976653,0.089573861901921,0.0588624994835713
"MBD2",65,0.0830190356852299,0.0884489608773634,0.0538566223377831
"LOC727735",66,0.0830318542951679,0.0783281935056836,0.050737766139613
"SOX6",67,0.0831352505834809,0.0916095548642206,0.060679742617686
"TCF7",68,0.083168869981981,0.0723223437751748,0.0454663732567055
"LOC644019",69,0.0832834968906355,0.0740109673861414,0.0473334603083487
"HSFY2",70,0.0833803214792268,0.0799277503964343,0.0577956021738835
"CLUL1",71,0.0835059038881528,0.09107788239013,0.056626217886096
"PCDHAC2",72,0.0837551850936133,0.0877327355815918,0.055434148172847
"RGS12",73,0.0839415164697055,0.0748515431594592,0.0453475670565893
"PLEKHG5",74,0.0839780389526091,0.083391380892656,0.0524806982475252
"LOC643275",75,0.0839853058235796,0.0976089272651577,0.068894854337
"SUZ12P",76,0.0840502998967496,0.0829085019033368,0.0547387602295615
"PCDH11X",77,0.0841271451083083,0.0712214083350138,0.0444621128625598
"ANKRD13D",78,0.0841865715123835,0.0749399066951069,0.0445985945564946
"BCL2L11",79,0.0842703004874017,0.090027646343708,0.0571744240936884
"MASP2",80,0.0847919309766426,0.102818757320276,0.0707327624372061
"LOC730347",81,0.0848590004059689,0.0831020082290356,0.0561822983053646
"ZNF365",82,0.0849430341288534,0.085907823989736,0.0573270699403696
"SNCB",83,0.0850610407075964,0.0845057739894034,0.0591702286172837
"WHSC1",84,0.0851337878609581,0.0707589647426341,0.0416722487820565
"SEC15L2",85,0.0852176079931662,0.0912937586179491,0.0603159526132027
"MYRIP",86,0.0852629893245327,0.0890695284978309,0.0550016469684041
"CCR2",87,0.0854607278268946,0.0725890258064903,0.0458626849689636
"SSX2",88,0.0856338800983245,0.0748544920184853,0.0447463678592454
"CEP170L",89,0.0857444085295368,0.0847627583290075,0.0589204999597453
"TTTY2",90,0.0859451521778293,0.103556479504588,0.0650808000095068
"TSG101",91,0.0860947044427617,0.111501288938523,0.0743856295677448
"PDE4DIP",92,0.0861154518323011,0.0841891249815153,0.0500886935518687
"RBMY1J",93,0.0862211648205582,0.0876086502608212,0.058799540783858
"LOC388720",94,0.0865501567469602,0.09188860558591,0.0635309773031339
"TCOF1",95,0.0865897053184061,0.0812990265795728,0.0508095460902425
"BCL2L14",96,0.0867944151605204,0.0864140640229751,0.0572889092473658
"RTKN",97,0.0868122283855227,0.0938273190354603,0.0527135737189177
"KIAA0888",98,0.0868313362338548,0.084288532596658,0.058434363570124
"LOC554251",99,0.086921884242192,0.101311489965693,0.0623167673149521
"C6orf25",100,0.0870095584423371,0.0886591642825659,0.0503303220848327
"NBPF10",101,0.0870735949410822,0.0814487812996584,0.0515764170941899
"LOC389517",102,0.0873186483930178,0.0789253503306444,0.0503712934064922
"ASPHD1",103,0.0875015072759003,0.103164267511845,0.0675225516779161
"PKLR",104,0.0876052903805723,0.0839959334504606,0.0528943650869656
"ATP4B",105,0.087607417069183,0.0836045440111221,0.0552001886877952
"LOC728343",106,0.0876469947080738,0.0871792536418375,0.0590078798706249
"MBD5",107,0.087654384774695,0.100069796844974,0.0602058652307925
"AKAP4",108,0.0877621604510662,0.0958795820661699,0.0619976312406389
"PTPN20B",109,0.0878027853631419,0.0869111429199396,0.0594498802076196
"NFASC",110,0.0879194446218363,0.0838410132324242,0.0466271892540564
"ARPP-21",111,0.0881011528494944,0.123644131693168,0.109570695308237
"FAM47C",112,0.0882416569268233,0.0963497632404196,0.0611792313202997
"CCNE2",113,0.0883446994823109,0.111862675613007,0.0756790930600177
"BAI1",114,0.0884678051930768,0.0841732464541498,0.0507549424323014
"NXF2B",115,0.0884951308235842,0.102950656024658,0.0729456862974015
"MARCH8",116,0.088507102276267,0.0981916831275263,0.0683126646396354
"DNMT3L",117,0.0885232267331842,0.0964319744989255,0.0616184652112841
"UTS2",118,0.0887883180021382,0.115379352245406,0.108460232752253
"P2RY2",119,0.0888511397842484,0.0862447043270299,0.0567138351015373
"DLX1",120,0.0890439402774505,0.100655959159082,0.0590565182599182
"C1orf141",121,0.0890445450885164,0.102003367603159,0.0677771695628376
"WDR40B",122,0.0891188677543587,0.104180787892327,0.0684824665626485
"PCDH11Y",123,0.0891744735110128,0.0980916280316303,0.0695547492306118
"RBMY1E",124,0.0891801646853185,0.0978278852647857,0.0669698542944778
"LOC342900",125,0.0891941206704924,0.0961970822095632,0.0680072350386289
"LOC388849",126,0.0892117033576991,0.0976197350150475,0.0611662567814347
"PRAMEF10",127,0.0892133323585251,0.0868433542150165,0.0627444149221787
"ZSWIM3",128,0.0892641311508939,0.0889854175623762,0.0517100465935701
"MLC1",129,0.0893026705422393,0.0904072917976821,0.0602786971210914
"LOC653349",130,0.0893946134127723,0.087974244504191,0.054168838459905
"PTPN22",131,0.089571476409939,0.119200168224075,0.089128264208754
"LOC646195",132,0.0895933353920913,0.11368372292097,0.0838600314703793
"KIRREL2",133,0.0896376162187023,0.0989407503994274,0.0691547215108052
"C17orf41",134,0.0896478993408476,0.0772894017454444,0.0493716186256397
"IFNA4",135,0.0897094380082997,0.0965636097001391,0.064738601360885
"SPRR2D",136,0.0897098466943942,0.106748312387616,0.072751530309147
"DMBT1",137,0.089715867153702,0.0957459702561391,0.0625927138102947
"RSPH10B",138,0.0897233287742969,0.0875038301225906,0.0554258905494998
"AMBN",139,0.0897287580345479,0.0839773704341573,0.054535729911163
"TRIM36",140,0.0898037582936418,0.0862364131712379,0.0531466716440749
"LOC644010",141,0.0898901990718783,0.100454856702656,0.0706883747881786
"CMTM1",142,0.0898958946630886,0.101059266894433,0.0644423356560551
"UBE2I",143,0.0900289830763672,0.0983902170155992,0.0625405002804242
"P2RX2",144,0.0901548242309289,0.0881230878279129,0.0588856207547881
"HIF3A",145,0.0902011884984529,0.0782087195956257,0.0507055295935273
"C11orf49",146,0.0902867702095208,0.0917382586292132,0.0488297846069938
"CDC14A",147,0.0903016236677548,0.0752108604817509,0.0468987113969276
"LOC283755",148,0.0903152207011137,0.0825554371280615,0.052543657674426
"LPA",149,0.0903250993943416,0.0837011173534201,0.0533142809538148
"OTOA",150,0.0903280038746772,0.0958918987841813,0.0677224976133833
"LOC643558",151,0.0903288579016947,0.0971456025411025,0.0767051233352515
"LOC647447",152,0.0903774105723319,0.0802312427373261,0.0552731411451416
"LOC283116",153,0.0904034744807391,0.103609917785735,0.0705001199559405
"MGC57359",154,0.0904497882804749,0.0828811712252664,0.0507091003858457
"TBX1",155,0.0904593424053608,0.0898915373833429,0.0559676100510144
"PMCHL2",156,0.0904722601230833,0.0981552412438074,0.0622286649214376
"LOC23117",157,0.0905441550316978,0.079499665319048,0.0493427733747812
"RGPD5",158,0.0906859208113928,0.0818427626263728,0.0517669102998313
