"","ranking","median","mean","sd"
"ND3",1,0.0140479172762942,0.0650352636316272,0.0804763369263152
"RPL37",2,0.0141175293061644,0.0641433749206936,0.0852664976567425
"NACAP1",3,0.0142879877829328,0.114085929038219,0.17122645993649
"RPLP1",4,0.0160072973425903,0.0684002797361238,0.0855395231695724
"RPL32",5,0.0161380933962938,0.0794264308343186,0.114649028885511
"RPL39",6,0.0161702224695438,0.0624651879645645,0.0796541989601489
"RPL7",7,0.0166587406632007,0.0753535332189325,0.0932169864934328
"LOC101928826",8,0.0172612872863434,0.0519089459784502,0.0586777857172527
"LOC100508408",9,0.0177212436714317,0.0632201154427433,0.0750778023852016
"RP6-11O7.2",10,0.0184905043352683,0.0930156873874359,0.114046834454496
"RPL12",11,0.0185661545762999,0.075045034900592,0.0896307194726441
"RPL30",12,0.0190321629288319,0.0602396051514545,0.0740626726398268
"RPS17",13,0.0191741148656547,0.0692024354892103,0.0821182198840874
"RPL34",14,0.0191771262554064,0.0689179367429419,0.0879614045857335
"RPL41",15,0.0196013090624417,0.0605926080757072,0.0769880596249736
"ND4",16,0.0196735665513665,0.0657952221747056,0.0762931466830305
"RP5-882O7.1",17,0.0198081300883356,0.0644915042224972,0.0825351827867532
"RPL24",18,0.0200717190314684,0.0742274601375585,0.0905897655949837
"RPL9",19,0.0200757033701184,0.057913225592969,0.0646230962033895
"RPL22",20,0.0202246059191067,0.0645109213203578,0.0721893481997401
"RPSA",21,0.0211265885801565,0.0957264887603798,0.112550770516927
"RPL23A",22,0.0223561760892194,0.0732405159962289,0.090037618977611
"RPL7A",23,0.0226879436169792,0.0840218330255228,0.0897092027600549
"MTCH1",24,0.0227021268589696,0.0795778115744548,0.0825211464679145
"RPS18",25,0.0227134393654949,0.0634832654927828,0.0748891223885999
"RPS4X",26,0.0230747078460207,0.0685445324406965,0.0793213087381771
"EIF3L",27,0.0231228037932468,0.0794367676025706,0.0897526483694061
"MRFAP1",28,0.0231377223312016,0.0721685534524397,0.081858005904857
"RP3-507I15.1",29,0.0232357516100317,0.100888082607642,0.108469185037877
"RPS7",30,0.0233337784982309,0.0783804883117274,0.0933195523127296
"CLTA",31,0.0235026464969832,0.0817491893785034,0.103250272372288
"EEF1G",32,0.0237544735978415,0.0797151041867003,0.0912186545448098
"UBB",33,0.0238038938587935,0.0658773024012163,0.0757136857164111
"LOC101929087",34,0.0238845826147851,0.0877483747963299,0.105351940614217
"COX2",35,0.0243708829652685,0.0797382763232877,0.0947897933639963
"FAU",36,0.0246622833156474,0.0721899045939907,0.0821400101148327
"RPS4XP2",37,0.0247931440959202,0.0921664668491235,0.104131203371605
"MYL12B",38,0.0249114735897451,0.0893946402607325,0.0999019283575392
"NDUFC2",39,0.0251006071033909,0.0776747072552546,0.0885000815908928
"RPLP0",40,0.0252050255606753,0.0830044563986616,0.089565578690816
"YWHAG",41,0.0252507621703906,0.0906737684109003,0.109371076633194
"TMA7",42,0.0253016882202775,0.0752529313175328,0.0787219651898104
"NDUFS5",43,0.0253652420793585,0.0944210859759514,0.0997799354850809
"RPS12",44,0.0253870947993895,0.0738063058374788,0.0824651125267832
"RNU86",45,0.0254141708682145,0.0822115773004752,0.0918784768117052
"FTH1P5",46,0.0256191133982851,0.0771435885131425,0.0960757280618418
"PPIA",47,0.0257255648603259,0.0944220800181136,0.122237299104016
"CDIPT",48,0.0258776057005208,0.102408682710854,0.110218248793678
"PARK7",49,0.0258786516950521,0.0664500176531488,0.0644933590873092
"RPL27",50,0.0261305384261454,0.0571882004710659,0.0650781741308486
"RPS15",51,0.0261586504798378,0.0900341730738935,0.113291360718866
