"","ranking","median","mean","sd"
"COX1",1,0.00818454389448128,0.0378761450823363,0.054316212906147
"EEF1A1",2,0.00845810779308709,0.0442613688925667,0.0586098867107868
"RNA28S5",3,0.00908649534246313,0.0407213087211546,0.0553910540368366
"MT-RNR1",4,0.0097380093642181,0.0468042644182309,0.0614320154536244
"UBC",5,0.00984521052999635,0.044423413888649,0.0530021542276692
"CYTB",6,0.0114814812908205,0.0380806810355312,0.0535303280663185
"EIF1",7,0.0115918406758865,0.056044928582305,0.0659190466785231
"COX2",8,0.0116789171463289,0.0445551998531603,0.0645257668075812
"ANXA2",9,0.0119857699629606,0.0659282302483814,0.0829842873924965
"RPS11",10,0.0122332916487315,0.0501728977291587,0.0645583197500276
"GNAS",11,0.0124786944330966,0.0559881411570494,0.0734770856699002
"RPS11P5",12,0.0127572728721457,0.049843705222089,0.0670282739666017
"COX3",13,0.013052773764877,0.0529914355017113,0.0641026315054163
"RPL13A",14,0.0133672183241452,0.0629560439255007,0.0811357745384676
"FAM104A",15,0.0134919903608487,0.0722596828516981,0.0928414702702779
"TMEM248",16,0.0135062024764619,0.0722094304505793,0.0904245892065704
"MYL12B",17,0.0139009163116549,0.0709325948000072,0.094266687748014
"GNB1",18,0.0142223082212909,0.0566778532169027,0.0699398638983876
"CHMP4B",19,0.0142970728122391,0.0676127830718788,0.0810565609524554
"RN7SK",20,0.0144228397508616,0.0527726648735846,0.0670376445270532
"ZBED1",21,0.0144475295398746,0.0447107219671226,0.045722283508598
"RPL41",22,0.0145514002027348,0.0904621318522342,0.122948950701711
"PTP4A2",23,0.0146306755507519,0.0647749403368575,0.0750535928115399
"MTDH",24,0.0149197368055296,0.0679699515907552,0.0852898361899888
"CHMP4BP1",25,0.0149523702802922,0.0665557958287285,0.0966435692526123
"YBX1",26,0.0152379996023422,0.0557178986294045,0.0694042752872222
"SAE1",27,0.0153191162638757,0.0655200053291555,0.0747166838085787
"RNPS1",28,0.0153600250415147,0.0543983176827841,0.061510863273892
"ITM2B",29,0.0153925024362934,0.0597430654753767,0.0795790003782434
"UBB",30,0.0154282680999454,0.0586445333850573,0.065513611734408
"RN7SKP9",31,0.0154351989837626,0.0511501137091822,0.0778923025900104
"ND3",32,0.0154460002256434,0.0640793754110283,0.0857816897224802
