"","ranking","median","mean","sd"
"FGL1",1,0.0390120640540404,0.0657525881035014,0.0469905496390629
"HYDIN",2,0.0474703588130039,0.0493556917517666,0.0349309481507789
"BDNF",3,0.0510843196200862,0.0713719094635314,0.0530231322934655
"BZW1",4,0.0531442200223488,0.0717526788484264,0.0534087696353637
"PRAMEF10",5,0.0538670763043101,0.0772300852329141,0.0666563253445261
"NTSR2",6,0.0541651934046915,0.0911702762816305,0.0719716937188102
"KIAA0692",7,0.0585490919840929,0.0599390251190986,0.0399236969171325
"RGS12",8,0.0588644335075952,0.0702126122558131,0.0500873046715784
"AKT3",9,0.0589970305609719,0.0682221762142733,0.046746276210072
"LOC653238",10,0.0593202684521213,0.0792420915603879,0.0583079088770145
"EEF1A1",11,0.0594068111673412,0.0767238659399349,0.0701476236866265
"TPT1",12,0.0594386590723193,0.0884070164952747,0.0756873415722168
"TCOF1",13,0.0602631646806575,0.073651040125548,0.0523666617916539
"OR8H1",14,0.0602781479306748,0.089429851690057,0.0675446230192539
"BRUNOL4",15,0.0609164941021204,0.0816244767856902,0.0608822140929725
"LOC644019",16,0.0612091732585153,0.0709393570282819,0.0483416414009665
"FLJ43860",17,0.0630023635625026,0.0720896171707582,0.0494331482089309
"AADAT",18,0.063442998978327,0.0861535176736911,0.0605406761001761
"FAM9C",19,0.0637348931777571,0.0947399633683652,0.0743441457917725
"NFASC",20,0.0644323124433114,0.0737427033606148,0.0488979242516826
"TRIM34",21,0.0645662436779511,0.0752616848642376,0.0520408363294651
"C3orf35",22,0.0650797304871358,0.0781343363069669,0.0542628308758213
"CLDN16",23,0.0652402227548154,0.0841376356493052,0.0562918800402919
"SLCO1A2",24,0.0667301768342276,0.0817976346665321,0.0580092655095644
"OPRM1",25,0.0669146577722976,0.0803026224244245,0.0594003117537021
"LLGL2",26,0.0670372532412647,0.0627100705574957,0.0403550203603679
"FAM153C",27,0.0675700698213183,0.0990928672398903,0.0769559875271189
"TBX20",28,0.0682066941915752,0.0929251474381062,0.0667678503221764
"HAGHL",29,0.0684385431628031,0.0939963896832746,0.0644309621281718
"FAM21B",30,0.0684417664078563,0.0759606893031424,0.0502511018162929
"FOLR1",31,0.0686217287819704,0.0844435753232672,0.0602968342011256
"KIRREL2",32,0.068783722963677,0.0972464474897937,0.0749522134652526
"FSD1",33,0.0688246114670172,0.0741817963245955,0.0517197355102235
"MASP1",34,0.0689350708679482,0.0911256461147319,0.0651500279222571
"LHX3",35,0.0691345797095222,0.0774167581184938,0.0552525316428206
"DDX12",36,0.06944438799435,0.060610265002899,0.0404328701830184
"SCARF1",37,0.0695542784529273,0.0945857569706244,0.0619738310411895
"XAGE1",38,0.0695929805874748,0.0785645910146643,0.0544873533307488
"CSMD1",39,0.0696140303749529,0.102716194511262,0.0685603836257664
"DST",40,0.069739550479053,0.0785399617238941,0.0561874783530656
"SLC30A6",41,0.0698311770958134,0.0894229274881869,0.0581419726969511
"PLEKHG5",42,0.0698410112690215,0.0807855713001881,0.0578384658269932
"C11orf76",43,0.0698999881425985,0.103695814126224,0.080127491742888
"STRC",44,0.0699581566867874,0.0913939412174256,0.0572640028126893
"LOC729444",45,0.0699777094492785,0.091047841213372,0.0619016702370279
"C6orf184",46,0.0702373968731808,0.0849988696630925,0.0592275729888942
"LOC339047",47,0.0703506790085265,0.0701441480774207,0.0462769149155937
"FRS2",48,0.0710605314509549,0.0936047962480068,0.0662433345570942
"ALDH3B2",49,0.0710829037732413,0.0966704018980686,0.0694519465851324
"CD81",50,0.0714204276326128,0.0805656170112163,0.0667953017374124
"SLC45A2",51,0.071434966476774,0.0837887116037976,0.0533546427795414
"LOC441034",52,0.071451668619988,0.0917556837504852,0.070583171384493
"LOC388474",53,0.0716734128525603,0.0955310169649631,0.0725525398846615
"ACBD7",54,0.0717287288313186,0.102717547553353,0.0800445715359527
"PDPK1",55,0.0717338198158943,0.0870613608465415,0.0577328828220936
"CNOT6L",56,0.0718515622527931,0.0932842695204226,0.0683554198989201
"DNAH10",57,0.0718601210581589,0.0945164744168826,0.0714517182793558
"FLJ45445",58,0.0718944446918513,0.0891787260342417,0.0645632369307784
"MYCL1",59,0.0718949298019878,0.108315389716326,0.0744034824199846
