"","ranking","median","mean","sd"
"EEF1A1",1,0.0070409028520121,0.0122686891361413,0.0141232090997294
"CYTB",2,0.00741309063805315,0.0174367706926804,0.0232369701180494
"RPL12",3,0.00774426863336613,0.0123056924520944,0.0115232409873397
"COX1",4,0.00810998207955515,0.0237586312897213,0.0356120424852616
"COX2",5,0.00844612433910622,0.0241494891829632,0.0356864901415014
"PRDM15",6,0.00976650293690414,0.0263523976783996,0.0375681286277533
"ITM2B",7,0.00979738848813916,0.0277117856601635,0.0400630061385946
"ND5",8,0.00980527549530286,0.0289139885352009,0.0417139949929936
"RPL35A",9,0.010187434270301,0.022090563615441,0.0278115064895809
"RPL12P1",10,0.0103838941330387,0.0146958052484411,0.0135426249511841
"ZBED1",11,0.0104064060955905,0.0237859035403576,0.0293447235098043
"PPIAL4G",12,0.0104538664299202,0.0161856418762477,0.0173882140764194
"RN7SK",13,0.010545594181593,0.0135614037178851,0.0127092745797546
"RPS18",14,0.0105592798763613,0.0267004994360853,0.0361897068907322
"FBXL17",15,0.0106365661156704,0.0262246111280239,0.0341615672578713
"ORAOV1",16,0.0106464041951414,0.0329459062593275,0.0477641837599947
"RN7SKP9",17,0.010697450012324,0.0121469301990643,0.00895953851511691
"RPS11",18,0.0108631918374049,0.0213179060188819,0.0273481665885583
"UNC45A",19,0.0108750235178286,0.0240731411905652,0.0285905609848523
"SP3",20,0.0110251255595055,0.0191026280188291,0.0215104253837988
"ZNF672",21,0.0110599697157653,0.0375973067878219,0.0567604053228651
"ARPC5",22,0.0110630834964406,0.0394653575008091,0.0619928001383841
"ZNF786",23,0.0110838665093558,0.0388005876716218,0.057499137698361
"NACA3P",24,0.0113182522377554,0.0293841640863339,0.0403903787512859
"ZXDC",25,0.0113452220198902,0.0460779375660283,0.0737624313509581
"CHMP4B",26,0.0115505985956471,0.0171176927002809,0.0163398029202178
"ANKRD19P",27,0.0116094371559677,0.0687784894557017,0.117349892687198
"MT-TF",28,0.0116333999356373,0.0313890928105025,0.0440021617080184
"RBM15",29,0.0117660325212926,0.0299446948691776,0.0372101352292886
"SSRP1",30,0.0117749011925702,0.0351800060629329,0.0503645051640815
"RGS12",31,0.0118124128384351,0.0373493112795956,0.0532622142135253
"PTPRA",32,0.0118158425876158,0.0279835227720553,0.0367371472159179
"EIF1",33,0.0118245827871095,0.020666506227422,0.0227999488222384
"MIR4485",34,0.0118701459684735,0.0276236776487144,0.039213425014422
"ATRIP",35,0.0118969536739656,0.0248001935213833,0.0260210909671549
"BTF3",36,0.0119147794081115,0.0171201410832667,0.014033484392661
"MAX",37,0.0120136270272895,0.0406203754774113,0.0582868013989842
