"","ranking","median","mean","sd"
"EEF1A1",1,0.0149209740939886,0.0149209740939886,0.0176376970745419
"TRRAP",2,0.0238060339030669,0.0238060339030669,NA
"C7orf27",3,0.0267848653303607,0.0267848653303607,NA
"TPT1",4,0.0303596787668361,0.0303596787668361,0.0349914755229041
"RPL18A",5,0.0331404356213446,0.0331404356213446,0.0386533732990264
"UBC",6,0.034569964468705,0.034569964468705,0.0403095355197552
"LOC388720",7,0.0345733736130323,0.0345733736130323,0.0403436236356759
"CD81",8,0.0348685827822897,0.0348685827822897,0.0403800728001022
"LOC653225",9,0.0355694106324392,0.0355694106324392,NA
"C10orf116",10,0.0356419838822616,0.0356419838822616,0.0415079000620461
"RPL38",11,0.0358271763212274,0.0358271763212274,0.0417851131648066
"RPS27",12,0.0361187228500289,0.0361187228500289,0.0418959888449311
"C3orf52",13,0.0362540941115587,0.0362540941115587,NA
"LOC401206",14,0.036304149954463,0.036304149954463,0.042145814831161
"RPS25",15,0.0367369432076246,0.0367369432076246,0.0425392628464655
"LOC388474",16,0.037604253061649,0.037604253061649,0.0434423847190904
"RPS12",17,0.0382256539362985,0.0382256539362985,0.0444539450761731
"RPL41",18,0.038303829822323,0.038303829822323,0.0281605497880511
"RPS17",19,0.0385430173504947,0.0385430173504947,0.0430459092849428
"RPL11",20,0.0385516733575679,0.0385516733575679,0.0447575799188868
"RPL18",21,0.0387020704261578,0.0387020704261578,0.0444271693002982
"LOC441034",22,0.0389250966675895,0.0389250966675895,0.0456275593740955
"C19orf31",23,0.039865930304878,0.039865930304878,0.039424443162897
"FTL",24,0.0404492614805624,0.0404492614805624,0.0471213353126295
"RPS14",25,0.0405434434686299,0.0405434434686299,0.0452692412081338
"TMEM126B",26,0.0407430452809913,0.0407430452809913,0.0440636406598292
"CIP29",27,0.0408114825195043,0.0408114825195043,0.0442334451626071
"RPS11",28,0.0410742333871845,0.0410742333871845,0.0477826491215491
"LOC642210",29,0.0412724389950886,0.0412724389950886,0.0481928931993072
"GNB2L1",30,0.0416623916971359,0.0416623916971359,0.0482185828203301
"LOC284821",31,0.041992002832001,0.041992002832001,0.0481913388549324
"LOC645899",32,0.042001555488795,0.042001555488795,0.0479051686286952
"PSMB1",33,0.0420124898721794,0.0420124898721794,0.0477421450458768
"PSMC1",34,0.0421420031514302,0.0421420031514302,0.0468177826057339
"RPS10",35,0.0422222154303542,0.0422222154303542,0.0487139857802633
"LOC374395",36,0.042878251453429,0.042878251453429,0.0473074707429026
"RN7SL1",37,0.0430674729027894,0.0430674729027894,0.0504265575634471
"MYL6",38,0.0431532339655903,0.0431532339655903,0.0497560633447821
"LOC440733",39,0.0437493800657505,0.0437493800657505,0.050841085902396
"TUBGCP5",40,0.043767979906932,0.043767979906932,NA
"LOC401019",41,0.0437952881164395,0.0437952881164395,0.0486899950807426
"RPS16",42,0.043986295903109,0.043986295903109,0.0509791208079953
"TPI1",43,0.0440938261729003,0.0440938261729003,0.0486862003658339
"ATP6V0E1",44,0.0441716357864999,0.0441716357864999,0.0489695453849825
"FARSLB",45,0.044596590373495,0.044596590373495,0.0514297291966245
"RPL3",46,0.0446340117337339,0.0446340117337339,0.0517512965775296
"ZNF207",47,0.0446465154550573,0.0446465154550573,0.0475610054245912
"RPL27A",48,0.044651575538634,0.044651575538634,0.0510455410313236
"RPLP2",49,0.0449437540199454,0.0449437540199454,0.0527686073461287
"LOC389435",50,0.0450778727674836,0.0450778727674836,0.0522625651890661
"RPS27A",51,0.0451044063376346,0.0451044063376346,0.0487401132528577
"PSMA6",52,0.0451711485363279,0.0451711485363279,0.0504734757010673
"HNRPUL1",53,0.0452411502868883,0.0452411502868883,0.047227540372691
"TAX1BP1",54,0.045316164105357,0.045316164105357,0.0494404622828853
"HNRNPD",55,0.0453458070545644,0.0453458070545644,0.0507991727307393
"PCBP2",56,0.0454283951922018,0.0454283951922018,0.0515598999577132
"YWHAQ",57,0.04566317467082,0.04566317467082,0.0519420667472789
"RPL27",58,0.0458282945189924,0.0458282945189924,0.0533048883130036
