"","X","ranking","median","mean","sd"
"1","RPL19",2412,0.119149367109948,0.114911353441982,0.0354660172262652
"2","UBC",9355,0.153697506216081,0.142813267196823,0.0322667816389202
"3","HPRT1",9885,0.15558823764389,0.17145257371468,0.0445542018136581
"4","PPIA",19941,0.206915327496155,0.194221406349882,0.0340684792022875
"5","GAPDH",20854,0.216905291900936,0.242558549368195,0.0608966046147505
