"","ranking","median","mean","sd"
"FLJ35379",1,0.00595567546570677,0.0235275591768767,0.0319102813189115
"FAM183A",2,0.00717869855348595,0.0267923474604374,0.0363334495043001
"KRT2",3,0.00718401890343648,0.0256177492960048,0.0373588160554317
"BMS1",4,0.00752833814960959,0.0402840649161239,0.0573163994295408
"HYDIN",5,0.00837425040074309,0.0586712625801074,0.0885602704433439
"LOC646040",6,0.00871805633731667,0.0371195519667288,0.0515927928573826
"LOC100132310",7,0.00911718207499897,0.0211795569744574,0.0259123686539753
"LOC644824",8,0.00939423876858408,0.128327116105856,0.211012909528654
"TMC1",9,0.00957325243386418,0.0408563413026353,0.0562725469419528
"LOC645444",10,0.00974774378839833,0.0348511419602411,0.0458823251915371
"PRNPIP",11,0.0102344498119232,0.0808113463011191,0.122498767533542
"KCNG1",12,0.010293681930677,0.0273913973639684,0.0329736182038865
"LOC100132235",13,0.0103887667611976,0.0469224787867073,0.0650742770085883
"LOC645576",14,0.0106214250587578,0.0332600191370441,0.0396422753482127
"TM4SF5",15,0.0111475113750128,0.0748432453981646,0.112106961413435
"BECN1L1",16,0.0112527721043924,0.0348132157301797,0.0424139946624104
"BLR1",17,0.0113814611040786,0.0364676117022633,0.0444395739902027
"LOC100129058",18,0.0115202169852914,0.0313894086538312,0.0382156866857063
"LOC100133005",19,0.0115374589923373,0.0115374589923373,NA
"UTP20",20,0.0115573679631871,0.0303485604370871,0.0362068480971753
"LOC100131124",21,0.0118609519719829,0.0544615315332594,0.0772476978429479
"HSP90AB4P",22,0.0119944138756639,0.0396495696100623,0.0497444610312232
"SRMS",23,0.0120742151406497,0.0404157414215034,0.0508230969035217
"IL1F10",24,0.0120926669348035,0.0321535770340915,0.0429623978758615
"C18orf8",25,0.0121619303867256,0.0462437652189858,0.0656525923289537
"HHCM",26,0.0122749226201549,0.031044438957945,0.0339715949575998
"ERCC-00092",27,0.0123022329481876,0.0514344453968928,0.0701707839754907
"MIR525",28,0.0124592229741456,0.0304386529819309,0.0315410123611056
"DHRS12",29,0.0125478291425894,0.0477185403072015,0.0611380315661262
"GABRB2",30,0.0125577494707103,0.0468413504565604,0.0616378299874371
"LOC649139",31,0.0126826424429711,0.0355270508893153,0.040678033904087
"MIR141",32,0.0127682787229023,0.0343179462018657,0.0407682284578775
"GRM8",33,0.0131916567405561,0.0449661064274125,0.0594510014016077
"KIR2DS3",34,0.0134656075450237,0.038648094106996,0.0469922346179095
"LOC644843",35,0.0134786586018523,0.034671938894276,0.0379589248334767
"FLJ34870",36,0.0135119564193512,0.0600195359274556,0.0829440461394666
"LOC391347",37,0.0135511247137045,0.03284996969846,0.0353238866947531
"ASB15",38,0.0136433556593184,0.0325819533090749,0.0348969009937726
"GABRA3",39,0.0136950922917324,0.0587040893232187,0.0809094067063268
"GCNT3",40,0.013728160872695,0.0581136640763147,0.0824430617295589
"CCND2",41,0.0137634418408179,0.170747366629657,0.274071904731706
"PDHB",42,0.0138362348750765,0.0583600221792724,0.0786484125078294
"OR8G1",43,0.0138706251740386,0.0457082723672597,0.0596104026929535
"LOC642434",44,0.0139412840411897,0.043427201163686,0.0521335604823374
"MND1",45,0.0142327417772607,0.0606910697491371,0.0819343138101215
"C20orf107",46,0.0142428403476884,0.0258269587039494,0.0271998271927726
"SNORD5",47,0.0143274066174529,0.0416308853826717,0.0519224174839926
"GRIK2",48,0.0143274088031002,0.0520635581177127,0.0668401297483535
"GDA",49,0.014335076919024,0.0316349778566054,0.0328057751684315
"MGAT5B",50,0.0143687916659286,0.0273254224820848,0.0241246523310467
"CER1",51,0.0144236859480415,0.0440356900705284,0.0562731376299807
"ACSM1",52,0.0144513683028611,0.0391186911789933,0.0441206071057277
"AUP1",53,0.0146957524494574,0.0430435685658316,0.0500221137306647
"LOC643000",54,0.0147633304706174,0.0359242738452999,0.0409291555774666
"PKHD1",55,0.0148802417013112,0.0636781357248377,0.0859599491451317
"TUSC4",56,0.0150624678804953,0.0611170909912687,0.0806549008110436
"PIN1",57,0.0152561370094734,0.034622089310892,0.0363549774269219
"OR10H2",58,0.0152910426914461,0.031939129875613,0.0375568524765179
"LOC100129236",59,0.0153153167378969,0.0249095625696404,0.0179691336814181
"SOX1",60,0.0153543682602105,0.0437751577400378,0.056256810794609
"C11orf37",61,0.0153603267228727,0.0304551252623078,0.0294315626058546
"CSAG1",62,0.0153634079012889,0.0738550906398736,0.105355559029971
"RAB23",63,0.015399609288458,0.0381510537076694,0.0448191786548027
"FAM123C",64,0.0154380596502855,0.0813127457380459,0.114231078245956
"TTTY7",65,0.0155553669917473,0.0717309832784491,0.0986809212712406
"MME",66,0.0155787768520979,0.0701422295153051,0.0954360980323177
"KIAA0494",67,0.0156440064739006,0.0391643885702043,0.0458897165303918
"LOC644767",68,0.0156663125064454,0.0454795616353472,0.0597537489540167
"LOC728763",69,0.0156864675088934,0.0414187815988652,0.0488150565313656
"LOC727811",70,0.0157039596051314,0.0385074440684532,0.0462306984315602
"ZSCAN5B",71,0.0157459827801303,0.0157459827801303,0.00737801027988523
"CABP5",72,0.0158020604197609,0.0411929294424305,0.0456732064326679
"ATAD2B",73,0.0158657402378017,0.044220510837718,0.0584796669377396
"DUSP23",74,0.0159131775569232,0.0631531002820422,0.0842673010000407
"PCMTD1",75,0.0159230958975919,0.0371688280989942,0.0380402998798039
"TULP2",76,0.0159305998193018,0.0416448875892335,0.0529656464702726
"LOC646851",77,0.0159924695927836,0.0985449015471045,0.146863606414335
"LOC389435",78,0.0159950301157379,0.0404267666286641,0.0497380127715562
"IFITM4P",79,0.0160615614036935,0.0368779684307921,0.0434144217441427
"LOC440302",80,0.0161537605231407,0.0383323132186193,0.0394572157380972
"MIR1245",81,0.0161583763057292,0.0368516329457617,0.0374114447566778
"LOC100128870",82,0.0162043154470127,0.0425145905740576,0.0533844373389106
"MLH1",83,0.0163011079067761,0.0515496245945782,0.0621034289952614
"COMMD9",84,0.016349150945506,0.0741222827505938,0.102547984198995
"LOC391767",85,0.0163944902011944,0.0358133087953825,0.0374583522482054
"FIP1L1",86,0.0163966306362876,0.0272626694471949,0.0328175856328477
"OR10AD1",87,0.0164712983664647,0.0369633321023502,0.0417340402748547
"KIR2DL4",88,0.0165036362625898,0.0486619524108894,0.0562445910056099
"MCTP1",89,0.0165210610296371,0.0475017223414233,0.0577679192917397
"LOC100133331",90,0.016573726104631,0.0385161467851683,0.0408359647924891
"TMEM205",91,0.0166343155009092,0.0474727622289873,0.0569677777823784
"LOC643576",92,0.016645827554651,0.0355076650307424,0.0329259419468169
"PGGT1B",93,0.0168279837701998,0.0381597631564512,0.0453937364325321
"LOC729291",94,0.0168947346941883,0.0405460698118966,0.0443975630376646
"DNASE2",95,0.016946559574343,0.154743686794074,0.243724547173147
"ACER1",96,0.0170558402703627,0.0305258560823241,0.0255212673129855
"WDR17",97,0.0171152656197272,0.0333632545704876,0.0329649547242032
"PCDHGA3",98,0.0171997655590545,0.0378641422660662,0.0427035775409535
"SNORD18C",99,0.0172076930068166,0.0309719272748453,0.0265834673556782
"LOC100128542",100,0.0172210637289965,0.0429064319289125,0.0558283450788655
