"","ranking","median","mean","sd"
"Rn7sk",1,0.00393638548121918,0.0040456246444311,0.00167778544410849
"COX2",2,0.00498828303612254,0.0106646570916273,0.0113741247655818
"CYTB",3,0.00517923284575309,0.00990076378307401,0.00945903134947594
"COX1",4,0.00526567804385734,0.00693805846025915,0.00467818650423591
"ND3",5,0.00528501321253304,0.0153934191036248,0.0228969251552637
"Fam120a",6,0.00542604501607723,0.00660286937981529,0.0035074563431767
"Canx",7,0.00566515107069521,0.0116850082580319,0.00961614993714866
"ND4",8,0.00569496074161458,0.00735775885003146,0.00629274055021903
"Uba52",9,0.006099871460452,0.00989847259596324,0.0100812955949239
"ND1",10,0.00634227878983163,0.00999587515527077,0.00736560233168705
"ND5",11,0.00634273210618251,0.0094820808032076,0.00883309633316702
"Golga5",12,0.00660214817472943,0.00961908042377367,0.00500046511196157
"ND4L",13,0.00677166489267328,0.0120445933500803,0.0129845624108166
"Psenen",14,0.00679344455994543,0.00897747707134525,0.00592008778854019
"Itm2b",15,0.00705854397601851,0.00735420358518724,0.00261821348205723
"Edem3",16,0.00713774048301269,0.00998022179450148,0.00764605307114229
"Ppia",17,0.00714190638494733,0.0124567661035995,0.0117467604070345
"Trip12",18,0.00716799002465163,0.0130442782035293,0.0124811611553948
"Strap",19,0.00742149828905508,0.00921619549914645,0.00489717326620694
"Ext2",20,0.00743115544461804,0.018540970004468,0.0180406620831431
"ATP6",21,0.00744401607743421,0.0106730454620302,0.00754754767581886
"Aup1",22,0.00747846202935546,0.00890708218316327,0.00410797583205585
"Tcf25",23,0.00753048051637577,0.0112514525221376,0.00867542861452756
"Ppp2r5c",24,0.00755912872090661,0.0111308674835863,0.00704055463814119
"Ik",25,0.00763901633327208,0.0106373127943952,0.00765579436115573
"Pbrm1",26,0.00764094995999959,0.0131417798902437,0.00920795184555081
"COX3",27,0.00773596604636972,0.00949081403426102,0.00711018419516061
"Gnb1",28,0.00773911187019639,0.00879002015619047,0.0027959725948953
"Arhgef11",29,0.00776815058261123,0.0143041390864531,0.0112856848111857
"Fabp4",30,0.00779230749545774,0.0311363494243964,0.0563964014420047
"Tmed7",31,0.00779919116934196,0.00866461463782395,0.00334780824585205
