"","ranking","median","mean","sd"
"Rn28s1",1,0.00597901972467814,0.145989832247769,0.312899540329576
"Laptm4a",2,0.00691689728438438,0.0226293949179178,0.0371843950583891
"Ubb",3,0.00759986766249065,0.0419862018556851,0.0652705637006635
"Rpl28",4,0.00767883967225606,0.0855435080690912,0.176021565318492
"Rps6",5,0.00772771430374316,0.0734545673292178,0.142450719331195
"Car3",6,0.00773313940317987,0.106210553758916,0.233220007683389
"Mbd2",7,0.00780152473751318,0.0265693270993028,0.0371447451883104
"Nufip2",8,0.00799392617526743,0.0272134548875959,0.0397926027251533
"Rn18s",9,0.00809646735826171,0.1883378556772,0.402774946186013
"Fabp4",10,0.00826409904595993,0.104547228230162,0.237298050660201
"Itm2b",11,0.00837854757269721,0.0833442763027667,0.153771296964238
"Hnrnpk",12,0.00845463128644571,0.0238132655726988,0.0377276335977979
"Gnas",13,0.00847476392135815,0.187878348214152,0.408027118703596
"Sdf4",14,0.00853383588109272,0.0367797129871432,0.0472023778329195
"Pabpc1",15,0.00864540235738399,0.0630209688061753,0.126676753752971
"Cst3",16,0.00869170337317693,0.10050385345075,0.227399440019623
"Wdr26",17,0.0087147295956357,0.0283124555415296,0.0370769825106362
"Eif3a",18,0.00885240162770722,0.0424112541585983,0.067097485050569
"Hnrnpab",19,0.00885539726019388,0.0277487395126603,0.047739240892396
"Gtf2a1",20,0.0090179784773348,0.0233007200347647,0.0326589357097734
"Eif3h",21,0.00902548826583854,0.0288282017002884,0.0448625809368838
"Pdcd6ip",22,0.00914953708253038,0.0478574123131778,0.0915296074005218
"Gnb1",23,0.00916211517125185,0.0522797430753716,0.108153498678442
"Mapk1",24,0.00916568005212867,0.0186440077191601,0.0232502150032655
"Hsp90ab1",25,0.00916585579223316,0.0879992614654844,0.182013972417362
"Gabarap",26,0.00924831878334176,0.0826275283129946,0.181250701645401
"Eef2",27,0.00934767559261156,0.0640694110792782,0.132875169947003
"Rpl32",28,0.00936573937995843,0.0289065637135062,0.0308197348907038
"Rpl41",29,0.00938853797739305,0.0458783776420189,0.0753709740177711
"Ube2d2a",30,0.00948821191394008,0.027153812190179,0.0293246754670574
"Supt6",31,0.00951403595099154,0.0267277196145258,0.030986886412701
"Srp9",32,0.00951902522020346,0.0493419477486107,0.0804746731077809
"Huwe1",33,0.00956381747788794,0.0201466274613655,0.02331522921843
"mt-Rnr1",34,0.00958060322412392,0.111892241441815,0.255556222994575
"Kmt2c",35,0.00962304653685259,0.0262508651361399,0.0335332732716478
"Canx",36,0.00972735469907588,0.0369919716465947,0.0666795282260241
"Uba52",37,0.00972974863802869,0.144845034649536,0.301707059177606
"Cd36",38,0.00980653513455047,0.0657353770501233,0.135997723651246
"Ube2d3",39,0.00998774874483822,0.0822764423721267,0.165587313503023
"Sp3",40,0.0100164368374327,0.0272547722127383,0.0356389707343132
"Nedd4",41,0.0100672458446834,0.0455577792908967,0.0743334713189462
"Mbnl1",42,0.0100724361083409,0.0497776154800654,0.0985194780453467
"B230219D22Rik",43,0.0100744859720982,0.0244151630949533,0.0305940565009412
"Ik",44,0.0100757065087386,0.0461534807282927,0.0702052236577446
"Sppl3",45,0.0101284830294678,0.0247418210817786,0.0311029252195952
"mt-Rnr2",46,0.0101496869761387,0.168273394246833,0.390419793482205
