"","ranking","median","mean","sd"
"Cacna1c",1,0.00612942795787882,0.0227368852561715,0.0358282873066195
"Kcnj6",2,0.00613917084155708,0.0258871031769661,0.0427391357805396
"Cdh8",3,0.00642638473389628,0.0209260134957938,0.0313620653527349
"Gabrg2",4,0.00642733896277916,0.0228072145902525,0.0356251291490874
"Grik1",5,0.00650718696776301,0.0252973322780405,0.0359664871355982
"Igf2bp1",6,0.00654848327792069,0.0276649899516237,0.0405621015749701
"B3gat1",7,0.00665627511317223,0.0257821558005141,0.0400301742819875
"Edil3",8,0.00683168524960189,0.0208466660485578,0.0314251966885
"Pik3c2g",9,0.00687476477211459,0.0203590388020578,0.0315249536541988
"Ppp1r1c",10,0.0068806550051689,0.0234002245575434,0.0360648009503428
"Ryr2",11,0.00700964926172518,0.0231218644487313,0.0334069496093209
"Csmd1",12,0.00701444597456189,0.0247634368982875,0.0403451777418397
"Kcnq2",13,0.00702367754816467,0.0216512368724201,0.0337942494910348
"4930529M08Rik",14,0.00712687304804567,0.0228687883440485,0.0342362312735039
"Kif24",15,0.00712786889403181,0.0258060685040993,0.0385878897014931
"Adam22",16,0.00713021987044982,0.0204858846900121,0.0325581842127429
"Nek1",17,0.00716392730640711,0.0218840745095352,0.0346320775965643
"H2-M10.3",18,0.00718422510409391,0.0243511273097463,0.0377622266160122
"Rax",19,0.00733774039548787,0.0271327472330021,0.0395563630559169
"Fth1",20,0.00735378716509081,0.0208167699224837,0.0386435853195852
"Vmn2r122",21,0.00736330451697723,0.0308189197570481,0.0439364648387215
"Trpm1",22,0.00739584477688545,0.0231755521670392,0.033531586913759
"Nlrp4c",23,0.0074185429810049,0.0242335112706876,0.0336029327640152
"LOC100045585",24,0.00746728362803893,0.0257146619638804,0.0380004961015001
"Sgol1",25,0.00749732304754695,0.025414702757119,0.0394137194426942
"Abca4",26,0.00750863758327824,0.0277044555315204,0.0391762883408596
"Grid2",27,0.00754177388121741,0.0222111499025086,0.0304017884621623
"Mtap2",28,0.00755604346833934,0.0221230071989863,0.0351553353967363
"4921523A10Rik",29,0.0075569614448044,0.0254755969973139,0.0363015290902607
"Tmeff2",30,0.00758246987374814,0.0249988313248758,0.040867982457323
"Rpgrip1",31,0.00761076642881847,0.0249322307702366,0.0387643017336713
"Hs6st2",32,0.00763757594109928,0.0274353203833467,0.0427094337661912
"Depdc1a",33,0.00772910091694527,0.0248315239329465,0.0345498685242756
"Rimbp2",34,0.00773757768886401,0.0209637003138692,0.0317687935435739
"Pde1c",35,0.00776845771022139,0.0250417655572412,0.039341635930023
"Slc22a9",36,0.00777603896461764,0.0293774151720144,0.0407419127644294
"Arpp21",37,0.00778752677899143,0.0270456444535447,0.0366377066257315
"Pcsk2",38,0.00783095435926384,0.0240924780742594,0.0380058062568838
"Trim9",39,0.00787965672972788,0.0256377370855848,0.0365914908908172
"Col24a1",40,0.00789452768888262,0.0277619742133936,0.0407733611202239
"Mdm1",41,0.00789539586826935,0.0229436694763555,0.0383482056432043
"Plec1",42,0.007909888571818,0.0212334370386763,0.0326819227907044
"Eef1a1",43,0.00791851263657508,0.0146484442172816,0.0201088461573357
"Slc24a2",44,0.00792329340908883,0.0299881993283764,0.0422940664171218
"Asxl3",45,0.00792331372394464,0.0214806366720072,0.0315118236505289
"Nnt",46,0.00793094073828993,0.0235770990121841,0.0381804641479015
"Olfr228",47,0.00793168335472835,0.0210244054896431,0.0310922886473985
"Lphn3",48,0.00793363414214939,0.0246322717026912,0.0390642346137317
"Ccdc89",49,0.00793401497657461,0.0307689162916842,0.0384871401533311
"Ankrd6",50,0.00794189576961864,0.0231300108283768,0.0378984013300848
"Sema3e",51,0.00795553410818413,0.0291349665230927,0.0475307131650865
"Nfatc2",52,0.00795751241858016,0.0249719245262337,0.0381149311038702
"Npas3",53,0.00795874793108208,0.0248878740589826,0.0353826987184951
"Wdr85",54,0.00796109970473146,0.0308991573119435,0.0434653815445221
"Mobp",55,0.00796346990369603,0.0257500200487145,0.0395793546967446
"7530428D23Rik",56,0.00797999638746282,0.0308148476393151,0.0435993154143092
"Olfr172",57,0.00798550001288975,0.0264549284283716,0.0415658507538827
"Mageb3",58,0.007991109323365,0.0242098369304083,0.0368052108542377
"Svil",59,0.00799165375900107,0.0259791581564907,0.0384186890465926
"4833413D08Rik",60,0.00799574264195801,0.0253492082901614,0.035969842171154
"Erbb4",61,0.00802276219204983,0.0252555690031203,0.0350631423180438
"Nsep1",62,0.00803760879540034,0.0232188950676948,0.0378927841731166
"Bdnf",63,0.00804004431105508,0.0221875849284562,0.0359002892743502
"Park2",64,0.00804424542347322,0.026066732927622,0.0392901785206042
"Gm1082",65,0.00806538221824427,0.0345738576542411,0.0490771550403054
"Kalrn",66,0.00807602389719203,0.0236224698783766,0.0349931668322533
"Elk1",67,0.00809716959945436,0.0246859284271385,0.0367855963533288
"Zmym1",68,0.008124075844587,0.0212915284531052,0.0347565102954465
"Scn3a",69,0.00814003986014673,0.028358071713856,0.0429473139641718
"Elavl4",70,0.00817705526740231,0.0258314403439705,0.0370185709396093
"Slc26a9",71,0.00818245108217691,0.0263918255632983,0.0372471361373179
"Rfx5",72,0.00818431344465974,0.0284975675115886,0.0405793152879185
"Epha7",73,0.00818979484029184,0.0283531225003711,0.0403932787487913
"Olfr806",74,0.00819849125608588,0.0252460852529821,0.0366405826580331
"Ear5",75,0.00823148404628802,0.0292349255286419,0.0411529205867972
"V1rc22",76,0.00824642416385189,0.0238618430925831,0.0320533804291578
"Lba1",77,0.00825170771459729,0.0230534783805368,0.0330066428702752
"Zfp618",78,0.00825947777903896,0.027180307644464,0.0411209330561661
"Cntn2",79,0.00826484886931167,0.0259521390060961,0.0416808905766572
"G0B-alpha",80,0.00826677884402161,0.0293807064678878,0.0398540357261619
"BC052688",81,0.00828606725242556,0.0251790274998122,0.0364207554445192
"Olfr118",82,0.00828668535498133,0.0289662576858334,0.0376524421711339
"Wbscr17",83,0.00831088648532707,0.0250902841584187,0.0332213737976014
"Zfp120",84,0.00831692873302882,0.024366864512608,0.0340944186562957
"Myb",85,0.00831927988097633,0.0233418272657077,0.033733924002266
"Cn1a",86,0.00834854189573892,0.0265594372649376,0.0379516974676255
"4930473A06Rik",87,0.00834951721936933,0.0236624917486746,0.0350040562078137
"Lrrc67",88,0.008354475536331,0.0288514100276875,0.0393363337652999
"LOC100043544",89,0.00836016376320073,0.0258202647161254,0.0366107757972651
"Xist",90,0.00838524002661697,0.0267318135203292,0.0399415440354253
"Scml2",91,0.00838717534186368,0.0267895267807807,0.0382582568853503
"4930505D03Rik",92,0.00839034523918819,0.0242114870328102,0.0353513439966936
"Cdh12",93,0.00839332881542915,0.0317117260002241,0.0425267711014701
"Hsd3b2",94,0.00840139136781535,0.0289465790641977,0.0392010873943436
"Foxd2",95,0.00840163977986801,0.0321479693921087,0.0452344120803567
"Ank3",96,0.00840862296764949,0.0227640819628508,0.0337609666479456
"Trim2",97,0.00840948238666788,0.0259054906082925,0.040136919451857
"Oas1d",98,0.00841009975459553,0.0273101415455714,0.0405592334604117
"Cyp2c65",99,0.00841120551902199,0.0319812216143485,0.0403634961396799
"Rnf24",100,0.00841403770674946,0.0287693758390554,0.039696234994175
"LOC545291",101,0.00842184032605193,0.0308178625049161,0.0423561359023526
"Dppa4",102,0.00843511817843078,0.0266915142783514,0.0357062490024648
"Irf6",103,0.008455576103793,0.0273078216918147,0.0399605955868101
"2700050L05Rik",104,0.00847631361422502,0.0222986214785887,0.0330476517925054
"V1rd3",105,0.00850264378877803,0.0302817339897936,0.0416898427511494
"Plcxd1",106,0.00850430528734273,0.0300689617771069,0.0440955551804826
"Tmem74",107,0.00850629063279735,0.026372685788357,0.0347316857617648
"Kcne1",108,0.00850896055567748,0.0238849429714454,0.0384410029196074
"C1r",109,0.00850966516733894,0.0307018689023018,0.0428599859046396
"Tll",110,0.0085228233797639,0.0279180933909301,0.0382921740455754
"LOC664822",111,0.00852797855514719,0.0261902304476927,0.0383139247129152
"LOC635720",112,0.00853019291832043,0.030169632515271,0.0420191589169252
"Slit2",113,0.00853432547110853,0.0238573709170125,0.0372577405186878
"F730015K02Rik",114,0.00854071913675806,0.027166013958804,0.0368970402596983
"AU042671",115,0.00854114970003306,0.0198549590823895,0.0293832077206782
"Tmtc1",116,0.00854155399177429,0.0244769353372185,0.038782016428258
"Pcdh9",117,0.008546180431236,0.0265752592420023,0.0392071340159454
"4930505N22Rik",118,0.0085472765867009,0.0255396259478927,0.0395543284203425
"Atp5b",119,0.00854971062964728,0.0124350866489859,0.00998273523279433
"Gfap",120,0.00855180407158802,0.0287009128948945,0.0406719102209308
"A130004G07Rik",121,0.0085689597466668,0.0248621057462199,0.033358513642266
"Uty",122,0.00857050489925818,0.0219353744608819,0.0320457696821191
"Suv39h2",123,0.00857920621682008,0.0286211641153757,0.0400117516962606
"Adam34",124,0.0085801440470419,0.0284888947544895,0.0384346998817091
"Kcnv1",125,0.00859463533578578,0.0285448625836401,0.0381374076668617
"Gabrb3",126,0.00860078583015471,0.0258476410724195,0.0369913694134775
"4930444G20Rik",127,0.00860429076767059,0.0293583389176038,0.0396529285548658
"BC022651",128,0.00861866975658031,0.0282721286329399,0.0381933160536342
"Cntnap2",129,0.00863451532472142,0.024245526415731,0.0360828605463112
"A830027B17Rik",130,0.00865094235766387,0.0269627831891962,0.0372461322309893
"A830073O21Rik",131,0.00865288563831755,0.0253763235201548,0.0409085268640003
"Bag1",132,0.0086530705547296,0.0330889075722371,0.0589519873511935
"Adcy1",133,0.0086580716941218,0.0345180229952111,0.0486912565217336
"Gprc2a-rs5",134,0.00866038267652377,0.0305176509718577,0.0424054328954566
"Pftk1",135,0.00866128357897559,0.028087488714149,0.0419923819216979
"C130069I09Rik",136,0.00868544656181014,0.0268884814561098,0.0360363204803626
"LOC677215",137,0.00868758017721286,0.0288419126691314,0.0521082579135353
"Itga4",138,0.00869614055321691,0.0221812949452718,0.0331875175195798
"A730035I17Rik",139,0.00870435612621481,0.0228250651341606,0.0345157135846033
"Slc12a1",140,0.0087186025810656,0.0268451917838765,0.0414358468403899
"A630007B06Rik",141,0.00872305543353649,0.0279521636305886,0.0368121088456205
"Mapk10",142,0.008727114732501,0.0281055322970134,0.0396474450768184
"Cttnbp2",143,0.00872990035225227,0.0299322748207543,0.0426595050992714
"BC062127",144,0.00873797182332613,0.0291726365006066,0.0397585922936645
"Hnrnpr",145,0.00874575459326389,0.0260096268759135,0.0375237126585049
"Il1rapl2",146,0.00874911962353201,0.0276178051575068,0.0371434571649762
"Reln",147,0.00874920278041046,0.0224239249788696,0.0347066360952252
"AI844366",148,0.00875083157238149,0.0270592866282688,0.0378306686784855
"Il1rap",149,0.00876218712972415,0.0275160026512964,0.0378580729556661
"Musk",150,0.00876512132870418,0.032186179964704,0.0430420368373098
"Loxhd1",151,0.0087682083828421,0.0250978495674908,0.0329238441127517
"Disc1",152,0.00877016444078537,0.0278047876021536,0.0408948236380985
"Magea8",153,0.00877533368719135,0.0293835869189315,0.0401787526474217
"Nap1l4",154,0.00877771612902092,0.0242362646866737,0.0390192858030627
"Olfr151",155,0.00877792654922119,0.0252322092184192,0.034759840897184
"Bsn",156,0.00877910760827433,0.0230752632732779,0.0322694789573976
"A630012P03Rik",157,0.00877920195840593,0.0265825189789663,0.0389152893234855
"Cacna1b",158,0.00878104324713882,0.0254000874928975,0.0348787383612629
"6330407J23Rik",159,0.00878331018407839,0.0289964952526905,0.0380445714496685
"Atp2b2",160,0.00878569047259118,0.026583389875964,0.0388010946061632
"Adamts3",161,0.00878617431976873,0.0262927878483285,0.0328559032645615
"Olfr908",162,0.00878809822197997,0.0302795786601961,0.0431468801630354
"Megf11",163,0.00878886083342313,0.0255856763429259,0.0343141776289621
