"","ranking","median","mean","sd"
"Rn7sk",1,0.00430337201390195,0.00430201325648679,0.000838646176818413
"ND4",2,0.00452801448334069,0.00619559816070054,0.00469556475427761
"ND3",3,0.00521252346058103,0.0132483151387603,0.0169928285014862
"CYTB",4,0.00545544466824672,0.00812723737210215,0.00671393617505136
"Fabp4",5,0.00597517496135897,0.0235018001199048,0.0392257696283746
"COX1",6,0.00603448615101429,0.00627978560465367,0.00326671440033882
"ND5",7,0.00605471337071413,0.00768766328194388,0.00649963111717342
"ND4L",8,0.00617145000644569,0.0100496403645002,0.00953929523236925
"ND1",9,0.00626286744782577,0.00883529346863294,0.00588796924206224
"COX2",10,0.00646674428460854,0.00976044306166034,0.00842581585399601
"Fam120a",11,0.00654170266490714,0.00736447383870945,0.00187358268493941
"COX3",12,0.00659389145324577,0.00893067720070444,0.00701319668729912
"Uba52",13,0.00686268885916287,0.00959474209953142,0.00648697324328031
"ND2",14,0.00706254894192784,0.00920313831624472,0.00552996765750016
"Canx",15,0.0073343994993119,0.0110537485508815,0.005707098645395
"Arhgef11",16,0.00739515815578026,0.0150619033809493,0.012352957715048
"Gnb1",17,0.00751939249980329,0.00803288648403458,0.00141754108051688
"ATP6",18,0.00752772666322528,0.00937202599249722,0.00519496753490178
"Arf1",19,0.00769809444263806,0.00931146481070832,0.00488344808810076
"Aup1",20,0.00775355234992078,0.0097639926311107,0.00423645041233042
"Tmem59",21,0.00782782474361613,0.0117046713738892,0.00632093286091083
"Scd1",22,0.00790506077366946,0.0376336394777854,0.0663689716191267
"Itm2b",23,0.00803729709342446,0.00844544112234633,0.00261611581313582
"Fth1",24,0.00838474252652696,0.00879040386511737,0.00266364885582779
"Ppia",25,0.00838913855810192,0.0114416124016768,0.00826600425365498
"Akirin2",26,0.0084049610499612,0.0109633985314855,0.00417068172024752
"Trpc4ap",27,0.00841555147845413,0.0108399524890705,0.00718083770470638
"Naca",28,0.00856719004402073,0.0089703169596406,0.00221081384488241
"Eif3c",29,0.00881187438708425,0.0122360334314101,0.00691022649561887
"Cltc",30,0.00891107950032031,0.0138734052811466,0.010106730985513
"Rab2a",31,0.00891827110695975,0.0108625957080042,0.00324043323747359
"Pcbp2",32,0.00894590430557551,0.00980232774585828,0.00258198100566895
"Eif4a1",33,0.00906781148582468,0.0111401570485073,0.00652376137346147
"Wdr26",34,0.00913357449139964,0.0117472981807183,0.00549686991201136
"Lamtor3",35,0.00919374451161028,0.0117138401064613,0.00606131660369772
"Rpl28",36,0.00932577809570291,0.0146936398637203,0.00983278017047081
"Faf2",37,0.00939412261938194,0.0110968681231128,0.00329234624961253
"Trip12",38,0.00945527115082615,0.0129500946412885,0.0105929853341508
"Tm9sf2",39,0.0094946353738528,0.0100710140288607,0.00239934628439338
"Sap18",40,0.00952609613636458,0.0117024692105212,0.00365684717570996
"Serinc3",41,0.00952645697663847,0.0144353382901221,0.00838786326261989
"Tax1bp1",42,0.00954676906024336,0.0146145997548215,0.0114852251342978
"Psenen",43,0.00963084292255326,0.00999804949138001,0.00378817664733772
"Tmed7",44,0.00965341812801693,0.0100978656436628,0.00307892971807854
"2400003C14Rik",45,0.00965694111190214,0.0134293748384086,0.00805142768616799
"Tram1",46,0.00965844239179574,0.015024909735148,0.00803791597668753
"Nrd1",47,0.00969923018492432,0.0170018560203355,0.01749847714144
"Ik",48,0.0097118581452095,0.0115776049469841,0.00596991337634874
"Rab7",49,0.0097143473644142,0.00967318748723568,0.00195853990520371
"Tcf25",50,0.00984472391724942,0.0117516182058521,0.00578084708742722
"Csnk1a1",51,0.00984923928770326,0.0121183428575813,0.00614829929984033
"Sel1l",52,0.00987873676020943,0.0124884294636364,0.00543625202099579
"Ralgapa1",53,0.00988402528115587,0.0181717804079274,0.0193063599509569
"Ctnnb1",54,0.00988908058334456,0.0114335282078791,0.00456160173474929
"Wnk1",55,0.00989262838711854,0.0120937322251494,0.0043568730519696
"Gabarap",56,0.00992039351427857,0.012045149465285,0.00538079918768451
"Gpkow",57,0.00994181476663324,0.0108082064397708,0.0032981446174754
"Golga7",58,0.00995309668605158,0.0142884027457026,0.00708937442760017
"B230219D22Rik",59,0.0100026609575609,0.0116595932684844,0.00531028097534927
"Hsp90b1",60,0.0100286424513198,0.0102234042221216,0.00109270412338393
"Eif4g2",61,0.0101138776653613,0.0122055545187804,0.00872164359205327
"Ost4",62,0.0101157503966602,0.0109267579457852,0.00222654651167988
"Aff4",63,0.0101816843669953,0.00975109379705819,0.00406880555242309
"Fam53c",64,0.010244106770571,0.0138463313014611,0.00555940046556436
"Cnot2",65,0.0102671599475622,0.0154929566484064,0.00872847947313966
"Sepp1",66,0.0102724191566152,0.0135607045882143,0.00558577266791503
"Csnk2b",67,0.0102950401796586,0.0106249139988358,0.00412725212984125
"Ap2b1",68,0.0102961839978194,0.014239802488596,0.0097792925171837
"Nrbp1",69,0.0103413065184051,0.0120749186335922,0.00472228243835191
"Ywhae",70,0.0103885416527749,0.0109794796182617,0.0033736732077828
"Copa",71,0.0103910143018948,0.0142718421642066,0.00726367770795037
"Csnk1d",72,0.0103969469920635,0.0161267033903392,0.011022632413898
"Eif3h",73,0.0104196977564022,0.0127344571186065,0.00589862207962749
"Srp72",74,0.0104269874636105,0.0119322589813543,0.0030884222278921
"Arcn1",75,0.0104297510914203,0.0108639977936492,0.00221657612375666
"Gapvd1",76,0.010488493331929,0.0159633580873276,0.0103332861204084
"Rbm42",77,0.0104907069463947,0.0168007683259287,0.0111423877308632
"Serbp1",78,0.0104952548318377,0.0135559587397552,0.00535316948755836
"Rptor",79,0.0105077548220564,0.0155014395051469,0.00742577496779631
"Sf3b1",80,0.0105083253188258,0.0131394160267991,0.00704921440629996
"Sec63",81,0.0105159410682988,0.0114153709144234,0.00423662925577988
"Qrich1",82,0.0105344167103534,0.0125935091745893,0.003925917137726
"Slu7",83,0.0105398369121523,0.012077513881125,0.00353431455203312
"Rpl23a",84,0.0105756645499178,0.014478355462342,0.00590878587283884
"Mtf1",85,0.0106058930117866,0.0155967755859871,0.00765597915019226
"Eif2d",86,0.0106098858422213,0.0146767244596287,0.00658197530106638
"Rab1",87,0.0106306014777246,0.010448189603684,0.00285091357155541
"2810407C02Rik",88,0.0106747675492766,0.0197288239906752,0.01788797676393
"Kpnb1",89,0.0106777752434155,0.015035447788521,0.0104352986623791
"Eef2",90,0.010709690467876,0.0107186436410195,0.00322700498912983
"Rpl23",91,0.0107500622921225,0.0120407914482091,0.0031317511582581
"Uba1",92,0.0107529182568329,0.0111091746993509,0.00397815881265202
"Ap3d1",93,0.0107531638959224,0.0138376709933798,0.00542692212126125
"Fbxw2",94,0.0107703200202235,0.0174039515295813,0.0125434874537059
"Hnrnpab",95,0.0107724631870639,0.0108874494232382,0.00141224934356156
