"X","medianGPL570","medianGPL6244","medianGPL10558","medianGPL6947"
"AATF",0.0408503706460572,0.0204013987248857,0.033074563142806,0.12965184039257
"AATK",0.0776202362521606,0.0351776696597568,0.0285998130051911,0.137477361734114
"AATK-AS1",NA,0.0337879912869946,NA,NA
"AB074162",0.181020533390767,NA,NA,NA
"AB488780",0.0595936173574097,NA,NA,NA
"ABAT",0.0822481154846361,0.0302522235770683,0.0336142638785279,0.0895563366328403
"ABCA1",0.0788525985992529,0.0621096508561766,0.0523465111973937,0.201294529289961
"ABCA10",NA,0.105975259612398,0.0653098895215669,0.160015075906518
"ABCA11",NA,NA,0.053965937990952,0.155390601741934
"ABCA11P",0.0821353321005587,0.0637657912802119,NA,NA
"ABCA12",0.123139045665525,0.0470155211883637,0.0231500225454327,0.107915405620691
"ABCA13",0.0562662643645119,0.031579244381912,0.0345072900991161,0.16954995660344
"ABCA17P",0.124732289817437,NA,NA,NA
"ABCA2",0.06415354987176,0.0368508707723448,0.0478160873369311,0.171347194803199
"ABCA3",0.0559869914262454,0.0428585461890958,0.0375086177878188,0.179856379322627
"ABCA4",0.0730902547051681,0.0336616125495876,0.0485267536688991,0.14835950133637
"ABCA5",0.0646667843368722,0.058514513913569,0.107046496634708,0.160837805559868
"ABCA6",0.115840151023565,0.103154670750383,0.0523984494616472,0.194352098508214
"ABCA7",0.0824120095484221,0.0263765553093201,0.042882193152704,0.129513942425859
"ABCA8",0.134171787105149,0.0811572708695381,0.0421065754922822,0.190269646609184
"ABCA9",0.127393738887505,0.119402666167772,0.0689607076347606,0.191660006246918
"ABCB1",0.122637588396356,0.060923085852199,0.0654978880856895,0.158030380941878
"ABCB10",0.0817761436131851,0.0207841870765419,0.0234340306099481,0.151282575713866
"ABCB11",0.102854498455744,0.0889669432106364,0.0544370397925359,0.176605083067262
"ABCB4",0.10033928027149,0.0636488324733968,0.101340349528776,0.20390518729659
"ABCB5",0.140803222674542,0.0770585334426957,0.0378017478646879,0.201463743914704
"ABCB6",0.0491720737415668,0.0397217023329832,0.0303586990247321,0.183813994484906
"ABCB7",0.04530534808006,0.041642472845853,0.0412488947574491,0.197487694984897
"ABCB8",0.0994473350255239,0.0220969537394146,0.0562422383502984,0.210021747756714
"ABCB9",0.0890540956337083,0.03107370466423,0.0790994060064629,0.182128757846731
"ABCC1",0.0541570116960422,0.0374394970155104,0.0459503837099125,0.201219308276205
"ABCC10",0.0773558432629198,0.0300568903124187,0.0490742662943904,0.156282832413914
"ABCC11",0.0719330338968551,0.0318636703303679,0.038593667896877,0.118927882198212
"ABCC12",0.1125,0.0379244086039182,0.0362282973673079,0.126382592410776
"ABCC13",0.114213038219664,0.0462155258965137,0.0338006812052502,0.0977892572897442
"ABCC2",0.178334528284098,0.0555531656239337,0.102740278438378,0.192954856734046
"ABCC3",0.0893133453386631,0.0955406297637659,0.118792050354657,0.340403616120106
"ABCC4",0.0910358546195864,0.0462507095116871,0.0781820494633501,0.117872075605403
"ABCC5",0.0908953202032325,0.0517361212537244,0.036234118717135,0.199220594028246
"ABCC6",0.120489003741712,0.0333674954970889,0.0573014944589115,0.123471057625875
"ABCC6P1",0.117969582293361,NA,0.0678881587740544,NA
"ABCC6P2",NA,NA,0.072470022213185,NA
"ABCC8",0.0905755089239577,0.0258442197057056,0.0362449199450222,0.181828808391401
