"X","medianGPL570","medianGPL6244","medianGPL10558","medianGPL6947"
"ABI3",0.0927342638062103,0.070410113924904,0.138691579485387,0.162391634645804
"ABI3BP",0.253244145883343,0.232027472789451,0.18208188221976,0.378122733435321
"ABL1",0.0783976882086916,0.105398859988307,0.0942745628563577,0.1128562389689
"ABL2",0.103290580095796,0.0674486838810568,0.101098917463424,0.153605868434471
"ABLIM1",0.0498153592062074,0.137675813848149,0.203738260080435,0.345782642294068
"ABLIM2",0.0785659210759567,0.103643440914402,0.216046244731113,0.200237539610566
"ABLIM3",0.080023683004691,0.152629077064748,0.145151137084557,0.255297791738348
"ABO",0.134480195510484,0.140318718325137,0.0713130161802565,0.0879347889535755
"ABP1",NA,NA,0.0932708815934262,0.16874687698247
"abParts",0.138648172974977,NA,NA,NA
"ABR",0.063191563884776,0.0837224093142577,0.0836792666278071,0.111133183826579
"ABRA",0.163793103448276,0.133239947055182,0.0808540958688518,0.163217447050781
"ABRACL",0.241171336942069,0.143475673419239,NA,NA
"ABT1",0.0911885245901639,0.134198625031838,0.0908839613712271,0.135274324191333
"ABTB1",0.120152448056779,0.0781023280421336,0.156895903961334,0.170425113982428
"ABTB2",0.0921957950554114,0.141366824756374,0.099726899539768,0.226207030039226
"AC000111.3",0.245204821947109,NA,NA,NA
"AC002059.10",0.183099575351453,NA,NA,NA
"AC002064.5",0.09375,NA,NA,NA
"AC002310.12",0.16067109000486,NA,NA,NA
"AC002310.7",0.162828947368421,NA,NA,NA
"AC003973.4",0.195,NA,NA,NA
"AC003986.5",0.118545437255389,NA,NA,NA
"AC003989.4",0.0934053484974265,NA,NA,NA
"AC004158.3",0.160714285714286,NA,NA,NA
"AC004490.1",0.147277627884273,NA,NA,NA
"AC004538.3",0.164184578049389,NA,NA,NA
"AC004692.5",0.119137580259551,NA,NA,NA
"AC004941.5",0.0591926356594621,NA,NA,NA
"AC004951.6",0.101595715241684,NA,NA,NA
"AC005162.4",0.100364762570536,NA,NA,NA
"AC005224.2",0.190337358943368,NA,NA,NA
"AC005256.1",0.109624156828394,NA,NA,NA
"AC005306.3",0.0934466019417476,NA,NA,NA
"AC005498.3",0.185041135974376,NA,NA,NA
"AC005523.2",0.158872792468025,NA,NA,NA
"AC005523.3",0.0672427025960532,NA,NA,NA
"AC005537.2",0.1875,NA,NA,NA
"AC005592.3",0.061466617778332,NA,NA,NA
"AC005606.14",0.171256276593179,NA,NA,NA
"AC005754.7",0.208266719020814,NA,NA,NA
"AC005785.2",0.150027113464481,NA,NA,NA
"AC005838.2",0.152171516614992,NA,NA,NA
"AC006026.13",0.0899336836570941,NA,NA,NA
"AC006129.2",0.188440456440299,NA,NA,NA
"AC006538.1",0.27026449172012,NA,NA,NA
"AC007228.11",0.126646045376449,NA,NA,NA
"AC007255.8",0.142870701329418,NA,NA,NA
"AC007292.3",0.0977534350250088,NA,NA,NA
"AC007349.5",0.138157894736842,NA,NA,NA
"AC007362.3",0.158044906367518,NA,NA,NA
"AC007364.1",0.187838080327433,NA,NA,NA
"AC007365.3",0.122183221668002,NA,NA,NA
"AC007389.3",0.150578722912234,NA,NA,NA
"AC007401.2",0.165192487728686,NA,NA,NA
"AC007557.2",0.225,NA,NA,NA
"AC007680.2",0.0800571904527098,NA,NA,NA
"AC007787.2",0.130062671571858,NA,NA,NA
"AC007967.3",0.134352193825802,NA,NA,NA
"AC008088.4",0.189935064935065,NA,NA,NA
"AC008746.12",0.205051514629363,NA,NA,NA
"AC008753.4",0.110915492957746,NA,NA,NA
"AC009120.6",0.119386426721109,NA,NA,NA
"AC009133.15",0.126623376623377,NA,NA,NA
"AC009237.8",0.0964761120248644,NA,NA,NA
"AC009502.4",0.124802851633162,NA,NA,NA
"AC009947.3",0.193388589451201,NA,NA,NA
"AC010095.5",0.10955186364478,NA,NA,NA
