"X","medianGPL570","medianGPL6244","medianGPL10558","medianGPL6947"
"AAMP",0.0241662445072104,0.0258770748186208,0.102749629376982,0.0983844550887347
"AANAT",0.0849747722553146,0.019713422246093,0.165921756551816,0.184614267488183
"AAR2",0.0604133864337045,0.0235837379538492,NA,NA
"AARD",NA,0.0701917058885771,NA,NA
"AARS",0.0423443954650146,0.020625951427976,0.151994516618659,0.0663095407801886
"AARS2",0.063601456530936,0.0161182195939654,0.137646844114485,0.0891488907801742
"AARSD1",0.0427169183087175,NA,0.11928589042321,0.0739897186469274
"AASDH",0.100022036613966,0.0439496497708566,0.171929882112253,0.083093974774782
"AASDHPPT",0.142417882961065,0.0137534913158873,0.168582201369,0.0853401237182198
"AASS",0.101093283838614,0.0396112879823032,0.263149390612415,0.198912870171421
"AATF",0.0384549828229398,0.0177639002154795,0.123335058632316,0.0770958046246375
"AATK",0.120099806433151,0.0262300833679136,0.143142325327675,0.135823174014307
"AATK-AS1",NA,0.0206719799887298,NA,NA
"AB074162",0.150821779990941,NA,NA,NA
"AB488780",0.143134103923492,NA,NA,NA
"ABAT",0.16707883439087,0.0154897602397025,0.134438865460888,0.122075994853583
"ABCA1",0.0920454123400285,0.0500266047524007,0.199719300214772,0.10519921803295
"ABCA10",NA,0.0763025240405432,0.172890145921712,0.149523027304876
"ABCA11",NA,NA,0.124643714735373,0.133869046984295
"ABCA11P",0.214730104323792,0.0389531739022502,NA,NA
"ABCA12",0.213797635797299,0.0199503307807952,0.112436488357992,0.113251549083694
"ABCA13",0.114319232341923,0.0245322917038332,0.235804415337823,0.244725718672586
"ABCA17P",0.115033845388718,NA,NA,NA
"ABCA2",0.120335658345462,0.0422232482264815,0.163727868556614,0.101156577197303
"ABCA3",0.0351614061943292,0.035088603741157,0.197815259432502,0.114336824163929
"ABCA4",0.109439381568725,0.0177616460762105,0.114558816417491,0.144441043558597
"ABCA5",0.125270694367171,0.0465654756463442,0.168832936249817,0.116138100655983
"ABCA6",0.223848824314761,0.0787599265798079,0.225256485062135,0.13463389805519
"ABCA7",0.152984170377092,0.0291035092777535,0.0740322097711496,0.12794013451911
"ABCA8",0.117006750117326,0.0728727248145232,0.207658312417737,0.108478568847654
"ABCA9",0.147248708395668,0.0938822359890906,0.204895036459099,0.118509042213364
"ABCB1",0.138246213566064,0.0596072087900594,0.216117807444274,0.158634130354167
"ABCB10",0.184295768717919,0.0201621905352563,0.145964211331311,0.093852552210265
"ABCB11",0.062386742670027,0.0792392209246511,0.163312186012903,0.265198946419078
"ABCB4",0.152798642360337,0.0372549659412717,0.201865528937918,0.174690756609996
"ABCB5",0.166095991793733,0.0931452753221158,0.187117887303259,0.181732563024917
"ABCB6",0.0436018108046633,0.0389119413462938,0.210177131904381,0.0908674021123416
"ABCB7",0.0727040937057181,0.0337300910390423,0.21568867535851,0.104407821714076
"ABCB8",0.0634878937923555,0.0180601473201813,0.182152801177364,0.152987424369575
"ABCB9",0.127162608608441,0.0248274648135852,0.185177199524624,0.148600710369515
"ABCC1",0.0604768074488054,0.0390781667354574,0.179210074628855,0.132041835285075
"ABCC10",0.149784854960754,0.0147294253550353,0.109566135968488,0.106716524186239
"ABCC11",0.0904301307884292,0.025705204465416,0.120937269985052,0.116162369172201
"ABCC12",0.0615126087178319,0.0264146917898645,0.134161166563715,0.150803917355324
"ABCC13",0.103411036295366,0.0325899708939371,0.117822269546812,0.122539510300205
"ABCC2",0.128136434067676,0.0364556906283576,0.179411402341102,0.215765034988196
"ABCC3",0.0826345772242955,0.0684319111224465,0.36084033899345,0.314760558081567
"ABCC4",0.0457236392430143,0.0362150215833492,0.150650708982878,0.187572638660846
"ABCC5",0.149896287197198,0.0477736017726351,0.219732799953942,0.135995607869364
"ABCC6",0.11964822378156,0.0337466090064028,0.157772449525169,0.133301085790256
"ABCC6P1",0.134285682046102,NA,0.156507091421001,NA
"ABCC6P2",NA,NA,0.206332896883523,NA
"ABCC8",0.0536534085505574,0.017779299067178,0.127710021557654,0.1383524036396
"ABCC9",0.16553550385326,0.0474432181507189,0.143423416907933,0.144201450724183
"ABCD1",0.0558111099951518,0.0327147446071359,0.222811699194256,0.141996500060862
"ABCD1P2",0.0913447706076343,NA,NA,NA
"ABCD2",0.0984585403139904,0.0569793274891085,0.208597840065918,0.14250836095513
"ABCD3",0.066938450360255,0.0441665721308314,0.166381097142999,0.113890142388293
"ABCD4",0.0668125582857613,0.022732277509013,0.0968387261855672,0.0982925142170316
"ABCE1",0.07444525219589,0.0591733662353821,0.193484499913778,0.067890086633359
"ABCF1",0.0513134493068375,0.0240661287879105,0.119928632674988,0.056339755346404
"ABCF2",0.0641649405181999,0.0282955797640575,0.129883586757574,0.143160747674927
"ABCF3",0.0500683780985602,0.0168916603836108,0.109561111808791,0.116567640675065
"ABCG1",0.159811933977896,0.0529431281938538,0.10018230398157,0.090076060702774
"ABCG2",0.103635988967827,0.040428791193874,0.18650230460019,0.161542695370064
"ABCG4",0.126087937754653,0.0250440428168272,0.142131688951825,0.2195092901818
"ABCG5",0.0995565113485569,0.0244742992297373,0.164865965310717,0.155276214681063
"ABCG8",0.254926027993364,0.0340896811977751,0.164878441237699,0.149786451810226
"ABHD1",0.179374745662435,0.0298630975306366,0.247607655669473,0.168481741031671
"ABHD10",0.111222207303307,0.0380183352910611,0.150629596430708,0.1293616396066
"ABHD11",0.0621791270210663,0.025233972859108,0.202606127241057,0.129298132069531
"ABHD12",0.111023832197969,0.022565389375198,0.219415415283681,0.133129804762571
"ABHD12B",0.145928093758027,0.0419783840717198,0.155316399550414,0.113514544347912
"ABHD13",0.169441777888777,0.021188314594422,0.121122177872338,0.110262131921387
"ABHD14A",0.071565661104043,0.028254403446679,0.1661112267109,0.0956795231201848
"ABHD14A-ACY1",0.0965087581616031,NA,NA,NA
"ABHD14B",0.0544455430112785,0.0273812351383184,0.156941138662668,0.115412737206449
"ABHD15",0.111932666847052,0.0451723835681895,0.202330665169971,NA
"ABHD16A",0.0706769378979681,0.019453524645345,NA,NA
"ABHD16B",0.081009398501004,0.0279210390289046,NA,NA
"ABHD17A",0.0737576036064427,0.0290248071789081,NA,NA
"ABHD17AP4",NA,0.0387727232876676,NA,NA
"ABHD17B",0.0568634567915313,0.0310925514064974,NA,NA
"ABHD17C",0.199218224557515,0.0186029509256176,NA,NA
"ABHD2",0.0946946299336452,0.0288621670030314,0.114986072078959,0.135136465990573
"ABHD3",0.0666133728249567,0.0351359919198971,0.180378454513309,0.109209522497772
"ABHD4",0.037361129068501,0.0442088051488471,0.167467373688854,0.11571326562921
"ABHD5",0.0796224279223411,0.0569141212400947,0.353070048438922,0.183184633731696
"ABHD6",0.0930675170354209,0.0435324622407864,0.155017195912405,0.0987879900508463
"ABHD7",NA,NA,0.150155975511613,0.172994941247628
"ABHD8",0.121368133138274,0.0234527480133193,0.16278262589623,0.0844097050675395
"ABHD9",NA,NA,0.165239468035718,0.134375065528625
