"Gene","metaRanking","RP"
"LOC728588",1011,2190
"CRCP",1012,2193
"LOC729669",1013,2194
"LOC100128156",1014,2196
"LOC730159",1015,2198
"LOC100131271",1016,2199
"LOC100128689",1017,2202
"LOC100133070",1018,2204
"ARPC2",1019,2205
"EEF1G",1020,2207
"EIF3G",1021,2208
"LOC730179",1022,2208
"SRSF5",1023,2209
"RN7SL293P",1024,2212
"LOC400553",1025,2213
"CRIP1P4",1026,2217
"LOC100128783",1027,2220
"EMC4",1028,2220
"SLX1A",1029,2222
"ARF1",1030,2223
"LOC729153",1031,2223
"KXD1",1032,2224
"LOC100132402",1033,2226
"LOC100133482",1034,2227
"MIR450B",1035,2229
"LOC728324",1036,2232
"SRP68",1037,2233
"OR7E5P",1038,2234
"C3orf51",1039,2237
"RNU1-56P",1040,2241
"DDRGK1",1041,2243
"LOC729040",1042,2247
"LOC100129717",1043,2249
"MCM3AP",1044,2250
"DPH5",1045,2251
"LOC100128302",1046,2251
"FAR1",1047,2252
"LOC651697",1048,2256
"LCA10",1049,2258
"DUX4L1",1050,2261
"LOC729468",1051,2264
"LOC100129139",1052,2266
"MIER1",1053,2266
"ATPIF1",1054,2270
"RN7SKP19",1055,2270
"ACOT9",1056,2271
"RN7SL35P",1057,2275
"C5orf51",1058,2276
"RN7SL414P",1059,2276
"STRADA",1060,2277
"GET4",1061,2278
"LOC344593",1062,2279
"LOC100132857",1063,2282
"LOC100131081",1064,2284
"LOC100127953",1065,2286
"SNRPD2",1066,2286
"IGDCC3",1067,2287
"LOC100129901",1068,2287
"TTL",1069,2288
"LOC100130325",1070,2289
"CMC4",1071,2289
"LOC653712",1072,2295
"ZFYVE26",1073,2295
"SYNJ2BP-COX16",1074,2296
"RRP8",1075,2298
"LOC645181",1076,2298
"MIR655",1077,2299
"LIMS3L",1078,2302
"LOC100129264",1079,2303
