"","X","ranking","median","mean","sd"
"1","UBC",3160,0.164311059188695,0.169249238572275,0.025813875579031
"2","RPL19",3613,0.168309466006602,0.163675940676011,0.0279181658015254
"3","HPRT1",8824,0.203738191687141,0.228394830646056,0.10835364807144
"4","GAPDH",20045,0.285969486390553,0.284877032765533,0.0483319297743449
"5","PPIA",21989,0.323074059292851,0.306124202445287,0.0605976560082285
