"","ranking","median","mean","sd"
"RNF10",155,0.0277104261980538,0.112160996313216,0.126521493911173
"GATC",156,0.0277148520484081,0.109374773247687,0.131209952854407
"ASXL1",157,0.0277262215783978,0.11662566450634,0.143054515354659
"NBPF8",158,0.0277417828846574,0.107835201316086,0.129952862646967
"PPP2R5E",159,0.027799221241114,0.0948368480856712,0.120785603715862
"NUP85",160,0.0278317797466451,0.109441777468151,0.126491187839351
"CD63",161,0.0278502516605565,0.0998544031938201,0.125114737037756
"CSDE1",162,0.0278602647126565,0.0934315486270651,0.0987323116313239
"REXO1",163,0.0278664722175004,0.105885587405503,0.120819535884834
"HNRNPUL2",164,0.0278737905076664,0.10032910227027,0.110764998189896
"FAM53C",165,0.0278828507364671,0.118756340894736,0.136540614571294
"ZZEF1",166,0.0278845588179832,0.111702886608203,0.129077881030284
"CTDSP2",167,0.0279175863896513,0.117203069967826,0.140628242502827
"CLP1",168,0.0279483446853849,0.109858218563719,0.126353452475561
"NSFL1C",169,0.0279979666980546,0.101710763327657,0.116104298685367
"BABAM1",170,0.0280250024980113,0.0955841470632037,0.11424820634634
"GNB2L1",171,0.0280259408995989,0.100121339644119,0.11865467593554
"RPS2P7",172,0.0280270393772886,0.1203117892014,0.144480408682489
"TLK2",173,0.0280287193217993,0.117910360614178,0.142479028117764
"ARFGEF2",174,0.0280664571191621,0.118439490430033,0.135736723808908
"POTEKP",175,0.0280974820169789,0.11533840790425,0.148001294298273
"CCT7",176,0.0281815366794092,0.11750046814711,0.134844976693146
"ND1",177,0.0281854349609132,0.0903950986049245,0.121906732527117
"CD46",178,0.0282508267586183,0.0961935820378049,0.102854090558323
"ARF1",179,0.0282631865144973,0.0852574283472753,0.0964063198838261
"SNPH",180,0.0282660083469347,0.114572973744741,0.132982278594847
"FBXL17",181,0.0282716272193416,0.0988472029586348,0.108268197403469
"UBXN1",182,0.0282796977442264,0.129572754599106,0.152867260706669
"ZCCHC2",183,0.0282906537525504,0.0785487338446659,0.0817751029364233
"RN7SL396P",184,0.0283340627974348,0.07282222050925,0.0997331337266802
"TM9SF1",185,0.0283435790383568,0.110173597504215,0.11945195504257
"YTHDF1",186,0.0283495771622633,0.117278464018142,0.149561119061221
"DALRD3",187,0.0283499269921472,0.107243520057122,0.132028345827229
"PSAP",188,0.0283501274182594,0.106942554635045,0.13627504151989
"VAPB",189,0.0283768601421109,0.097255406364852,0.110303044530936
"HDLBP",190,0.0283875217686328,0.107084405246095,0.121690555433426
"BRD7",191,0.0284296225553961,0.116417143846878,0.153635094562149
"RPL37A",192,0.0284363113351067,0.122248369483359,0.139508334463145
"MRPL3",193,0.0284441414087886,0.0935764717731303,0.0962014723850566
"CCNY",194,0.0284483487570628,0.128536480458872,0.157700652376666
"TBRG4",195,0.0284743640230477,0.0973292940766497,0.118903079850541
"ERI3",196,0.0284753654942744,0.118100036825513,0.133665995871909
"RPL3",197,0.028492509049686,0.114011889742418,0.143451165720543
"HNRNPK",198,0.0285050661407596,0.0796661319348875,0.0914522681136898
"DCTN5",199,0.0285223196187252,0.111685345984216,0.123371874057701
"C1orf174",200,0.0285357479492082,0.115287934435246,0.131632417009443
"ZNF787",201,0.0285459232697306,0.0796110915502035,0.0795650867297389
"NISCH",202,0.0285494161173148,0.116103966386841,0.131427246012597
"TUBA1B",203,0.028578446217627,0.103690472544918,0.104926015778689
"RAF1",204,0.0285862620732117,0.0982097454064414,0.112747646665304
"WDR26",205,0.0286378611335598,0.109422906719055,0.125453972374348
"QKI",206,0.0286516099096636,0.099775026708418,0.118467573386071
"HRAS",207,0.0286525995899949,0.106330851211608,0.124633735846271
"L3MBTL2",208,0.0286708180686527,0.10983451909608,0.123175818673953
"DAD1",209,0.0287026142832605,0.0985656295751264,0.108462815083081
"HIST2H2BC",210,0.0287133308651324,0.133769136001056,0.164435735001632
"WRNIP1",211,0.0287238536614843,0.109972904731687,0.13906920568832
"HIST3H2BA",212,0.0287246685184591,0.10792053058574,0.134095769570076
"TMEM251",213,0.0287294824957616,0.0738018513951093,0.0683341683439606
"SAFB2",214,0.0287354210307157,0.115119216601291,0.144072565211478
"SERP1",215,0.0287584250108884,0.113360981832238,0.14484798880583
"RPL35A",216,0.0287882203937843,0.115915220968187,0.141123008174052
"MORC2",217,0.0288210629018712,0.126510355148037,0.15716366789368
"TAF10",218,0.0288222381631495,0.0894633630500752,0.100809182286495
"TERF2IP",219,0.0288240403871962,0.0981036302183251,0.108655571369439
"PIGO",220,0.0288481297747977,0.105053262138935,0.119422365322856
"TIMP2",221,0.0288627385193308,0.118467573156256,0.130549417040932
"ZNF655",222,0.0288802982502264,0.115754001757768,0.138884554528996
"AGGF1",223,0.0288811242495803,0.107725568063228,0.126310665788227
"RPL12P1",224,0.02888437883438,0.143318788890854,0.197095619579844
"SP3",225,0.028892886420483,0.121530145236479,0.165382338350041
"TMEM183B",226,0.0289401126797296,0.0984060130114684,0.120398193727859
"TIMM44",227,0.0289597396458405,0.135820408746768,0.167789724347678
"CLEC16A",228,0.028976711653508,0.137570378723135,0.170448617684198
"BNIP3L",229,0.0289787639940331,0.109777571354239,0.119552586499596
"FUBP3",230,0.0289973699719734,0.105083553170172,0.117639101749218
"ABCB10",231,0.0290193118968652,0.105712840210328,0.118722603870247
"AKAP8",232,0.0290677372235637,0.103088625227339,0.123070202169694
"KXD1",233,0.029069651206728,0.112580988138174,0.144676431793928
"GPBP1L1",234,0.0290971983801055,0.0940220965433145,0.10706394335501
"EIF3H",235,0.0291103355690206,0.108209666923195,0.128003037103399
"RBM17",236,0.0291254934889674,0.11075861129403,0.129691741067619
"YBX1P10",237,0.0291759918880692,0.0812599538374402,0.106872251587694
"ANKLE2",238,0.0292110322440868,0.093972562682091,0.106754765816019
"SET",239,0.0292559114970377,0.13568346808863,0.167885680165484
"MTMR3",240,0.0292736028699973,0.126975279198825,0.150528890755152
"PACS2",241,0.0292973482661181,0.0953456600078138,0.103435952760646
"GLUD1",242,0.0292977072173209,0.102102773426294,0.117677323667549
"RNF4",243,0.029320943205061,0.105512282225268,0.140606470137095
"MSN",244,0.0293416351098712,0.146362509998845,0.162695445844563
"TRABD",245,0.0293735499859033,0.106639746150783,0.125675249352768
"SENP3",246,0.0294008618002421,0.122854010790451,0.155629543560269
"NPTN",247,0.0294037553758704,0.107765954858345,0.12343649117711
"GTF3C1",248,0.029429784269114,0.114359719078067,0.160009908954861
"FYCO1",249,0.0294432564949757,0.109847094277004,0.116481953848979
"IDH3G",250,0.0294584866088052,0.111546458016222,0.134499350551707
"SUGP1",251,0.0294883127226281,0.094865103277305,0.113844864956106
"NUMB",252,0.0295079425965236,0.10166770104011,0.128365178760029
"RPL5",253,0.0295097279377257,0.102957637958721,0.132753514441527
"CLINT1",254,0.0295271889711074,0.0997123625323914,0.110816481374753
"DNAJC5",255,0.0295329248912576,0.133341910279557,0.155298091912666
"HIPK3",256,0.0295382836334406,0.11576520030377,0.128590467118637
