"","ranking","median","mean","sd"
"HYDIN",1,0.0573993943484226,0.068234965281623,0.0507222433097369
"FGL1",2,0.0592365182801274,0.0977991095892917,0.0691497579242492
"DDX12",3,0.071781338927188,0.085620711532433,0.0593863285105588
"BZW1",4,0.0765236431920525,0.108196604518973,0.0824191072137833
"OPRM1",5,0.081127027681126,0.116867546841653,0.0883639276743871
"BDNF",6,0.0811354291294231,0.104831994051145,0.0719907408252481
"FLJ35424",7,0.0815529414233837,0.13286915783458,0.097994689936708
"NTSR2",8,0.082861486917776,0.136081214510734,0.103955651176508
"FAM21B",9,0.082891777349623,0.114590499681482,0.0832089700117377
"PRAMEF10",10,0.0829055739248628,0.118228008599801,0.100796009519863
"RGS12",11,0.0857787436070256,0.102919015715959,0.0736862854452167
"MOBP",12,0.0898279768095197,0.115686777924296,0.0826534072698835
"DST",13,0.0901961734496796,0.109710466190397,0.078303985353108
"LOC653238",14,0.0903013863313641,0.116740389258226,0.0876929053701656
"LHX3",15,0.0918470060386237,0.112592202487035,0.0822672989822645
"OR8H1",16,0.0932199383865899,0.131793038425905,0.0941834554587677
"TCOF1",17,0.0934140981033557,0.11324078655453,0.0784877583708645
"AADAT",18,0.094487993652195,0.131435518793768,0.0947462932325327
"SMPDL3B",19,0.0963867710111757,0.135471071940582,0.103477099357616
"AKT3",20,0.0967505645417632,0.102208689450061,0.0677104634893193
"TPT1",21,0.0968145522901203,0.126049197002203,0.10179125795419
"KIAA0692",22,0.0968801234160508,0.0884909458133314,0.0606479001035991
"SSX4",23,0.0970100351611214,0.130843475823884,0.10069957497093
"CLDN16",24,0.0979370624539539,0.125018959106704,0.0851955421820137
"EIF1AY",25,0.0980210623494779,0.149109705365572,0.136901647050778
"LLGL2",26,0.0982738723362924,0.092220212407607,0.0598417007252488
"C6orf184",27,0.0982911574767179,0.127368658467102,0.0889012574412564
"C11orf76",28,0.0985488557233199,0.149681795472546,0.113530065877672
"BRUNOL4",29,0.0992614452205701,0.116809230239335,0.0831593956374769
"AMBN",30,0.100422733007434,0.11102828577715,0.0788595863853214
"ONECUT1",31,0.100427148102728,0.141491997646617,0.11087485079709
"ALDH3B2",32,0.100874068423656,0.144279446963823,0.106851656796057
"STRC",33,0.101426075073042,0.138238693914069,0.0879072610966449
"LOC647447",34,0.101464261125554,0.112513166903286,0.0837584566624293
"LOC402100",35,0.1016064613787,0.151229101483439,0.115924854433116
"TRIM55",36,0.101910125911478,0.143975474591421,0.106455357669082
"XAGE1",37,0.102007452652338,0.111379824702546,0.0794445516009689
"TRIM34",38,0.102264467835654,0.112353123602918,0.0776395377940293
"LOC339047",39,0.102372398993302,0.106535296927079,0.0753272038990675
"IL1F8",40,0.102427512918325,0.139103510151871,0.102218629473619
"BOLL",41,0.102666810287525,0.107476203929217,0.0665170324112312
"ONECUT2",42,0.102710217066698,0.0970658426902382,0.0632763962583789
"SLC30A6",43,0.103406526531122,0.131535390183743,0.0870745267079359
"TSHR",44,0.103433846092862,0.134377486314666,0.091490279673083
"LOC650167",45,0.103627052305687,0.121263629460245,0.0849575303746906
"WDR40B",46,0.103783632502542,0.136576600102823,0.0968362166454345
"EEF1A1",47,0.104608782400836,0.11024859021414,0.100061538541631
"REG1A",48,0.104643576566434,0.16993026156395,0.138067046437198
"HAGHL",49,0.104654048279075,0.138437046839296,0.0933534361824035
"MYL6",50,0.10486186713065,0.114352649579803,0.0829251167121045
"TBX20",51,0.10503260690194,0.13249982842184,0.0946382174886674
"NKPD1",52,0.105035810583109,0.140916826331497,0.104133707119461
"EPHA6",53,0.105102823775876,0.0986478413624693,0.0694220006826053
"PCBP2",54,0.105652553305195,0.109844798802309,0.0753705062058471
