"","ranking","median","mean","sd"
"RPL11",1,0.0173998347063473,0.0803642924452946,0.0821138226509382
"RPL3",2,0.0187914863371618,0.0872177485292857,0.0921569081968274
"KIAA1160",3,0.0189411949716039,0.093861942122325,0.117552329831012
"LOC100129158",4,0.0200629509665303,0.102659426850723,0.109951804179174
"CSPP1",5,0.0206067115245478,0.0794275436129686,0.0794275826659191
"PUM1",6,0.0206774020092469,0.106768603299025,0.111977428425997
"LOC100129141",7,0.0209471179542565,0.0808846825986912,0.0885686812869633
"NCK2",8,0.0210228839291733,0.114092815693165,0.120455223810819
"LOC441034",9,0.0213228447987659,0.0670550023233302,0.070439699782433
"LOC285176",10,0.0218364239982762,0.100958700812124,0.117675273134272
"OCIAD1",11,0.0219869819421667,0.126798351443425,0.20759641103308
"LOC728576",12,0.0222648622635961,0.113940264433063,0.135336679664474
"PHF14",13,0.0223604717507129,0.0894438003304692,0.106223664774992
"LOC440027",14,0.0225233684328737,0.0810629550123285,0.086196432068467
"LOC391777",15,0.022598871952751,0.0693135788958324,0.0671770920037103
"LOC401019",16,0.0226746207318251,0.0732361109070551,0.0786851715325589
"C19orf31",17,0.0227568485424679,0.0875297326349597,0.091552176484492
"LOC649076",18,0.0228645582729712,0.0733946949720847,0.0687552535652752
"LOC389101",19,0.0228677000434946,0.104999577216241,0.112787835342023
"GRSF1",20,0.0229495315743296,0.0963890180678325,0.0956827351895027
"RPL41",21,0.0230500821669614,0.0853802392993642,0.0875417070752176
"MGC35361",22,0.0231761685138604,0.103425667046924,0.144722054978376
"MTMR10",23,0.0231955848059283,0.0884285118249916,0.0925415473376901
"CLCN3",24,0.0234184707575127,0.077088310145474,0.0765985499024908
"METTL13",25,0.0234754324740999,0.085194827813217,0.0852747807634661
"GAPVD1",26,0.0236362228352195,0.119518366372845,0.126543945365401
"ZNF624",27,0.0237078550064362,0.0997894662881636,0.122143736107974
"NACA",28,0.0237864967748889,0.104160753297046,0.116752847510313
"MAP4K5",29,0.0238094374759385,0.12630383627497,0.135909415710017
"FLJ23584",30,0.0238270480412455,0.0763304016188981,0.0850537118351664
"LOC648729",31,0.0238401140186997,0.0976118005512401,0.108321656829016
"CUL4A",32,0.0238863732254828,0.0966884172650486,0.0989499949338395
"C3orf60",33,0.0239283512768535,0.0785927370282837,0.0869961628548492
"ZMYM4",34,0.024244086679581,0.119625794832392,0.135541689514529
"RBMX2",35,0.0242865179871017,0.112333473226925,0.143839542508587
"MSH3",36,0.0242984924069485,0.0945290989718118,0.0942368021581641
"STRN",37,0.024477668323696,0.126928837737304,0.174528047523699
