"","ranking","median","mean","sd"
"EEF1A1",1,0.0192408812044224,0.0192408812044224,0.02395830353271
"TRRAP",2,0.0209088423614426,0.0209088423614426,NA
"C7orf27",3,0.025886898174238,0.025886898174238,NA
"C3orf52",4,0.0275425181532451,0.0275425181532451,NA
"LOC653225",5,0.0280172309036433,0.0280172309036433,NA
"TPT1",6,0.0293691821850532,0.0293691821850532,0.0341650191147017
"C10orf116",7,0.0305099730069764,0.0305099730069764,0.0357657451542736
"RPS27",8,0.0331283926269224,0.0331283926269224,0.0385529937048309
"CD81",9,0.0337743956861229,0.0337743956861229,0.039788953156053
"LOC401206",10,0.0338931169682134,0.0338931169682134,0.0391246044999828
"RPL18A",11,0.0339318623841097,0.0339318623841097,0.0394564061833307
"RPS25",12,0.0345201116661709,0.0345201116661709,0.0401298417915148
"RPL41",13,0.0349940646319016,0.0349940646319016,0.0239970545089307
"RPS12",14,0.03535227649509,0.03535227649509,0.0411770293261267
"RPS11",15,0.0353877400620297,0.0353877400620297,0.03970187007042
"C19orf31",16,0.0358816572222597,0.0358816572222597,0.0377571686404413
"LOC388720",17,0.0361468674848503,0.0361468674848503,0.0418126582654375
"TAX1BP1",18,0.036170282821968,0.036170282821968,0.0402782386376106
"TUBGCP5",19,0.0369397756862729,0.0369397756862729,NA
"LOC389435",20,0.0373756707903319,0.0373756707903319,0.0434363779941968
"LOC388474",21,0.03747125291242,0.03747125291242,0.0435733047725091
"RPL38",22,0.037547538559905,0.037547538559905,0.0436731267582444
"RPS14",23,0.0376074616028292,0.0376074616028292,0.0423155700867607
"MYL6",24,0.037895985045382,0.037895985045382,0.0437271153251667
"RPS17",25,0.0379107451694319,0.0379107451694319,0.0435766166986869
"RPS10",26,0.0385026599090882,0.0385026599090882,0.043992182769091
"RPL18",27,0.0385147491595525,0.0385147491595525,0.0445273680120855
"UBC",28,0.0386109293666377,0.0386109293666377,0.0454943016814084
"LOC441034",29,0.0391797054545603,0.0391797054545603,0.0456394479929528
"LOC645899",30,0.0392866700141344,0.0392866700141344,0.0448685501317931
"HNRPUL1",31,0.0394209266765028,0.0394209266765028,0.0389915040460091
"RPL3",32,0.0396105148934734,0.0396105148934734,0.0455158747988764
"LOC284821",33,0.0396656783034951,0.0396656783034951,0.0453847295594554
"ATP6V0E1",34,0.0401505922132541,0.0401505922132541,0.0444268269440767
"FTL",35,0.0403856205934855,0.0403856205934855,0.0469061169932303
"RPL11",36,0.0404677560955464,0.0404677560955464,0.0469115327222453
"PSMC1",37,0.0406708576786598,0.0406708576786598,0.0448709981998581
"LOC646483",38,0.0408836319863273,0.0408836319863273,0.0464823565842024
"RPL19",39,0.0412716056761823,0.0412716056761823,0.0471731089875833
"LOC440733",40,0.0413792655131108,0.0413792655131108,0.0481877555713234
"LOC374395",41,0.0414747037521683,0.0414747037521683,0.0457317385975238
"LOC642210",42,0.0415632572520611,0.0415632572520611,0.0486143029512714
"RPL35A",43,0.0419985141514637,0.0419985141514637,0.0481473782123954
"TMEM87A",44,0.0420746897415689,0.0420746897415689,0.0470388663679662
"RPS27A",45,0.0422931487426743,0.0422931487426743,0.0440037350828169
"RPS16",46,0.0423412162290576,0.0423412162290576,0.0493628472546582
"CIP29",47,0.042462030303086,0.042462030303086,0.046201349350419
"MCM3",48,0.0427853775200828,0.0427853775200828,0.0434997067205471
"RPL30",49,0.0429069441823789,0.0429069441823789,0.0494432753874304
"NEDD8",50,0.0430419463549327,0.0430419463549327,0.0476831249667929
"LOC649150",51,0.0432629323110578,0.0432629323110578,0.0296829319886607
"TMEM126B",52,0.04331950424738,0.04331950424738,0.0474609853129592
"RPS6",53,0.0433696132971907,0.0433696132971907,0.0482702377127429
"EPRS",54,0.0433748996981951,0.0433748996981951,0.0466458890720741
"LOC650276",55,0.0435618272229305,0.0435618272229305,0.05057320261612
"RAB7A",56,0.0437479503866525,0.0437479503866525,0.0494791049348576
"PSMB1",57,0.0439887180647345,0.0439887180647345,0.0498613717191561
"BNIP2",58,0.0440810512383706,0.0440810512383706,0.0461075573493399
"LOC645683",59,0.044264661931394,0.044264661931394,0.0511869079696397
"CFD",60,0.0442783612456505,0.0442783612456505,0.0517096950738008
"PPP2CA",61,0.0445464296152574,0.0445464296152574,0.0453302864612713
"VDAC3",62,0.0445470512777989,0.0445470512777989,0.050511326416313
"PSMA6",63,0.044607932509443,0.044607932509443,0.0483241947804498
"MRPL33",64,0.0446513189498262,0.0446513189498262,0.047451363323154
"SNRPB2",65,0.0449489446471243,0.0449489446471243,0.047943211246077
"HNRNPD",66,0.0449640858906579,0.0449640858906579,0.0498865919559584
"GPX4",67,0.0449797932197831,0.0449797932197831,0.0522176895192164
"LOC401019",68,0.0449972493393154,0.0449972493393154,0.050058170118335
"PCMT1",69,0.0451139651007666,0.0451139651007666,0.0495632629239678
"PCBP2",70,0.0451501308792547,0.0451501308792547,0.0510628484898417
"YWHAQ",71,0.0452053965773911,0.0452053965773911,0.0508334843558518
"PUM1",72,0.0452911474399363,0.0452911474399363,0.04966309953666
"VIM",73,0.0453303838795029,0.0453303838795029,0.0504860934110483
"UBXD8",74,0.0453513680827864,0.0453513680827864,0.0487084199876703
"RAB5B",75,0.0453789977393591,0.0453789977393591,0.0505384794860646
"RING1",76,0.0454042653367935,0.0454042653367935,0.049862997442464
"RPL27",77,0.0454251066912701,0.0454251066912701,0.0528914792822175
"RAB11A",78,0.0454317496121653,0.0454317496121653,0.050381612748164
"ATPBD1B",79,0.0456025186049638,0.0456025186049638,0.046724822813716
"GNB2L1",80,0.0458068669540938,0.0458068669540938,0.0534505814723389
"MBTPS1",81,0.0458896716485135,0.0458896716485135,0.0421267892265612
"UNC50",82,0.0461083321520758,0.0461083321520758,0.0508297856886733
"ALKBH5",83,0.0461705396975996,0.0461705396975996,0.0517404437047759
"LOC653226",84,0.046301001481001,0.046301001481001,0.0503880242462606
"TMEM203",85,0.0463165915898184,0.0463165915898184,0.0480838463127668
"ATP5EP2",86,0.0465541409100601,0.0465541409100601,0.0541061410509519
"RPL27A",87,0.0465810403622472,0.0465810403622472,0.0533909311330301
"RPS5",88,0.0465961182584586,0.0465961182584586,0.0526685178027593
"RPLP2",89,0.0466341999946832,0.0466341999946832,0.0551178006249598
"TNPO2",90,0.0466556479786088,0.0466556479786088,0.050052131054658
"COX6C",91,0.0467840232228922,0.0467840232228922,0.0539116428287317
"HBXIP",92,0.0468126954929385,0.0468126954929385,0.0513809490276505
"GLG1",93,0.046838447233974,0.046838447233974,0.0516672508422708
"SFRS9",94,0.0468418943885363,0.0468418943885363,0.0522807335841982
"C16orf58",95,0.046861654797064,0.046861654797064,0.0497933195479328
