"","GSE27657","GSE27916","GSE41168","GSE61302","GSE66159","GSE71416","GSE88837"
"ABCG8",0.213360740254347,0.00733582625306459,0.156464129328175,0.107576061478809,0.582795894660923,0.131294704169476,0.970117548470418
"ABHD1",0.134482514581793,0.00619483480959936,0.116679993338996,0.228315551056295,0.338913552868242,0.138661621828384,0.330277858162855
"ABHD10",0.10823199041428,0.00908707798288534,0.0499296212186673,0.200553111106554,0.10714436214163,0.0872565275723713,0.230965869302925
"ABHD11",0.0793830263993575,0.0088643640469744,0.0921366131244272,0.234193467073174,0.432255716484277,0.0739969939838709,0.424612359615043
"ABHD12",0.0737401463116648,0.0233488894119701,0.081440590537528,0.279838206495395,0.232806075656616,0.0961140854363838,0.351999694574004
"ABHD12B",0.145547456336081,0.0047872935781941,0.149150172071341,0.0942488254471036,0.44312631744088,0.147224062158813,0.427713872122961
"ABHD13",0.172148617804317,0.0061938540647535,0.11055160684587,0.211395872292059,0.158139992752904,0.141505175281383,0.433163018305196
"ABHD14A",0.0857838678572432,0.0165985256108428,0.0619231053125411,0.230709301559134,0.242511952199994,0.115005167772018,0.335065193606913
"ABHD14A-ACY1",0.103663567862069,0.0319844272845513,0.0710224715011819,0.619691173272766,0.303546914764192,0.111375399051758,0.465451958433814
"ABHD14B",0.0645697222818372,0.0467796926922705,0.0480486672084479,0.18250040052957,0.429167342301933,0.115758869251201,0.363297977657323
"ABHD15",0.106680997159982,0.0187845940253443,0.0619341449634757,0.320162072762701,0.219708704486709,0.126042320006757,0.478701252997395
"ABHD16A",0.0447946979327869,0.00745212441092316,0.0519167841106134,0.0640698888792356,0.177616644603678,0.0310868580034154,0.352226411210238
"ABHD16B",0.146806780759174,0.00650350166193209,0.172998969328406,0.136641846134245,0.335760949763886,0.0801215762462328,0.68347675396982
"ABHD17A",0.0519336428833039,0.0307889838087229,0.0285397244547253,0.0926425788652527,0.188058584721119,0.13149444281087,0.187455960632517
"ABHD17B",0.0743712912765565,0.00590263023347803,0.133278048071543,0.11548408193364,0.223006938350525,0.117606747433323,0.324133245543595
"ABHD17C",0.170785860686977,0.00673621964151142,0.172559137210552,0.2828664690691,0.332781206070274,0.162351098731573,0.798980871745089
"ABHD2",0.111947496929497,0.00855847176929297,0.0825274921653322,0.149366134945128,0.278285459640018,0.0727174006809756,0.302201139519638
"ABHD3",0.0909069246722998,0.016641959227261,0.04287598684506,0.260939186434565,0.232336875411677,0.0490571607874095,0.373902003967641
"ABHD4",0.0741171304670945,0.011870473078922,0.0558787442824512,0.248963236513287,0.133620623011022,0.0620127129923073,0.23215628071271
"ABHD5",0.12547944657474,0.0316812412511284,0.0942715261164924,0.481224334691175,0.176830842508474,0.11129495090539,0.679988566295707
"ABHD6",0.0908430250112395,0.00917549552148255,0.0722087632860583,0.206052137137981,0.19407223146086,0.0835578890420204,0.382093545825942
"ABHD8",0.102735067532551,0.00691966075620751,0.164774676468338,NA,0.801749566756917,0.0419014098024599,0.567905880469099
"ABI1",0.10710930026922,0.0159583877166821,0.0410425966283716,0.211099902616941,0.169140248175561,0.172166298786605,0.32455243588092
"ABI2",0.0739043451219464,0.00768829282831876,0.0592500529903752,0.175163520584859,0.126398700916906,0.0339395294587031,0.22455337336124
"ABI3",0.103227043613435,0.00976757339676738,0.100962031255727,0.140768380762179,0.230807603548317,0.0980390779873538,0.284620256161203
"ABI3BP",0.207229312581046,0.00684714767074112,0.257908323271283,0.751194480157751,0.507614632137054,0.134222926461244,0.630831467026774
"ABL1",0.0577019513701063,0.0184822782130187,0.0329145897165761,0.164636525392702,0.158328022287375,0.149959774211001,0.327052700129129
"ABL2",0.062757229449456,0.0101527902208591,0.0770019086471954,0.385557328742735,0.123082382488527,0.156896384033612,0.536130508240355
"ABLIM1",0.0481665638830767,0.0221181687609871,0.0410514928850895,0.341516594822201,0.13584641693274,0.103462295841761,0.369408924372096
"ABLIM2",0.0841973599374363,0.00448182797278124,0.08857132384115,0.417779558766524,0.282168576363469,0.0592322686433991,0.255293359456505
"ABLIM3",0.136408315985984,0.0333405562852868,0.0406790688769608,0.316386200451152,0.222121428241315,0.101318325141667,0.535582192411754
"ABO",0.107147293151564,0.00587282680849012,0.117272277170852,0.143057191062447,0.282573974002711,0.109612200993641,0.385109591595767
"abParts",0.467544036835552,0.00915552120776046,0.158484628196225,0.158140024015956,0.980894577610515,0.272545039133589,1.88467742122361
"ABR",0.0667936996765482,0.00897190138178032,0.0478893564522655,0.24514272180925,0.129412145726116,0.0304568422615632,0.3106832437656
"ABRA",0.840889018681052,0.00454278583967645,0.154480063913299,0.169277138834293,0.43794035535924,0.150103181800453,0.642189650620001
"ABRACL",0.552083351548694,0.0293971380351448,0.147527913505562,0.255731975070563,0.513047068168799,0.120156365712744,0.643648281785847
"ABT1",0.0950511979485396,0.0111509052660642,0.0631014268205836,0.128571687257835,0.115309327944514,0.125597281893876,0.332171839080247
"ABTB1",0.132349564150039,0.00886295900925132,0.116061017260243,0.16431444258725,0.382063034799964,0.116490410767904,0.327240150287178
"ABTB2",0.104055262000616,0.00674527772527638,0.0819263526620076,0.228576699644845,0.413642233959445,0.0832635143367961,0.228692937149782
"AC000111.3",0.298944128562664,0.00641288022636022,0.233076387546429,NA,0.901362787767062,0.0843736113706383,1.09830386636032
"AC002059.10",0.199449232276574,0.00776757971734703,0.183351261459677,0.164957980765517,0.316442640855402,0.102821163892509,0.456935629276323
"AC002064.5",0.245648673717136,0.00605142406849514,0.172969558822653,0.312561783314166,0.587499242373102,0.113013357852478,0.79244113866412
"AC002310.12",0.183717694188928,0.00914306685094571,0.129907502425017,0.174007243098198,0.216571558749915,0.181269713844549,0.536611330472951
"AC002310.7",0.192632614173314,0.00923353315970986,0.176590669931743,0.154023072088819,0.473475846745697,0.142767514751928,0.572695807386826
"AC003973.4",0.182378515179261,0.00623893143136823,0.226272094972882,0.152026483488533,0.902410614912045,0.0538696081635102,0.351658611501294
"AC003986.5",0.132966437027098,0.00730174277626069,0.119800415531712,0.11190798873404,0.769912388148105,0.18090638871042,0.505348909547038
"AC003989.4",0.0732109993061329,0.00761791061731012,0.102522940559966,0.205094486880121,0.603887407213954,0.0719875539687882,0.507874188430032
"AC004158.3",0.139331985051722,0.00583848020607989,0.2240559321391,0.147871191287647,0.96759603138918,0.146714386707569,1.08277521644768
"AC004490.1",0.162165313807768,0.00642783560060327,0.160983904618424,0.187815652717181,1.02799075285227,0.0830640144776059,0.873136861930055
"AC004538.3",0.161781160780589,0.0147860918534153,0.119210516083871,0.412348029195456,0.240015988565788,0.127519192723859,0.634033640006426
"AC004692.5",0.116368349905658,0.0116019663538414,0.114213341708877,0.154775202081343,0.215871342308682,0.0418535856242592,0.319816060112679
"AC004941.5",0.0850564896641721,0.0136413750215251,0.0526405537757843,NA,0.27870771324932,0.03821841807614,0.308585932217325
"AC004951.6",0.102725900899011,0.0248017959525479,0.101649790649157,0.155201985780672,0.30371350786602,0.110845271228671,0.469837191032506
"AC005162.4",0.105050147506759,0.00740367351453047,0.117564908602478,0.144166157101714,0.814170493192242,0.0585916967187229,1.20725326933157
"AC005224.2",0.238790270312667,0.00587809556502939,0.18996245823141,0.416948353167131,0.477273388794667,0.236655619499268,0.808537797579327
"AC005256.1",0.0854732026821699,0.00690498411935426,0.107964923055614,0.151761277724939,0.584756312596882,0.0866790879127214,0.600214261057033
"AC005306.3",0.117129467073899,0.0104819324675094,0.144837360571777,0.141607399251739,0.660989336672917,0.15717959582141,0.441348420024265
"AC005498.3",0.122504739758142,0.00718613887655295,0.167023472416547,0.205891445461565,0.398339697277271,0.0506551998776465,0.464504198686397
"AC005523.2",0.256228057695086,0.0115270775510524,0.147163333796418,0.20837857203077,0.344096035300414,0.12274492102734,0.322035135615379
"AC005523.3",0.098140581582052,0.00824047432113462,0.13492408670292,0.14255992160506,0.708024300872619,0.0876336417636492,0.488245799126863
"AC005537.2",0.150328575187794,0.0060269482518312,0.258884586526755,0.191926786513363,1.00306556664462,0.290884796582296,0.936373691481826
"AC005592.3",0.132880770150826,0.00659220566020818,0.236020971779044,0.169076553488365,0.530545894684752,0.331671082971705,0.575620703021903
"AC005606.14",0.177706521624824,0.00652180258010136,0.227346243916566,0.211604693875994,0.848469387128289,0.181070925482275,0.561418111700956
"AC005754.7",0.209366281023463,0.00514883606073211,0.191051879716169,0.263743928950619,0.8225859027146,0.249772691093884,1.09581220264091
"AC005785.2",0.143934441940007,0.00752835459664274,0.171557213239642,0.13088329260342,0.361666151924317,0.0918081124816232,0.515772921213643
"AC005838.2",0.147451757463721,0.00697761374070989,0.192331771611194,0.111989473484215,0.808488979429688,0.0588938200930544,0.89929859147485
"AC006026.13",0.196729160517954,0.00698801514755826,0.193897545466949,0.107406508861522,0.459646927796993,0.182119551238045,0.51580498186795
"AC006129.2",0.758776792805172,0.00687107301162474,0.204367033358823,0.109250019385787,1.00304070618793,0.135286649861692,1.24270800280245
"AC006538.1",0.2675251170865,0.0067671888771203,0.230541914507798,0.272102949773516,0.598051579596214,0.224678734543371,0.332669484371493
"AC007228.11",0.133141672843396,0.00859537531419055,0.137738933612289,0.386718931117446,0.286850282836983,0.0819570086264179,0.485029931378111
"AC007255.8",0.191208106351996,0.00653306714282074,0.160396047916264,0.213327819102449,0.385229365329179,0.162442458669417,0.471730662707769
"AC007292.3",0.106306003528485,0.00765372013009369,0.106816786786827,0.108998205535344,0.492288743213782,0.0636867119429825,0.291662707088359
"AC007349.5",0.176993483501557,0.00593688022822116,0.232201677852779,0.159680626993147,1.05188790140001,0.163507211036116,0.655084546490614
"AC007362.3",0.206109786925831,0.0053928625462047,0.147159545705493,0.242751069277733,0.487136212031229,0.0905780148267802,0.484792684420102
"AC007364.1",0.17771778394179,0.00583343092549019,0.217150889226336,0.135125951190075,0.695844734338062,0.180890389738537,0.286021727391473
"AC007365.3",0.135690292572042,0.00644536931696562,0.133576575824064,0.161335835824552,0.270948158877988,0.0969874215047505,0.296523302110124
"AC007389.3",0.157162697229782,0.0106550441953762,0.179251158476764,0.173567851340273,0.472361084933168,0.101726983061069,0.686037859532985
"AC007401.2",0.177508136081147,0.0065172848478973,0.176255592691223,0.596605592166454,0.589511800204552,0.0934317958141272,0.415601375485867
"AC007557.2",0.20654916667663,0.00664992301658157,0.238564204589736,0.175725142072266,0.724273714041512,0.103519654559869,0.559484323929166
"AC007680.2",0.165407348040531,0.00584532303729435,0.179553845905843,0.0951719430470162,0.86936584743928,0.0992393490788969,0.739958467354949
"AC007787.2",0.129636364477402,0.00640661520134357,0.140473466830882,0.176946611966688,0.412149547867292,0.0744773907570743,0.469905187692228
"AC007967.3",0.153646433052833,0.0148185214822789,0.12143264478362,NA,0.606336623124604,0.0816566747561065,0.464875663284098
"AC008088.4",0.29560102327649,0.00821053804740269,0.176307682654728,0.167764162767498,0.43901001017054,0.114925355964333,0.687485785846932
"AC008746.12",0.132492167067444,0.00621699098832909,0.189581050705775,0.327077764418314,0.736592889350868,0.0625866184428473,0.689795687674708
"AC008753.4",0.22162874683305,0.00962881692632312,0.101499129259287,0.141747936838267,0.383275169946525,0.0744906987107326,0.634437868583675
"AC009120.6",0.137023026805351,0.0114672250194467,0.116112016164349,0.149122476592222,0.269600325190027,0.0838676059102077,0.290965519500007
"AC009133.15",0.097847028028539,0.0103667611087222,0.188003739110832,0.126467706952034,0.419080527562624,0.178457848890558,0.293709936200788
"AC009237.8",0.12397330859495,0.00778550263565631,0.110646565034841,0.101683157397155,0.217915631737375,0.147780688366556,0.552458862429759
"AC009502.4",0.107963135777094,0.00714812766753138,0.114862544832008,0.113292669892828,0.548021744777095,0.124528458249348,0.266303237664236
"AC009947.3",0.219726010170463,0.00635174022224723,0.264269281891665,0.160894642969844,0.437364056318289,0.2038457162671,0.669836316042346
"AC010095.5",0.175557128995768,0.00595155719986335,0.253063537368211,0.155451401244544,1.16110797849021,0.0824538795116817,1.4276438014338
"AC010145.3",0.170911712203249,0.00714009393284953,0.165430016581003,0.175423854887764,0.507254255038571,0.0697866006695624,0.365121273409899
"AC010145.4",0.138101465789594,0.00791441047357539,0.185906391865852,0.188954145499404,0.863681893409523,0.22360683224153,1.2067984710491
"AC010524.4",0.165629676807071,0.00857927043991376,0.153962885128797,0.125965729871137,0.338514766648876,0.081476439994626,0.88217425927446
"AC010980.2",0.213637817691453,0.00644329829837498,0.237787613258275,0.21304950948968,0.480044140385292,0.229185306082811,0.373204075724542
"AC011997.1",0.26064119421033,0.00551695300103607,0.245232930077897,0.0679713938593126,1.36134325341421,0.070810752647491,1.25272357476121
"AC012065.7",0.156658951389054,0.00715030190866762,0.147048435144179,0.290806854705735,0.610679558811119,0.108533960005807,0.43027314887148
"AC012360.6",0.169802345508818,0.00640187239371289,0.196877625054471,0.179324940826234,0.479668897099201,0.0776481371576035,0.718804941550343
"AC012499.1",0.218014586493315,0.00586341340223602,0.252924052902273,0.173048741938278,0.774879643128473,0.0763886196402491,1.22518459555383
"AC012531.25",0.273701545864748,0.0075601580855881,0.153927908409179,0.134946875607775,0.618464128242926,0.163696153790161,0.696390553688859
"AC013463.2",0.150624203484268,0.0060113679558407,0.167042486580746,0.14067209769191,0.56398112065629,0.124764786342728,1.16831401348516
"AC013733.4",0.174749187462094,0.00439359232558242,0.151282670111123,0.143433218163011,0.832179675873064,0.157265464612173,1.17192993394381
"AC016831.7",0.202021955533321,0.00733577934716865,0.1943935802477,0.19950507224308,0.433027212139724,0.0804014553158508,0.418413672734773
"AC016999.2",0.133208731803472,0.00731062404502622,0.166149341058035,0.0863342781801127,0.557204109461153,0.180917436337246,0.456975083199059
"AC017002.2",0.217117172886177,0.00713178765595642,0.22947441895171,1.0104889436143,0.65423349283698,0.166643795452647,3.60473017343543
"AC017104.6",0.033729307349798,0.0082428456779778,0.0685374917034189,0.140820572114068,0.676943603343999,0.0320504596778503,0.439606945597586
"AC018462.2",0.191865165550494,0.00787417442948567,0.255698996612518,NA,0.366406128529527,0.094403544490585,0.31382604134132
"AC018755.16",0.15386936978115,0.00815602824154868,0.099361775902042,0.156987621468417,0.230141461051923,0.0599792749159685,0.239210631596768
"AC018755.17",0.214432962296264,0.00543777440040382,0.245731852126866,0.217764431788782,1.19331485802351,0.137094435503176,0.45344320704966
"AC018766.6",0.196115690004901,0.00721759049985976,0.195236478935731,0.170413253619646,1.0192041395166,0.115557135522866,0.530517314028708
"AC018816.3",0.148665042633107,0.00654488829004312,0.150147613586903,NA,0.6536286259649,0.0807866487019561,0.765188436721449
"AC024560.2",0.243347131353838,0.00916199685524754,0.180259737730449,0.293467975444042,0.389358897911882,0.125501563732972,0.387891701766497
"AC025442.3",0.106744562011389,0.00616616133063489,0.130058726074202,0.108223135327316,0.360429542545815,0.0967575231658139,0.33583335645597
"AC064852.4",0.3206090831064,0.0060688081937831,0.224752623296401,0.180499254956681,0.69164547919347,0.129856579082259,0.511710482120796
"AC067956.1",0.206999794358943,0.00599583170153694,0.221085039220659,0.0778060360439591,1.24140374722602,0.0994997975376563,0.422446301559324
"AC068039.4",0.22550302105806,0.00857573087259875,0.128168795992767,NA,0.464444952223402,0.124775317364665,0.32933649525168
"AC068138.1",0.148419301383655,0.00783453446103339,0.160023422614205,0.109227264406658,0.44859738679962,0.127195910486033,0.826904504037557
"AC068831.3",0.123087648404992,0.00781782592598194,0.176225505591394,0.138941897916024,0.650014488917651,0.0588285990653694,1.66687641097069
"AC069277.2",0.262625723470237,0.00623255746533362,0.24511883543462,0.209651911897453,0.995195354270818,0.106240929437721,1.28383337784869
"AC073283.7",0.0858285502750664,0.00679958081415582,0.125209945234616,0.233708463884026,0.780016986954206,0.066068757631963,0.698729943278457
"AC073321.4",0.137639702307179,0.00636400459451693,0.155460101108729,0.191325018696507,0.39508157917453,0.126119233032079,0.482962295835348
"AC074212.6",0.126804686854511,0.0057260003835223,0.121461215947891,0.1227354862598,0.471388410037657,0.0712093426817691,0.385151842021975
"AC078842.4",0.30021735440381,0.00738800993750138,0.220306361722593,0.119497968116147,0.472135304921715,0.189144053330614,0.247138143101141
"AC078883.3",0.122015654541624,0.00746663743402657,0.168471634157523,0.186340855808052,0.597846878773058,0.108154618290572,0.451862466572106
"AC079305.10",0.174089988482322,0.00626276768385387,0.141490448588615,0.439369089938488,0.443013078627452,0.084520290971788,0.784362636441199
"AC079741.2",0.131580579316473,0.00674779511966783,0.244680666353163,0.134628737710901,0.62905527445973,0.113801346541149,0.392340577000317
"AC079767.4",0.583800458269577,0.00668439188303157,0.191457910214592,0.919624914777087,0.663907793670982,0.0831971971340235,0.276915075553768
"AC079807.4",0.25096898033473,0.00630972000514496,0.222438620879416,0.173566751982319,0.699776000470693,0.187870548776378,0.509186125703825
"AC083843.1",0.118150318630244,0.00707293718883977,0.0920616501744812,0.341455381043224,0.365243318702143,0.0682107488611186,0.491637817452726
"AC083949.1",0.250755880755257,0.00984254079483242,0.182416774219631,0.337953662221885,0.491188954845115,0.107468039980445,0.390480321423476
