"","GSE29231","GSE43471","GSE29226","GSE112307"
"ACACB",0.222353304338557,0.227164507373753,0.315867142548874,0.284493959161554
"ACAD10",0.20695570887847,0.185209261604823,0.174495380221449,0.176427974128446
"ACAD11",0.347401186436563,0.205791203493134,0.33662765181726,0.249014421567488
"ACAD8",0.0992095412625693,0.149597740801162,0.216847499949671,0.139479393763498
"ACAD9",0.224234456950618,0.198021297408935,0.205795481378258,0.225975284321125
"ACADL",0.427085596036912,0.272016714657655,0.303223286390748,0.292624888444353
"ACADM",0.163666544757767,0.237906542085659,0.294589061747741,0.24413449898456
"ACADS",0.176859592578874,0.207340306231766,0.19578257196202,0.671131458039623
"ACADSB",0.171004876275536,0.251521699837711,0.18341997503726,0.0900687239321534
"ACADVL",0.224260028901421,0.199233438701743,0.240708668205441,0.25357327460139
"ACAN",0.194380988184655,0.23438423298051,0.148255916781621,0.0586392538126595
"ACAT1",0.204934398367619,0.186973790312752,0.264473877127268,0.207840901370806
"ACAT2",0.21787281255546,0.211041367817799,0.338181955665173,0.294476129678066
"ACBD3",0.168649199906084,0.193721905229761,0.209372768627141,0.202360517168218
"ACBD4",0.110815061726232,0.20607695345768,0.15831290895691,0.194280817127226
"ACBD5",0.119561957780976,0.178032053846131,0.107492953621651,0.0575323176204048
"ACBD6",0.154651456407612,0.137264028550345,0.258199723649306,0.138406282944085
"ACBD7",0.0866133625320455,0.154961813903927,0.0964987812793854,0.044794104365477
"ACCN1",0.0718274368948155,0.112942456815763,0.113429443208222,0.0953001594205825
"ACCN2",0.154633488821904,0.170932288500542,0.142353072149805,0.0465611721724702
"ACCN3",0.122610393253009,0.134850326733368,0.137723439288546,0.0585032769597161
"ACCN4",0.114196653165382,0.138755338265371,0.10516487948683,0.0417211965020224
"ACCN5",0.201659556194623,0.187808686246839,0.150901556425631,0.111691153116246
"ACD",0.242532740829976,0.241611430818951,0.195557601366217,0.218529962977142
"ACE",0.122131080629324,0.122065427313017,0.109458594254266,0.0861850040391477
"ACE2",0.241010074068945,0.34679980114777,0.215702036625076,0.0746357389347116
"ACHE",0.117671383319383,0.145189898737005,0.103439160181597,0.0428418664375604
"ACIN1",0.165246965216829,0.172389394613038,0.229548169502077,0.362865939074724
"ACLY",0.411505369572821,0.638825412955821,0.715316902713627,0.486646210107982
"ACMSD",0.185964749312632,0.145067432668675,0.100128375388595,NA
"ACN9",0.209501264004141,0.138092360825621,0.225846620440326,0.174405969075313
"ACO1",0.297896128266142,0.172064839757638,0.221710062601343,0.142194482619791
"ACO2",0.247882777538011,0.293219949984424,0.337498507201857,0.272861682210421
"ACOT1",0.314521383544906,0.329922657146132,0.351400016740443,0.26058298477818
"ACOT11",0.134892547639048,0.184136094355283,0.111061751516505,0.0506271622414874
"ACOT12",0.174732215933334,0.199519860261566,0.162344503458054,0.0627726207279534
"ACOT2",0.376920418713615,0.424434730596568,0.273712825776947,0.32496823398162
"ACOT4",0.312470107703877,0.161887207301255,0.233835469238412,0.202669051530359
"ACOT6",0.163680290289112,0.229170490613169,0.13587151012516,0.0940572473928901
"ACOT7",0.112604916708842,0.134217659460588,0.121246328551802,0.0446722553465463
"ACOT8",0.195039829440669,0.167828638940046,0.161717291188271,0.0983020758983011
"ACOT9",0.25404965496256,0.171963531707371,0.099415657300279,0.12669289163082
"ACOX1",0.162899959581788,0.235413680950872,0.127178742108542,0.0740754534332493
"ACOX2",0.205360808215398,0.204630778594654,0.298270344441358,0.141969216178685
"ACOX3",0.129324820810473,0.160430673084116,0.224725306288408,0.17261377878289
"ACOXL",0.131949463255041,0.251134422502765,0.161471954832187,0.0539568483472019
"ACP1",0.246394863086342,0.190970194624078,0.127705590730433,0.191612352418806
"ACP2",0.379743756119642,0.221028659891354,0.266532231346623,0.182078175115823
"ACP5",0.527311925477024,0.702217613505787,0.366805714574373,0.572489981192794
"ACP6",0.173174898127813,0.261175590173733,0.126504838515263,0.22782270888938
"ACPL2",0.127493835721559,0.205631952143283,0.21019178384095,0.115877125202053
"ACPP",0.183414626069463,0.215588151685217,0.146941788736929,0.0916333194728251
"ACPT",0.0877416048448918,0.17226422666544,0.11066110932962,0.209550272337437
"ACR",0.149182723856859,0.234281343696505,0.138694625038785,0.0611998566696828
"ACRBP",0.345775469201463,0.370086725002156,0.208748797530384,0.058406155266572
"ACRC",0.209536767950637,0.156295311069547,0.147941907287522,0.0722585434951736
"ACRV1",0.0896899229088321,0.172872194845597,0.122583412077858,0.0526617499316347
"ACSBG1",0.176671859640627,0.190428329177494,0.149697935741039,1.67754355648366
"ACSBG2",0.143140134503913,0.202099426984516,0.133038822673099,0.0562971804749348
"ACSF3",0.139411701262156,0.189205530275234,0.126206117283466,0.0827568583774115
"ACSL1",0.335352157819091,0.283305785763815,0.392982237282797,0.41243756723811
"ACSL3",0.272529944974042,0.289154200981096,0.223308708663997,0.166782728427951
"ACSL4",0.122621276445561,0.154140105981066,0.135875916756038,0.0741573534063657
"ACSL5",0.106090795176529,0.1585592346219,0.141628581231505,0.0529796517604879
"ACSL6",0.0800933238052046,0.121159344607138,0.0997626077400152,0.0385918455280459
"ACSM1",0.187931517535175,0.215841791510895,0.189993164191788,0.0592703356671646
"ACSM2A",0.151978522845218,0.190981863491446,0.147846956700671,0.101605631176939
"ACSM2B",0.115601650966088,0.145907778296296,0.0893226891550128,0.0664571938837074
"ACSM3",0.158368543183697,0.138982525351374,0.112227156846738,0.0502331115501589
"ACSM4",0.189611154349983,0.176775113005769,0.145192237639578,0.0567321837096502
"ACSM5",0.152155182246901,0.258447756698457,0.261794476106976,0.201323436094715
"ACSS1",0.272503273937473,0.201271998796624,0.180958843594797,0.176737196702644
"ACSS2",0.153225661520818,0.274246884069225,0.152122047550921,0.311594805916268
"ACSS3",0.185919821861398,0.346550747618449,0.198217993901738,0.166758385231927
"ACTA1",0.434226009282912,0.202738954289631,0.854162511501393,0.053253384633989
"ACTA2",0.569483199825431,0.368638014459358,0.295934865744415,0.327710399746283
"ACTB",0.300134692216466,0.191233436401329,0.167549287906485,0.173544242598791
"ACTC1",0.39004868254807,0.153565607684595,0.126009485740717,0.0396928578035071
"ACTG1",0.149771268814023,0.160168563375787,0.17936659508474,0.182755588573259
"ACTG2",1.53716367408165,0.561455422709736,0.807874601072354,0.460545883648091
"ACTL6A",0.284769854057539,0.161270405814074,0.186856089926798,0.11858869672238
"ACTL6B",0.139979665987743,0.244626132610065,0.132855578426742,NA
"ACTL7A",0.223222180776071,0.221041802224776,0.161032233485432,0.0416299507067504
"ACTL7B",0.178130724871495,0.202097233229746,0.13132759739544,0.0747909323463118
"ACTL8",0.151345062808545,0.212013814323749,0.191899521259126,0.0760788037057046
"ACTN1",0.353051066269927,0.226367595475474,0.188030008094821,0.270748409232592
"ACTN2",0.22496276815595,0.18727108029663,0.180543712111257,NA
"ACTN3",0.159049845525681,0.201718060781946,0.157002289097003,0.0633782874158379
"ACTN4",0.516358625111092,0.282736924782474,0.19091158495763,0.284314296706269
"ACTR10",0.312678324343386,0.151853420009252,0.169090037400646,0.130358588242661
"ACTR1A",0.215421754454648,0.161365164774502,0.157220044829007,0.227136982262511
"ACTR1B",0.181389446881544,0.140704900003825,0.212211774247392,0.395635289175385
"ACTR2",0.200772762933079,0.195930895731069,0.137838653222151,0.171834559846716
"ACTR3",0.325274068591869,0.251536818896712,0.358904017002229,0.254349301208536
"ACTR3B",0.0910510499537911,0.151535518386255,0.100682151876321,0.0417829366952311
"ACTR5",0.117110442491217,0.131784556151127,0.213500679826206,0.125615904083443
"ACTR6",0.188485265462543,0.156611289269907,0.283816193275192,0.18797828001729
"ACTR8",0.193380608569514,0.149215839881148,0.18000157450471,0.120988945952879
"ACTRT1",0.209660399486813,0.332627707717545,0.210461266176073,0.38280022282513
"ACVR1",0.139569290080765,0.258834034132438,0.316271267753684,0.31119596830167
"ACVR1B",0.121497434737396,0.134027285481103,0.0755869416998698,0.0460624731641058
"ACVR1C",0.24484482311817,0.37712047620669,0.303289967107423,0.191847670542575
"ACVR2A",0.160123996279021,0.189694696477899,0.214117737408732,0.107824448407728
"ACVR2B",0.141879492231197,0.176773363464411,0.124768043324246,0.0509658415221181
"ACVRL1",0.273027202660415,0.1487602110999,0.183052984816243,0.24920519138016
"ACY1",0.304057344052543,0.201806254819916,0.337685721206436,0.189979250575609
"ACY3",0.161205928766721,0.272499786256862,0.157310573626574,0.0536343901013322
"ACYP1",0.137927867585943,0.185171679706136,0.122468610527389,0.108540104023106
"ACYP2",0.255593150610831,0.196886650773758,0.241918526011878,0.211178103477102
"ADA",0.347569058203856,0.174207505556823,0.212503501292998,0.156765742768818
"ADAD1",0.175763747419978,0.227835560236603,0.175982898637721,0.0676227983178636
"ADAD2",0.206080510717829,0.499738544985506,0.1615283125351,0.0827011312437253
"ADAL",0.182115238969321,0.206754738012642,0.188248365184295,0.13741555492233
"ADAM10",0.176864046122284,0.22456438881669,0.170072186244877,0.0821061206294293
"ADAM11",0.227150047753202,0.248848483064892,0.160537866844701,0.110981967454228
"ADAM12",0.128613372642717,0.180211852673803,0.128094970876102,0.0711897461055717
"ADAM15",0.283179901514334,0.225089619104389,0.171953839956676,0.544456659803326
"ADAM17",0.215331991288623,0.181463389401724,0.150811769190747,0.160834082040669
"ADAM18",0.140327091716132,0.231548576479309,0.157615944093937,0.0637016242079631
"ADAM19",0.120799989659748,0.223033449558946,0.108610965765214,0.0517657899603337
"ADAM2",0.160219758242648,0.197250228965414,0.141673216906091,0.147293552372879
"ADAM20",0.127078866993459,0.249048455666971,0.164632061526354,0.0496491308332083
"ADAM21",0.13061032631832,0.166624384273493,0.160054517173645,0.0689648430530303
"ADAM22",0.11742020278738,0.151643595722362,0.0939916684859566,0.0601819008247638
"ADAM23",0.162860306398706,0.199369130184732,0.121188822968245,0.0610319293603511
"ADAM28",0.0921071321243264,0.175266462545713,0.118315138863305,0.0432663521635257
"ADAM29",0.189123284263858,0.217967185797581,0.122947709995378,0.0739738331468218
"ADAM30",0.204131880089141,0.242033298642559,0.139148632578162,0.0568516340370429
"ADAM32",0.108060513882996,0.144861790168173,0.0882956487000726,0.0703100484677485
"ADAM33",0.131220370555906,0.130929813015232,0.120832353179166,0.055746949476145
"ADAM3A",0.134885906742332,0.166723419653716,0.106319361055539,0.0521284115395771
"ADAM5",0.123223960795526,0.150625870788283,0.117035407828472,0.0588751903801341
"ADAM5P",0.143917911915002,0.253304108394352,0.207113480132578,0.0581765110953084
"ADAM6",0.12816429845468,0.142611692312543,0.109819231793766,0.0576906789652678
"ADAM7",0.157257258836362,0.198470497168539,0.12729941042191,0.0526953751447387
"ADAM8",0.642345764824817,0.258661215493251,0.500147676677538,0.136190630157418
"ADAM9",0.226485921495803,0.311208147614715,0.323922277296985,0.113274665042937
"ADAMDEC1",0.219214659659028,0.264328618971784,0.187446455274739,0.0797053692718657
"ADAMTS1",0.743529239685992,0.310975032844514,0.566941114941655,0.198623645999584
"ADAMTS10",0.214022666324271,0.21021188616276,0.121760403803072,0.0649944858939885
"ADAMTS12",0.188111668340265,0.216088418054347,0.147672079268166,0.0461958157223763
"ADAMTS13",0.106281049736882,0.159908174023053,0.101928765532122,0.0566539982725507
"ADAMTS14",0.124640345073492,0.170015822317227,0.0934852992222827,0.0472723426949381
"ADAMTS15",0.176521747800035,0.211048191978195,0.170973029722839,0.0882392855090027
"ADAMTS16",0.245498072748139,0.19777024690611,0.103399121285512,0.0599493726430109
"ADAMTS17",0.285006212778698,0.183522124211408,0.139837844709035,NA
"ADAMTS18",0.15353489902717,0.184298207095318,0.141292128664635,0.0525167694795142
"ADAMTS19",0.157179315500332,0.222784730808515,0.17556799781776,0.0532345975472765
"ADAMTS2",0.172430246662568,0.209933006169468,0.14651778074652,0.137769980553165
"ADAMTS20",0.106837552762808,0.161878167748419,0.0986580512909951,0.0480208027955897
"ADAMTS3",0.17895282899528,0.294311780550581,0.185043361095169,0.0961435419591179
"ADAMTS4",0.222699237007152,0.241218415978549,0.252464491734761,0.092905798879551
"ADAMTS5",0.366376410421,0.375797156179584,0.372131289642102,0.268536325399084
"ADAMTS6",0.213856796063102,0.197701840399819,0.127788432891488,0.0829676344214238
"ADAMTS7",0.176525634910157,0.204883690055835,0.194239782424793,0.14222267038835
"ADAMTS8",0.229675422146114,0.263951529587632,0.161462538346995,0.0765387296091562
"ADAMTS9",0.253042758097535,0.28480250947818,0.452191099090888,0.233016670327688
"ADAMTSL1",0.0976111657646234,0.15114253286058,0.10171741039563,0.0355817934597067
"ADAMTSL2",0.765282378299226,0.311093324445509,0.216680494406335,0.200695737811658
"ADAMTSL3",0.244176442798712,0.247209713364663,0.212886711343439,NA
"ADAMTSL4",0.123338566050171,0.284847263786813,0.20507992217305,0.207297173101005
"ADAMTSL5",0.170885385093331,0.200983837139841,0.117183507131296,0.087727206228538
"ADAR",0.577091392157861,0.183551634481371,0.249939210389252,0.300380724898854
"ADARB1",0.318596167352457,0.166541614230545,0.169526370730908,0.180650857575793
"ADARB2",0.190561693656259,0.252447809700638,0.108431359481766,0.0635261323267646
"ADAT1",0.295263359504327,0.247861389491472,0.173433169602369,0.150892519580342
"ADAT3",0.183851438301099,0.188622148200117,0.132256905270124,0.139254197115516
"ADC",0.112473402887768,0.204372672693305,0.181761786164986,0.0609203332773483
"ADCK1",0.179619731686812,0.21679000874437,0.222825203593005,NA
"ADCK2",0.23183312285531,0.168025129142077,0.186081463819435,0.209426996966187
"ADCK4",0.197449483428787,0.224126959816196,0.270224263349763,0.168915542427626
"ADCK5",0.178491917339217,0.183527582948302,0.116948239894444,0.21346822551026
"ADCY1",0.277716298917134,0.17430664535321,0.187211272839616,0.0518046571403643
"ADCY2",0.185582960476205,0.174538570402295,0.242801360048446,0.0647643714234004
"ADCY3",0.297713418090111,0.155291350774556,0.35652432664107,0.23940372783488
"ADCY4",0.467514991056123,0.194386187855134,0.190607753368544,0.31870563658822
"ADCY5",0.219098999423729,0.222349580859402,0.165928791240173,0.215104103376704
"ADCY6",0.2883136881369,0.199480391203785,0.299266304185031,0.232517681202388
"ADCY7",0.200535188610935,0.225566648546577,0.148544736995896,0.154590543349706
"ADCY8",0.139824873353627,0.251837468553843,0.127009004847974,0.0611534144477751
"ADCY9",0.204764075378221,0.184284610584526,0.188005125995752,0.140450272856383
"ADCYAP1",0.182619969877002,0.251134261351804,0.146242477395494,0.0620208525690354
"ADCYAP1R1",0.150930902543423,0.234837767365656,0.123846171857304,0.0528688037120661
"ADD1",0.197666210711049,0.118741073692739,0.110980094432592,0.165872751986208
"ADD2",0.0920528157851666,0.126058661550447,0.0821678249749293,0.037108670005694
"ADD3",0.540384550245198,0.337158242974463,0.187385504539242,0.190183724110253
"ADFP",0.324544056707126,0.283256040488146,0.266136471928361,0.322546509211654
"ADH1A",0.22103762543184,0.291193131359693,0.195456799919283,0.257931137114264
"ADH1B",0.339286997301845,0.434697183731133,0.274614315175912,0.429507386861247
"ADH1C",0.252481330867435,0.301733589691038,0.640320250360139,0.312764004721518
"ADH4",0.164468952300006,0.353397084699988,0.162240761507548,0.0511204238454043
"ADH5",0.315330735069515,0.240195327523973,0.288641053117127,NA
"ADH6",0.187779339214645,0.200406313880937,0.0844430667324182,0.0632161817008271
"ADH7",0.138646085353615,0.217745066823261,0.135464259635213,0.0582113339341239
"ADHFE1",0.291801336541687,0.214416852101081,0.313356250584098,0.150129081740551
"ADI1",0.21935569499874,0.322224940614189,0.195769037584452,0.168083808663888
"ADIG",0.170627866740353,0.234862688106941,0.181625862528591,0.062733819340304
"ADIPOQ",0.417950621516541,0.583086785608926,0.491115581919532,0.605715436986199
"ADIPOR1",0.19903462133499,0.190554522443443,0.126178276335134,0.239025433675074
"ADIPOR2",0.244293318791578,0.210907455505132,0.256917067168047,0.237454866717514
"ADK",0.186217206213835,0.253303638612523,0.111794948482127,0.116645926693682
"ADM",0.349164488237248,0.251903719187051,0.199068910148206,0.230795673647685
"ADM2",0.187862500239319,0.179131505251404,0.134190091080488,NA
"ADNP",0.157680889292766,0.214408274427372,0.16647631690384,0.134280240625364
"ADNP2",0.114405419892179,0.164339164531687,0.219555037815811,0.137265497824524
"ADO",0.201223056590229,0.154984319574419,0.227295821008277,0.18893392817438
"ADORA1",0.151328904822586,0.273647285484368,0.168888723068007,0.304614319779396
"ADORA2A",0.227883412158171,0.228174526787843,0.166177188317421,0.0956874808233898
"ADORA2B",0.13670918350144,0.263860760948997,0.150971979426562,0.0670882866071899
"ADORA3",0.567680249323259,0.151322604784057,0.574448441900146,0.139333902411332
"ADPGK",0.251952524540678,0.133174553745773,0.162715672434954,0.13208278031868
"ADPRH",0.225132418437362,0.245381733310429,0.191571080008186,0.173025022196167
"ADPRHL1",0.143136926806375,0.198190225951632,0.118194191484225,0.116509762240155
"ADPRHL2",0.211627210906833,0.1473301604092,0.172852277012179,0.236488146984093
"ADRA1A",0.111702088984749,0.212105278760725,0.1420438664225,0.0551235429625658
"ADRA1B",0.157188395750225,0.285757030712463,0.259006786217558,0.17448704651069
"ADRA1D",0.233846551193083,0.164862974353429,0.132471893951127,0.0619819243415098
"ADRA2A",0.299375579779424,0.324693465762585,0.195761202688833,0.29344187715277
"ADRA2B",0.156311570249598,0.219986864471504,0.176200096330761,0.107801171184847
"ADRA2C",0.161904635498723,0.132358146127801,0.145201721234866,0.117077108346524
"ADRB1",0.273351624250653,0.348374334981715,0.161947926395642,0.117278254011593
"ADRB2",0.215988640076002,0.233286543136238,0.170409569465535,0.206485087005879
"ADRB3",0.13362375018268,0.261405360464996,0.178418568332509,0.179970189866055
"ADRBK1",0.146329780170194,0.267721163062072,0.152933453128262,0.0787164161764938
"ADRBK2",0.238762894394412,0.332201338332582,0.16707490569883,0.162746335492008
"ADRM1",0.275614817167115,0.161669603471994,0.175032429907801,0.461245091338798
"ADSL",0.135018679627578,0.135315185819724,0.127849302733801,0.131243328495461
"ADSS",0.211376185102794,0.140189808748044,0.148013386821313,0.114319981337535
"ADSSL1",0.135309444673722,0.226618680997747,0.134854786128702,0.0785386433663171
"AEBP1",0.395538587962546,0.300144573429451,0.3102478919956,0.229410596448808
"AEBP2",0.238490337704749,0.167687421573832,0.154053448530748,0.130902781962539
"AES",0.323010456479875,0.298703529848139,0.213193726004293,0.480365629541846
"AFAP1",0.088476064673867,0.182428908609942,0.147538179207725,0.0607708812600683
"AFAP1L1",0.239391556332571,0.243367184477474,0.243162707771869,0.21843614597161
"AFAP1L2",0.265963202525197,0.212837299917236,0.234328320775626,0.178437173164166
"AFAR3",0.186892616871976,0.221472876010801,0.159988850686887,NA
