"","GSE65221","GSE119717","GSE115645"
"ABLIM3",0.222073086449723,0.0557311670314283,0.258592056433964
"ABO",0.0683401788828885,NA,0.255964883567493
"ABP1",0.0996749462330274,NA,0.260578191648444
"ABR",0.0884896372242345,0.0201049509031832,0.151804225848089
"ABRA",0.0991019353965567,NA,0.318099086348529
"ABT1",0.172427412868753,0.0251973942271007,0.211082633995734
"ABTB1",0.213498603861225,0.0311936724064416,0.224476277744538
"ABTB2",0.108772331284551,NA,0.196579261666805
"ACAA1",0.14058060052397,0.0291811682045324,0.238949787880254
"ACAA2",0.206008402080414,0.0550778018564228,0.237874085290334
"ACACA",0.540774086651948,0.0521207896814589,0.44309693777943
"ACACB",0.259066339646422,0.0883203701587085,0.310508893442416
"ACAD10",0.173461223355538,0.0214096641100517,0.247094990354984
"ACAD11",0.280149254346009,0.0212071201803317,0.305396763426457
"ACAD8",0.169638996936526,0.016783232524066,0.181635972306516
"ACAD9",0.198978095373363,0.0250250083237573,0.186647650143535
"ACADL",0.265116876425483,0.0563278050409345,0.210626089169823
"ACADM",0.284780799076935,0.0352876669139544,0.275345423131948
"ACADS",0.21595259826683,0.045514548977163,0.945615616288182
"ACADSB",0.115762753155995,NA,0.126592115793773
"ACADVL",0.176203584356885,0.0340163254776704,0.19825988293965
"ACAN",0.114051753792562,NA,0.483981194596788
"ACAP1",0.280822709756183,0.119440447721262,0.266686463180937
"ACAP2",0.136950334738869,0.0426184331541752,0.252057412349289
"ACAP3",0.181020453837944,NA,0.342811049746167
"ACAT1",0.215051758673789,0.0525893400483438,0.290285198983047
"ACAT2",0.21418892685531,0.031051421690108,0.167273411767879
"ACBD3",0.15987948289548,0.0245850732683867,0.267451764061139
"ACBD4",0.138606461854516,0.0224908413489642,0.337794849081621
"ACBD5",0.0843942052165663,NA,0.283762983731855
"ACBD6",0.124446029195376,0.019164156092139,0.168108600472704
"ACBD7",0.0644529464584976,NA,0.208723465298868
"ACCN1",0.0504982180135441,NA,0.227709979729992
"ACCN2",0.13289957330288,0.0247429289163468,0.201511775931156
"ACCN3",0.0756196982406496,NA,0.189595251496298
"ACCN4",0.0493734353069827,NA,0.126697410632914
"ACCN5",0.0896458998447511,NA,0.308151720225346
"ACCS",0.26580123295032,0.0361868638644628,0.348660702210623
"ACCSL",0.0501698117308186,NA,0.211932014196701
"ACD",0.142753475820702,0.0316346992135288,0.63810812914645
"ACE",0.0720312323816431,NA,0.188523329107078
"ACE2",0.132759652947372,0.0230298686364847,0.203108721806661
"ACER1",0.0549709464113538,NA,0.192110868496904
"ACER2",0.111248735591903,0.027646585459578,0.202140140578078
"ACER3",0.25838554013506,0.0365076452703653,0.45040070886124
"ACHE",0.0679333850830165,NA,0.208386175582819
"ACIN1",0.125831531615048,0.0346443438481825,0.259244217348596
"ACLY",0.836216345474903,0.0257005984858824,0.715670462447837
"ACMSD",0.0961617415747571,NA,0.327435099834247
"ACN9",0.135123217165332,0.0249805847544641,0.26326892969232
"ACO1",0.150072623460606,0.0633645308927352,0.247399944245489
"ACO2",0.28096045917887,0.0398979413629428,0.389536401087239
"ACOT1",0.331106540375202,0.0670071878596706,0.388791605694213
"ACOT11",0.0849569958995083,NA,0.158692639383893
"ACOT12",0.0862571999316308,NA,0.239064834111424
"ACOT2",0.339025916026418,0.0597635257688063,0.574490985721708
"ACOT4",0.234254909924997,0.0493022065212289,0.181619961851928
"ACOT6",0.0741949003819223,NA,0.267620491625011
"ACOT7",0.0615502279803378,0.0390491993630221,0.182763164341313
"ACOT8",0.11497059360088,0.018246214408025,0.203001973119147
"ACOT9",0.122293660264766,0.0192535612785339,0.139032535078468
"ACOX1",0.121389618046134,0.0456897075369575,0.259146854197895
"ACOX2",0.199275960653661,0.0522958541231136,0.166004661114461
"ACOX3",0.164258594196302,0.0204992461205679,0.196093365172407
"ACOXL",0.0618088692692483,NA,0.299475585039957
"ACP1",0.142095880678937,0.0442663267879868,0.377857061899102
"ACP2",0.226644944485605,0.0360585509041013,0.332847885473454
"ACP5",0.997170899762592,0.0858701955358714,1.1068668036058
"ACP6",0.200044933952922,0.0270267731476836,0.333224216735054
"ACPL2",0.194506014742154,0.0239928943943921,0.199612506473282
"ACPP",0.0952865669843263,NA,0.22959536288801
"ACPT",0.0918567709232761,NA,0.171059311964435
"ACR",0.114297249394988,NA,0.255253395214638
"ACRBP",0.131930195101888,NA,0.227513111951237
"ACRC",0.15318825703763,0.0146690291857223,0.21519881443416
"ACRV1",0.078480735239874,NA,0.224533979651256
"ACSBG1",0.0909608098922635,NA,0.330914000386212
"ACSBG2",0.101671206697475,NA,0.178111856917696
"ACSF2",0.300791846600973,0.0458855242073963,0.208662244201512
"ACSF3",0.28630061648863,NA,0.233147015378601
"ACSL1",0.301323690024045,0.09876607533425,0.358937069691673
"ACSL3",0.213015363767374,0.0251138238719795,0.230824103744961
"ACSL4",0.0865377652910344,0.033730846877839,0.149113354911239
"ACSL5",0.0866290991539728,0.0237912232993302,0.106639320840803
"ACSL6",0.0442576596167278,NA,0.159228176252016
"ACSM1",0.0963827804295823,NA,0.284200318760482
"ACSM2A",0.09558697008807,NA,0.281904232345736
"ACSM2B",0.0652288859792577,NA,0.166150976869448
"ACSM3",0.0724872193125655,NA,0.182769071734806
"ACSM4",0.0977442027304036,NA,0.259060152576065
"ACSM5",0.239050755415889,0.0632496712078511,0.173873177190927
"ACSS1",0.18029691176783,0.0502833199720064,0.331742602226136
"ACSS2",0.426652930964398,0.0660967433947871,0.406684698286463
"ACSS3",0.265944930920428,0.0239086483164792,0.304893872875143
"ACTA1",2.11338058700584,NA,2.32593750897461
"ACTA2",0.479632364263947,0.0577283060966795,0.302778020016347
"ACTB",0.195892273806801,0.0257917752360338,0.28133532119475
"ACTBL2",0.0811669859376508,NA,0.334980189892791
"ACTC1",0.665158051248794,0.0912665003387253,0.20321129903736
"ACTG1",0.114407019209304,0.0475399567172312,0.200366913466718
"ACTG2",2.08014024845202,0.151564126800737,2.5405321284223
"ACTL6A",0.128951377277051,0.0288755976614924,0.157144253502383
"ACTL6B",0.0912247774518498,NA,0.235384114898338
"ACTL7A",0.0839150340546308,NA,0.342221430604095
"ACTL7B",0.0823201198369078,NA,0.188808377150478
"ACTL8",0.0917136023981284,NA,0.251571370661059
"ACTN1",0.261127595039069,0.044793420852819,0.263051512184812
"ACTN2",0.0774085163010731,NA,0.241247842926326
"ACTN3",0.0983459915416837,NA,0.267450709381252
"ACTN4",0.214457164272483,0.0478671321931538,0.696431997530921
"ACTR10",0.125549005368857,0.0326445153547396,0.251729774478077
"ACTR1A",0.163550126479929,0.0231095534151748,0.426035259465573
"ACTR1B",0.11190515805107,0.0213844873317833,0.420051501481424
"ACTR2",0.15136146929535,0.0302687045415313,0.234682560083796
"ACTR3",0.307818442273087,0.0415049141923375,0.242113229411163
"ACTR3B",0.0713449840342945,NA,0.113673920000382
"ACTR5",0.151795558931128,0.027927821096838,0.206082437342591
"ACTR6",0.166024765172395,0.022007811526051,0.317697907116705
"ACTR8",0.100740596086862,0.0186727455831389,0.251134249002174
"ACTRT1",0.402193334787856,0.0348267742131637,0.553859779042631
"ACTRT2",0.0874590758229903,NA,0.261472966743425
"ACVR1",0.232021264628321,0.0388862831886529,0.273217457819189
"ACVR1B",0.0685834445814802,0.026616428791397,0.275943543681458
"ACVR1C",0.262865344112549,0.067367552547985,0.171474791408297
"ACVR2A",0.162485316074193,0.0239265258313913,0.186264798606924
"ACVR2B",0.054835312139106,NA,0.192631688327568
"ACVRL1",0.20484737317669,0.0268355028416517,0.223411055685762
