"","GSE32512","GSE27666"
"ADAM12",0.0436727246807996,0.187624060855983
"ADAM15",0.0323686089542588,0.178079115410089
"ADAM17",0.0340936541679571,0.139465574896816
"ADAM18",0.0273964976583954,0.306910834111173
"ADAM19",0.070487570447762,0.266370892670794
"ADAM2",0.0455983922120732,0.218391877365086
"ADAM20",0.0357893320925334,0.316023493410219
"ADAM21",0.0502964189890324,0.223622718673147
"ADAM22",0.0481611149933746,0.206452719391387
"ADAM23",0.0476604178020918,0.305245120592452
"ADAM28",0.0421075128131546,0.207658289333207
"ADAM29",0.0578229176060722,0.305223127567123
"ADAM30",0.035362647552096,0.262699571236821
"ADAM32",0.0379461530899122,0.166373317615888
"ADAM33",0.0432968890718963,0.140754774397794
"ADAM3A",0.0198937014017793,0.209102730532101
"ADAM5",0.0209251615268543,0.223757782327537
"ADAM5P",0.0416771556395707,0.287860593020013
"ADAM6",0.0418902649922947,0.188616375654153
"ADAM7",0.0640604920345747,0.234225767307099
"ADAM8",0.175133365212749,0.819857989588306
"ADAM9",0.0533087289211105,0.232455919821172
"ADAMDEC1",0.0497951770779356,0.319678530097495
"ADAMTS1",0.0491876737349345,0.313021142632446
"ADAMTS10",0.0540595315057296,0.257381190044448
"ADAMTS12",0.0473505008175608,0.311132481768547
"ADAMTS13",0.065927588567841,0.237871809446873
"ADAMTS14",0.027811735704553,0.18604395493314
"ADAMTS15",0.0518939179020303,0.255074570481373
"ADAMTS16",0.0378761023720365,0.230888930867814
"ADAMTS17",0.0910099284159392,0.364388852818522
"ADAMTS18",0.0479853635037635,0.238000462871358
"ADAMTS19",0.0742172801431429,0.283055109288399
"ADAMTS2",0.0654849993410407,0.243612246846356
"ADAMTS20",0.0201156451350639,0.197259160482607
"ADAMTS3",0.049328429992376,0.361128578078201
"ADAMTS4",0.0422095678621343,0.279055066001198
"ADAMTS5",0.0477967076378559,0.269012404182429
"ADAMTS6",0.0602267600069325,0.220704520595873
"ADAMTS7",0.0704216514573221,0.277067498334344
"ADAMTS8",0.0605137071452344,0.326841015822533
"ADAMTS9",0.0532991049113727,0.30725886784014
"ADAMTSL1",0.0299574696815546,0.172975437622866
"ADAMTSL2",0.0859444047500532,0.303528929100563
"ADAMTSL3",0.0703506474572014,0.231414816638515
"ADAMTSL4",0.0601723270905216,0.287810335314654
"ADAMTSL5",0.0584212992263368,0.222241219345614
"ADAR",0.0219688261330654,0.148556422440452
"ADARB1",0.0443943679571512,0.181384399244063
"ADARB2",0.0585757214904359,0.237215650400072
"ADAT1",0.0388281995279852,0.203508694855139
"ADAT3",0.061097974840249,0.257875285902717
"ADC",0.0628468024826902,0.226850796850182
"ADCK1",0.0405045773871251,0.176850384597475
"ADCK2",0.0259702442235449,0.164885055413663
"ADCK4",0.061877082762236,0.219258892665677
"ADCK5",0.0550478917774718,0.182318099298267
"ADCY1",0.0557282148113482,0.212485886126645
"ADCY2",0.0630465973322591,0.186222116208786
"ADCY3",0.0215385502207984,0.174295316087314
"ADCY4",0.0333828990899078,0.231351583815715
"ADCY5",0.0720012350150323,0.254252262658823
"ADCY6",0.0255815468437696,0.176962540680991
"ADCY7",0.0448198961335417,0.216733970436112
"ADCY8",0.033387387799528,0.297691465726397
"ADCY9",0.0554294479287896,0.211461748084215
"ADCYAP1",0.0617952760956378,0.264904658246443
"ADCYAP1R1",0.0419868450300874,0.274697301271751
"ADD1",0.0217704915397468,0.107373054396543
"ADD2",0.0223343945404587,0.176134209172103
"ADD3",0.0480408853463753,0.19065603037866
"ADFP",0.0262081985566859,0.231314155102434
"ADH1A",0.0204068517346649,0.203486382672508
"ADH1B",0.0416595836981644,0.356902236187769
"ADH1C",0.0479456261013914,0.284840221546435
"ADH4",0.0325878197782384,0.218164059556933
"ADH5",0.0344703711446616,0.172362208316867
"ADH6",0.055522813544028,0.236357395690305
"ADH7",0.0352692178604196,0.288436377424412
"ADHFE1",0.032183792173962,0.213925320365772
"ADI1",0.0940173285980767,0.328048137811413
"ADIG",0.0575149648271018,0.259911433229277
"ADIPOQ",0.0622876832717123,0.332155339420656
"ADIPOR1",0.0474942049738666,0.450613876323274
"ADIPOR2",0.0210720649430827,0.194438527973622
"ADK",0.0517394603417009,0.168741851228169
"ADM",0.0316962117657884,0.26496831490933
"ADM2",0.0566695079696202,0.192206963978044
"ADNP",0.0351485816243169,0.169454354634791
"ADNP2",0.0253224540624939,0.151264680774627
"ADO",0.0248354461502737,0.145989952290596
"ADORA1",0.0835173906360297,0.352708775957499
"ADORA2A",0.0785977663093843,0.292121691613777
"ADORA2B",0.0784472879716397,0.340465048600498
"ADORA3",0.0480240779408031,0.178325746423793
"ADPGK",0.0263209300573973,0.154023619910059
"ADPRH",0.0743917774041643,0.233102701533312
"ADPRHL1",0.0678449147555229,0.255966300183634
"ADPRHL2",0.0336895274437236,0.165010898259005
"ADRA1A",0.042942030161592,0.168725249739332
"ADRA1B",0.0833190101314175,0.338599284126998
"ADRA1D",0.0675526199095222,0.229860087261496
"ADRA2A",0.0390743256721255,0.246907646561674
"ADRA2B",0.0640781781877806,0.226128560081048
"ADRA2C",0.0432796357157352,0.206181510315451
"ADRB1",0.0783911593768791,0.319845365050733
"ADRB2",0.0306462624019329,0.213342465041798
"ADRB3",0.0710570464120953,0.286915516090364
"ADRBK1",0.0392126165758024,0.336439175982199
"ADRBK2",0.0796408376300232,0.308929117263866
"ADRM1",0.0152603482555974,0.0996978375451549
"ADSL",0.0152116183196072,0.10516889485654
"ADSS",0.0266566778031152,0.123539045298632
"ADSSL1",0.0619530401286515,0.23956560454123
"AEBP1",0.0318231965475096,0.223696086902917
"AEBP2",0.0387756942068976,0.168933211561655
"AES",0.020453235345265,0.135471806379905
"AFAP1",0.0464187289538758,0.261992557350691
"AFAP1L1",0.0311258489037248,0.198009708273347
"AFAP1L2",0.0442992038318341,0.209434525593411
"AFAR3",0.0754498130832799,0.248259747792646
"AFARP1",0.0339247555488859,0.207805109581175
"AFF1",0.0489695725203915,0.1792259269602
"AFF2",0.084214912178431,0.290370500644356
"AFF3",0.0425089741976591,0.271570128518774
"AFF4",0.0401707488153671,0.206999466601588
"AFG3L1",0.0383707570392654,0.16230293232397
"AFG3L2",0.0248045551363203,0.169374099225267
"AFM",0.0288611048233577,0.461185380158478
"AFMID",0.0512325850385251,0.22291081610631
"AFP",0.0500996872734178,0.264719003586085
"AFTPH",0.0706010378852446,0.238412288508027
"AGA",0.0396580351699357,0.195162227369133
"AGBL1",0.0282866871884631,0.211759823336447
"AGBL2",0.0310705972119742,0.287173371045027
"AGBL3",0.0274715015546662,0.328041643169766
"AGBL4",0.0379646644071225,0.340571358081201
"AGBL5",0.029236543327311,0.113482764989949
"AGC1",0.0568927471527402,0.279155132221784
"AGER",0.0484079165417327,0.214711154006062
"AGGF1",0.0223326370570926,0.094799904862869
"AGK",0.0225291796842954,0.127891333966708
"AGL",0.0282790237376196,0.134999351364189
"AGMAT",0.0370493432080888,0.251746702379138
"AGPAT1",0.0330880620664005,0.236111831486122
"AGPAT2",0.0267787845512147,0.226962753545696
"AGPAT3",0.0740745469169273,0.23357987593994
"AGPAT4",0.0312126863093887,0.188532595463285
"AGPAT5",0.0601059203920618,0.198589441428023
"AGPAT6",0.0800613069788086,0.289497680409446
"AGPAT7",0.0753755283743623,0.251143894668397
"AGPAT9",0.11583521643416,0.87149018633436
"AGPS",0.0269303468672827,0.150318357041013
"AGR2",0.0772825619544066,0.266204887119253
"AGR3",0.0337736921023621,0.189961638327108
"AGRN",0.0359616438536532,0.175818121978346
"AGRP",0.0356843746657726,0.20090263460762
"AGT",0.144970788095502,0.751757625869903
"AGTPBP1",0.0293752742711562,0.167767614240794
"AGTR1",0.0301861326401839,0.209037280347178
"AGTR2",0.080073751264281,0.273931829145772
"AGTRAP",0.0403540021863974,0.158306204714005
"AGTRL1",0.0452808167744046,0.332265658891506
"AGXT",0.0635180380714011,0.24408029010413
"AGXT2",0.0290377078469332,0.248764110445139
"AGXT2L1",0.0275566356460124,0.185526873953092
"AGXT2L2",0.0288795236032581,0.129302970481081
"AHCTF1",0.0341122118120073,0.197983621481986
"AHCY",0.0240505536246355,0.174114243471268
"AHCYL1",0.0128364432252906,0.101123494257399
"AHCYL2",0.0330896310144342,0.165249288105789
"AHDC1",0.058665990120807,0.192626954091027
"AHI1",0.0397563559376052,0.209404377110619
"AHNAK",0.0403684204981895,0.247974936451559
"AHR",0.025201966419508,0.165797709910571
"AHRR",0.0549480942273976,0.31050803219551
"AHSA1",0.0221275346380538,0.135986233975405
"AHSA2",0.0515096154073415,0.279363666037225
"AHSG",0.0721035635264222,0.239928010888181
"AICDA",0.0490342442889337,0.308299533548599
"AIF1",0.067569247527031,0.416457306887075
"AIFM1",0.037436945661791,0.159946233781473
"AIFM2",0.0321516639787917,0.194871957358733
"AIFM3",0.0821140500128446,0.27250049748655
"AIG1",0.0255027809924461,0.160391404417819
"AIM1",0.0478886394036289,0.19022317101644
"AIM1L",0.0207312929679718,0.170046259401003
"AIM2",0.0570393142173313,0.293253111498141
"AIP",0.0203701771830586,0.136970166840124
"AIPL1",0.0278994689685802,0.18860563814422
"AIRE",0.0395450767467725,0.216597050744551
"AJAP1",0.043507058710065,0.224146769426656
"AK1",0.0356897721081598,0.181786577496418
"AK2",0.0365382294093162,0.253674128966365
"AK3",0.0147163237370221,0.126153280659805
"AK3L1",0.060123211109136,0.287560820190819
"AK5",0.0209932439531986,0.200743069420405
"AK7",0.0543357257141468,0.339862314063493
"AKAP1",0.047413824409775,0.260776275698295
"AKAP10",0.0532965968428798,0.195941066255427
"AKAP11",0.0592134016981701,0.224707752228971
"AKAP12",0.0442491511968208,0.228343098992786
"AKAP13",0.0379566806985832,0.20481809478726
"AKAP14",0.0204852382432575,0.196569049494847
"AKAP2",0.0541843908279917,0.176417007634584
"AKAP3",0.0666144745006634,0.221849274321342
"AKAP4",0.0336337259059157,0.1947606220688
"AKAP5",0.0567243205460099,0.274102310938701
"AKAP6",0.0387189474570229,0.315569452872552
"AKAP7",0.0594511967029798,0.298254844862547
"AKAP8",0.0220063166009242,0.134535935125587
"AKAP8L",0.0398428654810015,0.172566843413501
"AKAP9",0.0381641753732537,0.190797581593004
"AKNA",0.0418328901385044,0.281402437204396
"AKR1A1",0.0137136207632062,0.111992026897089
"AKR1B1",0.0211651042888708,0.153955489190896
"AKR1B10",0.0499092976558542,0.296897500201685
"AKR1C1",0.0382535842160673,0.336043274591249
"AKR1C2",0.0456506730436444,0.240738516349999
"AKR1C3",0.0308149859752891,0.262726929034907
"AKR1C4",0.0196572114565346,0.184737876398745
"AKR1CL1",0.0591739025075903,0.24656335573289
"AKR1CL2",0.0570141386534899,0.25677189950469
"AKR1D1",0.0110014356275036,0.0977487313819533
"AKR7A2",0.0198580021725535,0.159416191686283
"AKR7A3",0.0204955041859175,0.168517774944582
"AKT1",0.0158582634503639,0.120498419723887
"AKT1S1",0.0647307752046239,0.207185365934139
"AKT2",0.0800406449572978,0.265526561707835
"AKT3",0.0277464637245247,0.159776134027615
"AKTIP",0.0243370412104553,0.10575686684995
"ALAD",0.0709441965486958,0.274588958644221
"ALAS1",0.0608525596726621,0.205991917086861
"ALAS2",0.14049073045756,0.817735119793878
"ALB",0.0273714579118194,0.199400088461737
"ALCAM",0.143184372097148,0.770886615197743
"ALDH16A1",0.0452487956623462,0.190718826373455
"ALDH18A1",0.034119299271957,0.209941635706559
"ALDH1A1",0.03546689006284,0.263210050710118
"ALDH1A2",0.0654065377908413,0.328835255477884
"ALDH1A3",0.0812444420863765,0.570984023247269
"ALDH1B1",0.0544271596986011,0.227689272412552
"ALDH1L1",0.0691126096702061,0.513074977473171
"ALDH1L2",0.0448883994885035,0.186321097839409
"ALDH2",0.0182020266375361,0.166240421979071
"ALDH3A1",0.0552406672407254,0.320453933600015
"ALDH3A2",0.0218624280795367,0.180388247098406
"ALDH3B1",0.0519560857774629,0.304226233057845
"ALDH3B2",0.0281220049272314,0.195940485450587
"ALDH4A1",0.0482161689833514,0.253209484086818
"ALDH5A1",0.0442071323630491,0.184758393707928
"ALDH6A1",0.0566462264673227,0.348888370890326
"ALDH7A1",0.0207543396455639,0.146591601581662
"ALDH8A1",0.0325747159379965,0.2215695291928
"ALDH9A1",0.0160095651344064,0.155848534355172
"ALDOA",0.0208876412342009,0.148332834316412
"ALDOB",0.0671188226503956,0.244461216909948
"ALDOC",0.0384507051816744,0.337796494406796
"ALG1",0.0753057973239589,0.255406774868434
"ALG10B",0.041696234370069,0.188046455490393
"ALG11",0.0707309353715223,0.251090091375108
"ALG12",0.0658676257982909,0.209068034525223
"ALG13",0.0246373262602684,0.148315053101091
"ALG14",0.0327685555376456,0.165239681100594
"ALG2",0.0339665342408927,0.147278990122707
"ALG3",0.0179596371330908,0.133169443655324
"ALG5",0.0298925827657911,0.181622090151542
"ALG6",0.0262101928986847,0.141248503917301
"ALG8",0.0231549725115247,0.139496926741801
"ALG9",0.0229462951716917,0.154678405680139
"ALK",0.0646929694582758,0.259301397515278
"ALKBH1",0.0346446534018814,0.135562594687058
"ALKBH2",0.0335085676628209,0.16599757870001
"ALKBH3",0.0233173102968208,0.144623075337641
"ALKBH4",0.0643870011710137,0.20918254337053
"ALKBH5",0.00963063656547405,0.0856842267803619
"ALKBH6",0.0248879415983657,0.128346765129541
"ALKBH7",0.0284400373118579,0.16092162342215
"ALKBH8",0.0548471429795532,0.189656729112674
"ALLC",0.0276599451360458,0.217836964535374
"ALMS1",0.0592712929074276,0.211950945398295
"ALOX12",0.119684531971638,0.696265625427444
"ALOX12B",0.0461478034072921,0.333420450060559
"ALOX12P2",0.0215214559154368,0.189497008051744
"ALOX15",0.0266944745487348,0.171151477548463
"ALOX15B",0.0363738329004443,0.22685306583685
"ALOX5",0.0419355178553561,0.255500346170253
"ALOX5AP",0.0569682668946986,0.452897713669864
"ALOXE3",0.0456154379852369,0.24150472334602
"ALPI",0.104006075154184,0.382206988079828
"ALPK1",0.0445615366248312,0.219331373358681
"ALPK2",0.110008578303533,0.406722341547655
"ALPK3",0.101866993842069,0.398623659221424
"ALPL",0.0778447468549856,0.535777684660059
"ALPP",0.022849417017,0.194621041796078
"ALPPL2",0.0913959391708101,0.314632121270237
"ALS2",0.0211860975030141,0.129931153922872
"ALS2CL",0.0478502427456207,0.2148037137016
"ALS2CR11",0.0315266762368819,0.265561171752245
"ALS2CR12",0.0636839632360039,0.381454749831515
"ALS2CR13",0.026293512582098,0.175099923610533
"ALS2CR14",0.0336445639949449,0.196407483549156
"ALS2CR16",0.0665562592702941,0.209929221358325
"ALS2CR2",0.0418025145341723,0.358151382366592
"ALS2CR4",0.0286363710519468,0.167125102573202
"ALS2CR8",0.0657515514952237,0.225956284061459
"ALX3",0.0463355773824042,0.206634185076123
"ALX4",0.0391467226906769,0.276072675597731
"AMAC1",0.0707272687483681,0.239236911929135
"AMAC1L1",0.0384211686470347,0.248119773640382
"AMAC1L2",0.0442592138037279,0.208612601147489
"AMACR",0.0614943697041824,0.21273720331754
"AMBN",0.0182575864993142,0.153751045112407
"AMBP",0.0463752227047145,0.20238055127657
"AMBRA1",0.0676377255131544,0.269553369487556
"AMD1",0.0322967485532841,0.178799967702064
"AMDHD1",0.0691689546559485,0.254331751337533
"AMDHD2",0.0558229686940232,0.198944597521183
"AMELX",0.0303938523781947,0.30932456472315
"AMELY",0.0423725685044476,0.242182619903045
"AMFR",0.0346187413540589,0.229850554340725
"AMH",0.0396528894225144,0.258305962823631
"AMHR2",0.0546392068443407,0.308257148657774
"AMICA1",0.131186044893541,0.899515221784102
"AMIGO1",0.0659969384403476,0.203210545032983
"AMIGO2",0.0622498065563124,0.209548269047524
"AMIGO3",0.0466440287513222,0.242192983128284
"AMMECR1",0.0563567508439265,0.218783313154463
"AMMECR1L",0.0379007442234853,0.203522684142098
"AMN",0.0370716441486669,0.265506309437577
"AMN1",0.0658972820942867,0.222219534178587
"AMOT",0.0501012166355782,0.290853636560841
"AMOTL1",0.0441525378888282,0.214872919407641
"AMOTL2",0.0809115156092369,0.298106782614037
"AMPD1",0.0318891913485334,0.272298618590618
"AMPD2",0.0368859199479867,0.220193066718999
"AMPD3",0.0225660963446188,0.156225032359385
"AMPH",0.0488603009420097,0.42279133323658
"AMT",0.0465240057552829,0.244627464899109
"AMTN",0.0339391068950175,0.273259918120405
"AMY1A",0.0268239248572302,0.219892481504793
"AMY1B",0.0667754825079546,0.227999130465292
"AMY1C",0.0265600463082197,0.226426209332802
"AMY2A",0.0351205117883657,0.183316328245725
"AMY2B",0.0692725695637262,0.248226200865768
"AMZ1",0.0335307297331943,0.229303474631318
"AMZ2",0.0214625024488198,0.12766131395612
"ANAPC1",0.0474282561597997,0.207726560913345
"ANAPC10",0.0195841722817768,0.122753395744006
