"X","medianGPL1261","medianGPL6246","medianGPL6887","medianGPL6885","medianGPL16570"
"2810030D12Rik",0.0990616780859724,NA,NA,NA,0.0335476922723288
"2810030E01Rik",NA,NA,0.0119553155367625,0.0602891452907858,0.0429244349618283
"2810031B20Rik",NA,NA,0.015698739907821,NA,NA
"2810031J10Rik",NA,NA,0.0149388530572424,NA,NA
"2810032E02Rik",NA,NA,0.022792420411594,NA,NA
"2810032G03Rik",0.133318191552887,0.0421360186200255,0.0330502146083094,NA,0.054370674500921
"2810035J02Rik",NA,NA,0.0289968222135065,NA,NA
"2810036L13Rik",NA,NA,NA,0.101879876501195,NA
"2810037C03Rik",NA,NA,NA,0.0875536484837377,NA
"2810037C14Rik",NA,NA,NA,0.0999165717312027,NA
"2810037O22Rik",0.102416975093904,NA,0.0126855066366561,NA,NA
"2810038K19Rik",NA,NA,NA,0.0814945862489574,NA
"2810038L03Rik",0.0744095337873352,NA,0.0124356715287067,NA,NA
"2810039B14Rik",0.0685286953392892,0.0179522739346862,0.0180996022972926,NA,0.0317496846244971
"2810039F03Rik",NA,NA,NA,0.0571472889890472,NA
"2810040C05Rik",0.105693786226524,NA,NA,NA,NA
"2810043G13Rik",NA,NA,0.0302181483090405,NA,NA
"2810043G22Rik",NA,NA,0.010260549367035,NA,NA
"2810043O03Rik",0.119884079569764,NA,NA,NA,NA
"2810046L04Rik",NA,NA,0.0188417041687301,0.0980425082780185,0.0239989125660148
"2810046M22Rik",NA,NA,0.0279282876096962,0.0884870527489054,NA
"2810046O15Rik",NA,NA,0.0158555874710768,NA,NA
"2810047C21Rik",NA,NA,0.0130258367883997,NA,NA
"2810047C21Rik1",0.0877699247307879,0.0246226429953623,NA,NA,0.0718788323993021
"2810047J09Rik",0.0501285221251251,NA,NA,NA,NA
"2810047L02Rik",NA,NA,0.0171146804548483,0.0252513096888245,NA
"2810048G06Rik",NA,NA,0.0148928110114442,NA,NA
"2810048G17Rik",NA,NA,0.0149342250479526,0.0419944843652224,NA
"2810049C16Rik",NA,NA,0.0236587965525437,NA,NA
"2810049E08Rik",0.0746546561294257,NA,NA,NA,0.0469413450805805
"2810050O03Rik",NA,NA,0.0282562614334587,NA,NA
"2810051F02Rik",NA,NA,0.0159906809035668,NA,NA
"2810052M02Rik",NA,NA,NA,0.0354636856356797,NA
"2810055E05Rik",NA,NA,NA,0.0632274332699341,NA
"2810055F11Rik",NA,NA,0.0456901709769725,0.106679783795626,0.0280546768423233
"2810055G20Rik",0.124934969766107,0.0432835933973315,0.0172195404878824,NA,0.052369198391638
"2810401C16Rik",NA,NA,0.0139519725681914,NA,NA
"2810402A17Rik",NA,NA,0.012644737312309,0.0518608219232764,NA
"2810402E24Rik",NA,NA,0.0264197740306887,NA,0.0263682964028245
"2810402K13Rik",NA,NA,0.0286640377169874,NA,NA
"2810403A07Rik",0.0996626428810138,0.0106413872254447,0.0262998713229669,0.0792509265735183,0.0169895095697068
"2810403D21Rik",0.0710435245699672,NA,NA,NA,0.0421765489002025
"2810403D23Rik",NA,NA,0.0139889365054907,NA,NA
"2810403G07Rik",0.059795125255402,NA,NA,NA,NA
"2810403G11Rik",NA,NA,0.0155085865726177,NA,NA
"2810403P18Rik",NA,NA,NA,0.0655318902232715,NA
"2810404F17Rik",0.0954810968359155,NA,NA,NA,0.0494437856653764
"2810404F18Rik",NA,NA,NA,0.0632561701211637,NA
"2810404I24Rik",0.0590177055534976,NA,NA,NA,NA
"2810404M03Rik",0.0773303393299495,NA,NA,NA,0.0359573246994019
"2810404O06Rik",NA,NA,0.0211578881841372,NA,NA
"2810405F04Rik",NA,NA,0.0198200862888535,NA,NA
"2810405F15Rik",NA,NA,NA,NA,0.0384643521505732
"2810405F17Rik",0.0759937180090233,NA,NA,NA,NA
"2810405F18Rik",NA,NA,NA,0.110068738766003,NA
"2810405I11Rik",NA,NA,0.0153818657630677,0.0816428300643944,NA
"2810405J04Rik",NA,NA,0.0193730609389034,0.0613340932559935,NA
"2810405J23Rik",NA,NA,0.0310183230643375,NA,NA
"2810405K02Rik",NA,NA,0.0454758980037226,0.257497435183702,0.0339712622980813
"2810405K07Rik",NA,NA,0.0277695423423152,NA,NA
"2810405N18Rik",NA,NA,0.0141713495818874,NA,NA
"2810406K13Rik",NA,NA,0.015980171308953,NA,NA
"2810407A14Rik",NA,0.0398319541802695,0.0212117175658619,NA,NA
"2810407C02Rik",NA,NA,0.0208273682551147,NA,0.0106747675492766
"2810407K09Rik",NA,NA,NA,0.0805931951764221,NA
"2810407L07Rik",NA,NA,0.0166600348275438,NA,NA
"2810408A11Rik",0.0702762526443379,0.0425373916812209,0.0121497996922482,0.0646820157254534,0.0344263899061531
"2810408B13Rik",0.0701369178789819,NA,0.0140512079895255,NA,0.0420431867313247
"2810408E11Rik",NA,NA,NA,0.0593441728847267,NA
"2810408I11Rik",0.105565118637103,NA,NA,NA,NA
"2810408M09Rik",0.0501124420135066,0.022780526800944,0.0165841903730325,0.0600346072347447,0.0285009782371232
"2810408P10Rik",NA,NA,0.0205952271230899,NA,NA
"2810409C01Rik",NA,NA,0.0184727042985163,NA,NA
"2810409H07Rik",NA,NA,NA,0.110727354371768,NA
"2810409K11Rik",NA,NA,0.0116887726965507,NA,NA
"2810409M01Rik",NA,NA,0.0323367944056755,NA,NA
"2810410A03Rik",NA,NA,0.0231055841313076,NA,NA
"2810410C14Rik",NA,NA,0.012790793856523,0.0478429274663544,NA
"2810410D24Rik",NA,NA,0.0321183239830955,NA,NA
"2810410L24Rik",0.0996503945174078,0.0250743173513828,0.0279684752994471,NA,0.0532263200694388
"2810410M20Rik",NA,NA,0.0268411485128521,0.108576191897531,NA
"2810410P21Rik",0.0669438602994424,NA,NA,NA,NA
"2810410P22Rik",NA,NA,0.0243275188286,0.049850748403707,NA
"2810413I22Rik",NA,NA,NA,0.0657231249871552,NA
"2810414N06Rik",0.0714432815673929,NA,NA,NA,NA
"2810416A17Rik",0.0740974252417705,NA,NA,NA,NA
"2810416G20Rik",NA,NA,0.0172613888188526,0.028517620430982,NA
"2810417D08Rik",NA,NA,NA,0.0346875073049671,NA
"2810417D19Rik",NA,NA,0.0151992541548539,NA,NA
"2810417H13Rik",0.107348449406961,0.0366832023256208,0.0645222699429193,0.10095479186284,0.0451188492499545
"2810417J12Rik",NA,NA,NA,0.10064195080724,NA
"2810417K24Rik",NA,NA,0.0206287107310528,NA,NA
"2810417M05Rik",NA,NA,NA,0.0726001204898535,NA
"2810421E14Rik",0.0522024047901496,NA,NA,NA,NA
"2810422B04Rik",NA,NA,NA,0.128911108588638,NA
"2810422J05Rik",NA,NA,0.0307067516331138,NA,0.0264345246562431
"2810422O20Rik",NA,NA,0.0252991887406029,0.0612892329601792,0.0346794959292293
"2810423A18Rik",NA,NA,0.0179949914015297,NA,NA
"2810423E13Rik",NA,NA,NA,0.163152460590425,NA
"2810423O19Rik",NA,NA,0.0219728215202338,0.0527270863787384,NA
"2810425M01Rik",NA,NA,NA,NA,0.0288469911339487
"2810425O13Rik",NA,NA,0.0160462193038922,NA,NA
"2810426N06Rik",NA,NA,0.00973468586480448,0.0482959463946009,NA
"2810426P10Rik",NA,NA,0.0324483224470897,NA,NA
"2810427A07Rik",0.12614748931103,NA,NA,NA,NA
"2810427I04Rik",NA,NA,NA,0.0758532776704223,NA
"2810428C21Rik",NA,NA,NA,0.0832101269555341,NA
"2810428I15Rik",0.121557110927269,0.0313777905825057,0.0363293908349777,0.12882350077672,0.0366719709356303
"2810428J06Rik",0.0884738796139034,NA,0.0147524445195696,NA,NA
"2810428M05Rik",NA,NA,0.0150109369865288,NA,NA
"2810429I04Rik",0.0585380046332541,NA,0.00905629855269572,NA,0.0380014708367369
"2810429K17Rik",NA,NA,NA,0.052777405088693,NA
"2810429O05Rik",NA,NA,0.013297739639813,NA,NA
"2810430B18Rik",NA,NA,0.0199077598739574,NA,NA
"2810430I11Rik",0.0738065387730346,NA,NA,NA,0.0373358075834834
"2810430M08Rik",NA,NA,NA,0.0994435822863227,NA
"2810430P21Rik",NA,NA,0.0219487371952968,NA,NA
"2810432D09Rik",NA,NA,0.021655272608824,0.116560445078417,0.029597779018516
"2810432L12Rik",NA,NA,0.0167350930703039,0.0591945966284771,NA
"2810433D01Rik",0.103172509446276,NA,0.0145688002248625,NA,0.0378547800705784
"2810433K01Rik",NA,NA,0.0119936277635011,0.0272307703537882,NA
"2810436B12Rik",NA,NA,0.0178359976228751,NA,NA
"2810437L13Rik",NA,NA,NA,0.121472888981366,NA
"2810438F06Rik",NA,NA,0.0147320641368406,NA,NA
"2810439F02Rik",NA,NA,0.0416074828632299,0.132881051044322,NA
"2810439K08Rik",NA,NA,NA,0.106685399969612,NA
"2810439M11Rik",NA,NA,NA,0.0747054976031741,NA
"2810440D03Rik",NA,NA,0.0187225988386534,NA,NA
"2810440J20Rik",NA,NA,0.0184130330716275,NA,NA
"2810440N09Rik",NA,NA,0.0157216294333296,NA,NA
"2810441C07Rik",NA,NA,NA,0.0548131904047783,NA
"2810441E16Rik",NA,NA,0.022679031833674,NA,NA
"2810441K11Rik",NA,NA,0.0331802066939186,0.143541999222162,NA
"2810441O16Rik",NA,NA,NA,0.0706812538114137,NA
"2810442I21Rik",NA,NA,0.0132630586703205,NA,0.0365163879912506
"2810442N19Rik",NA,NA,NA,NA,0.0305969840913349
"2810442O16Rik",NA,NA,NA,0.20251303601868,NA
"2810446P07Rik",NA,NA,NA,0.0656260664408233,NA
"2810449G22Rik",0.0624670710778747,NA,NA,NA,NA
"2810449K13Rik",NA,NA,0.0131746100285657,NA,NA
"2810449M09Rik",NA,NA,0.0229852976142813,NA,NA
"2810450N13Rik",NA,NA,0.0127465918743616,NA,NA
"2810451K12Rik",NA,NA,0.0305426649282224,NA,NA
"2810452K22Rik",NA,NA,0.0166656709697243,0.0879330487665139,NA
"2810453H10Rik",NA,NA,0.0187289824986225,NA,NA
"2810453I06Rik",NA,NA,0.0187001982825062,0.0809060195041248,0.0209813789488043
"2810453K03Rik",NA,NA,NA,0.0885463396682417,NA
"2810453L12Rik",NA,NA,NA,0.0531355462546279,NA
"2810454F19Rik",NA,NA,0.0394389576084533,NA,NA
"2810454H06Rik",0.0863764448945336,NA,NA,NA,0.0353240542916603
"2810455B08Rik",0.0949990389198271,NA,0.0248676412531855,NA,NA
"2810455D13Rik",0.112082122905992,NA,NA,NA,NA
"2810455F06Rik",NA,NA,0.0207171283250953,NA,NA
"2810455K09Rik",NA,NA,0.0145412127085686,NA,NA
"2810455O05Rik",0.0718248636970454,NA,NA,NA,NA
"2810457G06Rik",0.0532010317933118,NA,NA,NA,NA
"2810457I06Rik",NA,NA,NA,0.0480396987754124,NA
"2810457M08Rik",NA,NA,NA,0.0663359426650354,NA
"2810458H16Rik",NA,NA,0.0157076675571873,NA,NA
"2810459M11Rik",0.098902397776988,0.0322601667223016,0.0393858527044426,NA,0.0217907802382402
"2810465F10Rik",NA,NA,NA,0.0475493449501201,NA
"2810468K17Rik",NA,NA,NA,0.0439467722120139,NA
"2810468N07Rik",0.0713858636437767,NA,0.0156203305781848,NA,0.0382612682009666
"2810470D21Rik",NA,NA,0.0202428817898594,0.080220988466826,NA
"2810471M01Rik",0.0883242524038483,NA,NA,NA,0.0300406145567289
"2810471M23Rik",NA,NA,0.0129120830667806,0.0919468141357299,NA
"2810474C18Rik",0.0929720336207545,0.026528514096857,0.0232200880530163,NA,NA
"2810474O19Rik",0.143672803237809,0.0242182010718178,0.043931098932885,NA,0.0441237363519923
"2810475A17Rik",NA,NA,NA,0.189925050425143,NA
"2810481F14Rik",NA,NA,NA,0.078409225743738,NA
"2810482M11Rik",NA,NA,0.0127369962288616,NA,NA
"2810484G07Rik",NA,NA,0.0188857164037359,NA,NA
"2810484M10Rik",NA,NA,NA,0.0619728751968827,NA
"2810485I05Rik",NA,NA,0.0164335285508405,0.0968826208167902,NA
"2810487C13Rik",0.0606922994047109,NA,NA,NA,NA
"2810488O17Rik",NA,NA,0.0174686922191921,NA,NA
"2810489J07Rik",NA,NA,0.0123500402004186,NA,NA
"2900001A12Rik",NA,NA,0.0141409770355182,NA,NA
"2900001G08Rik",0.073295923533726,NA,NA,NA,NA
"2900001O04Rik",NA,NA,NA,0.13262680347074,NA
"2900002G04Rik",NA,NA,0.0218367468639644,NA,NA
"2900002H16Rik",NA,NA,NA,0.10362142981726,NA
"2900002J02Rik",0.108510700850389,NA,NA,NA,NA
"2900002K06Rik",NA,NA,NA,NA,0.0367484656291353
"2900003A17Rik",NA,NA,0.0177657386681348,NA,NA
"2900005I04Rik",0.058758444775446,NA,0.0173991619195674,NA,NA
"2900005J15Rik",0.0912854736430468,0.0223787459354374,0.0209656665862323,NA,0.0285199123589358
"2900006A08Rik",NA,NA,0.0275137483098033,NA,NA
"2900006B11Rik",0.0590308350130394,NA,NA,NA,NA
"2900006F19Rik",NA,NA,0.014965832019124,NA,NA
"2900006K08Rik",NA,NA,0.0179166402087811,0.0950392202408044,0.0597527837530149
"2900006N09Rik",NA,NA,0.01111108469444,NA,NA
"2900008C10Rik",0.058765339105602,NA,NA,NA,NA
"2900009I07Rik",NA,NA,0.0132469037497963,0.063204933978616,NA
"2900009J06Rik",0.0728505324840472,NA,0.0181573508299888,NA,0.0307469033742645
"2900010D03Rik",NA,NA,NA,0.0998118058710442,NA
"2900010J23Rik",NA,NA,0.0139112898175269,0.0853707385048378,NA
"2900010M23Rik",NA,NA,0.0194698938357382,0.123604176419272,0.0331079419058244
"2900011F02Rik",0.0533685177832096,NA,NA,NA,NA
"2900011G08Rik",0.0857670689136665,NA,NA,NA,NA
"2900011L18Rik",0.0849807282773479,NA,0.0381844364036834,NA,NA
"2900011O08Rik",0.0680992619687845,0.0190052690430348,0.0109996843090533,0.0411990585063844,NA
"2900012M01Rik",0.105884532764823,NA,NA,NA,NA
"2900016B01Rik",NA,NA,0.0456862174395506,NA,NA
"2900016D05Rik",NA,NA,NA,0.0673019705602335,NA
"2900016G23Rik",NA,NA,0.0183402845396364,NA,NA
"2900016J09Rik",NA,NA,0.0202602558901499,NA,NA
"2900016J10Rik",0.085189829432218,NA,NA,NA,NA
"2900017F05Rik",0.069274814780052,NA,0.0190962871516872,NA,NA
"2900018E21Rik",0.0652762452059852,NA,NA,NA,NA
"2900018N21Rik",0.0807411412347148,NA,NA,NA,NA
"2900019E01Rik",0.0904000883557139,NA,NA,NA,NA
"2900019M05Rik",NA,NA,0.0145958754912093,NA,NA
"2900022B07Rik",0.0524524848637526,NA,NA,NA,NA
"2900022M07Rik",0.0776796715258679,NA,NA,NA,NA
"2900024C23Rik",NA,NA,0.0153910392212576,0.0764113599333613,NA
"2900024F02Rik",NA,NA,0.0123133559846942,NA,NA
"2900024I21Rik",0.048132950892619,NA,NA,NA,NA
"2900024J01Rik",0.0907516852914702,NA,NA,NA,NA
"2900024O10Rik",NA,NA,0.0190155484491553,0.119147778212932,NA
"2900026A02Rik",0.0732244673460507,0.0165796304558682,0.015567844828744,0.0424858917772692,0.0356740973382028
"2900026H06Rik",NA,NA,NA,0.120186308504718,NA
"2900027G03Rik",NA,NA,0.025184268479984,NA,NA
"2900027M19Rik",0.0734816471066962,NA,0.0132857807720768,NA,NA
"2900034C19Rik",0.0615070844922248,NA,NA,NA,NA
"2900035I09Rik",0.0762727155995881,NA,NA,NA,NA
"2900037O03Rik",NA,NA,0.0189351868244438,NA,NA
"2900037P16Rik",NA,NA,0.0212253297671571,NA,NA
"2900040J22Rik",0.0591663054239873,NA,NA,NA,NA
"2900041A09Rik",NA,NA,NA,0.117680440125483,NA
"2900041A11Rik",NA,NA,0.0111187559504904,NA,NA
"2900041M22Rik",0.0685112846750165,0.0311251692515038,0.0145164183953148,NA,0.0415091049181316
"2900042B11Rik",NA,NA,0.0118145966929088,NA,NA
"2900042E01Rik",NA,NA,NA,0.0426658873947369,NA
"2900042E19Rik",0.0931850436672079,NA,NA,NA,NA
"2900045G02Rik",NA,NA,0.040827649615611,NA,NA
"2900045N06Rik",NA,NA,NA,0.108346469986852,NA
"2900046B09Rik",0.0774682422788952,NA,NA,NA,NA
"2900046D03Rik",0.115330614703715,NA,NA,NA,NA
"2900046F13Rik",0.109250341782671,NA,NA,NA,NA
"2900046G09Rik",NA,NA,NA,0.124219351905077,NA
"2900046L07Rik",0.0676756276941778,NA,NA,NA,NA
"2900052L18Rik",0.0657830604949179,0.03092242278498,NA,NA,NA
"2900052M09Rik",NA,NA,0.0131251233145552,NA,NA
"2900052N01Rik",0.086805119327722,NA,0.0113575972245734,NA,0.0435825523763854
"2900052P03Rik",NA,NA,0.0147755191776085,NA,NA
"2900053A13Rik",NA,NA,NA,NA,0.0317245952732258
"2900054C01Rik",0.128149469734014,NA,0.0204898756442999,NA,NA
"2900054J07Rik",NA,NA,0.0114810882833418,NA,NA
"2900054P12Rik",NA,NA,NA,0.0465975180726081,NA
"2900055D14Rik",NA,NA,NA,0.0682707558409879,NA
"2900055J20Rik",0.0832466636662698,0.0332407713660006,0.0157928630811207,NA,0.0379194777119768
"2900056L01Rik",0.0568168317552278,NA,NA,NA,NA
"2900056M07Rik",NA,NA,0.0123817738139085,NA,NA
"2900056M20Rik",NA,NA,0.0177718303702316,NA,0.0436490515508452
"2900057B20Rik",0.0562954404007742,NA,NA,NA,0.0283772039289107
"2900057C01Rik",0.0485702978924284,NA,NA,NA,NA
"2900057D21Rik",NA,NA,0.0208830066643583,0.105089285464919,NA
"2900057H02Rik",0.113637438137666,NA,NA,NA,NA
"2900057K09Rik",NA,NA,0.0180903749108504,NA,NA
"2900058M19Rik",NA,NA,0.0211682195420021,NA,NA
"2900060B14Rik",NA,0.0341576918211509,0.0714147691854111,NA,0.0254715605499718
"2900060F21Rik",NA,NA,0.011696401747438,NA,NA
"2900060K15Rik",0.0453501853329979,NA,NA,NA,NA
"2900060M06Rik",NA,NA,0.016543280586265,NA,NA
"2900060N12Rik",0.0310192678857439,NA,0.0227835493633684,NA,NA
"2900060P06Rik",NA,NA,0.0388454619361715,NA,NA
"2900062L11Rik",NA,NA,0.0272801031700855,NA,NA
"2900064A13Rik",NA,NA,0.0301471143210066,0.144005293989507,0.025311342817178
"2900064B16Rik",0.0683311647465256,NA,NA,NA,NA
"2900064B18Rik",0.147010555546662,NA,NA,NA,NA
"2900064F13Rik",0.0553782530107984,NA,NA,NA,NA
"2900064K03Rik",0.0581391337397203,NA,NA,NA,NA
"2900069G24Rik",0.0423234876633578,NA,NA,NA,NA
"2900070E19Rik",NA,NA,NA,0.0729181592623776,NA
"2900072G11Rik",0.0944253246815046,NA,NA,NA,NA
"2900072M03Rik",NA,NA,0.0164393168738207,NA,NA
"2900072N19Rik",NA,NA,NA,NA,0.046347981816437
"2900073C17Rik",0.0830509354428297,NA,NA,NA,NA
"2900073G15Rik",NA,NA,0.0276946366071437,0.136950778622164,NA
"2900073H19Rik",NA,NA,NA,0.0700594515564633,NA
"2900074L10Rik",NA,NA,0.0129284906251017,NA,NA
"2900075B16Rik",NA,NA,0.0145701903176978,NA,NA
"2900075N08Rik",0.0509547944764054,NA,NA,NA,NA
"2900076A07Rik",0.0843047308884971,NA,NA,NA,0.022187475275469
"2900076A13Rik",0.0893257426534081,NA,NA,NA,NA
"2900078I11Rik",0.0646002108850005,NA,NA,NA,NA
"2900079G21Rik",0.0623674655627804,NA,NA,NA,NA
"2900079J23Rik",NA,NA,0.023308032990766,NA,NA
"2900083I11Rik",NA,NA,0.0100644566177722,NA,NA
"2900084M01Rik",NA,NA,0.0101001496559558,NA,NA
"2900084O13Rik",0.0915521027404567,NA,NA,NA,NA
"2900089I03Rik",NA,NA,0.0134627680468885,NA,NA
"2900090M10Rik",NA,NA,0.0114341084715028,NA,NA
"2900092C05Rik",0.0705513916296573,0.0294006902948704,0.0198022828883213,0.0559239599450663,0.0450685513757833
"2900092D14Rik",0.0825437510177259,NA,NA,NA,0.0433402403084744
"2900092E17Rik",NA,NA,NA,NA,0.0236886122601552
"2900092N22Rik",0.0540622217650139,NA,NA,NA,NA
"2900093B09Rik",NA,NA,NA,0.157399980919751,NA
"2900093E15Rik",NA,NA,0.0227527857843033,NA,NA
"2900093K20Rik",0.0675887941404072,NA,0.0263410740928117,NA,NA
"2900093L17Rik",NA,NA,NA,NA,0.0571932793900469
"2900097C17Rik",0.0751790476531835,0.0136816516075867,0.0200590182754708,NA,0.0175865652038859
"3-Sep",NA,NA,NA,0.05519912126826,NA
"3000002C10Rik",0.076395265239964,0.022372887703512,NA,NA,0.0427595912910088
"3000002G13Rik",NA,NA,NA,0.0582507707109124,NA
"3000003F02Rik",NA,NA,NA,0.126255458658776,NA
"3000003G13Rik",NA,NA,0.0398237029103844,NA,NA
"3000004C01Rik",NA,NA,0.0241012522258617,0.0587730384275778,NA
"3000004N20Rik",NA,NA,NA,0.0497681860969555,NA
"3010001F23Rik",0.0813963434404827,NA,NA,NA,0.0334757755911465
"3010001K23Rik",NA,NA,0.0112401478003732,0.0681783225352388,NA
"3010002I12Rik",NA,NA,0.0120767981856817,NA,NA
"3010002L02Rik",NA,NA,0.0165981731840906,NA,NA
"3010003L21Rik",0.070709270502051,0.0326625660431369,0.0288770560874245,0.103195774044388,0.0373755033801033
"3010015F07Rik",NA,NA,0.016339164705281,NA,NA
"3010015K02Rik",NA,NA,0.0290312689630657,NA,NA
"3010019O03Rik",NA,NA,NA,0.0535188988913495,NA
"3010022N24Rik",NA,NA,0.0149692140474236,NA,NA
"3010024O21Rik",NA,NA,0.0201280716335367,NA,NA
"3010026O09Rik",0.0683312821797154,0.0192057634609974,0.0281725069043157,0.112779494555231,0.0343142162014751
"3010027A04Rik",NA,NA,0.0189193716614018,NA,NA
"3010027C24Rik",0.0723579127244757,NA,NA,NA,0.036733544093108
"3010031K01Rik",NA,NA,0.0344679427496821,NA,NA
"3010033K07Rik",NA,NA,0.0385839258431423,NA,0.0735186643341329
"3010033P07Rik",NA,NA,NA,0.0830817000835015,NA
"3010085J16Rik",NA,0.0362751324515808,NA,NA,NA
"3021401N23Rik",0.0993805526506335,NA,NA,NA,NA
"3100002H09Rik",0.104798078088067,0.02116663231364,NA,NA,NA
"3100002H20Rik",0.0832109995104187,NA,NA,NA,NA
"3100002J23Rik",NA,NA,0.108875646808726,NA,NA
"3100003L05Rik",NA,NA,NA,NA,0.0332331693058975
"3100003L13Rik",0.105917088881688,NA,NA,NA,NA
"3100003M19Rik",0.0642324829153723,NA,0.0136862841354022,NA,NA
"3100004P22Rik",NA,NA,NA,0.0783302846018094,NA
"3110001A05Rik",NA,NA,0.0343324706368973,NA,NA
"3110001A13Rik",NA,NA,0.0431026222858732,0.175572176385745,NA
"3110001D03Rik",NA,NA,0.0166663204108864,0.0806763604151106,0.0251299584848404
"3110001E11Rik",NA,NA,0.0102016805870811,NA,NA
"3110001H15Rik",NA,NA,NA,0.0822971916190108,NA
"3110001I20Rik",NA,NA,0.0140507056441517,NA,NA
"3110001I22Rik",0.0854042867715062,0.0182183044339057,0.0153936425464606,0.0506648532762721,NA
"3110001K24Rik",NA,NA,0.0159530621421463,NA,NA
"3110001N18Rik",NA,NA,NA,0.0706307696190707,NA
"3110001O07Rik",NA,NA,0.0195259223382601,NA,NA
"3110001P07Rik",NA,NA,0.0225300017683762,NA,NA
"3110002H16Rik",0.0871880834629002,0.0242161506060336,NA,NA,0.0239714951933698
"3110002L15Rik",NA,NA,NA,0.0638668078697495,NA
"3110003A17Rik",NA,NA,0.0147022559335156,NA,0.0478387339344957
"3110003A22Rik",NA,NA,NA,0.0563561684191163,NA
"3110003L01Rik",NA,NA,0.0127255098458567,NA,NA
"3110004A20Rik",NA,NA,NA,NA,0.0567996011039597
"3110004H13Rik",NA,NA,NA,0.0971930700982185,NA
"3110004L20Rik",NA,NA,0.0190058581039405,0.0774888117230876,NA
"3110005G23Rik",NA,NA,NA,0.135168150815581,NA
"3110005L21Rik",0.100884468926888,NA,NA,NA,NA
"3110005L24Rik",0.0817979356656082,NA,NA,NA,NA
"3110006E14Rik",NA,NA,0.017088550582247,NA,NA
"3110006O06Rik",NA,NA,NA,NA,0.048454679713606
"3110006P09Rik",NA,NA,NA,0.0293828808722063,NA
"3110007F17Rik",0.0711065770330519,0.0288560318699408,0.0146750969742273,0.0584899784913564,0.0380762940046684
"3110007G05Rik",NA,NA,0.0125111560791195,NA,NA
"3110007P09Rik",NA,NA,0.0139651203746489,0.0369541683633144,NA
"3110009E18Rik",0.0711352965785025,0.0258461239569388,0.0256116251789766,0.0908414455472674,0.0299054108135399
"3110009E22Rik",NA,NA,0.0133607520530729,NA,NA
"3110009F21Rik",0.0769777771027062,NA,NA,NA,0.0208545238826361
"3110009G19Rik",NA,NA,0.0113673345514599,NA,NA
"3110009M11Rik",NA,NA,NA,NA,0.0398228675266246
"3110009N10Rik",NA,NA,0.0164685870798916,NA,NA
"3110010F15Rik",NA,NA,NA,0.0634936450390882,NA
"3110012M05Rik",NA,NA,0.0158787780964674,NA,NA
"3110013H01Rik",NA,NA,0.0405345292374149,NA,NA
"3110015C05Rik",NA,NA,NA,NA,0.0298160202298783
"3110018I06Rik",0.0699628710121303,0.03633357888865,0.0139723991868814,NA,NA
"3110018K01Rik",NA,NA,0.0284236815164916,NA,NA
"3110018K12Rik",NA,NA,NA,0.0799889205191825,NA
"3110021A11Rik",0.097167054228689,0.0207665701048287,0.0368067917511472,NA,0.0259997844599516
"3110021E02Rik",NA,NA,0.0149218858275711,NA,NA
"3110021N24Rik",0.0705272172035405,NA,0.0105437514023857,NA,0.0319186714620131
"3110023B02Rik",NA,NA,0.016673722872807,0.0674557211700921,NA
"3110023E09Rik",NA,NA,0.0372422221850424,NA,NA
"3110023G01Rik",NA,NA,0.0368016403179486,0.0288526926463901,NA
"3110024A21Rik",NA,NA,NA,0.0714027267185885,NA
"3110027N22Rik",0.146375006175014,NA,NA,NA,NA
"3110027P15Rik",NA,NA,0.0153455143189085,NA,NA
"3110030G19Rik",NA,NA,0.0126201520122126,NA,NA
"3110031B13Rik",NA,NA,NA,0.0646884616428203,NA
"3110031I02Rik",NA,NA,0.0188425131376268,NA,NA
"3110032G18Rik",NA,NA,NA,0.0823409854249413,NA
"3110033D18Rik",NA,NA,0.023401897353659,NA,NA
"3110035C09Rik",0.112104708917167,NA,NA,NA,NA
"3110035E14Rik",0.0862017540772425,0.0291825522810954,0.0102978873234395,0.0496736739193075,0.0375286797359723
"3110035F07Rik",NA,NA,0.0135669540508425,NA,NA
"3110035G12Rik",0.0689731990974895,NA,NA,NA,NA
"3110037C07Rik",0.0770883933798838,NA,NA,NA,NA
"3110037I16Rik",NA,NA,NA,0.0846205107672156,NA
"3110037L02Rik",0.104720173660443,NA,NA,NA,NA
"3110038A09Rik",0.0982428348881549,NA,NA,NA,NA
"3110038B19Rik",NA,NA,0.0220010689088946,NA,NA
"3110039C02Rik",0.0655283407918772,NA,NA,NA,NA
"3110039I08Rik",NA,NA,NA,NA,0.0438096891066788
"3110039M20Rik",0.13944228108505,NA,NA,NA,0.0420554821729367
"3110040M04Rik",0.0926528236275816,0.0242628506976631,0.0536390372396895,NA,0.0434962611812745
"3110040N11Rik",0.0772681048897434,0.0194132102037217,0.0161836048123876,0.0669536092179981,0.0207858686061475
"3110043A19Rik",NA,NA,0.0126667591377958,NA,NA
"3110043J09Rik",NA,NA,0.0130326996355415,0.0566470223002066,NA
"3110043O21Rik",0.108572694999071,0.0320581253410993,0.0369359447112668,NA,0.0310990350447136
"3110045A19Rik",0.0513045688128679,NA,NA,NA,NA
"3110045C21Rik",0.108096435296564,NA,NA,NA,0.0499068784017155
"3110045G13Rik",NA,NA,0.0184174832584494,0.0608000426066268,NA
"3110045I18Rik",NA,NA,0.0258551462135711,NA,NA
