"X","medianGPL1261","medianGPL6246","medianGPL6887","medianGPL6885","medianGPL16570"
"1110005A23Rik",NA,NA,0.0296563044860099,0.12414598529796,NA
"1110005F07Rik",NA,NA,0.0252011022441456,NA,NA
"1110006E14Rik",0.158745939607573,NA,0.0218591391031701,NA,NA
"1110006G06Rik",NA,NA,0.0303592666956431,0.107859269184986,NA
"1110006G14Rik",NA,NA,0.0366147443601341,NA,NA
"1110006I15Rik",NA,NA,NA,0.134561906641108,NA
"1110006O17Rik",NA,NA,0.0196638922812715,NA,NA
"1110006O24Rik",0.0779246277193461,0.0278185761374707,NA,NA,0.0424129481310666
"1110007A06Rik",NA,NA,NA,0.0857907387005847,NA
"1110007A13Rik",NA,NA,0.0411931422845079,0.125005217517739,NA
"1110007B02Rik",NA,NA,0.017477673799351,NA,NA
"1110007C02Rik",NA,NA,NA,0.126467022728976,NA
"1110007C05Rik",NA,NA,NA,0.127568353722696,NA
"1110007C09Rik",0.235202077020679,0.0160343131113225,0.0260137299950149,0.0849086793139869,0.0170400915814452
"1110007C24Rik",NA,NA,NA,0.109068688425022,NA
"1110007F05Rik",NA,NA,0.0226389934211873,0.116941998522086,NA
"1110007F12Rik",NA,NA,NA,0.100658418889405,NA
"1110007H17Rik",NA,NA,0.025337646251861,0.0504305084905516,NA
"1110007L15Rik",NA,NA,0.0177763732994531,0.130214948783618,NA
"1110007M04Rik",NA,NA,0.0388024359222889,0.139250087854337,NA
"1110008B24Rik",NA,NA,0.0243116992736183,NA,NA
"1110008E08Rik",0.0824760302333097,0.0297187861192477,NA,NA,NA
"1110008F13Rik",0.117503193089831,0.019837655635163,0.0293283519810952,0.175257723987038,0.0307512004837182
"1110008J03Rik",NA,NA,0.0325075826737336,0.0682713700121133,0.0299884147075923
"1110008K04Rik",NA,NA,NA,0.101285628075837,NA
"1110008L16Rik",0.0885363764154225,0.0304803006015444,0.0304777412206834,NA,0.0437180396123815
"1110008P14Rik",0.147382943356502,0.048682746298382,0.0529194535845686,0.262988959560331,0.0582084389161441
"1110011C06Rik",NA,NA,0.0269946913479401,NA,NA
"1110011D13Rik",NA,NA,NA,0.129738066194353,NA
"1110011K10Rik",NA,NA,NA,0.168894043297557,NA
"1110012D08Rik",NA,NA,0.0253679065795437,0.0901358124287057,NA
"1110012E06Rik",NA,NA,NA,0.183063864063098,NA
"1110012F10Rik",NA,NA,0.0300631505359968,NA,NA
"1110012J17Rik",NA,NA,0.0285893899014761,0.104893761488097,0.0374619079318286
"1110012L19Rik",0.131055729092067,0.0453332301007292,0.0244095158168492,0.0995080099199935,0.0334692200871653
"1110012M11Rik",NA,NA,NA,0.19956660324845,NA
"1110012N22Rik",NA,NA,0.0636108111331563,NA,NA
"1110012O05Rik",NA,NA,0.0257751972319515,NA,NA
"1110013L07Rik",NA,NA,0.0276784956724684,0.0955548877192232,NA
"1110014C03Rik",NA,NA,0.0215838520984708,NA,NA
"1110014D18Rik",NA,NA,NA,0.104488193459061,NA
"1110014J01Rik",NA,NA,NA,0.0897694691081774,NA
"1110014J17Rik",NA,NA,0.0372331456080546,NA,NA
"1110014K05Rik",NA,NA,NA,0.0779937499013326,NA
"1110014L15Rik",0.0795766194552116,NA,NA,NA,NA
"1110014L17Rik",NA,NA,NA,0.120774211041384,NA
"1110014N23Rik",NA,NA,0.0310475242878505,NA,0.0267371037161787
"1110014O20Rik",NA,NA,0.0485403660909556,NA,NA
"1110014P06Rik",NA,NA,NA,0.0553584268813126,NA
"1110015C02Rik",NA,NA,0.0230638019987852,NA,NA
"1110015K06Rik",NA,NA,NA,0.137659970149097,NA
"1110015M06Rik",NA,NA,0.0185794893437908,NA,NA
"1110015O18Rik",0.0844300152156308,NA,NA,NA,0.0579187485503437
"1110017D15Rik",0.0874340640240228,0.0278366571350259,0.0211938065666175,0.141785523704721,0.0420325782535901
"1110017F19Rik",NA,NA,0.0288442673828347,NA,0.0512105630731405
"1110017I16Rik",NA,NA,0.0194790838518531,0.101023346307065,NA
"1110017O22Rik",NA,NA,NA,0.172803217715592,NA
"1110018F16Rik",0.102349015673223,NA,NA,NA,NA
"1110018G07Rik",NA,NA,0.0296980665269962,0.155434366178735,0.0263329510739679
"1110018H23Rik",NA,NA,0.0202575373289231,NA,NA
"1110018J12Rik",NA,NA,NA,0.0571304529203575,NA
"1110018J18Rik",NA,NA,0.0250842727253097,0.126905872303051,0.0222276316437104
"1110018J23Rik",NA,NA,0.0561297849827075,NA,NA
"1110018M03Rik",NA,NA,0.0234612794886774,0.0645938727993468,NA
"1110018N20Rik",0.262886774827414,NA,0.051029951143612,NA,NA
"1110019B22Rik",0.117476671712023,NA,0.018976957665852,NA,NA
"1110019C08Rik",NA,NA,NA,0.129810719080205,NA
"1110019D14Rik",0.144470497603075,NA,NA,NA,0.0913758988902004
"1110019K23Rik",NA,NA,0.0256344127156631,0.0573147928329213,NA
"1110019L22Rik",NA,NA,NA,0.213254674663461,NA
"1110019N10Rik",NA,NA,0.030893049733753,0.0874708486352423,NA
"1110020A09Rik",NA,NA,NA,0.120360232535051,NA
"1110020A21Rik",0.141828611217311,NA,0.0182851326298776,NA,0.0453196360250942
"1110020C03Rik",NA,NA,0.0392681383343474,0.0741584637577152,NA
"1110020C13Rik",NA,NA,NA,0.132863569953301,NA
"1110020C17Rik",0.105575071576989,0.0401502043074965,0.0295480914539036,NA,0.053796689238318
"1110020G09Rik",NA,NA,0.0190573246964652,0.0653859756655842,NA
"1110020L19Rik",NA,NA,NA,0.0808183141259639,NA
"1110020M19Rik",NA,NA,NA,0.0964964920374155,NA
"1110020N13Rik",NA,NA,0.0425140899839258,NA,NA
"1110020P15Rik",NA,NA,0.0169709394598841,0.110472412142763,NA
"1110021H02Rik",NA,NA,NA,0.132096740553998,NA
"1110021J02Rik",NA,NA,0.0335421706770278,NA,0.0195335062614072
"1110021L09Rik",NA,NA,0.0544989581844015,NA,0.0854946393872339
"1110021N19Rik",NA,NA,NA,0.0847737601322063,NA
