"","GSE73108","GSE65221","GSE115645"
"ACAT2",0.027268945368784,0.152178481366305,0.112553020732751
"ACBD3",0.0207932452256672,0.177184829962067,0.224478242075684
"ACBD4",0.0572485214873047,0.14398218568774,0.0616548415825106
"ACBD5",0.0139880533843836,0.0607558555819051,0.112265308017078
"ACBD6",0.0320273046922232,0.111332315404749,0.122063240819383
"ACBD7",0.0134944033675272,0.0607956214341948,0.245454197769458
"ACCN1",0.0375216622170453,0.0509043948206801,0.112206031386617
"ACCN2",0.0725770442039598,0.122751575045021,0.17875333207186
"ACCN3",0.0220978856626224,0.0563022319563152,0.160087165487641
"ACCN4",0.0175047959157997,0.0420109634577125,0.0306165773797005
"ACCN5",0.0210664610488907,0.0787171812730039,0.088841937524386
"ACCS",0.0285213529159175,0.180183553671826,0.300192346504126
"ACCSL",0.0108988290683118,0.0535005001754845,0.153362110389633
"ACD",0.0460583642792494,0.193068026697207,0.204392382330241
"ACE",0.0171247772246675,0.0659403122749046,0.184447718563151
"ACE2",0.0790051665467987,0.120964199779414,0.131960278470404
"ACER1",0.0170558402703627,0.059960073022542,0.0145616549540676
"ACER2",0.0279076820209933,0.0944998935222742,0.0922749289281609
"ACER3",0.0675915197261969,0.208674762361579,0.281559699099809
"ACHE",0.0202219364286568,0.0793756355583362,0.15513257250933
"ACIN1",0.0334432417541627,0.160924887053986,0.302322206884631
"ACLY",0.0206784823588465,0.635536625196579,0.138675309040761
"ACMSD",0.0183796913072545,0.0721583590937987,0.144840989548396
"ACN9",0.0168671392640006,0.151589788496749,0.275438235577102
"ACO1",0.0316072628736844,0.12623023572976,0.0481314078809655
"ACO2",0.048886502289688,0.245581990289109,0.148819810721565
"ACOT1",0.027161945152495,0.274016309268509,0.155715639602895
"ACOT11",0.073456818639051,0.0584812464639882,0.105692866785943
"ACOT12",0.0186459060743724,0.0869283046103129,0.0486182554728175
"ACOT2",0.0796700177241533,0.33468218180005,0.339481022506592
"ACOT4",0.072173909726655,0.165249726288929,0.123406760157129
"ACOT6",0.0277313638535996,0.098659697671408,0.25369696355793
"ACOT7",0.0242292226319919,0.053820717426838,0.0908024172304857
"ACOT8",0.0487248842551165,0.139775197232839,0.0682787123871441
"ACOT9",0.0186742145083054,0.176348098746767,0.0772320475411003
"ACOX1",0.0191051628770579,0.139793640536523,0.144360545343495
"ACOX2",0.015928490594795,0.168018382428854,0.123306564059081
"ACOX3",0.0432021420209771,0.165360703448464,0.316699057517707
"ACOXL",0.0178876244679415,0.0662972883028257,0.174195058200761
"ACP1",0.0246297673396389,0.10411743882272,0.22558373427639
"ACP2",0.0465526336423872,0.263194297145525,0.508386498078751
"ACP5",0.0599368197534045,0.554765539319037,1.26010377908947
"ACP6",0.0505628109282008,0.195710749781706,0.0420817449002301
"ACPL2",0.0481761719698997,0.14261203538703,0.155892758846955
"ACPP",0.104123421857258,0.118550578153128,0.0887562318530996
"ACPT",0.0336590567231972,0.0911848677981539,0.118252736346201
"ACR",0.0194703456759943,0.0785024256809078,0.292393668893661
"ACRBP",0.0841532951118858,0.103993220611421,0.0171383136120752
"ACRC",0.0782761269847981,0.14354712415609,0.201065959879064
"ACRV1",0.00950911582211834,0.0810482227627223,0.176183613277428
"ACSBG1",0.0292901665246817,0.0836738822627923,0.132124831083959
"ACSBG2",0.0290293120785381,0.063403586538578,0.189175278020571
"ACSF2",0.0476517268054057,0.280470700242087,0.146321296941455
"ACSF3",0.00718661822057429,0.0690821481880063,0.172036174309457
"ACSL1",0.0161023117335858,0.238374548081813,0.0812436367025094
"ACSL3",0.0315669520498428,0.155006489259244,0.0800091040448453
"ACSL4",0.0235878224419282,0.084391379502467,0.0917172125643061
"ACSL5",0.0410983046866597,0.0784946097747514,0.253912613542196
"ACSL6",0.0121184136794101,0.0541752664869209,0.147774179846483
"ACSM1",0.0128483326454105,0.0900563725887084,0.0144513683028611
"ACSM2A",0.0247787813069928,0.0692627272334559,0.193774766053066
"ACSM2B",0.0116618435451079,0.0467024482778669,0.0714924752056469
"ACSM3",0.0533646160341927,0.0771105400248174,0.20559706139024
"ACSM4",0.0164339289266338,0.0812254069055332,0.0805422252368849
"ACSM5",0.117295905579809,0.294053283380961,0.146761812734623
"ACSS1",0.0495783508488259,0.140440273089609,0.165836976235233
"ACSS2",0.0872679476517094,0.292607925754937,0.0976899441434098
"ACSS3",0.0756598137484312,0.276280485954662,0.130994520567834
"ACTA1",0.0469539121081161,0.513760681713701,0.340228265071117
"ACTA2",0.0531666279897657,0.563655196884729,0.386625693060636
"ACTB",0.0130724240120101,0.165406968423793,0.227246803243071
"ACTBL2",0.0117018646001272,0.0676515023481176,0.0493131829623006
"ACTC1",0.0303711271026636,0.183423159649327,0.142678476046044
"ACTG1",0.0264535150427401,0.10844775034378,0.211587526878435
"ACTG2",0.20705064303184,3.0362648317536,0.301563257233871
"ACTL6A",0.0202892439599766,0.100562086011605,0.224957577839338
"ACTL6B",0.0111803597216457,0.0945542725848987,0.125615983629435
"ACTL7A",0.00829411685140815,0.0617347412530315,0.358470632013527
"ACTL7B",0.0206948835281764,0.0824667978737773,0.450255628850822
"ACTL8",0.0263115939036625,0.105645441037954,0.0418119409108945
"ACTN1",0.0273156223674976,0.229618815146231,0.300406167313732
"ACTN2",0.0228462202815362,0.0915383651214523,0.486269693753786
