"","GSE73108","GSE72158","GSE65221","GSE58559","GSE42809","GSE119717","GSE115645"
"ABL1",0.0758162555764292,0.058463693530322,0.107681263827966,0.0260571233663589,0.00274924044173285,0.0335619393889601,0.195229744535693
"ABL2",0.110504558775772,0.0346688346319589,0.140714971016372,0.0228310541707742,0.00513186789249852,NA,0.2080358142453
"ABLIM1",0.0302225452563422,0.189902500387327,0.191509327899271,0.020467123367628,0.00936989740736233,0.0360811326050237,0.301065279288723
"ABLIM2",0.0654767624383937,0.129864461608127,0.215132434783752,0.0509156355439089,0.00445864437509414,0.0357220433631318,0.296598367071543
"ABLIM3",0.0577610033269885,0.279774575459612,0.226313538455164,0.0383094620580267,0.0218947589166624,0.0557311670314283,0.253014149792357
"ABO",0.015738382710998,0.0409282134136511,0.0839354067226216,0.0249628382142436,0.00171228845916039,NA,0.260012934460389
"ABP1",0.0128546247672265,0.0483531693587665,0.110670389125461,0.0244188052694442,0.00267843506670768,NA,0.250582432604276
"ABR",0.0313632184833722,0.0460476571723234,0.0989403147558036,0.0211952583793212,0.00573961219857967,0.0201049509031832,0.161915986433888
"ABRA",0.0117707830618002,0.0390707692433522,0.110240730553014,0.0379385768100459,0.00197859137036701,NA,0.300021194748096
"ABT1",0.0374573521365949,0.0900665240551658,0.156029104085737,0.023912697581319,0.00985056208113108,0.0251973942271007,0.20865992668068
"ABTB1",0.0269635553070245,0.172814181899233,0.194553964409537,0.0212328082044017,0.0152359958990835,0.0311936724064416,0.23017344997067
"ABTB2",0.0594691933332538,0.0648603110852986,0.124032628878602,0.0279091161931699,0.00995551823577304,NA,0.194516387523588
"ACAA1",0.0359814723370119,0.180733131652018,0.14851721340689,0.0278092369350123,0.00951446378271033,0.0291811682045324,0.225896981228139
"ACAA2",0.030535305216738,0.146334143909029,0.188661589151937,0.0283989223330321,0.0208882422425721,0.0550778018564228,0.224621761805848
"ACACA",0.0216223132541918,0.423975275551562,0.63194792318577,0.0456823878419658,0.0219665708998144,0.0521207896814589,0.430197780470534
"ACACB",0.0231994237609234,0.274113068153732,0.272494279641863,0.0256215131008204,0.0127011975145315,0.0883203701587085,0.31805891538087
"ACAD10",0.0270463779251692,0.110346083107739,0.159926491928118,0.0259181812388526,0.015552121595688,0.0214096641100517,0.258569799958742
"ACAD11",0.0337217526119708,0.254673818750427,0.268132375765549,0.0253422768036437,0.0154953469199216,0.0212071201803317,0.286131549880867
"ACAD8",0.0192308929738498,0.122594512072064,0.152858517848869,0.0244510407162174,0.00321623766009073,0.016783232524066,0.169702853027938
"ACAD9",0.024532160775844,0.174971626351741,0.200213721045295,0.0344535182046704,0.0180517751651066,0.0250250083237573,0.176987414429307
"ACADL",0.0554971651914341,0.180772989156545,0.237904146977255,0.0301526582976378,0.00255616867486174,0.0563278050409345,0.220251514190832
"ACADM",0.0178774091833638,0.19420720900612,0.251586166811702,0.0323216813764981,0.0234780649178334,0.0352876669139544,0.269338908670317
"ACADS",0.0671904376346657,0.249176131757164,0.219751315960309,0.0360394815128225,0.0044286693015415,0.045514548977163,0.880369083460299
"ACADSB",0.0652534611371886,0.0665486704695904,0.121215880136775,0.0217575518720372,0.0023854702665403,NA,0.142219787790556
"ACADVL",0.0317801764005614,0.210874326874209,0.199384626095599,0.0282060559340516,0.0173210675104035,0.0340163254776704,0.215821332105896
"ACAN",0.00866322432996612,0.0496451454207463,0.120533136736093,0.0263427008902751,0.0020817287632549,NA,0.48092696736987
"ACAP1",0.078941677032622,0.146342606219678,0.261402630113709,0.0372632188029808,0.00353608178452838,0.119440447721262,0.270404322577923
"ACAP2",0.0402060901416044,0.157507613917371,0.131625060809347,0.0314756687924252,0.00895116383714177,0.0426184331541752,0.262493599522173
"ACAP3",0.0594348349237439,0.0672313620960853,0.175331726165974,0.0310901156989228,0.00408287308965525,NA,0.34781867021344
"ACAT1",0.0205171224331767,0.1586786713526,0.205676728024042,0.0248443349955608,0.0377286491132269,0.0525893400483438,0.305214475734105
"ACAT2",0.028075686587181,0.156573254425153,0.360137491885636,0.0204007850794759,0.032804302621338,0.031051421690108,0.181066742188147
"ACBD3",0.0186196321636907,0.172121090748733,0.174732815847667,0.016181282588986,0.0181697692499388,0.0245850732683867,0.263253204536203
"ACBD4",0.0558714071949321,0.112147203795285,0.156480938740063,0.0265273494381113,0.00406490158242509,0.0224908413489642,0.315396910049885
"ACBD5",0.0143249967492497,0.0633925152519079,0.0835220430634172,0.0199508445527983,0.0024609963138402,NA,0.268333420398074
"ACBD6",0.0338319079440904,0.106297142411113,0.118029378017815,0.0327261451644451,0.014805807486184,0.019164156092139,0.168127879047612
"ACBD7",0.0200878332041208,0.0450410420181855,0.065209664277467,0.0174318010248799,0.00735116542201575,NA,0.214984126597648
"ACCN1",0.028271127059145,0.0413877431139271,0.0710108070159338,0.0201828664927671,0.00232895934022504,NA,0.21813509282455
"ACCN2",0.0607209278721048,0.0885500142762343,0.141066778055953,0.0201839414779483,0.0095327163638763,0.0247429289163468,0.203577958062325
"ACCN3",0.0262863626855838,0.0370219909907713,0.0823695827516853,0.0169207361945801,0.00190680956657507,NA,0.193063220204693
"ACCN4",0.0194004180729053,0.0341201803884145,0.063757445412563,0.0191551500373044,0.00135991542446,NA,0.121835162390089
"ACCN5",0.0162599928511798,0.0655873423597562,0.0972973544267906,0.0284705862288389,0.00224865553907452,NA,0.296887909097662
"ACCS",0.0379506708774726,0.252601719674656,0.239828945208365,0.037771614696132,0.0217807712347125,0.0361868638644628,0.390673317683007
"ACCSL",0.0114583815429842,0.0341706128886459,0.0585121739126437,0.0177014389560972,0.00222614849043403,NA,0.213002219243589
"ACD",0.0524231337954053,0.107703458090652,0.153091431559599,0.0248579845659139,0.0112958079124366,0.0316346992135288,0.636881672665716
"ACE",0.0217301314356951,0.0386430354578082,0.0896780190222395,0.0209680912905723,0.00273509212645633,NA,0.200572761191597
"ACE2",0.0946707960602148,0.0674124802456961,0.140781638522129,0.0236812395106208,0.00194402359862073,0.0230298686364847,0.200583549744274
"ACER1",0.0146616203099386,0.0419300737360681,0.0686146141900187,0.0174739614609009,0.0013963077825001,NA,0.180763172963976
"ACER2",0.0384239545685831,0.0653859456087269,0.10276253796331,0.016849829710614,0.00306683463587937,0.027646585459578,0.192725060394749
"ACER3",0.0882872094514082,0.219661020118541,0.243870381405607,0.0395142319422425,0.00776356963571466,0.0365076452703653,0.438235959408392
"ACHE",0.0181284101635375,0.0416718090900759,0.0978966798524267,0.0202874281108046,0.00207230089919833,NA,0.20372921438577
"ACIN1",0.0388202239649761,0.136667126314765,0.141980704391841,0.0281115621783409,0.0277728401672381,0.0346443438481825,0.276425027852198
"ACLY",0.0269295405001025,0.612324671911454,0.918236922606913,0.0510006430683043,0.0129833277269594,0.0257005984858824,0.680125874439499
"ACMSD",0.0167583992508007,0.0618500025243751,0.0956272229095008,0.0294544670947723,0.00158475092720687,NA,0.326494931935807
"ACN9",0.0311490788828598,0.160621742105186,0.135708309289325,0.019360313489986,0.0089949976613177,0.0249805847544641,0.274484793984143
"ACO1",0.0263673415204037,0.120779513209877,0.156130156236285,0.0225185187550454,0.0335124613948988,0.0633645308927352,0.266334801061914
"ACO2",0.0448918155222719,0.246536347326617,0.289804427721882,0.0317332298294792,0.00731307887847149,0.0398979413629428,0.385130989037212
"ACOT1",0.0663609576225031,0.433643301627327,0.321561394423347,0.0335292165386164,0.00987579895608669,0.0670071878596706,0.389390383946266
"ACOT11",0.0610339301143107,0.0578307830370753,0.0829784915338875,0.0243611527227317,0.00749863449254646,NA,0.153591239185682
"ACOT12",0.0165719612927048,0.048440435407132,0.0953462052290007,0.0240836633105343,0.00221386394451984,NA,0.229423047468656
"ACOT2",0.0833303036652854,0.405591002119645,0.325640566609773,0.0398446584066981,0.0153270324723506,0.0597635257688063,0.547866177033156
"ACOT4",0.0683917334154733,0.133288827485821,0.210038232121017,0.0270343409739358,0.0112234411606788,0.0493022065212289,0.193654610983381
"ACOT6",0.0224199237307335,0.0544574057653896,0.0858663201364931,0.026650950316643,0.00277736859416449,NA,0.275444480861025
"ACOT7",0.0235484529095925,0.0383473656015159,0.0603055026478874,0.0249443865987354,0.00148829895654503,0.0390491993630221,0.176782948268253
"ACOT8",0.0523060833543604,0.101752306811197,0.119921040756258,0.0231550880545758,0.00368453996210574,0.018246214408025,0.192158441813988
"ACOT9",0.0211048937243436,0.117605164693648,0.147779130055983,0.0163401409337238,0.0174518451692767,0.0192535612785339,0.133101438011777
"ACOX1",0.0305962113828465,0.0525337728421759,0.142816624187617,0.029399069689877,0.00131307414981034,0.0456897075369575,0.247645621133062
"ACOX2",0.016276192988241,0.1806050086931,0.193770637834207,0.025822710864588,0.060401028662471,0.0522958541231136,0.174299551092948
"ACOX3",0.0392548501364178,0.158874701896065,0.157146522007745,0.0222195008553964,0.0182168199550789,0.0204992461205679,0.217703822164742
"ACOXL",0.0167395248000865,0.0504823010260707,0.0648771749593961,0.0264473160359521,0.00195066290119541,NA,0.294832890147547
"ACP1",0.0174707548837506,0.193893820076306,0.131898213418238,0.0199297182089915,0.0354201329749067,0.0442663267879868,0.362738243693316
"ACP2",0.0359887979511063,0.224147136882648,0.225817057272968,0.0345427079593315,0.0396102353641259,0.0360585509041013,0.351390990098483
"ACP5",0.0593555214161405,0.739801753741994,0.854054330166304,0.0868939936062991,0.00442769008794976,0.0858701955358714,1.05802215699162
"ACP6",0.0430016862422771,0.175300381971744,0.215703358318684,0.0338525639004558,0.0828747242944832,0.0270267731476836,0.313108661338033
"ACPL2",0.0541417592941046,0.0725210425548591,0.181810099582031,0.0267796483557026,0.00746076466645231,0.0239928943943921,0.213043839231913
"ACPP",0.128057604581395,0.0689296706320604,0.111751096971614,0.0316526752928995,0.0105100628745844,NA,0.219622561314658
"ACPT",0.0388660467582393,0.0515849092542478,0.104409996661801,0.0247568088146968,0.00230582776581826,NA,0.16626038479887
"ACR",0.0267654070715776,0.0414076902172463,0.107847268039164,0.0253678758602294,0.00209129615699759,NA,0.294718951852864
"ACRBP",0.0635317772899564,0.0769856405975378,0.15467074419182,0.0238993999983783,0.00312444134837345,NA,0.212004820767766
"ACRC",0.0553514697772573,0.061862284535453,0.164444781581437,0.0319454417896003,0.0034204849697821,0.0146690291857223,0.220699820175694
"ACRV1",0.0112044330335981,0.035056134885977,0.0806695471500931,0.0185323663319343,0.00206817123843545,NA,0.219790220165567
"ACSBG1",0.0340708166560406,0.0563716179262166,0.0898093765349902,0.0268212358310811,0.00375248009422691,NA,0.313536299322738
"ACSBG2",0.0332099638098175,0.0429138572159611,0.09319930454272,0.0272098201630045,0.00240647545427456,NA,0.186228983790868
"ACSF2",0.0463119676982107,0.254756001350493,0.320946994024041,0.0441797152002387,0.0117985882395057,0.0458855242073963,0.281558536124823
"ACSF3",0.0255457952657251,0.102775767386612,0.211276454264942,0.0277957972547905,0.0043655355348647,NA,0.234961015749668
"ACSL1",0.0193649978417553,0.255231455127303,0.291864791365001,0.0277677729684611,0.00514288753198036,0.09876607533425,0.353968443379539
"ACSL3",0.0266304577573772,0.127395671041466,0.211436035169669,0.0329042287823947,0.0216905667297455,0.0251138238719795,0.218306819518024
"ACSL4",0.0334595018004519,0.0441049002474982,0.082776099178058,0.0221020028196782,0.00450143042284094,0.033730846877839,0.145338425335165
"ACSL5",0.0512298055050699,0.0553072096451958,0.0883378245080163,0.0254590724078184,0.00532524604011912,0.0237912232993302,0.143136660899812
"ACSL6",0.012523902697529,0.0343371541492492,0.0505645814254676,0.0177694009942602,0.00115475467402483,NA,0.165150900675034
"ACSM1",0.0113971288652857,0.0453594484795631,0.106863880033814,0.0258540642131431,0.00303657114347556,NA,0.263970117349619
"ACSM2A",0.0430127831643441,0.0592891638816672,0.0911660547217689,0.0263896643649105,0.00245431964698131,NA,0.281408194450744
"ACSM2B",0.0198358890421859,0.0464742259819799,0.0581250268421727,0.0261054274623129,0.00319261260902377,NA,0.163989743298283
"ACSM3",0.0660883938056862,0.0476463800293581,0.0814858280974192,0.0193762537073904,0.00241858860853858,NA,0.190086625810975
"ACSM4",0.0204899236483165,0.0510478742081005,0.0978791867394328,0.0272208510397268,0.00316547975836085,NA,0.250183461889568
"ACSM5",0.103364135789098,0.26954087780075,0.249943623606315,0.0473306759755889,0.00174053828017633,0.0632496712078511,0.222308257500649
"ACSS1",0.0456857102847667,0.150661561456867,0.155758859119581,0.0249303408936523,0.015775940243082,0.0502833199720064,0.32736810934897
"ACSS2",0.0782734278157439,0.262216524075919,0.781636202926732,0.0456261470229569,0.00400974156077218,0.0660967433947871,0.399236616345466
"ACSS3",0.0765569484139259,0.15271938846015,0.285998353869352,0.0479065086998443,0.00345945789413667,0.0239086483164792,0.289446861656429
"ACTA1",0.295890801514748,0.0449294003615526,3.35258087046369,0.143023437049334,0.00371672515607732,NA,2.46673981806336
"ACTA2",0.0447644889422287,0.376258515549258,0.536588491989585,0.0376004198891564,0.221557772784482,0.0577283060966795,0.349912704230697
"ACTB",0.010889232486596,0.225588888747191,0.237580282303125,0.0212400909788192,0.0236542701073421,0.0257917752360338,0.305605063971047
"ACTBL2",0.0129072531797223,0.0529380938206338,0.0823295217046701,0.0244002041061796,0.00269864559661,NA,0.311699469721215
"ACTC1",0.160757322883532,0.0372163267940311,0.838865178573503,0.0397098657815705,0.00211972695119567,0.0912665003387253,0.197808122921794
"ACTG1",0.0237976858524825,0.140273227381805,0.121441708577732,0.0141147649179741,0.0484583021693029,0.0475399567172312,0.223358024851641
"ACTG2",0.26122493548473,0.436448486525162,1.8053698432148,0.0996006503663776,0.210561785066256,0.151564126800737,2.59318856395593
"ACTL6A",0.0195170663260608,0.111410445450855,0.124350076515359,0.0162435275963728,0.0253577264051792,0.0288755976614924,0.181046236100907
"ACTL6B",0.014108849505125,0.057024616686175,0.0962866419233639,0.0286118714009667,0.00194932978389459,NA,0.227111605726401
"ACTL7A",0.0120237612151864,0.0369596523552901,0.0937048560806138,0.0245443491001202,0.00259254462643458,NA,0.342842980461501
