"","ranking","median","mean","sd"
"Kcnj6",1,0.00751617013681384,0.0306279795232599,0.0458423772121859
"Cdh8",2,0.00790813202846734,0.0294931191262824,0.0420959792739076
"Gabrg2",3,0.00818402456512298,0.0317075162820619,0.0475033193151023
"Igf2bp1",4,0.00833121875988265,0.0320302498281513,0.0462526161535605
"Chrnb2",5,0.00848765315644658,0.0297351826739874,0.0485843445746921
"7530428D23Rik",6,0.00882947321694453,0.0451353876102701,0.0638377894533347
"Eef1a1",7,0.00889153860587984,0.0233259832829401,0.0391892330434678
"Ppp1r1c",8,0.00894182126893616,0.0239592990836657,0.0347693404656292
"Nlrp4c",9,0.00910323964668892,0.0344106491863983,0.0517349452121324
"Fth1",10,0.00931241028397733,0.0396182581508791,0.085606694363273
"Mtap2",11,0.00932081314656974,0.0275465786507712,0.0445262490269524
"Arpp21",12,0.00933299657268391,0.0317910145621585,0.0439719274013187
"Kcnj9",13,0.00934832156663704,0.0418634466251665,0.0597235550310196
"Dppa2",14,0.00939165211359323,0.0362820815245326,0.0506340962693766
"Cacna1e",15,0.00939272947927263,0.0400783180155584,0.0543033715197093
"Cacna1c",16,0.0093934606754509,0.0300386034082311,0.0457525181600031
"Zfp120",17,0.00942674107692178,0.0264429453246852,0.0320826911248493
"Rplp1",18,0.00946324449698092,0.0303882456322291,0.0585804538220951
"Ank3",19,0.00946551318775705,0.0301695877034399,0.0503648617272472
"Grik1",20,0.00957240307312326,0.0369572392745686,0.0505380732057881
"Edil3",21,0.00966909031486777,0.0250853942851425,0.0347527721566276
"H2-M10.3",22,0.00967413296281168,0.0270331470567478,0.0392302125023793
"Foxp2",23,0.00979732457664829,0.0346166258028115,0.0508461638998336
"Grid2",24,0.00980741378684932,0.0340958882540487,0.0473181512784237
"Rax",25,0.00982610613327278,0.043408165117832,0.061571869542005
"Elavl4",26,0.00982958651910133,0.0370641163132453,0.0523463963021445
"Jrkl",27,0.00986783659266522,0.0348810525979699,0.0467333314536928
"Rpgrip1",28,0.00988741035735462,0.0304830160434235,0.0398205620113148
"Trpm1",29,0.00988743665660335,0.0283832252442147,0.0427774111435907
"Mobp",30,0.00999110693353137,0.0314624483184055,0.0483723470286462
"EG633120",31,0.0100552291815439,0.0239740161872757,0.0351413778269906
"Plb1",32,0.0100648974393525,0.0303798586316466,0.0435431160201263
"EG546954",33,0.0100857681746688,0.0315945955200026,0.044494366077503
"Pik3c2g",34,0.010143992521522,0.0273849394266859,0.0380007782144506
"4833413D08Rik",35,0.0101789220472925,0.0269471237417239,0.034696731861522
"4930505N22Rik",36,0.0101963293844256,0.0243936962037555,0.0322014309166784
"Rdh20",37,0.0102069620527582,0.0308001471365054,0.0408885685268842
"Racgap1",38,0.0102346941359523,0.0375740336490235,0.0491546470704563
"Gm1141",39,0.0102425745988616,0.0234730500229338,0.0315847429548246
"Olfr61",40,0.0102450949935207,0.0378467042601083,0.0483108079966974
"Prdm1",41,0.0102489919592912,0.040743756068724,0.0572382228828935
"4930578N16Rik",42,0.0102565784795129,0.0339695006055791,0.0462312358245319
"Sh2d5",43,0.0102944439420669,0.0281648093361492,0.0350536024390945
