"","X","ranking","median","mean","sd"
"1","Rn18s",9,0.00809646735826171,0.1883378556772,0.402774946186013
"2","Ppia",116,0.01144198293381,0.0452543381104531,0.0792231260575542
"3","Rpl19",510,0.0148018321348644,0.0571111154951962,0.100144890570724
"4","Ubc",1552,0.0186581720898248,0.0882811580778693,0.164202333749427
"5","Gapdh",2785,0.0217059903058113,0.172963643472123,0.352258838860166
"6","Hprt",3439,0.0229885139014517,0.0912736408812344,0.130560443590055
