"","ranking","median","mean","sd"
"NACAP1",1,0.0146478884292338,0.0762393385480919,0.106028329930962
"RPL41",2,0.019512682380455,0.0572183840007101,0.0694987920226576
"RPL39",3,0.020353637371033,0.0590672573306877,0.0711028973757824
"ND3",4,0.0217296195202342,0.0610572315294081,0.0657669385010051
"RPL30",5,0.0230943946304301,0.0689096971011208,0.0810389810289197
"RP5-882O7.1",6,0.0252338158811896,0.0805334868851928,0.105897766699458
"RPL24",7,0.0269723266487838,0.0687207042178468,0.0803350732880372
"RPL37",8,0.0283218601504306,0.0722547929934647,0.0958901168415
"RPL32",9,0.0288577180246608,0.0679056729666863,0.0814097730917681
"FAU",10,0.0301050367701544,0.0785333355256419,0.0836471202377677
"FTH1P5",11,0.0304905762494419,0.0798911606540485,0.0915912778282822
"DDB1",12,0.0306153061685936,0.0918739485299205,0.092388125078163
"RPS18",13,0.0311135158696844,0.0821825142282384,0.0891983085871306
"RP6-11O7.2",14,0.0311464456726494,0.0929698637587408,0.112723648397027
"RPL19",15,0.0315214631051536,0.0785622329075029,0.0775053043785566
"RPL34",16,0.0317130849038484,0.0689380273580695,0.079075547432597
"RPL22P22",17,0.0318645694710957,0.135047534016924,0.204622465711626
"SPG21",18,0.0323364770809673,0.0634934195262241,0.0622285256989103
"SRP14",19,0.0329435402345138,0.0657378498024974,0.0705556522218043
"RP13-258O15.1",20,0.0334553145762522,0.0831307401059174,0.0899254117614059
"DTX2P1-UPK3BP1-PMS2P11",21,0.0342380644214984,0.0990025541583555,0.101638984805568
"LOC101928826",22,0.0352091831296872,0.0557178726362034,0.05914380543655
"CPSF4",23,0.0353055155234975,0.0972224807583031,0.103507533426605
"PIGT",24,0.0360746522346605,0.0864515760953821,0.073742485758956
"UBXN2A",25,0.0369551964278434,0.091008989143286,0.0949772166255254
"LOC101929087",26,0.0371355178495031,0.0724156233189348,0.0743608848267441
"RPS25",27,0.0371489729179618,0.0740628879529504,0.0782308272450875
"NCOA6",28,0.0379334742742434,0.104317654339359,0.098957430839683
"UBQLN4",29,0.038183393677356,0.102026144703496,0.0941091235687817
"RPS4XP2",30,0.038296054166802,0.0787889612771791,0.0861302456028138
"RPL23A",31,0.0384508846655126,0.0707883839202239,0.0761153117713764
"POLR2C",32,0.0387958822015675,0.0832100890342291,0.0704343976911479
"PTMA",33,0.0389216585949439,0.0659137565144935,0.0661767329486516
"NDUFC2",34,0.0395285141808708,0.0840971568060454,0.0899027834689792
"SNX11",35,0.0397869396235517,0.0952767621886323,0.0863766085353094
"CD2BP2",36,0.0401096015972905,0.0942003898257814,0.0913895199745718
"RPS4X",37,0.0402580306188352,0.0710603762401369,0.0808115421190973
"CD63",38,0.0403803924051787,0.0969718191997556,0.0946528298760957
"STX18",39,0.0403954550384591,0.0859400905985645,0.0860522129272012
"HNRNPK",40,0.040508798744113,0.0844441611251377,0.0850532675656059
"NUMBL",41,0.040671632372174,0.101612959956174,0.0902020371483304
"RPLP1",42,0.040909238272734,0.0725334051424664,0.0829553405252385
"RPS11",43,0.0409923310742426,0.0777074403726218,0.0800876797621784
"SLC12A7",44,0.0410558707820605,0.135751535739173,0.137928972729421
"RPL12",45,0.0411033396619559,0.0948743812629972,0.114312789505743
"ACTR1B",46,0.0412283069004985,0.0924116731659185,0.0807513471540173
"DTD1",47,0.0415066420706511,0.0865016390394404,0.0720218250229626
"TMSB4X",48,0.0416160078796892,0.0853727283016896,0.0818924274290182
"MRPL28",49,0.0416192884113434,0.11772676255823,0.108425042398237
"C18orf32",50,0.0416870175993719,0.106653188826144,0.117850236970982
"KAT8",51,0.0417052704627694,0.116513642937652,0.107228550342623
"RPS3A",52,0.0417099154220473,0.0746047451166118,0.0734112846795992
"ZNF76",53,0.0418589033602877,0.158845825947485,0.18983957764525
"SLC35E3",54,0.0418938212430286,0.105600701465135,0.0981083047176493
"ATP5I",55,0.0419809480348173,0.0793642193306298,0.074101785622748
"CCDC142",56,0.0419984514054261,0.10953979562228,0.0975452919101278
"ATP6",57,0.0421080095094422,0.0802177371735743,0.0759841088930687
"SDHD",58,0.0422497887778857,0.108524192689681,0.113492816798316
"PSAP",59,0.0424064773141105,0.111137894922602,0.12903283423448
"RPL3",60,0.0424535834138974,0.0878567068310874,0.0960852941001191
"TJAP1",61,0.0424950493555326,0.0918310692401657,0.090720486329571
"TEX261",62,0.0426676518985898,0.10962039215634,0.10363605177773
"LOC100506248",63,0.0427103756053221,0.109924737194734,0.116216820557174
"RPL21",64,0.0433050559500086,0.0912898708400035,0.0843743813753103
"C16orf62",65,0.043371033544696,0.101842328499094,0.0950546805038178
"KDM5C",66,0.0434461125411048,0.116346412536208,0.117746560838562
"TMSB10",67,0.0437163028218092,0.0891011509365752,0.0983983581160251
"RPL27",68,0.0439142897292394,0.0641740927002807,0.0649018514390472
"LOC91548",69,0.0440099763768408,0.108231624229749,0.124738910779985
"INPP5K",70,0.0440307341947106,0.123250883598411,0.128986696595563
"LOC100996255",71,0.0441624231671292,0.116325326838746,0.126396568448228
"GTF3C1",72,0.044235461022443,0.111307811482102,0.101264823493909
"IRGQ",73,0.0442758104656862,0.0822413499955378,0.0647882270912171
"PLSCR3",74,0.0442763804733736,0.125644004902134,0.130825809990245
"RP11-403P17.4",75,0.0444781523764431,0.0977328134798387,0.094789326053516
"NARS",76,0.0444889270775225,0.0808169047939116,0.0739707012905497
"SNRPB2",77,0.0445756775525366,0.0756397501299484,0.0632526939090099
"FASTK",78,0.0445872726948471,0.111684230911481,0.123668552744301
"SPSB3",79,0.0446926984479597,0.104359410043292,0.0993405855879143
"PYGB",80,0.0447419133388603,0.148668523237843,0.149548588454844
