"","ranking","median","mean","sd"
"FGL1",1,0.047679321845587,0.0591948707947908,0.031527174828638
"HYDIN",2,0.0497559230100602,0.0457700496774811,0.0201801130295139
"KIAA0692",3,0.0542071714068876,0.0584369010488706,0.0269347677815138
"EPHA6",4,0.0587105177434702,0.0614285350502401,0.0233440153833624
"FLJ43860",5,0.0589292596992468,0.063781656158116,0.0295145055413177
"LLGL2",6,0.0611898545298959,0.0645580925841646,0.0239915113887628
"BZW1",7,0.0624883391810348,0.0680969540534063,0.0297197674040812
"BDNF",8,0.0630275062079982,0.0689326842350847,0.0325987447609929
"DST",9,0.0639606921229849,0.0698671871816883,0.0409128806765897
"C3orf35",10,0.0642234622623176,0.0710495661779593,0.0369487681415712
"HSFY2",11,0.0645322795909283,0.0676458060314915,0.0364309224749382
"AGL",12,0.0653112143820574,0.0673661456706328,0.026668997324376
"DDX12",13,0.0654418213028098,0.0620402359699268,0.0249996407403333
"LOC339047",14,0.0660905011291064,0.0642435399986006,0.0285245158243671
"CNIH2",15,0.066288489071883,0.0711543969825095,0.0291142203600271
"CACNB1",16,0.0664960267369913,0.0689070103665832,0.0304726378127551
"HPS4",17,0.0672411456822101,0.0736735464208707,0.0380503059114161
"BRUNOL4",18,0.0683749468054669,0.0733869172111503,0.0341358118977498
"STK31",19,0.0690079083834439,0.0726107449579383,0.0349317180708352
"SAPS2",20,0.0691784489909276,0.0721542332968298,0.027224294323699
"FLJ43950",21,0.0698533036551403,0.0705904724771306,0.0302225588571933
"SLC45A2",22,0.0701254248508544,0.080064101510339,0.0330225402336842
"BOLL",23,0.0706286638970005,0.0736354957731141,0.0265991695324844
"RGS12",24,0.0709088975698181,0.075577902543718,0.0311989828239519
"PPP2R2C",25,0.0710720461709354,0.0796881730032579,0.037504680801103
"HIF3A",26,0.0713642842397299,0.0736811606772582,0.0376382619749293
"LOC644019",27,0.0722193914307505,0.0709601785903152,0.0306695667829589
"LOC647447",28,0.0723983469809834,0.0746195192770771,0.035295714427162
"PACRG",29,0.072489773300931,0.0826333681516275,0.0346963287770512
"LOC727735",30,0.0727041435144364,0.0757560359049433,0.0266381714736377
