"Gene","metaRanking","RP"
"RN7SL776P",966,1194
"RN7SL504P",967,1196
"RP11-209A2.1",968,1197
"RNU6-1311P",969,1198
"OR2A3P",970,1199
"LOC100131003",971,1201
"OR7E155P",972,1202
"C12orf71",973,1204
"RNU6-1312P",974,1205
"RN7SL51P",975,1207
"RNU7-4P",976,1208
"OFD1P17",977,1209
"MIR125A",978,1211
"RN7SKP59",979,1211
"RNU6-161P",980,1212
"RNA5SP475",981,1213
"RNU6-1142P",982,1214
"DDX18P1",983,1215
"GLTPP1",984,1217
"RNU6-171P",985,1218
"RN7SL634P",986,1220
"RNA5SP482",987,1223
"RNU1-131P",988,1224
"RNU6-799P",989,1225
"RN7SL337P",990,1227
"LOC728448",991,1228
"RNU6-1288P",992,1229
"RNA5SP490",993,1231
"RN7SKP264",994,1233
"HMGN1P36",995,1235
"PTGES3P3",996,1236
"RNA5SP337",997,1237
"RNU6-203P",998,1238
"RN7SL210P",999,1239
"RN7SL234P",1000,1240
