"","GSE27916","GSE27657","GSE71416","GSE9624"
"ABCC3",0.0181851876071172,0.100636261389809,0.0168376517288978,0.368013916359732
"ABCC4",0.00437522324547247,0.0448563804347773,0.0488831987964009,0.508385966922206
"ABCC5",0.00777485657051789,0.103122985956056,0.256502388274043,0.278873311874211
"ABCC6",0.0299088914116922,0.0424902059401745,0.0925898428689572,0.643594147613675
"ABCC6P1",0.00697917514309124,0.149591566940161,0.0689948604661646,0.801632207501165
"ABCC8",0.00631130407274653,0.0695712593143114,0.00083159782482933,0.222421501753474
"ABCC9",0.00833433574399765,0.124715307592662,0.0504913902740766,0.134873364839595
"ABCD1",0.016612801726268,0.0270802355204497,0.0845521139466859,0.253858576103881
"ABCD1P2",0.008901248243163,0.109884258230919,0.073953712236819,2.11967329402234
"ABCD2",0.0203568816090716,0.0708613123104124,0.10055075726862,0.6133001493512
"ABCD3",0.0100471297203209,0.0553974000998305,0.0372016214876274,0.281428623580623
"ABCD4",0.0086603037391266,0.037750715571581,0.0347420922612769,0.631196470116732
"ABCE1",0.0105709372455809,0.0572823736447245,0.0271703924053206,0.518775896354525
"ABCF1",0.013954608462324,0.0280937421417867,0.0176218776537905,0.218157849003672
"ABCF2",0.00900012699829135,0.0419974043450503,0.0322305944888325,0.218021766353855
"ABCF3",0.0102427505809147,0.0491563408834505,0.024767841845799,0.173753388398097
"ABCG1",0.00885679244111822,0.11730348921055,0.0806316798909503,0.169188609060909
"ABCG2",0.00879419856727683,0.129894354497299,0.0131505089146524,0.0684077048505203
"ABCG4",0.00482408656271439,0.118992837068172,0.0466112959965058,1.15117190995452
"ABCG5",0.00574147626720319,0.194081552550028,0.015132874015748,1.78055076962375
"ABCG8",0.00794214420135963,0.488274067431655,0.0170144646674525,0.882233571857228
"ABHD1",0.00627523223234484,0.298242489665218,0.042612135572904,0.296104161808912
"ABHD10",0.00727223207562901,0.125427795305372,0.0433166074290892,0.155502980415083
"ABHD11",0.0121412469862745,0.0929156348823265,0.00717007846385476,0.154096947316965
"ABHD12",0.0189464715774242,0.076159877254871,0.123206077668394,0.176142219709463
"ABHD12B",0.00438406699165422,0.130027333353833,0.0268082563386334,0.558023401163606
"ABHD13",0.00604271800204679,0.261244930204533,0.0711677663869706,0.32783395211696
"ABHD14A",0.0159649514997582,0.0844402831922385,0.020789439258809,0.196498440873556
"ABHD14A-ACY1",0.0283993359272998,0.147702924560627,0.0682374606148343,0.179189561968422
"ABHD14B",0.0447367217836304,0.0336050151122157,0.0586301060991344,0.25824103936089
"ABHD15",0.0177142415357936,0.06611945434629,0.0593961291149745,0.46253524469185
"ABHD16A",0.00681879184824833,0.0544380062197168,0.0420574682974249,0.274475662420873
"ABHD16B",0.00592108101705357,0.135871998764765,0.00717185142610828,0.286185022559192
"ABHD17A",0.0220753338256327,0.0772993108629574,0.0103754960337164,0.131438695933378
"ABHD17B",0.00591744463385498,0.0573740233840456,0.0512029908832524,0.264249176677475
"ABHD17C",0.00568412957135044,0.126429183077003,0.0687745589258765,0.520920866297693
"ABHD2",0.00716336228833937,0.0712328185177762,0.00674699517750485,0.187526321866449
"ABHD3",0.0164405198276459,0.0627744226101926,0.0118184337892046,0.692990681628978
"ABHD4",0.0128288949267166,0.0271566289536965,0.0257684238718029,0.171021472131754
"ABHD5",0.0186579784631206,0.0700502926756922,0.007649079828559,0.361548844329694
"ABHD6",0.0099389505749088,0.109555809595142,0.0145653867000647,0.325109775931
"ABHD8",0.00603789033485815,0.116908419383948,0.0415182966422991,1.02605133112144
"ABI1",0.0168293024925037,0.160560411098364,0.0938194298482576,0.100458315907763
"ABI2",0.00631786808497657,0.0186785310527641,0.00656872613090739,0.0684727247102664
"ABI3",0.00992198020930676,0.098918544981508,0.0378022772811597,0.196964825414117
"ABI3BP",0.00800952950816568,0.372213718342387,0.0251483240613675,0.156335331790291
"ABL1",0.0216731251558696,0.0662104231057366,0.00710903692779384,0.340551715113978
"ABL2",0.0109683729870968,0.142109230076706,0.0118011584386999,0.337976818128922
"ABLIM1",0.021884628849699,0.0117714053770494,0.0305084606001672,0.681646661959581
"ABLIM2",0.00520073233662618,0.0443535516056774,0.0148462702440528,0.303822678229361
"ABLIM3",0.0347154169522947,0.0183126165274599,0.0539602808585808,1.13291920816343
"ABO",0.00648765950069944,0.0540269242566392,0.0503555139749737,0.394029761966281
"abParts",0.00941904169318313,0.106432279857688,0.0545439867967852,0.968679811777266
"ABR",0.00995049714038066,0.0452709141637977,0.0470770291305767,0.109014753484736
"ABRA",0.00362074599042308,0.399222748485306,0.0397995809065412,0.526501998451682
"ABRACL",0.020801839992106,0.218270744623359,0.176821320154328,0.609479270704155
"ABT1",0.0108974152978822,0.0873922939018993,0.071322939244257,0.205588622998331
"ABTB1",0.00778022748357529,0.0871616411751096,0.00638189400712824,0.355566597971671
"ABTB2",0.00717804389411068,0.150510753618042,0.0613926224213622,0.212743013705103
"AC000111.3",0.00729453602839389,0.386014620147237,0.0150217275768281,2.51601624996147
"AC002059.10",0.00622396250903116,0.136922056490296,0.133601382859509,0.273091683975014
"AC002064.5",0.00600770885345573,0.24722180777847,0.0364385568516233,0.36161580114159
"AC002310.12",0.00811274000917329,0.238525295601873,0.0234749024393515,0.160972171721957
"AC002310.7",0.00926866860691899,0.341373020590126,0.0916698783240655,0.573391845737107
"AC003973.4",0.00649392017720301,0.540997470201626,0.0669019228311085,0.654324572576961
"AC003986.5",0.00734679474615402,0.0829143693064466,0.074915702919341,2.0810292515166
