"","ranking","median","mean","sd"
"EEF1A1",1,0.0250702984076308,0.0250702984076308,0.0311772169789913
"TRRAP",2,0.0345069730639046,0.0345069730639046,NA
"C7orf27",3,0.038192108578279,0.038192108578279,NA
"LOC653225",4,0.0399941212570249,0.0399941212570249,NA
"C3orf52",5,0.0403309266117417,0.0403309266117417,NA
"TPT1",6,0.0432855922107026,0.0432855922107026,0.0502656626941584
"C10orf116",7,0.0476496067269507,0.0476496067269507,0.0559874110559294
"FTL",8,0.0477614953533564,0.0477614953533564,0.0554657859894311
"RPS25",9,0.0498018998119921,0.0498018998119921,0.0573599064393893
"RPS27",10,0.0498656012439486,0.0498656012439486,0.0585137093395724
"RPS12",11,0.0500366217925199,0.0500366217925199,0.0573354600718529
"RPL18A",12,0.0501366166373238,0.0501366166373238,0.0584261527238185
"LOC401206",13,0.0511357394309755,0.0511357394309755,0.0589434339039345
"CD81",14,0.0527356439787437,0.0527356439787437,0.0625276907231087
"RPS11",15,0.0532269207794977,0.0532269207794977,0.0610278134753094
"TAX1BP1",16,0.0535260307540528,0.0535260307540528,0.0595786552094502
"LOC389435",17,0.0535579310351184,0.0535579310351184,0.0618595181873694
"C19orf31",18,0.0537699582980653,0.0537699582980653,0.0568334274819643
"UBC",19,0.0541905967724152,0.0541905967724152,0.0633895427241173
"RPL41",20,0.0546055059147756,0.0546055059147756,0.0370253707917445
"RPS17",21,0.0547258063443804,0.0547258063443804,0.0625245895865909
"RPS14",22,0.0552987709645185,0.0552987709645185,0.0621371109837276
"TUBGCP5",23,0.0553924438096913,0.0553924438096913,NA
"RPL38",24,0.0556600364733841,0.0556600364733841,0.0649055312936051
"RPL18",25,0.0557043180221427,0.0557043180221427,0.0646188314631744
"RPS10",26,0.0562809051910061,0.0562809051910061,0.0648656794801214
"LOC441034",27,0.0564492366083644,0.0564492366083644,0.0660268256620204
"LOC284821",28,0.0565472031176956,0.0565472031176956,0.0640051124335115
"LOC388720",29,0.0567568213259224,0.0567568213259224,0.0663465636256879
"LOC388474",30,0.0568434174835131,0.0568434174835131,0.0662429263159682
"MYL6",31,0.0578921963898529,0.0578921963898529,0.0664251453818339
"RPL11",32,0.0589261229396359,0.0589261229396359,0.0682819040855688
"LOC646483",33,0.059175118144131,0.059175118144131,0.0668830875275868
"LOC645899",34,0.0592613666283983,0.0592613666283983,0.0682305173794444
"PSMC1",35,0.0601016505857514,0.0601016505857514,0.0668646143297955
"TMEM87A",36,0.060423152460664,0.060423152460664,0.0664566320120394
"RPL3",37,0.0604653059169164,0.0604653059169164,0.0705583587415635
"ATP6V0E1",38,0.0608796545353925,0.0608796545353925,0.0669572636062499
"LOC642210",39,0.0611389513340591,0.0611389513340591,0.0709608265469856
"RPS16",40,0.0611640167481904,0.0611640167481904,0.07080539211944
"HNRPUL1",41,0.0612061102504695,0.0612061102504695,0.0618827610297198
"LOC374395",42,0.0615584825558556,0.0615584825558556,0.06776205780009
"RPL27A",43,0.0622909228415348,0.0622909228415348,0.0711470970066471
"RPL35A",44,0.0626724128479421,0.0626724128479421,0.0712250728585065
"LOC645683",45,0.062833432242568,0.062833432242568,0.071973318603004
"RPS27A",46,0.0628334712318107,0.0628334712318107,0.0656517133877085
"LOC440733",47,0.0631401590084146,0.0631401590084146,0.0736960721901726
"CIP29",48,0.0632154251177806,0.0632154251177806,0.0688381266101164
"RPL19",49,0.0632232466779699,0.0632232466779699,0.0728200335359615
"GPX4",50,0.0633727594801991,0.0633727594801991,0.0732998569737404
"RPS6",51,0.0634445238419161,0.0634445238419161,0.0711221445046237
"TMEM126B",52,0.0637139800799692,0.0637139800799692,0.0702675682478352
"LOC650276",53,0.0637466199878717,0.0637466199878717,0.0736726045212892
"CFD",54,0.063871797581337,0.063871797581337,0.0739128330202405
"MCM3",55,0.0640899652565672,0.0640899652565672,0.0647569596328742
"LOC649150",56,0.0646574390925755,0.0646574390925755,0.0472253888916314
"PSMB1",57,0.0647392024423324,0.0647392024423324,0.0733118438231063
"RPL30",58,0.0647498965863624,0.0647498965863624,0.0747870376734023
"PPP2CA",59,0.0648323090512691,0.0648323090512691,0.0654923020206907
"RAB5B",60,0.06536670639635,0.06536670639635,0.0725228513664331
"RAB7A",61,0.0655823481673677,0.0655823481673677,0.0751145454017147
"ATP5EP2",62,0.065688785263195,0.065688785263195,0.076024760068468
"EPRS",63,0.0657270113232886,0.0657270113232886,0.070955836280676
"BNIP2",64,0.065899281471987,0.065899281471987,0.0693140243048788
"RING1",65,0.0659540027665226,0.0659540027665226,0.0723998686833134
"PUM1",66,0.0664886976800909,0.0664886976800909,0.0724869292899283
"MRPL33",67,0.0665246482494116,0.0665246482494116,0.0698569423756449
"VIM",68,0.0665988962715983,0.0665988962715983,0.0762404294266246
"VDAC3",69,0.066655896902357,0.066655896902357,0.0757614510767517
"LOC653226",70,0.0666816238375461,0.0666816238375461,0.0720896214298612
"SNRPB2",71,0.0667372442889103,0.0667372442889103,0.0713774663279158
"GNB2L1",72,0.066919028056114,0.066919028056114,0.0768360216734401
"PTBP1",73,0.0670315589716282,0.0670315589716282,0.0735171913061902
"PCBP2",74,0.0670378494185518,0.0670378494185518,0.0763633698361575
"CTNNA1",75,0.0670541378537129,0.0670541378537129,0.0762581441619923
"RPL27",76,0.0670911594406632,0.0670911594406632,0.0779373677140904
"FAM71A",77,0.0671711276602821,0.0671711276602821,NA
"YWHAQ",78,0.0672018389679013,0.0672018389679013,0.0759042551606232
"LOC401019",79,0.0672321109583972,0.0672321109583972,0.0761113683836605
"NEDD8",80,0.0672972650184551,0.0672972650184551,0.0751935402319791
"COX6C",81,0.0675362100936479,0.0675362100936479,0.0775656480781456
"RPS5",82,0.0675369705805464,0.0675369705805464,0.0763078165352972
"HNRNPD",83,0.0676572928716942,0.0676572928716942,0.0758525936796153
"ALKBH5",84,0.0679551057706508,0.0679551057706508,0.0761885565782637
"XRCC6",85,0.0679561741338041,0.0679561741338041,0.0757045230171331
"TMEM203",86,0.0679759009183016,0.0679759009183016,0.0714063533532607
"C16orf58",87,0.0679773329932401,0.0679773329932401,0.0719164799167809
"LOC650518",88,0.0679819819084028,0.0679819819084028,0.0745354790578127
"TSG101",89,0.0679907899236835,0.0679907899236835,0.0734026940265368
"DMAP1",90,0.0680563948469566,0.0680563948469566,0.0689196074909577
"HBXIP",91,0.0681112184336461,0.0681112184336461,0.0746469638916511
"PSMA6",92,0.0681708820849601,0.0681708820849601,0.0775554580654293
"TROVE2",93,0.0682531377597279,0.0682531377597279,0.0643833622799773
"RAB11A",94,0.068486265474671,0.068486265474671,0.0764187943521111
"RPL10A",95,0.0685037784576839,0.0685037784576839,0.070000438071543
"CDC16",96,0.068602260057695,0.068602260057695,0.0763299862173388
"ATPBD1B",97,0.0687467680693275,0.0687467680693275,0.0709415932901702
"UBE2M",98,0.0689809455873868,0.0689809455873868,0.0761622737132997
