"","GSE27916","GSE27657","GSE71416","GSE9624"
"ABCD2",0.0263942682244595,0.0501649778843257,0.155323916866819,0.375663082784122
"ABCD3",0.0135586601924498,0.0511910735789853,0.0550121325344493,0.512729582080835
"ABCD4",0.0123242598624853,0.0280729067223901,0.0522498383931301,0.686146101553004
"ABCE1",0.0159484201402074,0.139785031673389,0.0464339656877427,0.891072829296504
"ABCF1",0.0197031027730414,0.0647272789973024,0.03570332741387,0.33645513639564
"ABCF2",0.0138103318675896,0.035776222459603,0.0256850843992696,0.370912854314651
"ABCF3",0.0153671707083227,0.109653459130232,0.0477483681828998,0.304840575665562
"ABCG1",0.0130160713578983,0.149306714189711,0.178676051703933,0.255153013087389
"ABCG2",0.0143899195365695,0.145029239066192,0.0329921834431682,0.103805417863978
"ABCG4",0.00705619123954131,0.0874903978152263,0.117626740808864,1.62173077560429
"ABCG5",0.00876319021722937,0.278446876337349,0.0420077053051183,0.770994171194427
"ABCG8",0.0112482178265628,0.654529737896614,0.0165561452963857,1.37138561867817
"ABHD1",0.00910015260790465,0.45226354115347,0.0924961543621887,0.672414547122485
"ABHD10",0.0106611427015847,0.129383734826884,0.0820008191100149,0.241279713809646
"ABHD11",0.0178751432561462,0.133088551582054,0.01536369619791,0.289016588833354
"ABHD12",0.029005654688617,0.135501524402895,0.308363200322771,0.187026405550373
"ABHD12B",0.00645167874245911,0.27201855623816,0.0509891513676405,0.830042911060997
"ABHD13",0.0090441971042236,0.432289249447824,0.139702169528429,0.475051095253537
"ABHD14A",0.0262459528228739,0.105935262579505,0.03479671110226,0.351924922886003
"ABHD14A-ACY1",0.0413824147490147,0.230929828021767,0.0408412284720685,0.275686830876597
"ABHD14B",0.0683033599375125,0.0465828640469687,0.134209033076374,0.438659311274668
"ABHD15",0.0244631339708062,0.0338080111905265,0.0745686801289229,0.409062483463933
"ABHD16A",0.0107285635875748,0.0378373987665308,0.0364090987305785,0.465784427968663
"ABHD16B",0.00834824481090855,0.191906389243094,0.00698800539765807,0.336975923455001
"ABHD17A",0.033511404377796,0.0763293882349251,0.0193487736344823,0.214715056140673
"ABHD17B",0.00915930618586229,0.0751133772147412,0.0884259096673834,0.405119363042897
"ABHD17C",0.00844122420748751,0.104442695070665,0.119844326292538,0.792886303836018
"ABHD2",0.0101277747044216,0.0909384702635672,0.0153155254319525,0.286867144966595
"ABHD3",0.0237586458871617,0.121541021249289,0.0166416328693682,1.05760967758686
"ABHD4",0.0188656814344709,0.0488953262067446,0.0261794303630406,0.220533484046137
"ABHD5",0.0283643241544738,0.0636050398512662,0.0130851561295322,0.590117047244366
"ABHD6",0.0146464397237292,0.141605057298037,0.0318933165378807,0.514443143185478
"ABHD8",0.00842354639608682,0.189288605407303,0.073644568916026,1.29233745990298
"ABI1",0.0254895442425131,0.244278268344497,0.146943485315116,0.18589779674931
"ABI2",0.00933948934360668,0.0348617509328762,0.0164950598894836,0.110832454405899
"ABI3",0.0147650638131846,0.174636768242017,0.060354635480224,0.330545798316825
"ABI3BP",0.0117071762458467,0.480078363167572,0.0504129637954527,0.286399171341821
"ABL1",0.0322934341333263,0.103579091721354,0.00996688228746629,0.579217529715405
"ABL2",0.0160874066504394,0.153018467802359,0.0203722712563193,0.395690916366832
