"X","medianGPL570","medianGPL6244","medianGPL10558","medianGPL6947"
"AC106801.1",0.0597292159266518,NA,NA,NA
"AC108056.1",0.130240439429434,NA,NA,NA
"AC112198.1",0.0902254319891128,NA,NA,NA
"AC114730.11",0.358435442351787,NA,NA,NA
"AC114752.3",0.103811061029257,NA,NA,NA
"AC124997.1",0.257433002001767,NA,NA,NA
"AC128677.4",0.125003091186248,NA,NA,NA
"AC136289.1",0.202900441327765,NA,NA,NA
"AC139100.2",0.117655396446239,NA,NA,NA
"AC139100.3",0.131490488794432,NA,NA,NA
"AC141928.1",0.0917301041331831,NA,NA,NA
"AC144652.1",0.043265419309788,NA,NA,NA
"AC145343.2",0.177227361070681,NA,NA,NA
"ACAA1",0.0379214422867015,0.0225321176982876,0.196159486213474,0.121253369848742
"ACAA2",0.0949498709240686,0.0535553984071602,0.238063204546732,0.170573593257319
"ACACA",0.10013335176531,0.0776897041583411,0.524446403830582,0.263293227637006
"ACACB",0.0443172419628142,0.0689720603219369,0.228400623801925,0.194160958152902
"ACAD10",0.095256517702909,0.0512840041995362,0.215153811521407,0.16360922312625
"ACAD11",0.0682900248109962,NA,0.315147552999161,0.116883845324394
"ACAD8",0.195860842857618,0.0363731702884576,0.17762334824108,0.0973352892003978
"ACAD9",0.0454876711866919,0.0513925684872946,0.181423821367077,0.104269732225257
"ACADL",0.039450675863914,0.0859867480248867,0.268655682643975,0.237573001002183
"ACADM",0.132305570235684,0.0565945018287262,0.367653783247906,0.162543584012258
"ACADS",0.161116759143459,0.0253553175393963,0.303690515575008,0.178564125095632
"ACADSB",0.0511544467389227,0.06509074750123,0.18951445497518,0.204728269569139
"ACADVL",0.10839830260119,0.0508166665939064,0.225555711997063,0.153137319393675
"ACAN",0.123551671240023,0.0545125453357363,0.384948852599694,0.176181077925631
"ACAP1",0.111998536484799,NA,0.313305887544371,NA
"ACAP2",0.183856038247358,0.0321593010425862,0.21813017112871,NA
"ACAP3",0.0721440868442129,0.0262018506317905,0.333437585479186,NA
"ACAT1",0.139516457873449,0.0566603835114785,0.266121650802302,0.138125865558363
"ACAT2",0.0579446627436925,0.0663077912583883,0.265363627317104,0.135815462855465
"ACBD3",0.0825581074180209,0.0348053318033172,0.157903268433661,0.100781547610544
"ACBD4",0.066238954971373,0.0476012265254096,0.231816377818697,0.228051324312392
"ACBD5",0.107979775142555,0.0571609041265158,0.258493860399866,0.186513321876647
"ACBD6",0.0574239816605812,0.0424471237130318,0.171999137178276,0.128348249967643
"ACBD7",NA,0.0298095585617406,0.221368851904992,0.181875153337566
"ACCN1",NA,NA,0.16691396825922,0.133473306123168
"ACCN2",NA,NA,0.174156928517651,0.156704841535005
"ACCN3",NA,NA,0.181526561048737,0.139916902328801
"ACCN4",NA,NA,0.106053644781167,0.204337856104658
"ACCN5",NA,NA,0.244696675276856,0.236967818187033
"ACCS",0.195661043055258,0.0353909429083585,0.401742745428563,NA
"ACCSL",NA,0.0461885913104599,0.20835881408268,NA
"ACD",0.107223217561769,0.0389057614813691,0.206679208145961,0.14205883031097
"ACE",0.0850873748158409,0.0351736253781158,0.231028636712701,0.127600631355971
"ACE2",0.137246485652823,0.0374735587881172,0.173618720539438,0.278124600844706
"ACER1",0.0819903740358992,0.0308614555187582,0.160402546502176,NA
"ACER2",NA,0.0608332409427566,0.160910054103009,NA
"ACER3",0.059153951231096,0.0485802222121428,0.342081836918939,NA
"ACHE",0.0910760203253063,0.068996841423361,0.117573822550358,0.187623991303111
"ACIN1",0.065040988374884,0.034567466699636,0.173579594194762,0.0798528145916104
"ACKR1",0.143373955202471,0.0696521597277198,NA,NA
"ACKR2",0.144213800439925,0.04913985334635,NA,NA
"ACKR3",0.221366863441679,0.0492045635629174,NA,NA
"ACKR4",0.356911790946773,0.135425083796048,NA,NA
"ACLY",0.0957712031100795,0.0599430046719173,0.40408680282287,0.177467752022292
"ACMSD",0.101676035677755,0.0489871562947876,0.309706301997755,0.169523086509575
"ACN9",0.0582691883333091,0.0303580615871107,0.203276402808954,0.117868493943141
"ACO1",0.171283862475913,0.0440291466030275,0.221408524036393,0.0897505124829016
"ACO2",0.139919604742194,0.0574605808730578,0.341220634155236,0.203520349241612
"ACOT1",0.173724093184258,0.0578842908242578,0.349208082126933,0.207016753826387
"ACOT11",0.158438459495722,0.0620735913405518,0.18532725786502,0.183739254357085
"ACOT12",0.312674784147576,0.0429459780931246,0.194542071932783,0.193339187330777
"ACOT13",0.0593516692066384,0.0476987901974933,NA,NA
"ACOT2",NA,0.0697212034611483,0.369689080591309,0.263939126212802
"ACOT4",0.0767417512318499,0.0375810476523107,0.255165805945385,0.170251786795784
"ACOT6",0.199977935401023,0.0518012201669946,0.257609752528109,0.224527163968472
"ACOT7",0.181270641072767,0.0237391012884113,0.0834491518501306,0.166826202447558
