"","SYMBOL_ID","RANKING","MEDIAN_VALUE","nGSEs"
"13020","MIR7703",5563,0.0641769460045241,19
"40345","MIR770",5564,0.0641769460045241,25
"20664","TMEM59",5565,0.0641796364088131,49
"32135","LOC100133774",5566,0.0641804708863519,6
"29619","FAM90A19",5567,0.0641805021954547,6
"40451","NCRNA00051",5568,0.0641824425350504,6
"22222","ZDHHC6",5569,0.0641825652421763,49
"39697","LOC731605",5570,0.064199347559103,6
"3419","CDK5RAP1",5571,0.0642041648087468,49
"30806","LOC100129448",5572,0.064215862611179,6
"27426","RPL35P5",5573,0.06421624153054,12
"19768","SUGP2",5574,0.0642178280948096,33
"15719","PPP1R37",5575,0.0642200221135784,32
"30733","LOC100129195",5576,0.0642209549618292,7
"32287","LOC100134199",5577,0.0642233835987201,6
"15608","POU5F1B",5578,0.06422637719509,31
"27462","RPS19P1",5579,0.0642267630149676,12
"30556","LOC100128537",5580,0.064227815026182,6
"31829","LOC100132896",5581,0.0642370177279086,6
"31411","LOC100131594",5582,0.0642439585653707,6
"32452","LOC100134687",5583,0.0642461813576393,6
"40970","SNORA77",5584,0.064254588744262,7
"25685","RNA5SP151",5585,0.0642596428771491,12
"2617","C5orf51",5586,0.0642614881165469,39
"21966","WNT16",5587,0.0642646649957199,46
"25426","RN7SL552P",5588,0.0642680860645534,12
"29418","ERCC-00057",5589,0.0642745871041878,5
"21456","UBN1",5590,0.0642793283126137,49
"39353","LOC729708",5591,0.0642805758952418,7
"30773","LOC100129322",5592,0.0642831515035011,6
"6347","FAM89B",5593,0.064283812661159,48
"5903","ERMARD",5594,0.0642891814385632,32
"34593","LOC643008",5595,0.064298750831204,15
"40983","SNORD111",5596,0.0643036615542215,6
"32443","LOC100134658",5597,0.0643071318205958,6
"5851","EPS15",5598,0.0643153255315882,49
"25422","RN7SL546P",5599,0.0643203505521805,12
"40471","NCRNA00159",5600,0.0643205093235924,6
"40700","PRR20D",5601,0.0643259527082495,6
"25032","RN7SKP29",5602,0.0643266184473276,12
"9727","LHFP",5603,0.064328718993428,49
"40208","MIR548F2",5604,0.0643302234396945,6
"5277","DOLK",5605,0.0643369527285001,49
"30633","LOC100128859",5606,0.0643373992895288,6
"32146","LOC100133811",5607,0.0643403490932855,6
"6852","FRMD8",5608,0.0643468743342918,40
"36330","LOC647187",5609,0.0643471552336082,6
"28124","ZNF714",5610,0.0643479697178443,28
"39134","LOC729135",5611,0.0643492414247033,6
"8819","ISCA1",5612,0.0643495690096267,49
"15584","POP4",5613,0.0643528683017167,48
"7310","GMEB1",5614,0.0643565407099853,49
"39613","LOC730826",5615,0.0643622866185717,6
"24919","RN7SKP166",5616,0.0643644511872609,12
"40167","MIR498",5617,0.06437069460699,6
"41223","TTTY22",5618,0.064371157045064,6
"22933","APOC4",5619,0.0643759044333273,28
"29433","ERCC-00079",5620,0.0643820914920906,5
"1039","AP2M1",5621,0.0643834275760675,49
"23983","MIR141",5622,0.0643924056826357,18
"28170","ADAM21P",5623,0.0643941220999301,6
"30519","LOC100128389",5624,0.0643976011658346,6
"31543","LOC100132015",5625,0.0643980636511822,6
"8001","HIPK4",5626,0.0644012761904503,46
"40991","SNORD113-8",5627,0.0644050471359893,6
"31292","LOC100131192",5628,0.0644058190706468,6
"7875","HDAC11",5629,0.0644118556365738,48
"8389","HYPK",5630,0.0644148272602208,41
"31384","LOC100131518",5631,0.0644150744107183,6
"32560","LOC131909",5632,0.0644173891528677,6
"38771","LOC728157",5633,0.0644202560595181,6
"21994","WWC3",5634,0.0644236892893354,49
"23079","CLEC19A",5635,0.0644255182046931,12
"21952","WIPI2",5636,0.0644262256437363,49
"13614","NACC1",5637,0.064427355585245,39
"13260","MRPL47",5638,0.0644305695603953,48
"27418","RPL31P13",5639,0.0644314608924293,12
"5025","DHX33",5640,0.06443283974061,49
"35799","LOC645822",5641,0.0644367346339886,6
"22302","ZKSCAN5",5642,0.0644368474144792,48
"15287","PKDCC",5643,0.0644534219551629,40
"25616","RN7SL83P",5644,0.0644556756947898,12
"2083","BRAP",5645,0.0644582902253475,48
"34747","LOC643376",5646,0.0644614299141894,6
"40222","MIR548M",5647,0.0644692632648005,6
"31109","LOC100130506",5648,0.0644752627588909,7
"32499","LOC100189589",5649,0.0644757946853669,6
"23780","LOC101928841",5650,0.0644843915275845,13
"25270","RN7SL333P",5651,0.0644857352470951,12
"41332","XAGE1A",5652,0.0644858887161446,6
"17984","RUSC1",5653,0.0644862157105322,49
"6702","FLJ38576",5654,0.0644913338064337,36
"5721","EMC1",5655,0.0644927058508529,32
"18205","SDF2",5656,0.0644979180090657,49
"27596","SNORA15",5657,0.0645001876722218,19
"12198","LRRC14",5658,0.0645075044230415,48
"24042","MIR219A1",5659,0.0645118882944577,12
"32555","LOC131054",5660,0.0645124629113311,6
"35080","LOC644132",5661,0.0645168921933286,7
"20898","TPRA1",5662,0.0645186188785322,32
"4432","CTCF",5663,0.0645189153862568,49
"35022","LOC644019",5664,0.0645197992950772,15
"14324","NUTF2",5665,0.06452220408537,49
"26970","RNU6-607P",5666,0.0645302693413052,12
"16040","PSMA2",5667,0.0645308439915877,49
"1428","ATG14",5668,0.0645333152962225,33
"24764","PRAMEF20",5669,0.0645369808454018,19
"39023","LOC728813",5670,0.0645433299424102,6
"15056","PEX14",5671,0.0645513281519864,49
"39392","LOC729832",5672,0.0645516033948084,6
"16144","PTK6",5673,0.0645638221911349,45
"19534","SRSF10",5674,0.0645668360034592,33
"3058","CCDC174",5675,0.0645693834673238,33
"29556","FAM27A",5676,0.0645759238602647,6
"40629","PLEC1",5677,0.0645784779292362,16
"24753","PPP1R11P1",5678,0.0645791253445727,12
"18613","SLAIN2",5679,0.0645833282656325,40
"7291","GLTP",5680,0.0645854208241791,47
"32039","LOC100133521",5681,0.0645911254465229,6
"39393","LOC729835",5682,0.0645929191213901,6
"13184","MPRIP",5683,0.0645982758696299,40
"9672","LDLRAP1",5684,0.0645991061029698,49
"34901","LOC643768",5685,0.0646022230821915,6
"15666","PPIL2",5686,0.0646043672540085,48
"5627","EIF2AK2",5687,0.0646112736692205,48
"31567","LOC100132101",5688,0.0646176006136541,6
"9704","LGALS1",5689,0.0646191873947469,49
"27401","RPL13P5",5690,0.0646195186606306,13
"20358","TIMM21",5691,0.064622156197719,33
"16487","RASSF7",5692,0.0646236178998426,49
"17828","RPP30",5693,0.0646276925085184,48
"25643","RNA5-8SP2",5694,0.0646300969022204,12
"20781","TNIP1",5695,0.0646344628193604,49
"40029","MIR1281",5696,0.0646390610778921,6
"28085","YY2",5697,0.0646509906739496,28
"7554","GPRIN2",5698,0.0646577344184389,37
"31000","LOC100130128",5699,0.0646590859314722,6
"12578","MARK4",5700,0.0646607743549834,48
"18151","SCMH1",5701,0.0646632253207067,48
"2778","CACNA2D2",5702,0.0646640266662248,47
"28282","BPY2C",5703,0.0646682627463354,6
"709","AKIRIN2",5704,0.0646686864600133,40
"27498","S100A11P2",5705,0.0646702289574771,12
"33915","LOC441734",5706,0.0646762148526486,6
"14712","PALM3",5707,0.0646763689313321,31
"6304","FAM65A",5708,0.0646779296495653,49
"30619","LOC100128809",5709,0.06467839850008,6
"1371","ASH2L",5710,0.064685292753984,48
"30087","HAR1B",5711,0.0646884481700982,6
"40344","MIR769",5712,0.0646886611032075,6
"41005","SNORD114-8",5713,0.0646900295732016,6
"13133","MOGS",5714,0.0646965843086131,39
"15740","PPP2R4",5715,0.06469979624513,48
"38634","LOC727831",5716,0.0647011744079107,6
"12361","LYRM1",5717,0.0647050159085721,48
"40049","MIR1302-6",5718,0.0647096609819838,6
"22011","XIAP",5719,0.0647127999880956,40
"33150","LOC388820",5720,0.064715669698929,6
"20843","TOPORS-AS1",5721,0.0647160273928277,19
"4528","CTSA",5722,0.0647162291602171,49
"32410","LOC100134528",5723,0.0647168744920616,6
"39224","LOC729371",5724,0.0647191371169087,6
"31758","LOC100132716",5725,0.0647238292352225,6
"31085","LOC100130422",5726,0.0647257145975073,7
"26663","RNU6-225P",5727,0.0647271438876728,12
"16837","RNF115",5728,0.0647278155490547,40
"39095","LOC729004",5729,0.0647312496985521,6
"13755","NDST2",5730,0.0647320810948946,49
"31598","LOC100132221",5731,0.0647344239125051,6
"40293","MIR624",5732,0.0647400299751446,6
"22860","ZSCAN9",5733,0.0647484383051144,31
"39222","LOC729369",5734,0.0647576478329369,6
"38595","LOC727735",5735,0.064759227199302,15
"29149","CDH29",5736,0.0647620696713573,6
"21633","USP39",5737,0.0647642760724809,48
"3626","CHCHD4",5738,0.0647657629784525,49
"38604","LOC727757",5739,0.0647703609348357,6
"10231","LINC01270",5740,0.0647831201792271,32
"8669","ILK",5741,0.0647843044940574,48
"16075","PSMD6",5742,0.0647870325114636,48
"25435","RN7SL563P",5743,0.0647898681672698,12
