"","SYMBOL_ID","RANKING","MEDIAN_VALUE","nGSEs"
"30662","LOC100128960",143,0.0257707022631452,6
"25083","RN7SKP79",144,0.0257713736023392,12
"30328","KRT18P26",145,0.0257759162467057,6
"38922","LOC728586",146,0.0258225468634792,6
"25394","RN7SL4P",147,0.0258246238016298,13
"33239","LOC389768",148,0.0258901438689625,6
"31849","LOC100132944",149,0.0259009523520941,6
"33978","LOC442249",150,0.0259102357744098,6
"33416","LOC392288",151,0.0259174608438715,6
"30069","GRXCR2",152,0.0259176255388325,6
"24744","POTEJ",153,0.0259300406731214,13
"31074","LOC100130358",154,0.0259446992191776,6
"23092","CORO7-PAM16",155,0.0259837164215396,13
"30787","LOC100129381",156,0.0259894886213007,6
"17806","RPL41",157,0.0259967469579922,48
"28896","C4orf44",158,0.0260002516655054,6
"33768","LOC440595",159,0.0260220608538454,7
"26013","RNF222",160,0.0260442816099507,13
"35879","LOC646034",161,0.0260565422335933,7
"23763","LOC100996428",162,0.0260635145051538,13
"30537","LOC100128469",163,0.0261029347377546,6
"24211","ND1",164,0.0261091927699913,13
"30533","LOC100128440",165,0.026113047665193,7
"39218","LOC729356",166,0.0261422947617222,6
"31288","LOC100131174",167,0.0261547360565471,6
"22895","ACTBP7",168,0.0261616532297795,12
"39630","LOC730964",169,0.0261697613439656,6
"24238","NPIPA7",170,0.026192649053231,13
"39615","LOC730839",171,0.0262350403312028,6
"31188","LOC100130814",172,0.026236417353833,6
"31006","LOC100130141",173,0.026242176985987,6
"39585","LOC730517",174,0.0262486588688754,6
"3888","CLTA",175,0.0262838213647298,49
"30532","LOC100128435",176,0.0262847424930267,6
"30685","LOC100129053",177,0.0262870481058351,6
"33604","LOC401875",178,0.0263118530917168,6
"39650","LOC731075",179,0.0263188561144296,6
"34782","LOC643445",180,0.0263506050240354,6
"29656","FLJ10661",181,0.0264362712772458,6
"25137","RN7SL156P",182,0.0264545467128505,12
"33422","LOC392435",183,0.0264563021688333,6
"23309","FOXD4L6",184,0.0264590509225447,19
"30670","LOC100128997",185,0.0264619588890782,6
"29224","CTGLF7",186,0.0264679139476185,7
"38410","LOC653687",187,0.0264693627302217,6
"33764","LOC440575",188,0.0264757115898752,7
"31089","LOC100130441",189,0.0265059755226648,7
"30909","LOC100129786",190,0.0265136568247199,6
"33034","LOC360030",191,0.0265389694430109,6
"32759","LOC283028",192,0.0265404396526405,6
"31092","LOC100130446",193,0.0265647364162919,7
"38694","LOC727960",194,0.026573541456538,6
"31313","LOC100131261",195,0.0265909566285421,7
"30772","LOC100129315",196,0.02659141245747,6
"23245","FAM86JP",197,0.026596472606323,13
"27926","TMEM191C",198,0.0266306996367565,19
"30647","LOC100128904",199,0.0266348862587028,6
"38437","LOC653753",200,0.0266431987180679,6
"28382","C12orf33",201,0.0266498742488746,6
"33268","LOC390251",202,0.0266529255130876,6
"31009","LOC100130155",203,0.0266562234286059,6
"24629","OR7E31P",204,0.0266590475219443,13
"30331","KRT18P40",205,0.0266598178697928,6
"33976","LOC442240",206,0.0266612828220085,6
"28807","C22orf40",207,0.0266705385694316,7
"31426","LOC100131653",208,0.0266841984835722,6
"38934","LOC728611",209,0.0266957232716857,6
"31932","LOC100133177",210,0.0266987355300075,7
"39264","LOC729454",211,0.0267019445997258,6
"28016","UBE2Q2P2",212,0.0267075931154394,13
"29892","FLJ43859",213,0.0267175499718306,6
"31483","LOC100131830",214,0.0267256913730008,6
"31837","LOC100132911",215,0.0267450036655327,6
