"","GSE33070","GSE73655","GSE41223","GSE54280"
"ACSL3",0.0412355039067091,0.0435251788236103,0.574118940767757,0.0158468011218053
"ACSL4",0.0221258042668473,0.0391366294428696,0.0763309641567732,0.0195567388668188
"ACSL5",0.0179434296886295,0.0213285606837438,0.252641956221807,0.0399751950440398
"ACSL6",0.0289409313180959,0.0170915159960537,0.125939555277169,0.00874042854581526
"ACSM1",0.0462290240750048,0.0309367239031163,0.181348197781885,0.00734722963740517
"ACSM2A",0.028438464297049,0.0426413241141052,0.0721046770601336,0.0228162907495198
"ACSM2B",0.0195520860142266,0.0206443486258822,0.150472517923094,0.0100892441057735
"ACSM3",0.0124102659134458,0.0113079934197834,0.1884701063524,0.0152610164991997
"ACSM5",0.0605510996469205,0.0610122081507644,0.122540377616015,0.00751337407755556
"ACSM6",0.012659827765912,0.020153573928791,0.128365003958828,0.0124586607757708
"ACSS1",0.0221774194240321,0.0141221403181996,0.100770449308756,0.0338877140082608
"ACSS2",0.0424589667510061,0.0962112308120932,0.121578074227773,0.0171965328398763
"ACSS3",0.0400852327633619,0.0987396061080792,0.0764495596048924,0.0519699795820446
"ACTA1",0.0258280892989581,0.0231510972912691,0.0784344876131631,0.0120638066415648
"ACTA2",0.0578000175871763,0.0225649699902091,0.0796879402648634,0.0446734299550667
"ACTA2-AS1",0.0264845784336222,0.0376190191464881,0.36231884057971,0.00663495703085008
"ACTB",0.0185792137388838,0.00787420829970911,0.0118622852324234,0.00139019473549249
"ACTBL2",0.029426683798998,0.0265317359624836,0.485792019347037,0.0504691727841719
"ACTBP2",0.0207956726158318,0.00928773379730309,0.0708767016818506,0.00397977796280664
"ACTBP7",0.017314754899393,0.00350594702943315,0.0842772941026945,0.00360907912581846
"ACTC1",0.0273423226981872,0.0262954076532214,0.057610241820768,0.0687005805151406
"ACTG1",0.0218909536426513,0.0093391280581736,0.0716689975339701,0.00154663441396659
"ACTG1P1",0.0148274713976029,0.0027462870199491,0.0394638114507721,0.00387140170187426
"ACTG2",0.0642959771543339,0.0728128379608033,0.0784068547064611,0.336995480854005
"ACTL10",0.0375774336146095,0.00808472422129643,0.219309729247248,0.00351826219411244
"ACTL6A",0.0154743437111946,0.00917016031236999,0.0746045016077169,0.0116866969350174
"ACTL6B",0.0251010245347329,0.0111872823413014,0.0766506024096386,0.0144982208081584
"ACTL7A",0.0203759631824029,0.00568388355446594,0.146657286279282,0.0179797824243455
"ACTL7B",0.0393938093790783,0.00430548541420885,0.221382104542342,0.0121812910140745
"ACTL8",0.0222282748744382,0.0256596013609674,0.146384865134865,0.00653291331215901
"ACTL9",0.0418298558395316,0.0193561101754427,0.171983596418895,0.00448153751110381
"ACTN1",0.0235827556321785,0.0284684682599922,0.222734425977814,0.0114991529601402
"ACTN2",0.0222048241298192,0.0264216404886563,0.163392306109854,0.0093782288147508
"ACTN3",0.0270760045611443,0.0114049089078286,0.23919523099851,0.0203990401628454
"ACTN4",0.0243710988922507,0.015629323403477,0.124700725858553,0.00947125928397286
"ACTR10",0.0267530063852698,0.0275822853693168,0.0676848457809825,0.0247424093476925
"ACTR1A",0.0182378714305818,0.0378197558046437,0.0374034541314198,0.00733442735489621
"ACTR1B",0.0375131635545888,0.00423398866441032,0.0571448313985628,0.0272566201193046
"ACTR2",0.0264787542571078,0.0212209886237056,0.0316467417526452,0.00985066900968932
"ACTR3",0.021400803144916,0.016820151883705,0.0596326461247208,0.00731473678866963
"ACTR3B",0.0137192434806686,0.00840377348428283,0.0419727414506249,0.018902466410852
"ACTR3BP2",0.0274196773579003,0.0813588506147074,0.294256214915798,0.00811526732019744
"ACTR3C",0.0185263057882122,0.0254966266208717,0.0891898909468582,0.0431642804405241
"ACTR5",0.0120172856663785,0.0109122420757669,0.0436275820576242,0.0265617548179643
