"","X","ranking","median","mean","sd"
"1","RPL19",3455,0.0312209440497192,0.0746617755156782,0.074306206685868
"2","UBC",5266,0.0342604189019195,0.0866385558563499,0.0977910516214211
"3","PPIA",9866,0.0389511177134206,0.104924226726427,0.104179401459961
"4","GAPDH",13201,0.0417227421129091,0.150912489050449,0.175413979906838
"5","HPRT1",27186,0.0671077628641566,0.0809162497203445,0.0747652822313235
"6","RNA18S5",29782,0.085836685682746,0.159704927753225,0.129052480680269
