"","X","ranking","median","mean","sd"
"1","UBC",22,0.0170037030256966,0.065741497792112,0.0839056202558343
"2","PPIA",30,0.0175215249446588,0.0712844661742976,0.0874489448951319
"3","RPL19",489,0.0235512084863088,0.0833959303780534,0.0987508270145649
"4","GAPDH",741,0.0247132973388541,0.0761397400019633,0.0875709720475952
"5","RNA18S5",12986,0.0491261935994249,0.0857716635056057,0.0909420261785878
"6","HPRT1",15240,0.0559228990414142,0.116749871576445,0.118084787086959
