"","GSE38321","GSE79434","GSE54650","GSE55272","GSE35026","GSE37514"
"1110034G24Rik",0.00980539746596291,0.0220484585448089,0.286020151133501,0.0124676609344089,0.0262808804681406,0.0140092487082688
"1110035H17Rik",0.00660584777167119,0.034858204577196,0.147995649471721,0.0222308964196091,0.0237580494628232,0.0436807737500473
"1110037F02Rik",0.0120333983126051,0.0319306306702301,0.075785340314136,0.0227597030337152,0.010523403570854,0.00731707509351468
"1110038B12Rik",0.014351292280359,0.0243631019623807,0.193345233306517,0.0459749180845933,0.0284773688042318,0.0225305925646571
"1110038F14Rik",0.00910609209916903,0.0160779267285098,0.0803835717809572,0.0187002168787297,0.0128045159282766,0.0112141769347917
"1110051M20Rik",0.00985251695803979,0.027547815978362,0.0970014450867053,0.0127929177357796,0.0145517671144064,0.0329408835610333
"1110057K04Rik",0.0075560428816635,0.0325424991758653,0.168319917367146,0.0113170402737848,0.0228350330730946,0.0179524556891633
"1110057P08Rik",0.00541888759717718,0.0438144313110537,0.373137417218543,0.023089884702466,0.0361889594170353,0.0265880849580865
"1110058L19Rik",0.0113090259313768,0.0274674434013595,0.19549506143098,0.0292080373510835,0.0257361196501118,0.0197312184114956
"1110059E24Rik",0.00719475279817275,0.0311947578644702,0.147714252978918,0.0109807596799962,0.00850249924646528,0.0135236508475285
"1110059G10Rik",0.0259258256712114,0.0330820780151383,0.15294292508918,0.00764943895456226,0.0231079497958397,0.0142461810140525
"1110065P20Rik",0.0127320153645099,0.0476436225546635,0.239240506329114,0.0144350315271344,0.0159455870910997,0.0107853856025121
"1190002N15Rik",0.0199285164508978,0.049346528341485,0.20301195344448,0.00920568796021564,0.0176154561725779,0.0254556916586001
"1190005I06Rik",0.0246503521354722,0.107811234019312,0.653574902723735,0.0252377580331352,0.0373726118346217,0.0254259798356871
"1190007I07Rik",0.0341604287206649,0.124373133469449,0.355039637599094,0.0278518957426899,0.0310922876524522,0.0295823261089126
"1200014J11Rik",0.00747330717479609,0.0287510098620562,0.0658947530389292,0.00749901802276285,0.0120646424400631,0.00558688723125258
