"","GSE118876","GSE104955","GSE87661","GSE79711","GSE60150"
"1600012H06Rik",0.0383071850290458,0.0168777841383071,0.0412994622634352,0.0329992607790544,0.0193150433298644
"1600012P17Rik",0.0505839547280338,0.040695890239327,0.0669905201680335,0.0454097484853942,0.0306938170551638
"1600014C10Rik",0.192905092101616,0.0206061907411395,0.0417010051877815,0.0592601931277882,0.0164446590523689
"1600014C23Rik",0.0780576264204545,0.0435446186797447,0.0546107338118423,0.0424408010815472,0.0500672218939812
"1600014K23Rik",0.0444274860057748,0.0417074576757362,0.0734736005401782,0.0285168872062989,0.0276313584504874
"1600015I10Rik",0.0269856365624999,0.041739737048857,0.0558374548124881,0.0254660426814277,0.0277791959451464
"1600016N20Rik",0.0333768314967461,0.033631700557821,0.105974441841705,0.0539330833204164,0.0229500288167054
"1600017P15Rik",0.0529918698167792,0.0767078344117651,0.102477652646594,0.0559466219662394,0.0516581988347874
"1600019K03Rik",0.078691029594272,0.0299256629320107,0.246783543341602,0.0696263448530531,0.0247541151874554
"1600020E01Rik",0.0316729504322767,0.0414471550968526,0.0534424150533241,0.0878476877250084,0.0353627982025961
"1600021P15Rik",0.076678003255814,0.0457832186467569,0.0930683738503391,0.0372854705408945,0.0280933843255991
"1600025M17Rik",0.044151274949785,0.0331378864788813,0.0491710067665777,0.0413065280419932,0.0329927743736068
"1600027N09Rik",0.0323250405882356,0.0447851023518991,0.0459814403382077,0.0347287570037394,0.0178462316706693
"1600029D21Rik",0.0452284518518517,0.074525409326561,0.0489583823603921,0.0591320455186268,0.0328722671531973
"1600029I14Rik",0.0564420109557775,0.022356022086125,0.123101676776092,0.0423827880264707,0.042031457734565
"1600029O15Rik",0.06105841,0.0325883353323286,0.0458136831196661,0.0634680918214175,0.0323851083567825
"1700001C02Rik",0.081016396585839,0.0425901565276528,0.120078003257536,0.0182282828892197,0.0369614468364913
"1700001C19Rik",0.034752612806324,0.0526140764456592,0.0766265503080829,0.0848128742927625,0.0368925581580835
"1700001D01Rik",0.0821720657943924,0.054880537473787,0.0496496682067389,0.0890533360234024,0.0561444626198631
"1700001G01Rik",0.0530302234016886,0.0447381901759655,0.110150858978564,0.0563854404668578,0.0319829766666664
"1700001G11Rik",0.0569328417567566,0.0361061017250466,0.133386866888137,0.0553553822528397,0.0380675352834529
"1700001G17Rik",0.0405010558793971,0.0336216462830659,0.0156062619865611,0.0157989835941426,0.0253309113922857
"1700001J03Rik",0.0599482570909091,0.0840126167505556,0.16149346902551,0.20247437361404,0.0797162854533244
"1700001J11Rik",0.07913169936,0.103514327287841,0.274172966753372,0.0610207037861283,0.103765081895058
