"","GSE33684","GSE113808","GSE104128","GSE97910","GSE70857","GSE62324","GSE57659","GSE39313"
"1110001A05Rik",0.170134598837685,0.27521850477612,0.113862971115245,0.12859003568329,0.0159869417824296,0.309835327767164,0.0679414368954194,0.0046993110849814
"1110001A07Rik",0.0755870992517994,0.178633695371901,0.100473436202728,0.039468260697667,0.00737564558429664,0.284698911251381,0.0700574151839736,0.0017641274157304
"1110001A12Rik",0.178331527061224,0.187153619930684,1.04341226545679,0.175259702159073,0.0445687918205856,0.342619257019905,0.0668694992044153,0.0263314393124998
"1110001A23Rik",0.128953773745943,0.351235192190557,0.111639629915104,0.236661377943343,0.0633907781100408,0.288675106929386,0.0636479530713487,0.00766652681614353
"1110001C20Rik",0.109161596311802,0.413428206028037,0.314904913947667,0.144334909881401,0.0222195395585921,0.278155164320189,0.0552449638783129,0.00685835494539787
"1110001E17Rik",0.130269560409111,0.306118759613153,0.202694089502659,0.571474378753052,0.0206666456450818,0.53992341974783,0.111644948199749,0.0023509120427807
"1110001J03Rik",0.268187300167067,0.348802881759531,0.386798021303362,1.691484144636,0.265952118749526,0.130348403875308,0.0677147698237696,0.142460334057508
"1110001K21Rik",0.103865192669397,0.351750349699571,0.209455314278996,0.248423059659424,0.0619231126305165,0.209118525535255,0.035059906477432,0.145262412776503
"1110002B05Rik",0.141842632111001,0.587909580956008,1.42568715208507,0.32468360188357,0.0747775607851405,0.460123209628436,0.0587189392882887,0.0392518349999998
"1110002E23Rik",0.141677841292187,0.229812063480375,0.519744902653015,0.170692602872358,0.0326401372958288,0.15476648045225,0.0840721073650382,0.025366966121425
"1110002H13Rik",0.0994183510041355,0.339333464424779,0.0603059975954398,0.0232114596270465,0.00827493659976181,0.330068048870893,0.125980465728215,0.00118050631578924
"1110002N22Rik",0.0992591438170293,0.266550172073718,0.193690978813353,0.540232833857549,0.080823085428492,0.365773627785178,0.0656017572253774,0.0204263550232316
"1110003A17Rik",0.21784434581534,0.17376306403162,0.340223761693662,0.260278053213346,0.0667674768403084,0.0791148216268621,0.0471706201896144,0.0240708117073171
"1110003E01Rik",0.130558002061429,0.110883573817454,0.161238615875577,0.300165192170639,0.0777409590776185,0.0738703945044768,0.0312041910456848,0.0571835956484035
"1110004B13Rik",0.174587292404478,0.199317108505747,0.172175230924863,0.0331465440614365,0.00833245928733894,0.440894455127358,0.0666865826547488,0.00235342907922907
"1110004B15Rik",0.112698161154385,0.479150465395095,0.086115575574601,0.0312196430690143,0.00791634241765467,0.339647967018197,0.132045842612643,0.00117923967811156
"1110004E09Rik",0.0679351245873192,0.149082679305994,0.0651936497413015,0.0399980218902233,0.00867875163458993,0.221444815976774,0.0761189646435589,0.00117797575562698
"1110004F10Rik",0.0787299666885266,0.346951046639511,0.127462001268853,0.0194193639718695,0.00880219125250288,0.383959383983062,0.116641596510264,0.00117797575562698
"1110005A03Rik",0.083192980125438,0.192781164303798,0.104007533001781,0.0250282230785188,0.0106842784107723,0.315334228044213,0.0974230348868164,0.0023521698876404
