"","GSE73108","GSE65221","GSE115645"
"ADAMTS15",0.106778316659052,0.152644551642643,0.38531400959837
"ADAMTS16",0.0414767894153233,0.135477213241072,0.633601000828235
"ADAMTS17",0.0579565304713122,0.133925935379289,0.0713465532198531
"ADAMTS18",0.119558529395329,0.221861256333871,0.324042023744586
"ADAMTS19",0.0176894136120907,0.119998673757187,0.311372445555835
"ADAMTS2",0.117858810740275,0.264579776031606,0.511364915234747
"ADAMTS20",0.0235474098365247,0.0666867916514358,0.328580851148705
"ADAMTS3",0.17716391993767,0.206142203143826,0.374804729430503
"ADAMTS4",0.045707341622636,0.140369541704934,0.274305726563402
"ADAMTS5",0.0636830484228303,0.378107687050309,0.317635717320014
"ADAMTS6",0.0758978566117717,0.166286250991732,0.263643278235876
"ADAMTS7",0.0389206189206036,0.129410635175669,0.071940310605132
"ADAMTS8",0.0433966107479235,0.119317701349778,0.314740669802007
"ADAMTS9",0.0565841815650441,0.3807221777435,0.0764722136016213
"ADAMTSL1",0.0277398843137114,0.0806845874479757,0.00953789968209547
"ADAMTSL2",0.128966578246174,0.3870138577053,0.661374302762572
"ADAMTSL3",0.205281224086617,0.272726281718629,0.452087054995066
"ADAMTSL4",0.0774317131624431,0.373895292521956,0.685102259701104
"ADAMTSL5",0.0425151954552135,0.214795374954226,0.358035219099458
"ADAP1",0.133606392715053,0.14780331993447,0.0202225278887669
"ADAP2",0.0416323612004664,0.586015257793929,0.527211833184312
"ADAR",0.0413453811808438,0.188115619693736,0.665202330357788
"ADARB1",0.0566546238426393,0.255846458025341,0.892518809899142
"ADARB2",0.0509536836216041,0.153103017121971,0.00230709990255546
"ADAT1",0.0558939408270529,0.243482656598923,0.0531086156802432
"ADAT2",0.0433227976618461,0.167682820654832,0.0730799437500931
"ADAT3",0.0799337053417848,0.161538930112928,0.0516962596023256
"ADC",0.069551173235437,0.144658382390087,0.437191185940867
"ADCK1",0.0574084055617633,0.191275833494042,0.543272016473258
"ADCK2",0.0262026258798092,0.171360428782562,0.357812155663939
"ADCK4",0.0543078684386323,0.217246731028524,0.257845828199397
"ADCK5",0.0593455305055099,0.175758093581598,0.122122993346544
"ADCY1",0.082639321367932,0.246109287675028,0.219750082871583
"ADCY10",0.0311586912987885,0.101907138103359,0.11050523252951
"ADCY2",0.0575039110619081,0.102242288548075,0.0351263960173174
"ADCY3",0.0204520503430797,0.300118219900834,0.0418680251340702
"ADCY4",0.0474057389768932,0.291649435336574,0.806949297964745
"ADCY5",0.121992895206126,0.184217928922915,0.101783306151528
"ADCY6",0.0708818007046481,0.271790201015023,0.181020317755048
"ADCY7",0.0489242789190415,0.337774797936281,0.0576375811277033
"ADCY8",0.0746768389076383,0.115151011016988,0.371523131581772
"ADCY9",0.04070385648053,0.292291623087736,0.00653148045080303
"ADCYAP1",0.0480054445309293,0.191052358787135,0.550497230481193
"ADCYAP1R1",0.0210016412563935,0.129206775216951,0.407219356781211
"ADD1",0.0196228471878362,0.119909676063808,0.330745161940601
"ADD2",0.0107629495039996,0.0710864876632723,0.245665952793203
"ADD3",0.0608177732665518,0.252748835347782,0.103081699947433
"ADH1A",0.0266411172652142,0.631770017774495,0.0278705505346322
"ADH1B",0.068192465851024,0.691922443368827,0.180556190299517
"ADH1C",0.124000827171704,0.485870597497186,0.168269921317767
"ADH4",0.0224682302252651,0.169810704023554,0.108252751743797
"ADH5",0.0345064221845839,0.225714535671743,0.197321154560225
"ADH6",0.0994938209858786,0.132246319750249,0.0484264733060711
"ADH7",0.0309061742536612,0.116583145500406,0.0176627332963645
"ADHFE1",0.0517056565022793,0.293800351183098,0.00497717103922945
"ADI1",0.066520677176887,0.303061663047892,0.225995971947162
"ADIG",0.0192245660048064,0.127308046464761,0.837064831921167
"ADIPOQ",0.138454078288722,0.562143060994196,0.0135898012912173
"ADIPOR1",0.0220084091988333,0.241503035828207,0.0264123572735356
"ADIPOR2",0.0427697061156767,0.367529498903999,0.00897356348437575
"ADK",0.0652495973534116,0.149234196022189,0.309166342801509
"ADM",0.058689339587519,0.437802059161695,0.164184705249717
"ADM2",0.0507615301796965,0.120601752237195,0.276648996540276
"ADNP",0.112916678792022,0.147441704704536,0.304462058673842
"ADNP2",0.036189681209516,0.184833329466409,0.0339330117826145
