"","GSE25401","GSE25910","GSE33070","GSE73655","GSE41223","GSE54280"
"ABCC5",0.579606265977222,0.439339181984091,0.0267586438487622,0.0907454177340655,0.258101896325364,0.0482608429563748
"ABCC6",0.494231200043995,0.275152702418414,0.063402151575047,0.02596591381122,0.467674618199318,0.0195947857805712
"ABCC8",0.361859607932157,0.329065941746553,0.0440175669544555,0.0238460314290781,0.444493324041659,0.00678439848319768
"ABCC9",0.389044736283186,0.711906186549445,0.0492287747481521,0.0447232965831666,0.374341098499076,0.0296703378159777
"ABCD1",0.574133510632268,0.300022352636435,0.0455844653849137,0.027618076719796,0.330610799310202,0.0292929840478485
"ABCD2",0.381526004142357,0.970080277247371,0.142702512903361,0.0640356651088378,1.21080829588785,0.0220911468670525
"ABCD3",0.213843678808438,0.289657106269454,0.0482642760737065,0.0477501513394527,0.247201975515501,0.0178301063778272
"ABCD4",0.505111757859758,0.22915865323742,0.0339249139856371,0.0309310026420101,0.229302449018838,0.0304730132735726
"ABCE1",0.408496299660031,0.468715726446874,0.0373790027596503,0.0517802216561904,0.47602824590627,0.0570409099069668
"ABCF1",0.391909794418605,0.372866726918024,0.0294339852552044,0.00823933500142007,0.442208724928826,0.00944250063797824
"ABCF2",0.432853644756771,0.344957885848172,0.034065656514486,0.0154815831708843,0.205438011821481,0.031511089128434
"ABCF3",0.342126751655936,0.320421935553076,0.0477932741499147,0.0354521085117816,0.220747218263287,0.00902031356677512
"ABCG1",0.533723369654924,0.63979228409256,0.0355798354116237,0.0333157658876837,1.65630414558856,0.0279174571092961
"ABCG2",0.587367279431138,0.479103524685448,0.0577045265919801,0.0404496941973197,0.67164251,0.0394144846283648
"ABCG4",0.363723350211545,0.32697588630394,0.0185704371816338,0.0292413958249244,0.417205612000422,0.023529965059906
"ABCG5",0.347196867485477,0.22437141985328,0.0109316507605868,0.0183337419895508,0.490579395296857,0.0194897492125032
"ABCG8",0.323930933052632,0.285410423794665,0.0232771967219583,0.0206962424550453,0.511441500839363,0.0286206190643121
"ABHD1",0.371379696124086,0.394944311787726,0.0523041934670454,0.0158223840326454,0.214913437140722,0.0201253775834531
"ABHD10",0.354654981592429,0.383100436560005,0.0425475996215529,0.0353189306164664,0.374009526806043,0.0281944565159729
"ABHD11",0.385143921305796,0.291610411364792,0.0507220187935452,0.0125099351911166,0.32903040190048,0.0220245863313774
"ABHD12",0.365797432915628,0.393398385392354,0.030677091435543,0.0126166670560414,0.213543189198944,0.0492273450501346
"ABHD12B",0.457938075,0.487079588863636,0.0340717426860947,0.0603988538563328,0.538971789613259,0.0138372654497321
"ABHD13",0.348994659342827,0.312296307015195,0.036391226041326,0.0148064394541899,0.224751264427412,0.0251142377213448
"ABHD14A",0.395956677835848,0.32446341675252,0.0554935956854486,0.0226501067210555,0.160015143448276,0.0322408323210732
"ABHD14B",0.669044279787234,0.231639705480427,0.0369853123459522,0.0241414676485081,0.712237334087618,0.00683125825669818
"ABHD15",0.265006253114883,0.687872000095213,0.0439799949949556,0.0313890205374811,0.733116121513016,0.062909494408439
"ABHD16A",0.372593172808478,0.308498601132322,0.0438044454726551,0.0213233676092317,0.23418980742131,0.0114087621913855
"ABHD16B",0.519760318151172,0.295001343004995,0.0557074934893315,0.0216776680341726,0.289282745559285,0.0110449336071606
"ABHD17A",0.395218642005802,0.345782193422148,0.0644181906866457,0.0165108460296511,0.288499307975797,0.0150043067408096
"ABHD17AP4",0.368802331455661,0.370572385663542,0.0296793954764834,0.0194485692529251,0.503172068061823,0.0180332511060521
"ABHD17B",0.286966923212951,0.239886289160471,0.0381781401100557,0.0271663966241221,0.314968341369409,0.0304845963881051
"ABHD17C",0.274221190083216,0.218120296793164,0.0456812468762971,0.00860294567566549,0.270847025735377,0.0239127387660618
"ABHD2",0.424819591171363,0.392067155398495,0.0334509785080393,0.0213179824895976,0.180495052679239,0.00821588555786836
"ABHD3",0.255474954083855,0.456925159219918,0.0543458383323236,0.039392617034102,0.226488340575664,0.0454059687306046
"ABHD4",0.3230486665317,0.294229265101384,0.0695272901192902,0.0224278858444836,0.342223918507254,0.0509975824009077
"ABHD5",0.522629412499728,0.382426462194344,0.12646139336053,0.0674881070907898,0.977195317055437,0.026055062522281
"ABHD6",0.438883471325266,0.388630858904161,0.0610777313532165,0.0381089059117771,0.490407620142857,0.0454296726106265
"ABHD8",0.394214048378461,0.385019004218761,0.0291475610982307,0.0192140638838189,0.106268778434451,0.0685693972613522
"ABI1",0.345465663346999,0.463826231242498,0.0412314718500222,0.0106990769709601,0.274023793713389,0.0178700001956004
"ABI2",0.464496141955199,0.451255833881775,0.0469983272658002,0.0179020387523621,0.210490608640899,0.0223506935326995
"ABI3",0.377512986503496,0.176316639186614,0.0420727418071884,0.0305783403404155,0.425324394004485,0.00412224160059654
"ABI3BP",0.594665617154852,0.854046974866141,0.0827489480155234,0.0595836743371838,0.694522313415486,0.0964928878041018
"ABL1",0.477071104160959,0.68329632254521,0.0325168802036259,0.0246850883598798,0.184222124174699,0.0230676076273582
"ABL2",0.326518048395478,0.599725106010781,0.0211245101319414,0.02879926974994,0.170216778290736,0.0300201902203442
"ABLIM1",0.358361118744548,0.495776139682667,0.0503323129834054,0.0241043325097734,0.26982753026074,0.240074155273982
"ABLIM2",0.471626824853621,0.216817739491395,0.0372915830503983,0.0284948065546851,0.23090829771189,0.0432883545433985
"ABLIM3",0.473983575998857,0.461771426561494,0.0623137811876097,0.0333812540385716,0.25533949295813,0.0625836800353454
"ABO",0.405160381929683,0.376561616371047,0.0716393206661738,0.0151992154493053,0.556275678874467,0.0503058309462874
