"","ranking","median","mean","sd"
"HYDIN",1,0.0491475375343192,0.0569106720704094,0.0339267433733308
"FGL1",2,0.0588007131791336,0.0835827570985609,0.0512087208448892
"BZW1",3,0.0630158057823514,0.0863148964899281,0.0584387269427971
"BDNF",4,0.0699836805753682,0.0853851675058697,0.0449483271305788
"DDX12",5,0.0700548256768703,0.0733492617667177,0.0340361023149282
"RGS12",6,0.0732929562118379,0.0942028591091288,0.0578166243192561
"FAM21B",7,0.0746742218441276,0.0849125741693594,0.0431800006824312
"PRAMEF10",8,0.0762520806639959,0.0902316473572748,0.0583570708576872
"KIAA0692",9,0.0779663840781104,0.085588659040925,0.0460424522337597
"AKT3",10,0.0790460320493104,0.0871687722284223,0.0348360660472865
"FLJ35424",11,0.0791922381546579,0.106496125496533,0.0633965915565221
"OPRM1",12,0.0798648053002947,0.101944858559917,0.0675239444573065
"TCOF1",13,0.0810581550186361,0.0950239245358436,0.0464405215639665
"DST",14,0.0813863341341695,0.0926517865625848,0.0549435339993299
"LOC653238",15,0.0818478513953881,0.092774240728443,0.0387413661915189
"SAPS2",16,0.0818863067645479,0.0874127264938107,0.0481001181742397
"ONECUT1",17,0.0819927716164726,0.110624616140518,0.0736986229326522
"LLGL2",18,0.0823695201745513,0.089208377144093,0.045432425856846
"NTSR2",19,0.0824073388427731,0.109754588064594,0.0723588028929861
"EPHA6",20,0.0849523884158908,0.0884413481166925,0.04325088253119
"AMBN",21,0.0849544912843837,0.0958444951681123,0.0527950645556935
"LOC647447",22,0.0861457186348735,0.100249427300878,0.0512363626604464
"HIF3A",23,0.0867195244514385,0.109890001312565,0.0730519893165021
"LAD1",24,0.0871303335072128,0.102851555171816,0.0683362509806831
"CLDN16",25,0.0878653011672859,0.105029219089997,0.0446406596609405
"KIAA0888",26,0.0884456087539277,0.101404007837657,0.0655398211472188
"HPS4",27,0.0888912606963431,0.103911789123185,0.0613157203952746
"CNIH2",28,0.0889084839048438,0.0964101797073057,0.0346787784321077
"GAS7",29,0.0890388186441585,0.0992675768510113,0.047318433863361
"MOBP",30,0.0890731724913864,0.111567394893767,0.0675650453143215
"LHX3",31,0.0891415753666849,0.100191080105502,0.0477266930894117
"FLJ43860",32,0.0899953283146609,0.0973385783570987,0.0418281300455853
"LOC650167",33,0.090110946706451,0.10283421009818,0.0436865223307013
"AADAT",34,0.0912274535086476,0.106934367725088,0.0398272674065219
"SLCO1A2",35,0.0916724936431436,0.111175107866345,0.0657989286847063
"PLEC1",36,0.0917966473067353,0.0958967694463662,0.0481171053222085
"SSX4",37,0.0920902719664756,0.114553758655874,0.070226427930671
"OR8H1",38,0.092352378424736,0.112302478408142,0.0469384688349785
"SMPDL3B",39,0.0924369821811649,0.112445917345518,0.0697795137876355
"NKPD1",40,0.0928599548230318,0.123045446618914,0.0714537580177959
"BMP1",41,0.0929120710746502,0.104760374060344,0.0729575732861781
"WHSC1",42,0.093170791769349,0.0939146631014223,0.0423841473247214
"PLEKHG5",43,0.0933401440090829,0.110934728909718,0.0685187643233464
"LOC644019",44,0.0935584162533343,0.103154418471678,0.0539626855358618
"BRUNOL4",45,0.0942126383597839,0.101881589053969,0.0460423739349593
"TRIM34",46,0.0945127659967674,0.104223482117732,0.0483128928527545
"BOLL",47,0.094974720855957,0.108312524134774,0.0405059353432728
"FRS2",48,0.095463384311249,0.11899759486806,0.0609471469176059
"FAM9C",49,0.0956157863453994,0.11584530550008,0.0750246343022969
"CHRFAM7A",50,0.095686352006973,0.10658359851974,0.0534887959116502
"LOC727735",51,0.095887108393109,0.102466586209979,0.047959052379151
"ONECUT2",52,0.0960759989446842,0.0916652524956966,0.0309455450697237
"COL9A1",53,0.0961253254698626,0.125191343193026,0.0912069069951004
"UTP20",54,0.0962612847104173,0.108847970709866,0.0496033630133826
"NFASC",55,0.0963512492211958,0.0970347986569637,0.0271163801012083
"CSMD1",56,0.0972683275151509,0.134568116692982,0.0869999023239853
"MASP1",57,0.0974065163723632,0.10890347020722,0.0552798946687599
"MUC3B",58,0.0975389792386549,0.124847308876968,0.0645627603302321
"MUC6",59,0.0975498388460238,0.101319186885034,0.0428122661223763
"C8orf78",60,0.0977871547323745,0.148399313076753,0.114215162040331
"LPAL2",61,0.098244432743803,0.10324835618034,0.0596044285156219
"C11orf76",62,0.0983282899879104,0.131605574533102,0.0974050746457668
"ACBD7",63,0.0984559108714709,0.128645942011502,0.0829763229220767
"ZSWIM3",64,0.0986125280134111,0.105252430226065,0.0521855324459553
"LOC402100",65,0.098650458780969,0.125479849411635,0.0753372457543442
"DLX4",66,0.0986516668619607,0.111681835513818,0.0660642137581453
"LOC730347",67,0.0986543793695149,0.0966976269878155,0.0474938386275175
"ALDH3B2",68,0.0987463273255864,0.121919552538466,0.0596542024589098
"ATE1",69,0.0988849703862381,0.110214124963687,0.0572018414349088
"C3orf60",70,0.0989029523873836,0.1260098416205,0.0729916493685049
"OR5K3",71,0.0990041477972869,0.128622815009515,0.0789186804181073
"XAGE1",72,0.0991172074920583,0.0951024022145237,0.0442596817706027
"LOC339047",73,0.0992153312843767,0.0925847104201356,0.0294122791258835
"FSD1",74,0.0992944444199554,0.097304570130585,0.0424975497432306
"C1orf200",75,0.0995967649147292,0.106404685043253,0.0473189190900266
"PPIL3",76,0.099698037899319,0.110095290141289,0.0533105886720987
"ACTR3B",77,0.0998082287934347,0.117067582826345,0.0689807967483087
"TBX20",78,0.0998102862101406,0.122901126524219,0.0598801634051293
"LOC654172",79,0.0998239699369761,0.11498435306021,0.0578587394747003
"DLK2",80,0.100045313467854,0.122293647492949,0.0628584439231708
"MAGEC1",81,0.100089591616001,0.10542191377845,0.0520205396467744
"PACRG",82,0.100091572942246,0.125619776541804,0.0724972636744399
"SLC30A6",83,0.100465730584642,0.112683675834663,0.0545266114280971
"LOC653105",84,0.10072684729531,0.121965991696579,0.0583360887028021
"FOLR1",85,0.100758465278255,0.101785810970562,0.0362115349168159
"GAPDHS",86,0.10090120676048,0.110780456946088,0.0478606985005901
"VCX2",87,0.101012930367339,0.0902969035093734,0.0371630013411469
"KCNH5",88,0.101129797858393,0.121248895693544,0.0716536246029037
"STRC",89,0.101241402318932,0.117996320906944,0.057388593712243
"TRIM55",90,0.101448843272545,0.12933970115808,0.0883870778202174
"WDR40B",91,0.101520285093177,0.111404846300887,0.0440866103134544
"IL1F8",92,0.101618083588063,0.128383709874417,0.0841002680049643
"PCDH11X",93,0.101634733973327,0.103072284656291,0.0473527031112942
"LOC732162",94,0.101756751522288,0.117257221447716,0.0669123952606038
"DMBT1",95,0.102070629479828,0.118118231045195,0.0713302297131812
"KIAA1245",96,0.102427529221142,0.0983727679749287,0.0480350467552302
"MDM2",97,0.102604532949607,0.105821796267594,0.04800042387251
"MYRIP",98,0.10294856003838,0.103956612163858,0.0310625752840467
"TSHR",99,0.103183650683265,0.130523833002468,0.0703165231316376
"APBA1",100,0.10342340711258,0.121810254292855,0.0653532591282253
"PIB5PA",101,0.103464596066506,0.119034386966602,0.0592523521396539
"MFAP3L",102,0.103561129611577,0.135559195591977,0.0872077389559339
"C3orf35",103,0.103585568609468,0.110723648577852,0.0610282074774168
"RFX3",104,0.103592411554074,0.107312724861285,0.0440349908924578
"ZFAT",105,0.103644674484178,0.120004026428571,0.0582171324554079
"HAGHL",106,0.103678546239924,0.125468060774126,0.0711697839855124
"CCR2",107,0.103703187242307,0.0954774729637256,0.0401322010295031
"POLR2J4",108,0.104040756580421,0.0907280965969473,0.0352090093711468
"SEC15L2",109,0.104148549745753,0.107873616330154,0.0418071110313649
"KIAA0514",110,0.104183074510255,0.1306428669675,0.0767681656842664
"CD8B",111,0.10464383279829,0.107466255051012,0.046548309596726
